name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI056_1.mata;ERR;0.0; 0.000169684; 4.9516e-05; 2.782e-06; false;0.0; 0.000202252; 0.000249664; 0.000270429; 5.7199e-05; false;0.0; 0.000159; 1.9717e-05; 0.000679928; 0.000549978; false;TO; 0.000153244;ERR;ERR;ERR;ERR;0.95; 0.0062; 0.0002; 0.0001; 0.0000;0.93; 0.0062; 0.0006; 0.0001; 0.0000;0.82; 0.052616068; 0.012726434; 0.0014323; false;0.76; 0.004973249; 0.002488322; 2.8175E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI083_1.mata;ERR;0.0; 0.00108053; 0.00220487; 3.263e-06; false;0.0; 0.00106974; 0.00177335; 0.00305251; 0.00101921; false;0.01; 0.00106768; 7.963e-05; 0.00122574; 0.000757329; false;TO; 0.00107554;ERR;ERR;ERR;ERR;0.97; 0.0073; 0.0016; 0.0005; 0.0002;0.96; 0.0073; 0.0026; 0.0010; 0.0000;0.96; 0.089984737; 0.024434666; 0.001708287; false;0.81; 0.014758618; 0.004812514; 1.4994E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI572_1.mata;ERR;0.0; 0.000602329; 6.46e-05; 5.104e-06; true;0.0; 0.000598111; 0.000849976; 0.000399096; 3.078e-06; true;0.0; 0.00058719; 5.362e-05; 0.000696372; 0.000558263; true;TO; 0.000621507;ERR;ERR;ERR;ERR;0.95; 0.0065; 0.0005; 0.0001; 0.0000;ERR;ERR;ERR;ERR;ERR;0.84; 0.053462194; 0.011543174; 0.001482137; true;0.73; 0.005832527; 0.002060594; 1.4204E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI590_1.mata;ERR;0.0; 0.00081375; 6.0994e-05; 3.368e-06; false;0.0; 0.000756142; 0.00105299; 0.000291386; 1.1215e-05; false;0.01; 0.000785964; 6.6045e-05; 0.000680647; 0.000552818; false;TO; 0.000817649;ERR;ERR;ERR;ERR;0.7; 0.0049; 0.0003; 0.0000; 0.0000;0.71; 0.0049; 0.0005; 0.0000; 0.0000;0.87; 0.052275854; 0.012233177; 0.00142328; false;0.76; 0.008225968; 0.002592238; 1.7219E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI591_1.mata;ERR;0.0; 0.000634947; 8.6653e-05; 2.942e-06; false;0.0; 0.000655788; 0.000897053; 0.000393322; 9.512e-06; false;0.01; 0.00061291; 6.522e-05; 0.000703252; 0.000517715; false;TO; 0.000638366;ERR;ERR;ERR;ERR;0.82; 0.0048; 0.0003; 0.0000; 0.0000;0.7; 0.0048; 0.0005; 0.0000; 0.0000;0.67; 0.041475104; 0.009330523; 0.001071536; false;0.76; 0.007491557; 0.002817431; 1.4896E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI592_1.mata;ERR;0.0; 0.00247806; 0.00033074; 1.1559e-05; true;0.0; 0.00248937; 0.00351435; 0.00203554; 3.245e-06; true;0.01; 0.0024593; 0.000194843; 0.000960144; 0.00055547; true;TO; 0.00244774;ERR;ERR;ERR;ERR;0.97; 0.0080; 0.0029; 0.0001; 0.0001;ERR;ERR;ERR;ERR;ERR;0.93; 0.080514369; 0.018534734; 0.001545188; true;0.84; 0.018521998; 0.005025168; 1.9866E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM865_1.mata;ERR;0.05; 0.0240044; 0.0149976; 3.6833e-05; true;0.11; 0.0234527; 0.0379209; 0.0348146; 3.476e-06; true;0.05; 0.0238083; 0.00188016; 0.00350267; 0.00065315; true;TO; 0.0237067;ERR;ERR;ERR;ERR;1.0; 0.0226; 0.0188; 0.0005; 0.0005;ERR;ERR;ERR;ERR;ERR;1.25; 0.128912818; 0.025333311; 0.00159642; true;1.12; 0.043087117; 0.02651704; 3.2733E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM868_1.mata;ERR;0.0; 0.000162742; 5.5806e-05; 2.286e-06; false;0.0; 0.000163817; 0.000270717; 0.000260004; 7.066e-05; false;0.01; 0.000172933; 1.7802e-05; 0.00068879; 0.000555001; false;TO; 0.000158559;ERR;ERR;ERR;ERR;0.97; 0.0063; 0.0002; 0.0001; 0.0000;0.95; 0.0064; 0.0005; 0.0001; 0.0000;0.84; 0.051901851; 0.01727133; 0.001510766; false;0.74; 0.004973866; 0.002372619; 1.5148E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM869_1.mata;ERR;0.0; 0.000119908; 2.6145e-05; 2.747e-06; false;0.0; 0.00010487; 0.000195723; 0.000117588; 9.699e-06; false;0.0; 0.000101838; 1.7275e-05; 0.000652008; 0.000514669; false;TO; 0.000114834;ERR;ERR;ERR;ERR;0.96; 0.0063; 0.0001; 0.0000; 0.0000;0.97; 0.0063; 0.0005; 0.0000; 0.0000;0.84; 0.050816025; 0.018856928; 0.001443249; false;0.78; 0.004838726; 0.002080446; 1.721E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM870_1.mata;ERR;0.0; 0.000184191; 2.9923e-05; 2.317e-06; false;0.0; 0.00020955; 0.000296269; 0.000184483; 6.921e-06; false;0.0; 0.000182882; 1.6858e-05; 0.000459958; 0.000374017; false;TO; 0.000185568;ERR;ERR;ERR;ERR;0.97; 0.0064; 0.0002; 0.0000; 0.0000;0.96; 0.0065; 0.0006; 0.0000; 0.0000;0.86; 0.052343543; 0.017802341; 0.001639483; false;0.76; 0.006026813; 0.002210373; 1.6625E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM871_1.mata;ERR;0.0; 0.00170298; 0.000581225; 2.753e-06; false;0.0; 0.00170043; 0.00300301; 0.001426; 1.0202e-05; false;0.01; 0.00173656; 0.000123593; 0.000796901; 0.000508359; false;TO; 0.0017421;ERR;ERR;ERR;ERR;0.75; 0.0076; 0.0007; 0.0000; 0.0000;0.97; 0.0077; 0.0016; 0.0001; 0.0000;0.93; 0.067552183; 0.020077747; 0.001504308; false;0.79; 0.011954445; 0.002117035; 1.6333E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM874_1.mata;ERR;0.0; 0.000108005; 2.6349e-05; 2.367e-06; false;0.0; 0.000108542; 0.00016708; 0.00012134; 8.335e-06; false;0.01; 0.000103445; 1.6862e-05; 0.000637743; 0.000505801; false;TO; 0.000105599;ERR;ERR;ERR;ERR;0.95; 0.0063; 0.0001; 0.0000; 0.0000;0.97; 0.0062; 0.0003; 0.0000; 0.0000;0.84; 0.052220177; 0.012069703; 0.005724207; false;0.75; 0.004524119; 0.002013411; 1.5178E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM895_1.mata;ERR;0.0; 0.000812089; 8.8236e-05; 4.329e-06; true;0.0; 0.000801329; 0.00115368; 0.000661085; 3.076e-06; true;0.01; 0.000814373; 6.63e-05; 0.000695086; 0.000546634; true;TO; 0.000801278;ERR;ERR;ERR;ERR;0.97; 0.0069; 0.0007; 0.0001; 0.0000;ERR;ERR;ERR;ERR;ERR;0.85; 0.056120864; 0.012105694; 0.00559056; true;0.77; 0.008745505; 0.002887852; 1.7681E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM896_1.mata;ERR;0.0; 0.00119576; 0.00026533; 4.907e-06; false;0.0; 0.00118018; 0.00168864; 0.00272861; 0.000124012; false;0.01; 0.00118678; 9.6925e-05; 0.000928714; 0.00059129; false;TO; 0.00119037;ERR;ERR;ERR;ERR;0.97; 0.0071; 0.0013; 0.0001; 0.0001;ERR;ERR;ERR;ERR;ERR;0.88; 0.064683296; 0.020576176; 0.001406303; false;0.8; 0.015180865; 0.005051236; 1.643E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM897_1.mata;ERR;0.0; 0.000453889; 0.000323462; 3.21e-06; false;0.0; 0.000462843; 0.000773029; 0.000969626; 0.000260739; false;0.01; 0.000477403; 4.199e-05; 0.000822977; 0.000603285; false;TO; 0.000462964;ERR;ERR;ERR;ERR;0.68; 0.0048; 0.0003; 0.0001; 0.0000;0.94; 0.0064; 0.0011; 0.0003; 0.0000;0.85; 0.057318218; 0.016343101; 0.001618598; false;0.75; 0.006976931; 0.003593478; 1.5218E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM898_1.mata;ERR;0.0; 0.000541203; 0.000345371; 2.845e-06; false;0.0; 0.000586568; 0.000840218; 0.00106035; 0.000297429; false;0.01; 0.000533898; 4.6541e-05; 0.000840093; 0.000616566; false;TO; 0.000538213;ERR;ERR;ERR;ERR;0.71; 0.0050; 0.0004; 0.0001; 0.0000;0.73; 0.0049; 0.0008; 0.0002; 0.0000;0.72; 0.050688304; 0.016272373; 0.001365978; false;0.62; 0.007477938; 0.00389349; 1.8737E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM899_1.mata;ERR;0.0; 0.00263824; 0.000610503; 5.148e-06; false;0.01; 0.00255529; 0.00367456; 0.00573837; 9.3162e-05; false;0.01; 0.00259957; 0.000202554; 0.00112941; 0.00058565; false;TO; 0.0025551;ERR;ERR;ERR;ERR;0.96; 0.0081; 0.0028; 0.0001; 0.0001;ERR;ERR;ERR;ERR;ERR;0.93; 0.080777517; 0.022305952; 0.001480587; false;0.83; 0.017623434; 0.006574916; 1.8353E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM915_1.mata;ERR;0.0; 0.00049151; 8.3716e-05; 2.685e-06; false;0.0; 0.000490052; 0.000747233; 0.000313001; 1.0997e-05; false;0.01; 0.000498834; 4.3215e-05; 0.000716254; 0.000535304; false;TO; 0.000485664;ERR;ERR;ERR;ERR;1.0; 0.0068; 0.0005; 0.0001; 0.0000;1.01; 0.0067; 0.0008; 0.0000; 0.0000;0.88; 0.058315866; 0.012873502; 0.001547114; false;0.76; 0.006841689; 0.002545951; 1.4624E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM916_1.mata;ERR;0.0; 0.000491262; 9.4186e-05; 3.039e-06; false;0.0; 0.000478741; 0.000767157; 0.000323231; 9.677e-06; false;0.0; 0.000488016; 4.0547e-05; 0.000713492; 0.000508804; false;TO; 0.000485888;ERR;ERR;ERR;ERR;0.99; 0.0066; 0.0004; 0.0001; 0.0000;0.98; 0.0066; 0.0008; 0.0000; 0.0000;0.88; 0.058479596; 0.012839354; 0.001692952; false;0.77; 0.007083544; 0.002549747; 1.5741E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM917_1.mata;ERR;0.0; 0.000487501; 8.4945e-05; 2.578e-06; false;0.0; 0.000485415; 0.000746394; 0.000331577; 1.0525e-05; false;0.01; 0.000477674; 4.0523e-05; 0.000719165; 0.000519779; false;TO; 0.000472729;ERR;ERR;ERR;ERR;0.97; 0.0065; 0.0004; 0.0001; 0.0000;0.95; 0.0065; 0.0008; 0.0000; 0.0000;0.84; 0.051322889; 0.012384127; 0.0014532; false;0.76; 0.007298461; 0.002518941; 2.3879E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM918_1.mata;ERR;0.0; 0.000515997; 8.3976e-05; 2.733e-06; false;0.0; 0.000481279; 0.000755391; 0.000315107; 9.624e-06; false;0.01; 0.000482273; 4.154e-05; 0.000701958; 0.000517129; false;TO; 0.000471603;ERR;ERR;ERR;ERR;0.73; 0.0049; 0.0002; 0.0000; 0.0000;0.75; 0.0048; 0.0004; 0.0000; 0.0000;0.81; 0.052228233; 0.013812916; 0.001901692; false;0.64; 0.007106568; 0.002741917; 1.9754E-5; false
