name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.07; 0.766039; 0.212625; 0.0805; 0.0017;0.95; EMPTY;2.74; 2.05272; 0.67463; 0.00199798; false;3.66; 1.78069; 0.697266;0.730743; 0.485731; false;3.1; 2.14136; 0.696022;0.054216; 0.21109; false;TO; 2.07835; 0.467531;1.99; 1.0449; 0.0000; 0.0026;TO;MISSING;MISSING;MISSING;2.81; 1.1940; 0.9700; 0.0093;4.58;1.074036668; 0.206678395; false;3.41;0.49285083399999996; 0.245226026; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;1.13; 0.791899; 0.264725; 0.1289; 0.0022;0.95; EMPTY;2.82; 2.18315; 0.625358; 0.00116097; false;3.91; 1.9244; 0.695439;0.855409; 0.378167; false;3.45; 2.48516; 0.706041;0.0553096; 0.169978; false;TO; 2.44282; 0.499029;2.14; 1.1675; 0.0000; 0.0032;TO;MISSING;MISSING;MISSING;2.43; 0.7569; 0.7941; 0.0102;4.65;1.040760115; 0.089497338; false;3.36;0.451211825; 0.200465006; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;1.02; 0.729753; 0.209207; 0.0545; 0.0011;0.94; EMPTY;3.0; 2.29732; 0.668991; 0.00178097; false;3.04; 1.61118; 0.439026;0.699837; 0.259303; false;3.18; 2.26825; 0.659269;0.0518971; 0.173575; false;TO; 1.47623; 0.448769;2.0; 1.0192; 0.0000; 0.0022;TO;MISSING;MISSING;MISSING;2.94; 0.9803; 0.8157; 0.0094;5.0;1.103586908; 0.139408367; false;3.78;0.477242948; 0.232866243; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.1; 0.72395; 0.241502; 0.0987; 0.0028;1.04; EMPTY;3.05; 2.27982; 0.705345; 0.00307584; false;4.3; 2.18425; 0.719833;0.8934960000000001; 0.450601; false;2.53; 1.81779; 0.475674;0.038342799999999996; 0.162902; false;TO; 2.13143; 0.50523;2.06; 1.1369; 0.0000; 0.0030;TO;MISSING;MISSING;MISSING;3.0; 1.1097; 0.8214; 0.0102;5.3;1.096502452; 0.135829302; false;3.44;0.480534892; 0.209092383; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.16; 0.790086; 0.236602; 0.1047; 0.0025;0.73; EMPTY;2.28; 1.77437; 0.458394; 0.00140463; false;3.68; 2.27914; 0.542006;0.561185; 0.279456; false;2.99; 2.14727; 0.647825;0.0383193; 0.162046; false;TO; 2.45703; 0.72048;1.41; 0.6332; 0.0000; 0.0019;TO;MISSING;MISSING;MISSING;2.33; 0.6585; 0.7826; 0.0099;4.72;0.933579659; 0.08807852; false;3.52;0.453164868; 0.239014995; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-Bakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.17; 0.657282; 0.173338; 0.4424; 0.0004;0.46; EMPTY;1.77; 1.39778; 0.328756; 0.00035944; false;3.38; 2.2044; 0.488036;0.4577928; 0.203824; false;2.91; 1.682; 0.322415;0.01733051; 0.898377; false;TO; 2.25445; 0.489691;1.2; 0.4659; 0.0000; 0.0008;TO;MISSING;MISSING;MISSING;11.91; 0.8229; 10.2946; 0.0004;11.02;5.111789091; 0.088036874; false;4.44;0.30827147299999996; 0.554597192; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-1-rhs.mata;13.89; 0.130061; 0.0271039; 14.1848; 0.0020;TO;MISSING;0.49; 0.373482; 0.11626; 0.00238901; false;0.69; 0.350686; 0.10489;0.1060902; 0.139894; false;18.55; 0.369275; 0.115114;0.00663936; 18.6824; false;TO; 0.349546; 0.104361;1.36; 0.1485; 0.0000; 0.0027;TO;MISSING;MISSING;MISSING;9.37; 0.1630; 8.3829; 0.0208;7.99;3.312044694; 0.188226645; false;9.27;0.096233384; 5.688085235; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-3-rhs.mata;16.14; 0.123526; 0.0318268; 16.5048; 0.0014;10.21; EMPTY;0.49; 0.383199; 0.114118; 0.00285216; false;0.83; 0.385557; 0.115004;0.1234912; 0.212638; false;25.7; 0.380936; 0.112421;0.00698727; 26.035; false;TO; 0.380276; 0.11088;1.29; 0.1797; 0.0000; 0.0034;TO;MISSING;MISSING;MISSING;13.09; 0.1747; 11.9594; 0.0350;7.83;4.179327912; 0.202611321; false;8.77;0.12020407999999999; 4.83121982; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBad-A-4-rhs.mata;15.01; 0.115294; 0.0305302; 15.2939; 0.0027;11.56; EMPTY;0.5; 0.388046; 0.115673; 0.00315335; false;0.89; 0.409316; 0.128751;0.1259246; 0.235926; false;26.54; 0.398973; 0.128844;0.00746167; 26.8783; false;TO; 0.38521; 0.123119;1.34; 0.1787; 0.0000; 0.0031;TO;MISSING;MISSING;MISSING;8.84; 0.1770; 7.7173; 0.0156;9.03;4.5775103139999995; 0.300219374; false;8.41;0.137731554; 4.794643692; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-0-rhs.mata;21.34; 0.107687; 0.03163; 21.7096; 0.0012;11.61; EMPTY;0.49; 0.381301; 0.121105; 0.00267282; false;0.66; 0.304235; 0.10829;0.1139941; 0.138066; false;36.77; 0.356318; 0.104385;0.00702373; 37.4701; false;TO; 0.361553; 0.11136;1.19; 0.1660; 0.0000; 0.0029;TO;MISSING;MISSING;MISSING;7.36; 0.0955; 6.5372; 0.0216;6.86;3.1765039049999997; 0.188238824; false;8.88;0.154905438; 5.130037752; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-rhs.mata;10.31; 0.118475; 0.0350514; 10.5599; 0.0025;10.85; EMPTY;0.3; 0.236874; 0.0714735; 0.00146782; false;0.8; 0.374199; 0.111709;0.1174174; 0.204875; false;15.81; 0.376978; 0.110032;0.00665549; 15.8127; false;TO; 0.372896; 0.107911;1.25; 0.1671; 0.0000; 0.0031;TO;MISSING;MISSING;MISSING;11.12; 0.1718; 9.9788; 0.0400;8.11;3.981632953; 0.156092068; false;7.78;0.10152235300000001; 4.028001976; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-rhs.mata;17.57; 0.09483; 0.0325765; 18.0539; 0.0028;11.55; EMPTY;0.5; 0.386457; 0.113082; 0.00298833; false;0.83; 0.388017; 0.1205;0.11592369999999999; 0.210332; false;22.07; 0.385804; 0.120255;0.0066822800000000005; 22.1821; false;TO; 0.246851; 0.0743007;1.31; 0.1760; 0.0000; 0.0032;TO;MISSING;MISSING;MISSING;11.57; 0.1827; 10.4439; 0.0230;7.93;4.357909991; 0.140582877; false;8.22;0.22816102100000002; 4.420579718; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.83; 0.812564; 0.171282; 0.2115; 0.6983;3.09; EMPTY;2.48; 1.68973; 0.50088; 0.271246; false;7.14; 2.72305; 0.7589;0.968914; 2.68816; false;3.03; 2.12662; 0.499649;0.0383442; 0.371059; false;TO; 1.71918; 0.524048;1.92; 0.7388; 0.0000; 0.4198;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.6;1.1224523739999999; 0.106949312; false;6.73;0.990627803; 0.569786876; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;2.12; 0.970763; 0.235863; 0.2806; 0.7991;2.95; EMPTY;3.31; 2.27234; 0.591421; 0.445785; false;7.6; 2.62507; 0.744396;0.985153; 3.21873; false;3.96; 2.62295; 0.75961;0.06313160000000001; 0.480575; false;TO; 2.73012; 0.763755;2.6; 1.1666; 0.0000; 0.4594;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.55;1.382581992; 0.148666648; false;6.18;0.944157125; 0.584837059; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;1.38; 0.774971; 0.139433; 0.2170; 0.3351;3.26; EMPTY;2.44; 1.71345; 0.479779; 0.254132; false;7.32; 2.287; 0.741329;0.968476; 3.33796; false;3.87; 2.5989; 0.72883;0.0594957; 0.513848; false;TO; 2.68356; 0.740036;2.56; 1.1364; 0.0000; 0.3631;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;5.59;1.470155034; 0.109935288; false;5.53;0.8244628359999999; 0.449013044; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.68; 1.0835; 0.23844; 0.3621; 0.3060;2.52; EMPTY;3.76; 2.67456; 0.784366; 0.301285; false;8.88; 2.69843; 0.742399;0.990551; 4.4314; false;4.07; 2.7025; 0.773484;0.0633675; 0.525023; false;TO; 2.73039; 0.597198;2.6; 1.2243; 0.0000; 0.2907;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.82;1.341768029; 0.069386944; false;5.49;0.859478994; 0.519563211; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-rhs.mata;0.69; 0.419911; 0.120064; 0.0656; 0.0836;1.42; EMPTY;1.65; 1.24949; 0.347622; 0.0520989; false;2.78; 1.2449; 0.362975;0.443106; 0.722667; false;1.74; 1.22296; 0.351356;0.0274476; 0.138397; false;TO; 1.24504; 0.364829;1.7; 0.5717; 0.0000; 0.0543;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.65;0.638711772; 0.061337965; false;4.08;0.481914268; 0.325407339; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-rhs.mata;0.66; 0.415354; 0.113403; 0.0764; 0.0646;1.54; EMPTY;1.15; 0.870802; 0.242369; 0.0387148; false;2.51; 1.26742; 0.370636;0.36430399999999996; 0.493188; false;1.82; 1.27014; 0.364652;0.0284499; 0.154335; false;TO; 1.29154; 0.375258;1.16; 0.3277; 0.0000; 0.0365;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.77;0.809236689; 0.061461945; false;3.6;0.328850459; 0.281819306; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-rhs.mata;0.71; 0.450926; 0.121558; 0.0918; 0.0869;1.76; EMPTY;1.8; 1.35177; 0.395587; 0.0609342; false;3.12; 1.36774; 0.396097;0.496211; 0.852314; false;1.93; 1.3337; 0.391353;0.0307773; 0.184965; false;TO; 1.33254; 0.382819;1.86; 0.6141; 0.0000; 0.0608;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.98;0.886258843; 0.123999527; false;4.05;0.546479586; 0.285421303; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-rhs.mata;0.46; 0.428033; 0.0723168; 0.0584; 0.0347;1.6; EMPTY;1.11; 0.827478; 0.248124; 0.0280605; false;2.2; 0.828392; 0.247524;0.431945; 0.682053; false;1.59; 1.22082; 0.246404;0.01872903; 0.11116; false;TO; 1.34427; 0.384566;1.77; 0.6137; 0.0000; 0.0483;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.96;1.0005853089999999; 0.134021333; false;3.4;0.427777721; 0.2515924; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.65; 0.404365; 0.112783; 0.0686; 0.0650;1.56; EMPTY;1.69; 1.2714; 0.374175; 0.0474133; false;2.85; 1.26729; 0.367488;0.447932; 0.748392; false;1.87; 1.2937; 0.373977;0.0294329; 0.164103; false;TO; 1.33168; 0.384496;1.69; 0.5752; 0.0000; 0.0354;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.3;0.990106417; 0.09039626; false;4.44;0.665809244; 0.359884384; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.59; 0.372225; 0.102813; 0.1338; 0.0639;1.28; EMPTY;1.41; 1.05151; 0.323375; 0.0492876; false;2.21; 1.02232; 0.324442;0.395632; 0.453348; false;1.65; 1.03724; 0.323308;0.025944799999999997; 0.268329; false;TO; 1.03766; 0.333401;1.8; 0.5072; 0.0000; 0.0480;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.53;0.972965195; 0.115092453; false;3.58;0.299356562; 0.379974663; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.57; 0.308056; 0.100991; 0.1112; 0.0498;1.15; EMPTY;1.37; 1.01613; 0.310733; 0.0392447; false;2.14; 0.991528; 0.316438;0.384038; 0.450165; false;1.61; 1.03083; 0.316488;0.0250113; 0.233308; false;TO; 0.990793; 0.313457;1.68; 0.4965; 0.0000; 0.0394;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.9;0.927944412; 0.083948018; false;3.8;0.44011988799999996; 0.29718146; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.44; 0.411118; 0.0666629; 0.0899; 0.0177;1.19; EMPTY;1.45; 1.09423; 0.335641; 0.0260468; false;1.97; 0.748145; 0.340727;0.413098; 0.442802; false;1.24; 0.826177; 0.225574;0.017137359999999997; 0.171297; false;TO; 1.07704; 0.36011;1.68; 0.5373; 0.0000; 0.0258;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.47;0.8896098729999999; 0.149107901; false;4.08;0.430310877; 0.398108369; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;9.33; 4.08417; 0.605549; 4.8823; 0.0530;6.53; EMPTY;22.72; 21.1454; 1.75934; 0.0536249; false;23.61; 18.7272; 1.76498;1.7001452; 1.60502; false;49.63; 17.2235; 1.21352;0.10787464; 32.5573; false;TO; 21.233; 2.01934;4.95; 3.7931; 0.0000; 0.0357;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;10.94;1.978556934; 2.061215204; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO; 3.35876; 0.588413;MISSING;MISSING;4.93; EMPTY;19.8; 18.1504; 1.82265; 0.0704287; false;20.34; 15.4831; 1.82665;2.052307; 1.07218; false;TO; 12.822; 1.18362;0.07820576;MISSING;MISSING;TO; 12.691; 1.2105;5.61; 4.6108; 0.0000; 0.0699;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;67.4;2.2228599630000003; 45.43157206; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;TO; 3.10617; 0.376376;MISSING;MISSING;5.26; EMPTY;17.73; 16.7145; 1.80833; 0.0450213; false;24.6; 13.9258; 1.28626;2.049592; 7.53405; false;TO; 19.0712; 1.75197;0.11955985999999999;MISSING;MISSING;TO; 20.6047; 1.8836;3.58; 2.8730; 0.0000; 0.0462;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;65.67;57.667487003; 0.152138841; false;62.74;2.200351783; 41.060294113; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;13.27; 0.655973; 0.172782; 13.2699; 0.0051;0.88; EMPTY;2.6; 2.27238; 0.47691; 0.00294017; false;3.53; 2.2843; 0.513463;0.5638643; 0.393938; false;32.75; 2.31054; 0.490392;0.02695078; 32.2493; false;TO; 2.09627; 0.320187;1.45; 0.5298; 0.0000; 0.0039;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;11.54;0.834991722; 5.729663156; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;14.56; 0.595058; 0.162201; 14.5549; 0.0017;0.82; EMPTY;2.34; 1.90602; 0.508462; 0.00257216; false;3.41; 2.18661; 0.495616;0.478456; 0.25292; false;32.17; 2.13269; 0.472138;0.02692798; 30.9991; false;TO; 2.16154; 0.490135;1.24; 0.4775; 0.0000; 0.0022;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;13.9;0.786811425; 6.423398882; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.03; 0.0234149; 0.00560344; 0.0022; 0.0000;0.2; EMPTY;0.09; 0.0734897; 0.0269382; 3.424e-05; false;0.12; 0.0739387; 0.0264738;0.02358689; 0.010292; false;0.11; 0.0752099; 0.0261693;0.004421285; 0.00818919; false;TO; 0.0735688; 0.0264491;1.2; 0.0478; 0.0000; 0.0003;1.26; 0.0423; 0.0328; 0.0419;1.24; 0.0411; 0.0291; 0.0001;1.45;0.162294415; 0.054308984; false;1.19;0.029121736000000002; 0.019836096; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;0.6; 0.446794; 0.133371; 0.0134; 0.0009;0.62; EMPTY;1.91; 1.47868; 0.424798; 0.000983634; false;2.1; 1.30536; 0.290523;0.3600101; 0.160529; false;1.75; 1.43112; 0.281497;0.02109888; 0.0268274; false;TO; 1.47762; 0.433368;1.17; 0.3702; 0.0000; 0.0010;TO;MISSING;MISSING;MISSING;2.16; 0.6341; 0.4575; 0.0016;4.04;0.894191571; 0.09474273; false;2.3;0.263008818; 0.02891707; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.01; 0.0127865; 0.00303792; 0.0010; 0.0000;0.13; EMPTY;0.06; 0.0468295; 0.0175184; 2.1261e-05; false;0.08; 0.0467113; 0.0174232;0.015238826; 0.0066361; false;0.07; 0.0470379; 0.0174757;0.0008987239999999999; 0.0046403; false;TO; 0.0477856; 0.0174228;0.8; 0.0249; 0.0000; 0.0002;1.19; 0.0426; 0.0338; 0.0403;0.79; 0.0245; 0.0154; 0.0000;1.45;0.172056702; 0.046132675; false;1.18;0.03637613; 0.018548485; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.07; 0.0585088; 0.015321; 0.0036; 0.0002;0.21; EMPTY;0.24; 0.187192; 0.0594294; 0.000117708; false;0.31; 0.186285; 0.0571537;0.0567488; 0.026236; false;0.26; 0.184574; 0.0599167;0.00363427; 0.0136775; false;TO; 0.188505; 0.0582485;1.11; 0.0859; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.3; 0.0894; 0.0642; 0.0003;1.86;0.271725249; 0.090603646; false;1.27;0.069152039; 0.01826668; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.08; 0.0608766; 0.0171995; 0.0037; 0.0002;0.23; EMPTY;0.24; 0.191026; 0.060611; 0.000131901; false;0.33; 0.187511; 0.0596974;0.0574973; 0.0270162; false;0.27; 0.188008; 0.0592311;0.00381365; 0.0133235; false;TO; 0.189607; 0.0599592;1.3; 0.1060; 0.0000; 0.0006;TO;MISSING;MISSING;MISSING;1.22; 0.0911; 0.0630; 0.0002;1.69;0.22419352099999998; 0.043060953; false;1.23;0.058899208999999994; 0.018810324; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.09; 0.07304; 0.0179017; 0.0040; 0.0003;0.23; EMPTY;0.31; 0.237618; 0.0711172; 0.000318089; false;0.41; 0.239228; 0.0713278;0.07134370000000001; 0.0306605; false;0.33; 0.239146; 0.0708029;0.00446251; 0.0142178; false;TO; 0.241171; 0.0709344;1.24; 0.1167; 0.0000; 0.0005;TO;MISSING;MISSING;MISSING;1.06; 0.0763; 0.0465; 0.0002;2.2;0.325936994; 0.073527066; false;1.59;0.09204791500000001; 0.021744957; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.66; 0.486362; 0.154458; 0.0181; 0.0016;0.71; EMPTY;2.06; 1.59071; 0.464275; 0.00117316; false;2.86; 1.6192; 0.465637;0.5201771; 0.254588; false;2.16; 1.61402; 0.464822;0.035248669999999996; 0.0495663; false;TO; 1.61027; 0.476599;1.81; 0.6697; 0.0000; 0.0021;TO;MISSING;MISSING;MISSING;2.69; 0.7423; 0.5379; 0.0019;5.06;0.9972083429999999; 0.101651171; false;3.24;0.426269216; 0.054778189; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.1; 0.0796727; 0.019348; 0.0041; 0.0003;0.25; EMPTY;0.32; 0.253665; 0.0781365; 0.000159727; false;0.47; 0.292186; 0.0803553;0.0792815; 0.0393054; false;0.31; 0.317529; 0.0538462;0.0029403679999999996; 0.00924882; false;TO; 0.255527; 0.0752563;0.9; 0.0708; 0.0000; 0.0004;TO;MISSING;MISSING;MISSING;1.49; 0.1328; 0.0844; 0.0003;2.08;0.30893710599999996; 0.048158262; false;1.55;0.084275795; 0.019323132; false
