name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.0529061; 0.00880877; 0.0001; 0.0000;0.19; NOT EMPTY;0.23; 0.192848; 0.0436809;4.847e-06; 1.6383e-05; true;0.26; 0.194423; 0.0440747;0.023637400000000003;8.6417e-05; 0.001727; true;0.24; 0.193184; 0.0437505;0.001308295;0.000622447; 0.0021715; true;TO; 0.199025; 0.0451613;1.02; 0.0702; 0.0000; 0.0001; 0.0000;1.04; 0.0684; 0.0243; 0.0031; 0.0006;1.04; 0.0705; 0.0220; 0.0001; 0.0000;1.44;0.19265175899999998;0.032905962000000004; 0.0206174; true;0.8;0.030989266;0.001896761; 0.002595169; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.24; 0.16792; 0.0685165;1.6238999999999998e-05; 1.7151e-05; true;0.33; 0.16922; 0.0703501;0.08867869;3.7308e-05; 0.00580893; true;0.25; 0.16924; 0.068785;0.004485947;0.0007071430000000001; 0.00331031; true;TO; 0.169959; 0.0691182;0.72; 0.0448; 0.0000; 0.0001; 0.0000;1.23; 0.0456; 0.0477; 0.4101; 0.0013;1.06; 0.0764; 0.0672; 0.0003; 0.0001;1.77;0.230675308;0.070966173; 0.019013898; true;1.11;0.056441634000000004;0.002428974; 0.003904562; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.0375795; 0.00870723; 0.0002; 0.0000;0.18; NOT EMPTY;0.17; 0.141799; 0.0402302;8.596e-06; 2.9486e-05; true;0.21; 0.142891; 0.0405555;0.030745162;2.5394e-05; 0.00284234; true;0.19; 0.142145; 0.0402011;0.001593129;0.000622699; 0.00201966; true;TO; 0.143216; 0.0405489;1.04; 0.0570; 0.0000; 0.0001; 0.0000;1.04; 0.0563; 0.0219; 0.0006; 0.0005;1.03; 0.0565; 0.0231; 0.0001; 0.0000;1.44;0.164113983;0.037850998999999996; 0.023770299; true;0.96;0.02845114;0.001849283; 0.001888712; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;ERR;ERR;ERR;ERR;ERR;0.21; EMPTY;0.67; 0.533596; 0.135763;0.00404953; 0.000371714; false;4.49; 0.524689; 0.132197;0.12349184;2.182135; 1.46225; false;0.47; 0.35575; 0.0924428;0.004359179;0.00772851; 0.0100827; false;TO; 0.553016; 0.139808;1.16; 0.1917; 0.0000; 0.0016; 0.0002;11.78; 0.1969; 0.3955; 10.3232; 0.0004;1.23; 0.1913; 0.0854; 0.0017; 0.0006;1.79;0.28081096099999997;0.05791863999999999; 0.012680597; true;1.24;0.063195103;0.00478026; 0.002717779; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;ERR;ERR;ERR;ERR;ERR;0.26; NOT EMPTY;0.69; 0.541141; 0.13957;0.0054283280000000005; 1.7656e-05; true;1.82; 0.534592; 0.139945;0.11460197;0.8673805000000001; 0.0319931; true;0.72; 0.548356; 0.141591;0.006461563;0.011772344; 0.00186107; true;TO; 0.554517; 0.143665;1.21; 0.2134; 0.0000; 0.0021; 0.0003;17.3; 0.2107; 1.1277; 15.1678; 0.0002;1.38; 0.2056; 0.2303; 0.0060; 0.0015;2.88;0.507914326;0.124239924; 0.027289318; true;1.21;0.087470432;0.007171525000000001; 6.78685E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.14; 0.114354; 0.0303373;0.000474034; 1.5579e-05; true;0.23; 0.11632; 0.0307276;0.019759001999999998;0.064484831; 0.000333559; true;0.15; 0.117777; 0.0312684;0.001086858;0.0014981500000000002; 0.00131951; true;TO; 0.118154; 0.031379;0.74; 0.0265; 0.0000; 0.0004; 0.0001;0.83; 0.0268; 0.0112; 0.0508; 0.0001;0.76; 0.0267; 0.0095; 0.0024; 0.0003;1.14;0.12969339900000004;0.036745263; 0.01228496; true;0.99;0.026718395000000002;0.002359309; 6.63463E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;ERR;ERR;ERR;ERR;ERR;0.14; NOT EMPTY;0.34; 0.289198; 0.0600994;0.0019026020000000002; 0.00215241; true;0.96; 0.186582; 0.040621;0.01834566;0.4292918; 0.239662; true;0.36; 0.284262; 0.0596301;0.0016408829999999999;0.004680906; 0.00947892; true;TO; 0.29053; 0.0615032;0.76; 0.0595; 0.0000; 0.0002; 0.0000;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.17170474800000002;MISSING;MISSING;MISSING;1.12;0.05145253500000001;0.011594309; 0.007190404; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;0.53; 0.377804; 0.133209;0.00022847999999999998; 1.981e-05; true;0.76; 0.377617; 0.134341;0.21936649000000003;0.017563827; 0.0429799; true;0.6; 0.387103; 0.137935;0.009226004999999999;0.0014723450000000001; 0.0428982; true;TO; 0.410348; 0.202332;1.26; 0.1769; 0.0000; 0.0008; 0.0001;3.05; 0.1810; 1.3960; 0.2567; 0.0549;1.49; 0.1769; 0.2430; 0.0013; 0.0007;2.57;0.43158913900000007;0.08240867800000001; 0.03976104; true;1.82;0.11102448300000001;0.003699751; 0.110899361; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.25; NOT EMPTY;0.49; 0.427967; 0.0782623;0.0016667309999999999; 2.7992e-05; true;0.99; 0.391549; 0.10868;0.104460442;0.2783837; 0.045628; true;0.52; 0.400407; 0.107377;0.005491598;0.004547303; 0.0068916; true;TO; 0.407338; 0.107339;1.29; 0.1576; 0.0000; 0.0014; 0.0003;29.03; 0.1575; 0.4457; 28.1317; 0.0024;1.32; 0.2310; 0.0976; 0.0052; 0.0005;2.64;0.39207866;0.151324046; 0.028676616; true;1.23;0.074749613;0.007875968; 0.035521338; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.14; NOT EMPTY;0.38; 0.256239; 0.107928;0.000423697; 1.4945e-05; true;0.62; 0.346154; 0.107827;0.16698514;0.0077606789999999995; 0.0444961; true;0.49; 0.25329; 0.106558;0.007984349;0.001485275; 0.101932; true;TO; 0.25447; 0.217667;1.28; 0.2208; 0.0000; 0.0017; 0.0005;1.94; 0.1787; 0.5276; 0.1698; 0.0085;1.23; 0.1057; 0.3260; 0.0045; 0.0023;3.26;0.722305929;0.09584592600000001; 0.080976861; true;1.97;0.069046773;0.011357686; 0.274944638; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.12; 0.124989; 0.0254962;8.3976e-05; 3.2512e-05; true;0.12; 0.0874301; 0.0251236;0.015502634000000001;0.002161893; 0.00118722; true;0.11; 0.0909281; 0.0249798;0.0007510080000000001;0.000592699; 0.00200516; true;TO; 0.0875848; 0.0247687;1.06; 0.0491; 0.0000; 0.0003; 0.0000;1.08; 0.0503; 0.0266; 0.0234; 0.0011;1.07; 0.0491; 0.0246; 0.0005; 0.0002;1.54;0.18211360699999998;0.072700109; 0.014621017; true;1.03;0.032648216;0.0022649090000000003; 0.005724681; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;ERR;ERR;ERR;ERR;ERR;0.16; NOT EMPTY;0.13; 0.108777; 0.0257002;0.000215425; 2.1062e-05; true;0.09; 0.0709252; 0.0179284;0.00717747;0.00345125; 0.00108042; true;0.14; 0.108884; 0.025622;0.000623615;0.001042393; 0.00215172; true;TO; 0.0720812; 0.0177318;1.0; 0.0431; 0.0000; 0.0001; 0.0000;1.04; 0.0431; 0.0142; 0.0181; 0.0005;1.03; 0.0431; 0.0142; 0.0003; 0.0001;1.34;0.146208793;0.040793793999999994; 0.015080141; true;1.01;0.029579439;0.0021779890000000004; 0.003599585; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.31; 0.258903; 0.0598708;0.001575561; 0.000164656; true;1.08; 0.260637; 0.0602038;0.03989453;0.42462254; 0.250694; true;0.32; 0.253876; 0.0600031;0.002221876;0.004163075; 0.0029241; true;TO; 0.259562; 0.0605692;0.75; 0.0559; 0.0000; 0.0003; 0.0001;0.89; 0.0547; 0.0350; 0.1081; 0.0004;0.79; 0.0545; 0.0212; 0.0004; 0.0001;1.5;0.202336678;0.062836034; 0.025837651; true;0.99;0.048088556000000005;0.022712291; 0.002286128; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.31; NOT EMPTY;1.71; 1.47441; 0.27733;0.000418873; 0.000365086; true;1.93; 1.49415; 0.283975;0.14515124;0.001331504; 0.0422148; true;1.99; 1.49445; 0.279417;0.008284812;0.001300617; 0.254822; true;TO; 1.44615; 0.276783;1.0; 0.3254; 0.0000; 0.0004; 0.0000;3.2; 0.3256; 2.1179; 0.0029; 0.0666;1.53; 0.3250; 0.5261; 0.0002; 0.0001;4.19;1.540437772;0.034885628; 0.029362494; true;2.8;0.20471186400000002;0.004242129; 0.520477213; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.34; 0.260953; 0.0779102;0.00032143; 7.1719e-05; true;0.44; 0.265291; 0.078611;0.07884883000000001;0.009255467; 0.016215; true;0.36; 0.264533; 0.0808124;0.00404267;0.001358569; 0.00538574; true;TO; 0.209015; 0.0522943;1.05; 0.1025; 0.0000; 0.0006; 0.0001;1.2; 0.1025; 0.0683; 0.0718; 0.0021;1.16; 0.1079; 0.0638; 0.0012; 0.0003;1.81;0.23558740799999997;0.082131227; 0.045780884; true;1.07;0.045300822;0.002574126; 0.006936458; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.13; 0.0978819; 0.0318255;3.9899999999999994e-05; 3.4693e-05; true;0.15; 0.0970962; 0.0320475;0.02422769;0.000224896; 0.00267062; true;0.14; 0.0964147; 0.0316331;0.00127716;0.000703562; 0.00276739; true;TO; 0.0970675; 0.0321553;0.74; 0.0268; 0.0000; 0.0001; 0.0000;0.74; 0.0258; 0.0096; 0.0022; 0.0004;0.76; 0.0268; 0.0125; 0.0001; 0.0001;1.41;0.15542375;0.051908062; 0.023337863; true;1.03;0.033094895;0.002264968; 0.002917623; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.21; 0.170573; 0.0459853;0.000111994; 3.8383e-05; true;0.41; 0.168479; 0.0453324;0.0345469;0.09915736; 0.0572607; true;0.22; 0.167592; 0.0456081;0.001791997;0.0008939169999999999; 0.00229279; true;TO; 0.167194; 0.0453626;0.84; 0.0373; 0.0000; 0.0001; 0.0000;0.76; 0.0377; 0.0128; 0.0152; 0.0003;0.74; 0.0378; 0.0130; 0.0003; 0.0001;1.15;0.14146745;0.042060081; 0.008668223; true;0.83;0.045284362;0.0027258309999999997; 0.00270252; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.14; 0.112263; 0.0333684;0.00036575; 4.8081e-05; true;0.18; 0.112932; 0.0333598;0.02426545;0.014377180000000002; 0.00319915; true;0.15; 0.11165; 0.0331769;0.0013035590000000001;0.001405749; 0.00512013; true;TO; 0.112361; 0.0332199;0.74; 0.0286; 0.0000; 0.0002; 0.0000;1.04; 0.0470; 0.0212; 0.0193; 0.0004;1.05; 0.0492; 0.0223; 0.0007; 0.0003;1.58;0.17461935299999998;0.08124155699999999; 0.024420225; true;1.08;0.039922195;0.004650078; 0.003689298; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.33; NOT EMPTY;2.21; 1.55028; 0.607194;0.0030524840000000003; 1.7753e-05; true;3.48; 1.53669; 0.605035;0.98317316;0.042054344; 0.267227; true;3.6; 1.50883; 0.592084;0.051300022;0.00522668; 1.40921; true;TO; 1.55129; 0.621435;1.64; 0.7156; 0.0000; 0.0046; 0.0007;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO; 0.151382238;MISSING;MISSING;MISSING;3.04;0.288672637;0.003012869; 0.536689182; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.34; 0.265928; 0.0732691;2.3735999999999998e-05; 1.9275e-05; true;0.75; 0.277412; 0.0754724;0.06885766;0.2399543; 0.0847263; true;0.35; 0.272546; 0.072371;0.003402874;0.000754549; 0.0209008; true;TO; 0.194914; 0.0491801;0.87; 0.0587; 0.0000; 0.0002; 0.0000;0.92; 0.0575; 0.0336; 0.0349; 0.0009;0.96; 0.0632; 0.0266; 0.0003; 0.0001;1.92;0.289867816;0.071812046; 0.018106688; true;1.33;0.07000711;0.005199013; 0.039742838; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.35; NOT EMPTY;1.89; 1.52459; 0.380502;0.000510287; 1.9246e-05; true;2.4; 1.59665; 0.393568;0.38971422;0.0060722929999999994; 0.11856; true;2.57; 1.65074; 0.398462;0.021353721000000003;0.0018274959999999999; 0.645536; true;TO; 1.55747; 0.425481;1.13; 0.3515; 0.0000; 0.0006; 0.0001;10.87; 0.3368; 9.9476; 0.1255; 0.1329;4.04; 0.7284; 2.4308; 0.0011; 0.0003;5.02;1.671528801;0.046125945; 0.030619466; true;3.07;0.262991408;0.015399547; 0.690830708; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;ERR;ERR;ERR;ERR;ERR;0.15; NOT EMPTY;0.13; 0.110691; 0.0292868;0.000199413; 0.000100562; true;0.23; 0.113488; 0.0310728;0.016843669999999998;0.03922985; 0.0380136; true;0.22; 0.170442; 0.0427663;0.001377722;0.00142249; 0.00361825; true;TO; 0.116613; 0.0302388;1.14; 0.0664; 0.0000; 0.0004; 0.0001;1.25; 0.0669; 0.0276; 0.1220; 0.0010;0.83; 0.0410; 0.0116; 0.0004; 0.0001;1.68;0.283016277;0.08032256300000001; 0.018315413; true;1.16;0.05471682;0.007388061; 0.008977813; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.19; 0.197783; 0.0828715;0.00036428299999999997; 0.000323257; true;0.21; 0.244024; 0.0369972;0.01614492;0.0020458670000000003; 0.00241446; true;0.2; 0.172066; 0.0403718;0.000917932;0.001333884; 0.00513073; true;TO; 0.162067; 0.0381525;0.95; 0.0521; 0.0000; 0.0003; 0.0001;0.86; 0.0382; 0.0073; 0.0228; 0.0006;1.14; 0.0656; 0.0165; 0.0003; 0.0001;1.45;0.17274684599999998;0.038303713; 0.010220422; true;1.1;0.041897582;0.002283471; 0.004484341; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.39; 0.337336; 0.0709534;0.00046843599999999997; 1.5331e-05; true;0.77; 0.471687; 0.106177;0.052128520000000005;0.1191045; 0.00482363; true;0.46; 0.354254; 0.10373;0.00440075;0.002532347; 0.00235552; true;TO; 0.470097; 0.103657;1.14; 0.1670; 0.0000; 0.0013; 0.0022;49.81; 0.1686; 0.7973; 48.1241; 0.0004;1.32; 0.1714; 0.1659; 0.0043; 0.0015;2.45;0.4093909379999999;0.115525227; 0.028665811; true;1.17;0.06809056100000001;0.0066501799999999995; 0.001443393; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.22; 0.167407; 0.053814;5.4862e-05; 1.7035e-05; true;0.28; 0.167629; 0.0545114;0.04631987;0.00900302; 0.00688351; true;0.24; 0.169121; 0.0553548;0.0025243870000000003;0.000798477; 0.00399064; true;TO; 0.170798; 0.0555151;1.11; 0.0784; 0.0000; 0.0003; 0.0001;1.43; 0.0790; 0.0442; 0.2513; 0.0010;1.15; 0.0764; 0.0401; 0.0007; 0.0002;1.89;0.22740407199999998;0.082706189; 0.027592478; true;1.29;0.06186768699999999;0.0026110039999999997; 0.004191696; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.13; 0.107245; 0.0349615;0.000126781; 8.5204e-05; true;0.25; 0.107619; 0.0354346;0.02673507;0.058617890000000006; 0.0284881; true;0.15; 0.104924; 0.0340071;0.0013849980000000001;0.000875111; 0.00347767; true;TO; 0.106659; 0.034385;1.04; 0.0452; 0.0000; 0.0001; 0.0001;1.31; 0.0468; 0.0329; 0.2256; 0.0012;0.84; 0.0296; 0.0156; 0.0003; 0.0001;1.62;0.18763470299999996;0.053194817000000005; 0.015538269; true;0.89;0.029632784;0.00481149; 0.00659431; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.22; 0.168763; 0.0490598;0.000117857; 9.3022e-05; true;0.78; 0.172853; 0.0480679;0.03576422;0.3105011; 0.225283; true;0.17; 0.12616; 0.0313735;0.001142047;0.0005343990000000001; 0.00133568; true;TO; 0.110954; 0.0327742;1.09; 0.0695; 0.0000; 0.0002; 0.0001;0.95; 0.0387; 0.0151; 0.1115; 0.0003;0.91; 0.0425; 0.0157; 0.0003; 0.0001;1.62;0.19646709400000004;0.08582342500000001; 0.01219377; true;0.98;0.034615289;0.002263481; 0.002292379; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.32; 0.247353; 0.0736282;0.000184978; 0.000171295; true;1.68; 0.159233; 0.0489923;0.042361909999999996;0.70640703; 0.694319; true;0.33; 0.243703; 0.0731799;0.0035699420000000004;0.0010754949999999999; 0.00371767; true;TO; 0.241343; 0.0712477;1.07; 0.0947; 0.0000; 0.0002; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.122644511;MISSING;MISSING;MISSING;1.26;0.061280651000000005;0.002489832; 0.004653181; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.17; 0.119383; 0.052885;4.2298e-05; 1.8978e-05; true;0.25; 0.120775; 0.0531918;0.05239838;0.01713023; 0.011522; true;0.19; 0.119605; 0.0528005;0.002743754;0.000868412; 0.00325532; true;TO; 0.119008; 0.0528975;1.06; 0.0614; 0.0000; 0.0002; 0.0001;1.38; 0.0649; 0.0543; 0.2626; 0.0012;1.37; 0.0652; 0.0572; 0.0008; 0.0003;1.68;0.296481466;0.078478164; 0.027991947; true;1.32;0.07283756799999999;0.002430849; 0.002902038; true
