name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;0.07; 0.0278519000; 0.0053763000; 0.0015116000; 0.0084755000; 0.0635763000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09752.mata;0.12; 0.0456478000; 0.0079964000; 0.0022202000; 0.0125634000; 0.1039546000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09781.mata;0.09; 0.0387425000; 0.0083964000; 0.0025240000; 0.0132257000; 0.0992181000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09843.mata;0.09; 0.0418737000; 0.0052162000; 0.0015489000; 0.0082485000; 0.0907706000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09860.mata;0.09; 0.0457022000; 0.0097440000; 0.0030741000; 0.0146049000; 0.0914110000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09878.mata;0.12; 0.0538781000; 0.0084169000; 0.0023444000; 0.0130840000; 0.1139210000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09881.mata;0.08; 0.0334116000; 0.0062420000; 0.0017902000; 0.0095639000; 0.0732731000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09928.mata;0.12; 0.0506746000; 0.0087034000; 0.0026785000; 0.0138878000; 0.1103903000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10051.mata;0.08; 0.0417629000; 0.0090617000; 0.0025108000; 0.0141643000; 0.0902165000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10088.mata;0.12; 0.0544598000; 0.0052287000; 0.0014575000; 0.0081538000; 0.1080326000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10092.mata;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;0.15; 0.0740640000; 0.0085273000; 0.0024042000; 0.0133090000; 0.1401578000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;0.14; 0.0804107000; 0.0060765000; 0.0019932000; 0.0096936000; 0.1418999000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.1; 0.0347222000; 0.0079583000; 0.0023150000; 0.0124166000; 0.0883965000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.1; 0.0381300000; 0.0054844000; 0.0015618000; 0.0087486000; 0.0859020000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;0.15; 0.0770522000; 0.0082452000; 0.0023508000; 0.0131658000; 0.1407752000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.1; 0.0473370000; 0.0053606000; 0.0015007000; 0.0091666000; 0.1108319000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.1; 0.0357717000; 0.0077386000; 0.0022009000; 0.0120476000; 0.0872864000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.15; 0.0725211000; 0.0083770000; 0.0024812000; 0.0132073000; 0.1409965000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.1; 0.0505135000; 0.0084187000; 0.0022342000; 0.0128565000; 0.1027811000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.1; 0.0361465000; 0.0055023000; 0.0017123000; 0.0088012000; 0.0850088000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;5.73; 4.4383824000; 0.0059770000; 0.0024201000; 0.0100016000; 5.9024434000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;0.26; 0.1847532000; 0.0054909000; 0.0015765000; 0.0085674000; 0.2511676000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;0.1; 0.0365298000; 0.0052451000; 0.0014555000; 0.0081315000; 0.0904464000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.1; 0.0364638000; 0.0080803000; 0.0022711000; 0.0125277000; 0.0921375000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.14; 0.0641703000; 0.0080665000; 0.0023256000; 0.0126114000; 0.1270547000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.1; 0.0377487000; 0.0083669000; 0.0022850000; 0.0127750000; 0.0900804000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.07; 0.0257149000; 0.0086456000; 0.0023523000; 0.0126598000; 0.0645797000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.1; 0.0387741000; 0.0082664000; 0.0023622000; 0.0128835000; 0.0965096000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.1; 0.0372124000; 0.0054450000; 0.0014609000; 0.0086540000; 0.0887792000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.1; 0.0491942000; 0.0055384000; 0.0015604000; 0.0089529000; 0.0985543000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.12; 0.0622270000; 0.0080486000; 0.0022744000; 0.0124494000; 0.1228392000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.13; 0.0598364000; 0.0076948000; 0.0022189000; 0.0120116000; 0.1271896000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.07; 0.0273028000; 0.0083534000; 0.0024336000; 0.0131007000; 0.0711883000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.07; 0.0257687000; 0.0088957000; 0.0024805000; 0.0144423000; 0.0693161000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.08; 0.0262617000; 0.0056279000; 0.0016522000; 0.0087974000; 0.0679865000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.12; 0.0636140000; 0.0053615000; 0.0016042000; 0.0085165000; 0.1155718000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.1; 0.0361811000; 0.0081861000; 0.0022717000; 0.0128680000; 0.0892060000
