name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13519.mata;ERR;0.04; 0.0419785; 0.00126115; 6.4655e-05; 0.0001006; false;0.05; 0.0455233; 0.00135252; 8.9006e-05; 8.4605e-05; false;0.07; 0.0429417; 0.022014; 0.00654176; 0.00170963; 0.00147478; false;0.05; 0.0419523; 0.00321735; 0.00432913; 0.0015915; 0.0011723; false;1.28; 0.0710; 0.0000; 0.0035; 0.0003; 0.0000; False;1.28; 0.0656; 0.0747; 0.0284; 0.0302; 0.0024; False;1.17; 0.0765; 0.0314; 0.0112; 0.0170; 0.0001; False;2.08; 0.344367864; 0.076941964; 0.002596109; false;1.65; 0.126656526; 0.010015845; 3.3117E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13603.mata;ERR;0.0; 0.0018483; 0.000582424; 4.3429e-05; 3.7836e-05; false;0.0; 0.00193694; 0.000559978; 4.4918e-05; 5.4247e-05; false;0.0; 0.00185574; 0.00103188; 0.00346556; 0.00112332; 0.00106378; false;0.01; 0.00187663; 0.000175442; 0.002356; 0.00126765; 0.000776152; false;1.15; 0.0165; 0.0000; 0.0035; 0.0001; 0.0000; False;1.27; 0.0110; 0.0025; 0.0100; 0.0116; 0.0007; False;1.22; 0.0096; 0.0029; 0.0023; 0.0060; 0.0001; False;1.41; 0.161912004; 0.064041576; 0.002425518; false;0.92; 0.040911201; 0.009500696; 1.9147E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13604.mata;ERR;0.0; 0.00751117; 0.000725186; 5.2955e-05; 1.9953e-05; false;0.01; 0.00775613; 0.000724575; 6.5631e-05; 2.0714e-05; false;0.03; 0.0137274; 0.00694237; 0.00628949; 0.00236392; 0.00261128; false;0.02; 0.0128364; 0.000889628; 0.00402933; 0.0018731; 0.00144018; false;1.14; 0.0426; 0.0000; 0.0018; 0.0001; 0.0000; False;1.15; 0.0290; 0.0260; 0.0273; 0.0299; 0.0038; False;1.17; 0.0204; 0.0075; 0.0071; 0.0105; 0.0001; False;1.86; 0.272417065; 0.061818476; 0.002523552; false;1.25; 0.046603598; 0.013799275; 3.3873E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13693.mata;ERR;0.0; 0.00219025; 0.000346527; 4.3968e-05; 2.2851e-05; false;0.0; 0.00253944; 0.000354956; 3.1114e-05; 2.4701e-05; false;0.0; 0.00117551; 0.00070981; 0.000814742; 0.000252653; 0.000295387; false;0.0; 0.00117657; 0.000113298; 0.00103267; 0.000517571; 0.000242872; false;1.03; 0.0095; 0.0000; 0.0007; 0.0000; 0.0000; False;1.1; 0.0116; 0.0033; 0.0050; 0.0057; 0.0004; False;1.14; 0.0091; 0.0017; 0.0014; 0.0024; 0.0001; False;1.2; 0.110830923; 0.034288922; 0.002229719; false;1.1; 0.060076333; 0.019585282; 5.0863E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13694.mata;ERR;0.01; 0.0152817; 0.00334822; 0.000387591; 0.000239827; false;0.02; 0.0146637; 0.00374489; 0.000524343; 0.000391891; false;0.06; 0.0135703; 0.00671109; 0.0252318; 0.0114794; 0.011581; false;0.04; 0.0144852; 0.0011814; 0.0143805; 0.0068183; 0.00634014; false;1.17; 0.0270; 0.0000; 0.0073; 0.0007; 0.0000; False;1.26; 0.0284; 0.0219; 0.0572; 0.0689; 0.0076; False;1.4; 0.0315; 0.0141; 0.0099; 0.0342; 0.0001; False;2.3; 0.251974915; 0.185578823; 0.002267623; false;1.31; 0.046852471; 0.059978374; 3.9408E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13714.mata;ERR;0.0; 0.000995962; 0.000658196; 7.6213e-05; 5.5307e-05; false;0.0; 0.000844999; 0.000585606; 5.9883e-05; 3.7027e-05; false;0.0; 0.000862886; 0.000583967; 0.00410833; 0.00152622; 0.00137318; false;0.01; 0.000779695; 8.7531e-05; 0.00258184; 0.00150165; 0.00102497; false;1.22; 0.0058; 0.0000; 0.0011; 0.0001; 0.0000; False;1.28; 0.0081; 0.0011; 0.0059; 0.0074; 0.0010; False;0.98; 0.0054; 0.0010; 0.0010; 0.0040; 0.0001; False;1.3; 0.115770933; 0.071964985; 0.002094501; false;1.04; 0.020104451; 0.013186916; 2.5708E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13774.mata;ERR;0.0; 0.000923738; 0.00213168; 7.5047e-05; 2.6007e-05; false;0.0; 0.000926344; 0.00209199; 7.6267e-05; 2.7119e-05; false;0.01; 0.000958875; 0.000625502; 0.00781576; 0.00314996; 0.00300702; false;0.01; 0.00080433; 8.4781e-05; 0.00474331; 0.00175757; 0.00161477; false;1.07; 0.0057; 0.0000; 0.0023; 0.0002; 0.0000; False;1.07; 0.0087; 0.0010; 0.0128; 0.0136; 0.0006; False;1.23; 0.0085; 0.0019; 0.0127; 0.0199; 0.0001; False;1.45; 0.21841158; 0.0746141; 0.002056378; false;0.96; 0.0191626; 0.036314042; 2.9159E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13793.mata;ERR;0.02; 0.0194966; 0.00329797; 0.000361173; 0.000220463; false;0.02; 0.0227106; 0.003425; 0.000394141; 0.000193126; false;0.07; 0.0223712; 0.0113657; 0.0208104; 0.00964374; 0.0113347; false;0.04; 0.0217794; 0.00186926; 0.0104757; 0.0042411; 0.00416032; false;1.19; 0.0434; 0.0000; 0.0082; 0.0007; 0.0000; False;1.53; 0.0408; 0.0836; 0.1090; 0.1168; 0.0178; False;1.35; 0.0384; 0.0255; 0.0196; 0.0392; 0.0001; False;2.0; 0.223261454; 0.086347644; 0.002211819; false;1.51; 0.076432689; 0.06140964; 6.9049E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13794.mata;ERR;0.32; 0.33304; 0.0056759; 0.000114971; 7.8134e-05; false;0.54; 0.713326; 0.00558297; 0.000131761; 0.000106331; false;0.92; 0.538612; 0.556143; 0.0276998; 0.0017709; 0.00173412; false;0.65; 0.687348; 0.0685634; 0.0486228; 0.00235231; 0.00188301; false;1.66; 0.6521; 0.0000; 0.0096; 0.0006; 0.0000; False;3.76; 0.6859; 1.8268; 0.6914; 0.6951; 0.0045; False;2.12; 0.7796; 0.2387; 0.1957; 0.2046; 0.0001; False;4.92; 0.860809777; 0.132401543; 0.002270752; false;4.39; 0.754779407; 0.053943496; 2.6882E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13823.mata;ERR;0.03; 0.0303486; 0.00207222; 0.000115095; 4.7411e-05; false;0.03; 0.0305431; 0.00216751; 0.000130012; 4.8265e-05; false;0.06; 0.0313343; 0.0161771; 0.0101327; 0.00315064; 0.00312598; false;0.04; 0.0300046; 0.00215716; 0.00721095; 0.00246976; 0.00207419; false;1.18; 0.0524; 0.0000; 0.0044; 0.0003; 0.0000; False;1.41; 0.0544; 0.0654; 0.0546; 0.0584; 0.0062; False;1.29; 0.0532; 0.0543; 0.0263; 0.0484; 0.0001; False;2.15; 0.252453812; 0.112240382; 0.002371329; false;1.67; 0.12098758; 0.044840679; 5.0024E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13860.mata;ERR;0.05; 0.0430696; 0.00576528; 0.000277435; 0.000121169; false;0.05; 0.0533568; 0.00325562; 0.000246184; 0.000115392; false;0.13; 0.0598602; 0.0297082; 0.0221675; 0.00900914; 0.00836131; false;0.08; 0.0556845; 0.00478275; 0.0154873; 0.00507408; 0.00450565; false;1.36; 0.0946; 0.0000; 0.0105; 0.0006; 0.0000; False;1.22; 0.0885; 0.0474; 0.0613; 0.0681; 0.0086; False;1.33; 0.0892; 0.0510; 0.0299; 0.0625; 0.0001; False;2.6; 0.399003326; 0.107144184; 0.002277336; false;1.81; 0.204689086; 0.03650524; 4.7153E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13895.mata;ERR;0.01; 0.00688775; 0.00387426; 0.000159869; 0.000151449; false;0.01; 0.00780867; 0.00407743; 0.00019502; 0.000120239; false;0.04; 0.00696191; 0.00353178; 0.017787; 0.00547899; 0.00557849; false;0.02; 0.00692952; 0.000550114; 0.0106414; 0.00320208; 0.00284885; false;1.14; 0.0215; 0.0000; 0.0260; 0.0005; 0.0000; False;1.33; 0.0360; 0.0194; 0.1023; 0.1065; 0.0086; False;1.23; 0.0158; 0.0078; 0.0236; 0.0364; 0.0001; False;1.94; 0.396666696; 0.057952295; 0.002309582; false;1.4; 0.056043579; 0.058455526; 5.9795E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13903.mata;ERR;0.06; 0.0353889; 0.0242633; 0.000516273; 9.1659e-05; false;0.03; 0.0194755; 0.0118615; 0.000330147; 6.161e-05; false;0.1; 0.0198614; 0.00987813; 0.0490365; 0.0118917; 0.0130047; false;0.11; 0.034859; 0.00260105; 0.0587205; 0.00756778; 0.00851336; false;1.2; 0.0600; 0.0000; 0.0303; 0.0007; 0.0000; False;2.08; 0.0420; 0.0641; 0.6854; 0.6975; 0.1520; False;1.36; 0.1090; 0.0325; 0.2013; 0.2363; 0.0001; False;2.72; 0.570591864; 0.055713804; 0.002350549; false;2.02; 0.127180161; 0.217051022; 4.6782E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13909.mata;ERR;0.05; 0.032827; 0.0195646; 0.000854143; 0.000585567; false;0.05; 0.0342202; 0.0181838; 0.000879064; 0.000579651; false;0.19; 0.0346362; 0.0193174; 0.0888847; 0.0282316; 0.027533; false;0.1; 0.031983; 0.00242508; 0.0466506; 0.0122709; 0.00915759; false;1.24; 0.0559; 0.0000; 0.0252; 0.0009; 0.0000; False;1.66; 0.0328; 0.0235; 0.3368; 0.3635; 0.0288; False;1.26; 0.0472; 0.0252; 0.1092; 0.1512; 0.0001; False;2.72; 0.544146269; 0.163913497; 0.002614551; false;1.98; 0.144070362; 0.203247866; 2.3592E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13934.mata;ERR;0.23; 0.0179215; 0.232894; 0.00760793; 0.000149826; false;0.18; 0.00787648; 0.169173; 0.00617045; 0.000141402; false;1.24; 0.0091714; 0.004389; 1.11615; 0.197462; 0.234861; false;0.9; 0.0052255; 0.000354109; 0.919626; 0.0755766; 0.150987; false;1.25; 0.0197; 0.0000; 0.1491; 0.0045; 0.0000; False;44.94; 0.0123; 0.0077; 40.1571; 40.2173; 6.9781; False;2.51; 0.0148; 0.0047; 1.3628; 1.7591; 0.0001; False;4.41; 1.709610195; 0.075941902; 0.002716053; false;4.84; 0.081254381; 1.960132675; 3.1604E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13994.mata;ERR;0.0; 0.00219751; 0.00247689; 0.000130971; 8.5142e-05; false;0.0; 0.00231832; 0.00266675; 0.000155254; 8.6465e-05; false;0.02; 0.00233515; 0.00139881; 0.0115798; 0.00382413; 0.003395; false;0.01; 0.00273641; 0.000129863; 0.00497315; 0.00178764; 0.00154412; false;1.16; 0.0098; 0.0000; 0.0046; 0.0003; 0.0000; False;1.22; 0.0119; 0.0033; 0.0476; 0.0505; 0.0055; False;1.26; 0.0114; 0.0035; 0.0157; 0.0260; 0.0001; False;1.7; 0.25022076; 0.059720843; 0.002127049; false;1.19; 0.039714977; 0.029934934; 3.2011E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14063.mata;ERR;0.04; 0.0357859; 0.00258634; 0.000154003; 0.000110081; false;0.04; 0.0370751; 0.0028338; 0.000134745; 9.1872e-05; false;0.07; 0.0486903; 0.0318598; 0.0102524; 0.00364204; 0.00364817; false;0.05; 0.0411644; 0.0029965; 0.00855079; 0.00257509; 0.00207096; false;1.2; 0.0426; 0.0000; 0.0042; 0.0002; 0.0000; False;1.39; 0.0642; 0.0344; 0.0558; 0.0611; 0.0063; False;1.26; 0.0622; 0.0344; 0.0201; 0.0303; 0.0001; False;2.22; 0.297982863; 0.087893667; 0.002340773; false;1.54; 0.116223793; 0.030438812; 3.3948E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14064.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.26; 0.0102; 0.0000; 0.0044; 0.0004; 0.0000; False;1.01; 0.0067; 0.0012; 0.0017; 0.0044; 0.0011; False;1.19; 0.0094; 0.0022; 0.0024; 0.0153; 0.0001; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14085.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.0353; 0.0000; 0.0015; 0.0001; 0.0000; False;1.06; 0.0323; 0.0084; 0.0126; 0.0137; 0.0016; False;1.27; 0.0405; 0.0131; 0.0084; 0.0136; 0.0001; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14207.mata;ERR;0.0; 0.00415528; 0.000703002; 4.9842e-05; 4.0046e-05; false;0.0; 0.00573463; 0.00152765; 0.000287473; 5.5033e-05; false;0.01; 0.00484243; 0.00209699; 0.00405305; 0.00184418; 0.0014671; false;0.01; 0.00393188; 0.00031188; 0.00336863; 0.00144899; 0.000824411; false;1.25; 0.0148; 0.0000; 0.0019; 0.0001; 0.0000; False;1.25; 0.0141; 0.0054; 0.0094; 0.0108; 0.0013; False;1.27; 0.0132; 0.0049; 0.0043; 0.0081; 0.0001; False;1.3; 0.166360515; 0.049473709; 0.002050721; false;1.14; 0.027572943; 0.015718955; 3.7845E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14212.mata;ERR;0.0; 0.00394507; 0.000710928; 5.3501e-05; 5.4136e-05; false;0.0; 0.00571147; 0.000729286; 4.8468e-05; 3.9309e-05; false;0.01; 0.00348118; 0.00179004; 0.00357111; 0.00127231; 0.00152907; false;0.0; 0.00207604; 0.000168173; 0.00160879; 0.000768271; 0.000481608; false;0.83; 0.0080; 0.0000; 0.0009; 0.0001; 0.0000; False;1.24; 0.0096; 0.0030; 0.0080; 0.0095; 0.0013; False;0.82; 0.0083; 0.0026; 0.0022; 0.0041; 0.0001; False;1.4; 0.147023594; 0.056332596; 0.002479248; false;1.16; 0.059402713; 0.02358613; 3.0718E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14293.mata;ERR;0.0; 0.00340066; 0.00619195; 0.000299082; 8.0124e-05; false;0.0; 0.0025357; 0.00309982; 0.000328386; 8.8969e-05; false;0.03; 0.00163079; 0.000904675; 0.0237641; 0.0126066; 0.00846993; false;0.02; 0.0165128; 0.000243484; 0.011435; 0.00539559; 0.00495824; false;1.03; 0.0081; 0.0000; 0.0056; 0.0007; 0.0000; False;1.18; 0.0106; 0.0052; 0.0079; 0.0158; 0.0038; False;1.25; 0.0119; 0.0045; 0.0053; 0.0203; 0.0001; False;1.68; 0.262534333; 0.091407693; 0.00268489; false;1.11; 0.028160194; 0.021607796; 2.9596E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14322.mata;ERR;0.03; 0.0291562; 0.00242662; 0.000341554; 8.4996e-05; false;0.03; 0.0299236; 0.00239946; 0.000157438; 5.2276e-05; false;0.06; 0.0547851; 0.0212614; 0.029758; 0.00247673; 0.00200973; false;0.05; 0.0545974; 0.00224133; 0.00789535; 0.0026685; 0.0187285; false;1.0; 0.0320; 0.0000; 0.0034; 0.0003; 0.0000; False;1.31; 0.0505; 0.0482; 0.0558; 0.0593; 0.0070; False;1.36; 0.0518; 0.0241; 0.0181; 0.0282; 0.0001; False;2.09; 0.275530479; 0.084641514; 0.002333629; false;1.43; 0.067750413; 0.024678521; 3.7282E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14326.mata;ERR;0.0; 0.00171971; 0.00114049; 9.2455e-05; 3.4198e-05; false;0.0; 0.00187512; 0.00117875; 0.000156232; 3.3824e-05; false;0.01; 0.00183476; 0.00109782; 0.00742753; 0.0165475; 0.00339252; false;0.01; 0.000987867; 9.5857e-05; 0.0023727; 0.00130957; 0.00180129; false;1.27; 0.0097; 0.0000; 0.0025; 0.0004; 0.0000; False;1.15; 0.0094; 0.0032; 0.0140; 0.0169; 0.0023; False;1.18; 0.0067; 0.0022; 0.0028; 0.0096; 0.0001; False;1.57; 0.166037106; 0.056652013; 0.002431344; false;0.96; 0.021925351; 0.01312888; 3.0087E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14379.mata;ERR;0.0; 0.00463262; 0.000967432; 6.1841e-05; 5.1124e-05; false;0.0; 0.0126164; 0.000865619; 6.9219e-05; 6.202e-05; false;0.02; 0.00738484; 0.00253291; 0.010771; 0.00231334; 0.0130307; false;0.01; 0.00448809; 0.000363373; 0.0035061; 0.00167326; 0.00140461; false;1.3; 0.0162; 0.0000; 0.0026; 0.0003; 0.0000; False;1.28; 0.0153; 0.0061; 0.0139; 0.0163; 0.0018; False;0.96; 0.0142; 0.0055; 0.0044; 0.0096; 0.0001; False;1.36; 0.147437483; 0.071730207; 0.002890358; false;1.28; 0.046363111; 0.018809195; 5.2582E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14382.mata;ERR;0.0; 0.000818782; 0.000632359; 6.0476e-05; 4.0008e-05; false;0.0; 0.00088638; 0.000644703; 5.9349e-05; 4.0679e-05; false;0.0; 0.000868057; 0.000607034; 0.00380233; 0.00124812; 0.00131284; false;0.0; 0.000716534; 8.4595e-05; 0.00265343; 0.000889324; 0.000548049; false;1.17; 0.0063; 0.0000; 0.0014; 0.0002; 0.0000; False;1.14; 0.0076; 0.0010; 0.0057; 0.0075; 0.0010; False;1.13; 0.0083; 0.0019; 0.0019; 0.0058; 0.0001; False;1.35; 0.126881713; 0.048313346; 0.002291913; false;0.81; 0.018946779; 0.015536501; 2.714E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14468.mata;ERR;0.22; 0.00805572; 0.219646; 0.00752776; 0.000137659; false;0.22; 0.00816234; 0.236911; 0.00722181; 0.000151214; false;1.21; 0.00898615; 0.004056; 0.849983; 0.188114; 0.185237; false;0.73; 0.00808446; 0.00787395; 0.590552; 0.0734548; 0.0829347; false;1.28; 0.0133; 0.0000; 0.1518; 0.0044; 0.0000; False;47.19; 0.0209; 0.0171; 39.8882; 39.9258; 10.0027; False;2.97; 0.0200; 0.0085; 1.7163; 2.0503; 0.0001; False;4.07; 1.417464247; 0.106717542; 0.002463595; false;4.43; 0.055773747; 1.453856151; 3.967E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14488.mata;ERR;0.0; 0.00657699; 0.000572654; 3.7238e-05; 1.7069e-05; false;0.0; 0.00670279; 0.000560746; 3.8496e-05; 0.000169531; false;0.02; 0.0125162; 0.00584034; 0.00406; 0.00154009; 0.00161644; false;0.02; 0.0118058; 0.0008072; 0.00341944; 0.00154161; 0.00105911; false;1.22; 0.0446; 0.0000; 0.0019; 0.0001; 0.0000; False;1.32; 0.0298; 0.0192; 0.0142; 0.0152; 0.0022; False;1.2; 0.0156; 0.0062; 0.0041; 0.0068; 0.0001; False;1.52; 0.177067222; 0.044127858; 0.002208325; false;1.29; 0.080740079; 0.027782115; 4.2433E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14621.mata;ERR;0.0; 0.00492433; 0.000509112; 8.2544e-05; 4.2437e-05; false;0.0; 0.00135466; 0.000523689; 4.8067e-05; 5.2493e-05; false;0.01; 0.00312034; 0.00123099; 0.00730716; 0.00207282; 0.0017086; false;0.01; 0.00238054; 0.000233335; 0.00479357; 0.00189514; 0.00140129; false;0.93; 0.0066; 0.0000; 0.0012; 0.0001; 0.0000; False;1.01; 0.0080; 0.0023; 0.0062; 0.0076; 0.0008; False;1.31; 0.0108; 0.0038; 0.0033; 0.0100; 0.0001; False;1.46; 0.181374997; 0.051407171; 0.002310628; false;1.18; 0.037196268; 0.014965056; 2.8672E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14668.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04; 0.0720; 0.0000; 0.0026; 0.0003; 0.0000; False;1.25; 0.1165; 0.0014; 0.0016; 0.0042; 0.0010; False;1.11; 0.0766; 0.0018; 0.0015; 0.0079; 0.0001; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14719.mata;ERR;0.0; 0.00193709; 0.000587034; 6.5264e-05; 3.9727e-05; false;0.0; 0.00191888; 0.00187926; 6.2248e-05; 4.0361e-05; false;0.0; 0.00240963; 0.00107629; 0.003878; 0.00166717; 0.00157261; false;0.0; 0.0011363; 0.000102257; 0.0017973; 0.00131147; 0.000677115; false;1.33; 0.0113; 0.0000; 0.0021; 0.0003; 0.0000; False;1.27; 0.0092; 0.0023; 0.0072; 0.0087; 0.0016; False;1.23; 0.0099; 0.0027; 0.0025; 0.0062; 0.0001; False;1.13; 0.166118481; 0.047998187; 0.002262745; false;1.13; 0.024063602; 0.01292511; 3.1607E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14761.mata;ERR;0.1; 0.116412; 0.00660095; 0.000589485; 0.00028332; false;0.07; 0.0632384; 0.00327791; 0.000412004; 0.000252796; false;0.18; 0.0844324; 0.0315684; 0.0248668; 0.0165341; 0.0182329; false;0.08; 0.0581466; 0.00367134; 0.00876148; 0.00368698; 0.00706032; false;1.31; 0.1514; 0.0000; 0.0103; 0.0009; 0.0000; False;1.84; 0.0862; 0.3840; 0.2599; 0.2720; 0.0305; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;3.13; 0.421589686; 0.106488628; 0.002477405; false;2.19; 0.282828171; 0.031518939; 2.9004E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14763.mata;ERR;0.11; 0.051701; 0.0639389; 0.000233545; 9.4585e-05; false;0.11; 0.0553997; 0.0623382; 0.000196834; 8.3497e-05; false;0.23; 0.0988134; 0.0296652; 0.174436; 0.0134762; 0.00485893; false;0.16; 0.0363571; 0.00230845; 0.126251; 0.00207716; 0.00174878; false;1.37; 0.0859; 0.0000; 0.0722; 0.0006; 0.0000; False;2.37; 0.0911; 0.0624; 1.0751; 1.0797; 0.0123; False;1.83; 0.0880; 0.0354; 0.5104; 0.5221; 0.0001; False;3.38; 0.696990369; 0.025267957; 0.002611985; false;1.92; 0.120249444; 0.054436894; 3.1197E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14796.mata;ERR;0.01; 0.00257308; 0.00251382; 0.000352592; 4.9293e-05; false;0.0; 0.00393992; 0.00249146; 0.000308714; 4.8407e-05; false;0.03; 0.00248564; 0.00192887; 0.016769; 0.00779929; 0.00976475; false;0.02; 0.00259425; 0.000325435; 0.0167623; 0.0174674; 0.00408689; false;1.31; 0.0114; 0.0000; 0.0053; 0.0007; 0.0000; False;1.06; 0.0077; 0.0036; 0.0137; 0.0168; 0.0027; False;1.07; 0.0085; 0.0032; 0.0035; 0.0113; 0.0001; False;1.85; 0.217927154; 0.113701354; 0.003114862; false;1.23; 0.052872835; 0.042697844; 3.922E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14818.mata;ERR;0.09; 0.0418504; 0.0493512; 0.00015324; 6.089e-05; false;0.12; 0.0752275; 0.127522; 0.0143072; 0.000110767; false;0.2; 0.0372785; 0.0263152; 0.127073; 0.00598355; 0.00416263; false;0.22; 0.0885533; 0.00432971; 0.20288; 0.0030418; 0.00302347; false;1.4; 0.0826; 0.0000; 0.0677; 0.0005; 0.0000; False;2.3; 0.0896; 0.0628; 1.0011; 1.0059; 0.0123; False;1.84; 0.0893; 0.0340; 0.5109; 0.5224; 0.0001; False;2.93; 0.637253753; 0.030035064; 0.002568433; false;2.16; 0.218348296; 0.057408085; 3.1069E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14845.mata;ERR;0.0; 0.000735887; 0.0010485; 0.000100148; 2.8015e-05; false;0.0; 0.000894534; 0.0012137; 0.000135919; 3.3588e-05; false;0.01; 0.000742509; 0.000662007; 0.00699376; 0.00306964; 0.00275764; false;0.01; 0.000913412; 0.000103542; 0.00452063; 0.00240548; 0.00191178; false;1.11; 0.0054; 0.0000; 0.0016; 0.0002; 0.0000; False;1.31; 0.0083; 0.0011; 0.0091; 0.0122; 0.0011; False;1.27; 0.0081; 0.0020; 0.0023; 0.0103; 0.0001; False;1.47; 0.146027975; 0.133955964; 0.005510866; false;0.91; 0.018826253; 0.012970551; 2.8957E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14883.mata;ERR;0.03; 0.0332226; 0.00259364; 0.000132562; 6.9826e-05; false;0.03; 0.0328207; 0.00250985; 0.000119023; 8.9826e-05; false;0.06; 0.0326333; 0.0175506; 0.0105792; 0.0038831; 0.00396975; false;0.05; 0.0566374; 0.00290033; 0.00881078; 0.00231922; 0.00230103; false;1.26; 0.0554; 0.0000; 0.0061; 0.0004; 0.0000; False;1.09; 0.0337; 0.0180; 0.0286; 0.0314; 0.0033; False;1.29; 0.0585; 0.0319; 0.0177; 0.0383; 0.0001; False;2.37; 0.230171214; 0.120811273; 0.002480853; false;1.48; 0.067042275; 0.008077394; 2.8841E-5; false
