name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.13;0.1300258;0.0092201; 0.0071514000; 0.0001764000; False; 0.0201233000; 0.2166422000;0.03; 0.025433; 0.010568; 6.6e-05; 6.1e-05; 1.7e-05; false; 0.038553;0.03; 0.025246; 0.01069; 0.001094; 8.5e-05; 3.6e-05; 1.5e-05; false; 0.039777;0.02; 0.01364; 0.008382; 5.2e-05; 4.2e-05; 1.3e-05; false; 0.02439;0.03; 0.026368; 0.011291;0.00133; 0.000332; 0.000188; 0.000164; false; 0.041827;0.03; 0.025715; 0.011025;0.000283; 0.001015; 0.001116; 0.000453; false; 0.042502;ERR;1.11; 0.0477; 0.0000; 0.0006; 0.0001; 0.0001; False; 0.0008; 0.0489;1.11; 0.0432; 0.0028; 0.0070; 0.0017; False; 0.0087; 0.0551;TO;TO;1.09;0.082997245; 0.002527525; 3.1192E-5; false; 0.021530487; 0.232891214
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.16;0.08462339999999999;0.0116524; 0.0078437000; 0.0001936000; False; 0.0225703000; 0.1594130000;0.05; 0.04688; 0.016628; 0.000124; 8.7e-05; 3.1e-05; false; 0.06626;0.05; 0.047602; 0.015691; 0.003249; 0.000144; 5.6e-05; 3.4e-05; false; 0.068966;0.06; 0.051561; 0.016962; 0.000136; 0.000106; 3.4e-05; false; 0.071579;0.06; 0.052802; 0.017188;0.003032; 0.000776; 0.000791; 0.000701; false; 0.077611;0.06; 0.049119; 0.016361;0.0005480000000000001; 0.000932; 0.001275; 0.000881; false; 0.072161;ERR;1.31; 0.0920; 0.0000; 0.0011; 0.0004; 0.0010; False; 0.0025; 0.0952;1.21; 0.0696; 0.0068; 0.0474; 0.0062; False; 0.0536; 0.1307;TO;TO;1.23;0.041468795; 0.002799862; 2.6381E-5; false; 0.010046518; 0.176942026
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;0.2;0.1528211;0.008265400000000001; 0.0078854000; 0.0002508000; False; 0.0197586000; 0.2094567000;0.37; 0.301326; 0.097358; 0.000578; 0.000928; 0.000152; false; 0.415244;0.93; 0.365304; 0.118922; 0.468541; 0.00142; 0.000859; 0.000174; false; 0.974575;0.61; 0.656496; 0.12925; 0.001182; 0.001106; 0.00015; false; 0.810929;0.76; 0.681972; 0.137113;0.041657; 0.010797; 0.017829; 0.021201; false; 0.93079;0.65; 0.613729; 0.124706;0.006073; 0.005942; 0.011966; 0.01057; false; 0.792012;ERR;1.79; 0.5981; 0.0000; 0.0033; 0.0023; 0.0028; False; 0.0085; 0.6081;3.12; 0.4169; 0.3008; 1.3951; 0.3100; False; 1.7052; 2.4245;TO;TO;2.68;0.219812528; 0.038268413; 3.7597E-5; false; 0.054277; 0.480988838
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.17;0.09043759999999999;0.0094095; 0.0078481000; 0.0002252000; False; 0.0214239000; 0.1705566000;0.09; 0.076379; 0.021663; 0.000184; 0.000149; 4.6e-05; false; 0.101737;0.1; 0.079699; 0.024521; 0.008442; 0.000241; 0.000117; 4.4e-05; false; 0.117073;0.09; 0.079759; 0.023779; 0.00018; 0.000122; 4.4e-05; false; 0.107671;0.07; 0.068588; 0.01453;0.00234; 0.000561; 0.000496; 0.000542; false; 0.088861;0.1; 0.081739; 0.026302;0.000676; 0.001668; 0.002042; 0.001173; false; 0.118314;ERR;1.3; 0.1004; 0.0000; 0.0011; 0.0004; 0.0003; False; 0.0019; 0.1028;1.03; 0.0766; 0.0085; 0.0294; 0.0068; False; 0.0363; 0.1216;TO;TO;1.34;0.06791409; 0.003627788; 4.1264E-5; false; 0.011001938; 0.310041872
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.18;0.0999101;0.0101422; 0.0102489000; 0.0003653000; False; 0.0248040000; 0.1827223000;0.12; 0.103168; 0.029242; 0.000268; 0.000166; 5.7e-05; false; 0.136946;0.13; 0.103397; 0.028445; 0.014526; 0.000316; 0.000122; 5e-05; false; 0.150884;0.12; 0.101326; 0.02926; 0.000268; 0.000178; 5.5e-05; false; 0.135383;0.11; 0.089994; 0.028827;0.005690000000000001; 0.001674; 0.001764; 0.0018; false; 0.133253;0.13; 0.10679; 0.028631;0.001141; 0.001821; 0.002705; 0.001879; false; 0.148062;ERR;1.41; 0.2181; 0.0000; 0.0015; 0.0004; 0.0005; False; 0.0025; 0.2211;1.5; 0.1569; 0.0223; 0.0803; 0.0542; False; 0.1347; 0.3147;TO;TO;1.41;0.130092024; 0.014800184; 2.7536E-5; false; 0.028357518; 0.479798063
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.19;0.16995559999999998;0.0093336; 0.0103898000; 0.0002703000; False; 0.0272431000; 0.3117226000;0.14; 0.178526; 0.035155; 0.000282; 0.000184; 6.5e-05; false; 0.218677;0.17; 0.141856; 0.036517; 0.023606; 0.000325; 0.000152; 6.2e-05; false; 0.207296;0.14; 0.132881; 0.039078; 0.000284; 0.000179; 6.5e-05; false; 0.17734;0.14; 0.142189; 0.035548;0.006591; 0.002082; 0.001745; 0.001645; false; 0.193618;0.15; 0.152181; 0.038057;0.001401; 0.001876; 0.002916; 0.002118; false; 0.203769;ERR;1.36; 0.2495; 0.0000; 0.0012; 0.0004; 0.0006; False; 0.0023; 0.2524;1.39; 0.2289; 0.0393; 0.1507; 0.0371; False; 0.1878; 0.4567;TO;TO;1.51;0.060946673; 0.004944128; 2.8326E-5; false; 0.012531523; 0.217697313
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.19;0.1290865;0.0100897; 0.0119354000; 0.0003653000; False; 0.0261431000; 0.2147542000;0.19; 0.165447; 0.046768; 0.000398; 0.000395; 9.7e-05; false; 0.220176;0.22; 0.158941; 0.044499; 0.034833; 0.000467; 0.000175; 7.5e-05; false; 0.244934;0.2; 0.162629; 0.051746; 0.000373; 0.000264; 8.7e-05; false; 0.221671;0.21; 0.160674; 0.043745;0.008874; 0.002263; 0.001989; 0.002025; false; 0.224259;0.2; 0.151947; 0.047255;0.001631; 0.002129; 0.004013; 0.003141; false; 0.217789;ERR;1.57; 0.2677; 0.0000; 0.0035; 0.0006; 0.0008; False; 0.0051; 0.2734;1.35; 0.1513; 0.0522; 0.1112; 0.0261; False; 0.1373; 0.3413;TO;TO;1.67;0.126966419; 0.009173708; 3.0578E-5; false; 0.019026057; 0.369207858
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.2;0.13547399999999998;0.0099889; 0.0086995000; 0.0002423000; False; 0.0224855000; 0.2125185000;0.21; 0.180218; 0.043879; 0.000428; 0.000277; 0.000101; false; 0.231338;0.25; 0.180177; 0.044298; 0.048125; 0.000556; 0.000213; 9.6e-05; false; 0.279866;0.21; 0.183901; 0.044175; 0.00044; 0.000514; 0.000117; false; 0.23575;0.22; 0.180481; 0.043267;0.011414; 0.003253; 0.003386; 0.003539; false; 0.250985;0.22; 0.184028; 0.044171;0.001972; 0.002344; 0.003878; 0.003118; false; 0.246001;ERR;1.35; 0.1683; 0.0000; 0.0016; 0.0004; 0.0005; False; 0.0026; 0.1714;1.92; 0.3028; 0.0698; 0.2934; 0.0659; False; 0.3594; 0.7330;TO;TO;1.66;0.128718316; 0.005804893; 5.4411E-5; false; 0.036013373; 0.382754464
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.22;0.1517743;0.013105200000000001; 0.0093226000; 0.0003190000; False; 0.0268899000; 0.2378334000;0.23; 0.198096; 0.050324; 0.00049; 0.000397; 0.000119; false; 0.256622;0.3; 0.207422; 0.050374; 0.062842; 0.000582; 0.000246; 0.0001; false; 0.32858;0.25; 0.207673; 0.057034; 0.00049; 0.000448; 0.000128; false; 0.273975;0.27; 0.209343; 0.052509;0.012684; 0.003326; 0.003825; 0.003981; false; 0.291449;0.23; 0.187764; 0.052361;0.0018050000000000002; 0.002163; 0.003705; 0.003104; false; 0.259014;ERR;1.63; 0.3045; 0.0000; 0.0025; 0.0010; 0.0011; False; 0.0047; 0.3105;2.03; 0.3128; 0.0957; 0.3962; 0.0760; False; 0.4723; 0.8819;TO;TO;1.67;0.097023097; 0.004461458; 2.8867E-5; false; 0.024915061; 0.316318376
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.21;0.1564721;0.0108146; 0.0097503000; 0.0003325000; False; 0.0249759000; 0.2440709000;0.27; 0.233774; 0.05455; 0.000581; 0.000419; 0.00013; false; 0.297656;0.39; 0.308869; 0.064394; 0.093738; 0.000693; 0.000288; 0.000124; false; 0.47755;0.21; 0.209075; 0.040144; 0.000549; 0.000447; 0.00014; false; 0.259442;0.31; 0.286336; 0.061951;0.016579; 0.004209; 0.006464; 0.007739; false; 0.392083;0.3; 0.291733; 0.069028;0.002516; 0.003543; 0.005427; 0.004147; false; 0.386935;ERR;1.62; 0.3790; 0.0000; 0.0184; 0.0010; 0.0012; False; 0.0206; 0.4008;1.71; 0.2036; 0.0614; 0.2478; 0.0575; False; 0.3053; 0.5710;TO;TO;1.81;0.078420869; 0.006793077; 4.04E-5; false; 0.015250281; 0.341776877
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.2;0.1511799;0.0109347; 0.0128661000; 0.0003269000; False; 0.0279803000; 0.2312418000;0.29; 0.251362; 0.064786; 0.000604; 0.000509; 0.000146; false; 0.3269;0.41; 0.263596; 0.065058; 0.10177; 0.000743; 0.000335; 0.000131; false; 0.442143;0.31; 0.259852; 0.066057; 0.000611; 0.000481; 0.000148; false; 0.336848;0.34; 0.265283; 0.063828;0.01662; 0.004304; 0.00548; 0.006226; false; 0.369402;0.3; 0.247143; 0.062916;0.00278; 0.002889; 0.005361; 0.004942; false; 0.334437;ERR;1.44; 0.2192; 0.0000; 0.0030; 0.0013; 0.0014; False; 0.0058; 0.2261;1.53; 0.2465; 0.0765; 0.3069; 0.0706; False; 0.3776; 0.7014;TO;TO;1.8;0.118836211; 0.007162237; 3.9166E-5; false; 0.01508272; 0.347469033
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.24;0.1875826;0.0108715; 0.0097909000; 0.0002940000; False; 0.0245481000; 0.2709909000;0.33; 0.285617; 0.068959; 0.000723; 0.00055; 8.5e-05; false; 0.366935;0.46; 0.315299; 0.070337; 0.133461; 0.000762; 0.000357; 0.000121; false; 0.530255;0.34; 0.342677; 0.072836; 0.000762; 0.000663; 0.000107; false; 0.428725;0.39; 0.317564; 0.071193;0.019963; 0.005351; 0.008295; 0.007144; false; 0.43941;0.37; 0.31178; 0.072172;0.003256; 0.003366; 0.0064; 0.005814; false; 0.413383;ERR;1.78; 0.4564; 0.0000; 0.0032; 0.0015; 0.0016; False; 0.0064; 0.4643;2.51; 0.4619; 0.1787; 0.5853; 0.0946; False; 0.6800; 1.3216;TO;TO;1.78;0.118049337; 0.00949393; 5.7006E-5; false; 0.04281366; 0.350511318
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.26;0.2095811;0.011959200000000001; 0.0161639000; 0.0003736000; False; 0.0331477000; 0.3573774000;0.33; 0.279998; 0.077247; 0.00075; 0.000628; 0.0001; false; 0.369996;0.57; 0.315506; 0.074677; 0.204452; 0.001016; 0.000635; 0.000156; false; 0.608475;0.37; 0.317243; 0.080408; 0.000789; 0.000643; 0.000128; false; 0.411629;0.43; 0.324176; 0.080517;0.022586000000000002; 0.006399; 0.00908; 0.007569; false; 0.460231;0.25; 0.203236; 0.053298;0.001954; 0.002049; 0.003979; 0.003382; false; 0.274451;ERR;1.86; 0.5252; 0.0000; 0.0033; 0.0017; 0.0017; False; 0.0068; 0.5335;2.71; 0.4920; 0.2007; 0.8417; 0.1986; False; 1.0404; 1.7344;TO;TO;1.68;0.123175152; 0.010134523; 1.9026E-5; false; 0.025767151; 0.439553159
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;0.26;0.2891121;0.012588199999999999; 0.0142086000; 0.0003675000; False; 0.0316738000; 0.4479970000;0.25; 0.338715; 0.05851; 0.000389; 0.000494; 7.6e-05; false; 0.40637;0.42; 0.305525; 0.063903; 0.155419; 0.000559; 0.000605; 0.000167; false; 0.534219;0.23; 0.212339; 0.057276; 0.000369; 0.00044; 0.000102; false; 0.278387;0.27; 0.218614; 0.055177;0.011874; 0.003406; 0.00435; 0.004834; false; 0.305959;0.23; 0.300119; 0.057474;0.001941; 0.004851; 0.006331; 0.003525; false; 0.382824;ERR;2.05; 0.5477; 0.0000; 0.0053; 0.0023; 0.0027; False; 0.0104; 0.5603;3.14; 0.5847; 0.2481; 1.0571; 0.2365; False; 1.2937; 2.1278;TO;TO;2.08;0.098266848; 0.008443734; 2.6622E-5; false; 0.017147427; 0.290221961
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;0.17;0.1346429;0.011268; 0.0068063000; 0.0002745000; False; 0.0212735000; 0.2042698000;0.27; 0.217895; 0.075166; 0.000414; 0.000536; 9.2e-05; false; 0.303922;0.42; 0.210721; 0.064321; 0.167371; 0.000514; 0.000322; 7.6e-05; false; 0.454922;0.27; 0.217565; 0.073382; 0.000416; 0.000545; 9.5e-05; false; 0.301329;0.29; 0.214316; 0.060148;0.013568; 0.00384; 0.007141; 0.007718; false; 0.314272;0.27; 0.217425; 0.058448;0.002215; 0.002287; 0.004705; 0.004084; false; 0.297497;ERR;1.81; 0.6472; 0.0000; 0.0044; 0.0023; 0.0023; False; 0.0092; 0.6583;2.01; 0.3382; 0.1593; 0.5923; 0.1426; False; 0.7350; 1.2335;TO;TO;1.79;0.10018013299999999; 0.009405571; 3.0304E-5; false; 0.024188988; 0.363542697
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;0.28;0.2967595;0.0132738; 0.0154573000; 0.0003375000; False; 0.0354629000; 0.4766731000;0.46; 0.489381; 0.093738; 0.000986; 0.000968; 0.000144; false; 0.601463;0.82; 0.468137; 0.107277; 0.314883; 0.001143; 0.000569; 0.000141; false; 0.909035;0.49; 0.48192; 0.103061; 0.001015; 0.001249; 0.000202; false; 0.606187;0.52; 0.488681; 0.094953;0.027857; 0.00699; 0.00981; 0.010701; false; 0.651314;0.5; 0.473538; 0.093239;0.004403000000000001; 0.004742; 0.008699; 0.007651; false; 0.605337;ERR;1.98; 0.6310; 0.0000; 0.0049; 0.0027; 0.0027; False; 0.0104; 0.6432;3.3; 0.5945; 0.3229; 1.1570; 0.2086; False; 1.3657; 2.2842;TO;TO;2.22;0.10314421900000001; 0.012356789; 4.914E-5; false; 0.027963199; 0.334531972
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;0.3;0.2396087;0.0125534; 0.0125843000; 0.0003310000; False; 0.0292626000; 0.3332264000;0.47; 0.381588; 0.114611; 0.001328; 0.001481; 0.000245; false; 0.521892;0.82; 0.420437; 0.114495; 0.321471; 0.001187; 0.000648; 0.000136; false; 0.877157;0.48; 0.42039; 0.103073; 0.001; 0.000918; 0.000135; false; 0.541608;0.58; 0.42887; 0.106692;0.032511; 0.007044; 0.015939; 0.01489; false; 0.622533;0.47; 0.409419; 0.075566;0.002778; 0.002758; 0.006834; 0.005049; false; 0.513826;ERR;1.63; 0.4096; 0.0000; 0.0042; 0.0023; 0.0025; False; 0.0091; 0.4214;3.31; 0.3577; 0.3736; 1.4848; 0.2393; False; 1.7242; 2.4567;TO;TO;2.19;0.14035210399999998; 0.025980516; 4.6938E-5; false; 0.047310288; 0.628892614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;0.34;0.3482805;0.014435; 0.0134866000; 0.0003702000; False; 0.0338058000; 0.5114916000;0.51; 0.595353; 0.109103; 0.00105; 0.001305; 0.000189; false; 0.726167;0.73; 0.657166; 0.092477; 0.25415; 0.000617; 0.000397; 8.9e-05; false; 1.01575;0.31; 0.266009; 0.080966; 0.000525; 0.000693; 0.000112; false; 0.360021;0.34; 0.276426; 0.072595;0.016951; 0.004796; 0.007905; 0.009501; false; 0.397258;0.33; 0.288859; 0.07388;0.0026379999999999997; 0.002657; 0.0058; 0.005117; false; 0.388909;ERR;2.0; 0.7089; 0.0000; 0.0065; 0.0036; 0.0038; False; 0.0140; 0.7253;4.41; 0.6830; 0.4165; 1.7185; 0.4195; False; 2.1380; 3.2393;TO;TO;1.96;0.19469888200000002; 0.040653762; 3.0644E-5; false; 0.059149862; 0.631974546
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;0.25;0.20850059999999998;0.0090019; 0.0077413000; 0.0002531000; False; 0.0202502000; 0.2792312000;0.33; 0.267714; 0.089766; 0.00051; 0.000708; 0.000136; false; 0.37004;0.69; 0.274425; 0.093418; 0.343743; 0.000658; 0.000516; 0.000117; false; 0.727287;0.35; 0.265488; 0.096902; 0.001232; 0.001715; 0.000264; false; 0.38715;0.38; 0.263158; 0.078001;0.021484; 0.006541; 0.008908; 0.009938; false; 0.402997;0.33; 0.261505; 0.078395;0.003027; 0.002796; 0.006407; 0.006456; false; 0.369378;ERR;1.75; 0.7234; 0.0000; 0.0053; 0.0034; 0.0030; False; 0.0118; 0.7371;3.4; 0.4526; 0.3349; 1.6196; 0.2389; False; 1.8586; 2.6474;TO;TO;2.25;0.11257333; 0.015157547; 3.1524E-5; false; 0.023229832; 0.415582132
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;0.38;0.4094363;0.0156571; 0.0135427000; 0.0003172000; False; 0.0352674000; 0.5507579000;0.53; 0.520452; 0.111917; 0.001101; 0.001268; 0.000193; false; 0.657231;1.08; 0.505464; 0.123686; 0.474806; 0.001472; 0.000871; 0.000198; false; 1.13025;0.59; 0.53545; 0.120248; 0.001227; 0.001212; 0.000179; false; 0.677545;0.6; 0.447449; 0.122271;0.036062; 0.009383; 0.015632; 0.015189; false; 0.663965;0.61; 0.514374; 0.117633;0.00547; 0.0048; 0.010494; 0.010214; false; 0.6787;ERR;2.2; 0.8248; 0.0000; 0.0171; 0.0038; 0.0036; False; 0.0246; 0.8534;4.39; 0.7493; 0.5061; 1.4314; 0.5114; False; 1.9429; 3.2001;TO;TO;2.1;0.122172467; 0.014463351; 3.9766E-5; false; 0.022177118; 0.500486256
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.13;0.092426;0.005944700000000001; 0.0046164000; 0.0001228000; False; 0.0134888000; 0.1609484000;0.06; 0.05492; 0.019755; 0.000141; 0.000138; 3.5e-05; false; 0.07826;0.07; 0.054236; 0.017995; 0.004114; 0.000205; 8.9e-05; 3.3e-05; false; 0.079333;0.06; 0.052644; 0.016106; 0.000134; 8.7e-05; 3.3e-05; false; 0.071507;0.06; 0.056636; 0.018714;0.003267; 0.000928; 0.000928; 0.00075; false; 0.083985;0.07; 0.053773; 0.01653;0.000599; 0.001253; 0.001608; 0.000904; false; 0.07883;ERR;1.31; 0.1019; 0.0000; 0.0014; 0.0002; 0.0003; False; 0.0020; 0.1045;1.3; 0.0539; 0.0045; 0.0138; 0.0033; False; 0.0172; 0.0759;TO;TO;1.28;0.031798393; 0.003117044; 3.3404E-5; false; 0.013008647; 0.181832834
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;0.33;0.2875649;0.012392199999999999; 0.0128504000; 0.0003306000; False; 0.0290605000; 0.3685447000;0.51; 0.554031; 0.131912; 0.001527; 0.001834; 0.000179; false; 0.716417;1.15; 0.685821; 0.112551; 0.560928; 0.001427; 0.000807; 0.000169; false; 1.38514;0.59; 0.702077; 0.144248; 0.00117; 0.001012; 0.000151; false; 0.86869;0.7; 0.908018; 0.130818;0.039196; 0.010064; 0.016118; 0.020234; false; 1.14117;0.58; 0.606657; 0.132278;0.006306; 0.005934; 0.013136; 0.012507; false; 0.798418;ERR;2.21; 0.8121; 0.0000; 0.0091; 0.0052; 0.0059; False; 0.0204; 0.8365;3.46; 0.4410; 0.3009; 1.3382; 0.3032; False; 1.6415; 2.3854;TO;TO;2.52;0.115231509; 0.014325158; 2.8077E-5; false; 0.021602963; 0.356730896
