name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-trimming;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-trimming;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;ERR;0.09; 0.0822589; 0.0100309; 0.000822107; 8.925e-06; false;0.22; 0.0827329; 0.0511833; 0.052231; 0.015959; 0.0147703; false;0.07; 0.0426404; 0.00311878; 0.0185107; 0.00539095; 0.00371563; false;1.36; 0.1199; 0.0000; 0.0155; 0.0010; 0.0000; False;1.66; 0.0952; 0.3439; 0.0044; 0.0000; 0.0593; False;1.49; 0.1164; 0.1924; 0.0012; 0.0000; 0.0001; False;3.09; 0.564818162; 0.053675958; 0.003221506; false;2.11; 0.176981338; 0.092613078; 5.008E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;ERR;0.06; 0.0925469; 0.00477547; 0.000437103; 7.418e-06; false;0.11; 0.0414749; 0.0254785; 0.0282546; 0.0112406; 0.0109998; false;0.07; 0.0406783; 0.00298335; 0.018506; 0.00361378; 0.00329152; false;1.25; 0.1495; 0.0000; 0.0175; 0.0015; 0.0000; False;2.06; 0.1262; 0.7114; 0.0050; 0.0000; 0.1019; False;1.26; 0.0672; 0.0744; 0.0006; 0.0000; 0.0001; False;2.75; 0.591207933; 0.058974116; 0.001840776; false;2.32; 0.197579454; 0.069107372; 3.596E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;ERR;0.09; 0.0811457; 0.00969023; 0.000731393; 8.838e-06; false;0.2; 0.0741063; 0.0435208; 0.0440796; 0.0166245; 0.0196954; false;0.13; 0.0788615; 0.00613842; 0.0311615; 0.00668446; 0.00562393; false;1.15; 0.0677; 0.0000; 0.0101; 0.0008; 0.0000; False;1.94; 0.1227; 0.6156; 0.0044; 0.0000; 0.0546; False;1.34; 0.0658; 0.0801; 0.0007; 0.0000; 0.0001; False;3.21; 0.593331847; 0.075161431; 0.002656979; false;2.27; 0.260770809; 0.093047555; 3.8223E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;ERR;0.09; 0.0856246; 0.0100639; 0.000793885; 7.158e-06; false;0.22; 0.0818448; 0.0488494; 0.0474608; 0.0196621; 0.0178952; false;0.13; 0.0824227; 0.00601437; 0.0318764; 0.00572686; 0.00523009; false;1.4; 0.1181; 0.0000; 0.0147; 0.0009; 0.0000; False;1.97; 0.1000; 0.6685; 0.0041; 0.0000; 0.0500; False;1.41; 0.0838; 0.0793; 0.0006; 0.0000; 0.0001; False;3.05; 0.660297749; 0.050888009; 0.00164761; false;2.17; 0.263265062; 0.111239527; 4.4425E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;ERR;0.04; 0.0414414; 0.00487966; 0.000365999; 7.721e-06; false;0.12; 0.041535; 0.0280181; 0.0297024; 0.00869855; 0.0092358; false;0.07; 0.0444362; 0.00300436; 0.0191329; 0.00340558; 0.00378928; false;1.34; 0.1239; 0.0000; 0.0165; 0.0009; 0.0000; False;1.99; 0.1192; 0.6682; 0.0042; 0.0000; 0.0769; False;1.29; 0.0699; 0.0746; 0.0006; 0.0000; 0.0001; False;2.65; 0.43168424; 0.035235709; 0.002359224; false;2.12; 0.237620457; 0.075689056; 3.614E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;ERR;0.06; 0.0605286; 0.00851612; 0.00061018; 8.827e-06; false;0.16; 0.0612633; 0.0300371; 0.0419302; 0.0158265; 0.0150753; false;0.1; 0.061582; 0.00445079; 0.0293931; 0.00622344; 0.00546494; false;1.31; 0.0898; 0.0000; 0.0122; 0.0008; 0.0000; False;1.85; 0.0945; 0.4842; 0.0039; 0.0000; 0.0792; False;1.47; 0.0950; 0.1368; 0.0013; 0.0000; 0.0001; False;2.88; 0.603461255; 0.066602263; 0.003101897; false;2.18; 0.306483403; 0.122529645; 3.1613E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;ERR;0.09; 0.0802773; 0.00948144; 0.000691083; 9.792e-06; false;0.2; 0.0735497; 0.0418756; 0.0449007; 0.0196717; 0.0202369; false;0.12; 0.0711468; 0.00503282; 0.0308399; 0.00556761; 0.0051236; false;1.4; 0.1243; 0.0000; 0.0152; 0.0011; 0.0000; False;1.96; 0.1272; 0.6867; 0.0109; 0.0000; 0.0685; False;1.49; 0.1497; 0.2981; 0.0014; 0.0000; 0.0001; False;2.98; 0.600924955; 0.05059746; 0.002255027; false;1.93; 0.141208443; 0.059962051; 3.2186E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;ERR;0.03; 0.0263851; 0.00351825; 0.000258968; 8.133e-06; false;0.06; 0.025472; 0.0130493; 0.0150795; 0.00339229; 0.00355695; false;0.04; 0.0244515; 0.0019043; 0.00673208; 0.00242792; 0.00201227; false;1.27; 0.0389; 0.0000; 0.0060; 0.0002; 0.0000; False;1.38; 0.0445; 0.1646; 0.0015; 0.0000; 0.0090; False;1.2; 0.0450; 0.0951; 0.0009; 0.0000; 0.0001; False;1.93; 0.425483991; 0.043331278; 0.00190579; false;1.38; 0.069933377; 0.034678961; 5.3089E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;ERR;0.07; 0.0623943; 0.00894119; 0.000652377; 9.62e-06; false;0.17; 0.0597517; 0.0326061; 0.0438771; 0.0186399; 0.0178234; false;0.11; 0.0570845; 0.00413444; 0.0285177; 0.00544868; 0.00498308; false;1.32; 0.0928; 0.0000; 0.0151; 0.0013; 0.0000; False;1.59; 0.0508; 0.3252; 0.0034; 0.0000; 0.0489; False;1.44; 0.1666; 0.1651; 0.0011; 0.0000; 0.0001; False;2.63; 0.509203459; 0.074781124; 0.002358718; false;2.15; 0.250372804; 0.067168553; 5.9128E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;ERR;0.08; 0.0620165; 0.00918124; 0.000762413; 8.822e-06; false;0.16; 0.0584882; 0.0323126; 0.0431558; 0.0167876; 0.0164258; false;0.1; 0.0566172; 0.00441974; 0.0292571; 0.00357925; 0.00519486; false;1.3; 0.0718; 0.0000; 0.0089; 0.0007; 0.0000; False;1.77; 0.0935; 0.3770; 0.0038; 0.0000; 0.0499; False;1.23; 0.0956; 0.1391; 0.0012; 0.0000; 0.0001; False;2.57; 0.389977796; 0.04473283; 0.002405828; false;2.07; 0.166775021; 0.052214895; 2.8645E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;ERR;0.03; 0.0323057; 0.00454073; 0.000330329; 8.116e-06; false;0.09; 0.0304797; 0.0164416; 0.0246476; 0.00946644; 0.00911921; false;0.05; 0.0303207; 0.00220671; 0.0165111; 0.00331563; 0.00309412; false;1.19; 0.0526; 0.0000; 0.0081; 0.0006; 0.0000; False;1.62; 0.0951; 0.5307; 0.0117; 0.0000; 0.1013; False;1.34; 0.0660; 0.1069; 0.0011; 0.0000; 0.0001; False;2.74; 0.52066704; 0.050076332; 0.002184265; false;2.14; 0.207257593; 0.08367398; 3.6358E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;ERR;0.07; 0.0592751; 0.00855413; 0.000713405; 8.572e-06; false;0.17; 0.0598208; 0.0337127; 0.0425917; 0.0148211; 0.0165429; false;0.1; 0.058368; 0.00406323; 0.0270329; 0.00509071; 0.00476546; false;1.28; 0.0908; 0.0000; 0.0227; 0.0012; 0.0000; False;1.83; 0.1272; 0.4170; 0.0039; 0.0000; 0.0494; False;1.23; 0.0721; 0.1453; 0.0006; 0.0000; 0.0001; False;2.74; 0.554320415; 0.031508704; 0.002236139; false;2.0; 0.18470002; 0.102834851; 5.5396E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;ERR;0.07; 0.0842142; 0.00876142; 0.000571436; 9.125e-06; false;0.16; 0.0620516; 0.0312604; 0.0402027; 0.012724; 0.0121533; false;0.1; 0.0611654; 0.00415329; 0.0273985; 0.00519449; 0.00497347; false;1.3; 0.1208; 0.0000; 0.0142; 0.0010; 0.0000; False;1.64; 0.0809; 0.2562; 0.0019; 0.0000; 0.0271; False;1.28; 0.0962; 0.1720; 0.0013; 0.0000; 0.0001; False;2.97; 0.546056801; 0.057868103; 0.002566523; false;1.92; 0.156233127; 0.094663472; 4.5329E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;ERR;0.06; 0.0590901; 0.007575; 0.000649346; 9.542e-06; false;0.14; 0.0561461; 0.0266619; 0.0265625; 0.0140663; 0.011579; false;0.09; 0.0673787; 0.00411973; 0.0277625; 0.00525187; 0.00478734; false;1.28; 0.0878; 0.0000; 0.0133; 0.0009; 0.0000; False;1.56; 0.0553; 0.2959; 0.0038; 0.0000; 0.1131; False;1.34; 0.0900; 0.1113; 0.0011; 0.0000; 0.0001; False;2.99; 0.479508278; 0.052415617; 0.01376556; false;1.71; 0.132731357; 0.062485373; 4.2666E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;ERR;0.06; 0.0578654; 0.00884023; 0.000692185; 8.542e-06; false;0.15; 0.0554119; 0.0307327; 0.0402142; 0.0142317; 0.0134691; false;0.1; 0.059154; 0.00431707; 0.0281549; 0.00526211; 0.00470216; false;1.3; 0.0973; 0.0000; 0.0146; 0.0009; 0.0000; False;1.77; 0.0926; 0.4554; 0.0036; 0.0000; 0.0948; False;1.41; 0.0909; 0.1188; 0.0012; 0.0000; 0.0001; False;2.67; 0.470472487; 0.086503987; 0.002282238; false;1.89; 0.104544139; 0.064838262; 3.0419E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;ERR;0.07; 0.0633205; 0.00663455; 0.000760693; 9.143e-06; false;0.2; 0.0614526; 0.0501347; 0.0429926; 0.023805; 0.022461; false;0.15; 0.111782; 0.00672049; 0.0356131; 0.00668285; 0.00652195; false;1.36; 0.1163; 0.0000; 0.0178; 0.0018; 0.0000; False;2.16; 0.1306; 0.9409; 0.0049; 0.0000; 0.1259; False;1.35; 0.1365; 0.1867; 0.0012; 0.0000; 0.0001; False;2.91; 0.71984317; 0.06632944; 0.002750198; false;2.18; 0.323425095; 0.094026689; 4.8942E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;ERR;0.09; 0.0811866; 0.00966198; 0.000765857; 9.625e-06; false;0.23; 0.0828587; 0.0493693; 0.0497183; 0.0206347; 0.0212812; false;0.09; 0.0545062; 0.00390384; 0.0209515; 0.00532187; 0.00378104; false;1.14; 0.0925; 0.0000; 0.0152; 0.0010; 0.0000; False;1.59; 0.0715; 0.4160; 0.0046; 0.0000; 0.0607; False;1.45; 0.0891; 0.1183; 0.0011; 0.0000; 0.0001; False;3.06; 0.549734953; 0.035236892; 0.0020619; false;2.31; 0.43926434; 0.13667673; 4.3785E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;ERR;0.1; 0.0844529; 0.0113868; 0.00103406; 1.0484e-05; false;0.22; 0.086392; 0.0487597; 0.052918; 0.0176376; 0.0166602; false;0.14; 0.0839211; 0.00576108; 0.0319682; 0.00739548; 0.00629087; false;1.42; 0.1603; 0.0000; 0.0178; 0.0014; 0.0000; False;2.08; 0.1302; 0.7551; 0.0049; 0.0000; 0.0829; False;1.52; 0.1228; 0.1777; 0.0012; 0.0000; 0.0001; False;2.92; 0.752263542; 0.108980358; 0.00208348; false;2.39; 0.316314741; 0.135852004; 3.6614E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;ERR;0.07; 0.0611744; 0.00868661; 0.000711904; 8.697e-06; false;0.11; 0.057063; 0.0169169; 0.0241782; 0.00989886; 0.0100917; false;0.07; 0.0411547; 0.00229453; 0.0190456; 0.0035533; 0.00359553; false;1.39; 0.1359; 0.0000; 0.0135; 0.0010; 0.0000; False;1.75; 0.1031; 0.5198; 0.0072; 0.0000; 0.0746; False;1.38; 0.0923; 0.1153; 0.0013; 0.0000; 0.0001; False;2.46; 0.450911812; 0.058296594; 0.002525774; false;2.15; 0.200007762; 0.115232019; 3.2408E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;ERR;0.07; 0.0865402; 0.0055724; 0.000498189; 8.15e-06; false;0.13; 0.0456182; 0.0276509; 0.0309407; 0.0133541; 0.0138647; false;0.07; 0.0449972; 0.00329535; 0.0214067; 0.00424164; 0.00382161; false;1.19; 0.1331; 0.0000; 0.0455; 0.0012; 0.0000; False;2.11; 0.1903; 0.7206; 0.0037; 0.0000; 0.0620; False;1.51; 0.1091; 0.2728; 0.0015; 0.0000; 0.0001; False;2.86; 0.597551241; 0.042704796; 0.001823357; false;2.06; 0.170504551; 0.071010198; 3.6263E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;ERR;0.06; 0.0688795; 0.00577385; 0.000652398; 8.471e-06; false;0.13; 0.0457958; 0.0271452; 0.0294304; 0.0108559; 0.0116533; false;0.08; 0.0466208; 0.00328576; 0.0204342; 0.00385152; 0.0036202; false;1.18; 0.1298; 0.0000; 0.0299; 0.0012; 0.0000; False;2.08; 0.1777; 0.8121; 0.0047; 0.0000; 0.0726; False;1.49; 0.2061; 0.1793; 0.0013; 0.0000; 0.0001; False;3.09; 0.588157816; 0.0498286; 0.014467916; false;2.2; 0.333109732; 0.119584711; 3.2845E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;ERR;0.1; 0.0912245; 0.0112188; 0.000816831; 9.108e-06; false;0.12; 0.0447875; 0.0266009; 0.0306001; 0.0108137; 0.0112338; false;0.14; 0.088061; 0.00644808; 0.0350678; 0.00679863; 0.00618705; false;1.27; 0.1321; 0.0000; 0.0169; 0.0011; 0.0000; False;2.1; 0.1706; 0.7946; 0.0141; 0.0000; 0.1039; False;1.18; 0.0931; 0.0987; 0.0013; 0.0000; 0.0001; False;2.84; 0.546258006; 0.035823137; 0.002236275; false;2.38; 0.212744599; 0.072649301; 2.9344E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;ERR;0.02; 0.0262347; 0.00349517; 0.000174718; 6.478e-06; false;0.06; 0.0258395; 0.0115181; 0.0143549; 0.00420872; 0.00414507; false;0.04; 0.0252335; 0.0018321; 0.00678601; 0.00248001; 0.00213291; false;1.23; 0.0465; 0.0000; 0.0066; 0.0003; 0.0000; False;1.31; 0.0510; 0.2028; 0.0008; 0.0000; 0.0050; False;1.35; 0.0518; 0.0850; 0.0009; 0.0000; 0.0001; False;2.04; 0.431073891; 0.044560115; 0.002199538; false;1.5; 0.139169419; 0.030449094; 3.0067E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;ERR;0.1; 0.088472; 0.0124625; 0.00111413; 1.2082e-05; false;0.23; 0.0902319; 0.0497631; 0.0538668; 0.0195036; 0.0537521; false;0.08; 0.0471831; 0.00334205; 0.0206402; 0.00396503; 0.00369525; false;1.22; 0.1208; 0.0000; 0.0163; 0.0010; 0.0000; False;1.79; 0.0780; 0.5925; 0.0137; 0.0000; 0.0738; False;1.32; 0.0762; 0.1261; 0.0012; 0.0000; 0.0001; False;2.72; 0.534796908; 0.047607653; 0.002054448; false;2.39; 0.247570465; 0.062655813; 3.6938E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;ERR;0.08; 0.0778184; 0.0105683; 0.000779412; 8.402e-06; false;0.24; 0.0826604; 0.0518681; 0.0542371; 0.0226531; 0.0219451; false;0.15; 0.0886844; 0.006345; 0.0336023; 0.00618855; 0.00571819; false;1.37; 0.1296; 0.0000; 0.0162; 0.0010; 0.0000; False;1.86; 0.0733; 0.5527; 0.0032; 0.0000; 0.0845; False;1.48; 0.1317; 0.1771; 0.0013; 0.0000; 0.0001; False;2.76; 0.447798389; 0.083724067; 0.014211016; false;2.28; 0.261425178; 0.119681372; 4.476E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;ERR;0.05; 0.0460062; 0.00555458; 0.000421242; 8.121e-06; false;0.13; 0.0449678; 0.0280034; 0.0352351; 0.0123446; 0.01071; false;0.08; 0.0471021; 0.00331657; 0.0214447; 0.00425194; 0.00416939; false;1.34; 0.1311; 0.0000; 0.0157; 0.0008; 0.0000; False;1.89; 0.0725; 0.6631; 0.0049; 0.0000; 0.0814; False;1.42; 0.1565; 0.2409; 0.0006; 0.0000; 0.0001; False;3.11; 0.746419583; 0.110620955; 0.006995725; false;2.4; 0.218853287; 0.140970151; 4.6216E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;ERR;0.1; 0.118373; 0.0115271; 0.000738952; 8.366e-06; false;0.23; 0.088643; 0.0570162; 0.0522583; 0.0187615; 0.0183408; false;0.09; 0.0546677; 0.00339111; 0.0217939; 0.00570305; 0.0045414; false;1.17; 0.0730; 0.0000; 0.0097; 0.0006; 0.0000; False;1.77; 0.0734; 0.5439; 0.0024; 0.0000; 0.0493; False;1.5; 0.1469; 0.2334; 0.0012; 0.0000; 0.0001; False;2.96; 0.598421886; 0.061715026; 0.003517892; false;2.31; 0.273848737; 0.062665312; 3.9305E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;ERR;0.07; 0.0612515; 0.00873108; 0.000527361; 8.972e-06; false;0.16; 0.0570947; 0.0354144; 0.0426716; 0.0130547; 0.012835; false;0.09; 0.0536062; 0.00366932; 0.0268494; 0.006005; 0.0047719; false;1.3; 0.1260; 0.0000; 0.0141; 0.0008; 0.0000; False;1.79; 0.0943; 0.5041; 0.0038; 0.0000; 0.0480; False;1.28; 0.0660; 0.1235; 0.0011; 0.0000; 0.0001; False;2.5; 0.438206882; 0.051708809; 0.002825473; false;1.93; 0.213783899; 0.140525335; 3.1821E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;ERR;0.02; 0.0249071; 0.00373891; 0.000264545; 7.361e-06; false;0.06; 0.0239027; 0.0122736; 0.0153689; 0.00425981; 0.00390322; false;0.04; 0.0230007; 0.00172403; 0.00642064; 0.00245847; 0.00211222; false;1.2; 0.0426; 0.0000; 0.0053; 0.0001; 0.0000; False;1.29; 0.0387; 0.0632; 0.0008; 0.0000; 0.0045; False;1.23; 0.0935; 0.0694; 0.0009; 0.0000; 0.0001; False;2.0; 0.379035674; 0.041494661; 0.002019383; false;1.41; 0.057773888; 0.040448484; 2.7663E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;ERR;0.07; 0.059595; 0.00713858; 0.000393888; 9.312e-06; false;0.15; 0.0585211; 0.0346271; 0.0405834; 0.0132681; 0.0102143; false;0.05; 0.0313022; 0.0021702; 0.0142789; 0.00280144; 0.00257618; false;1.15; 0.0556; 0.0000; 0.0078; 0.0006; 0.0000; False;1.76; 0.0951; 0.4383; 0.0031; 0.0000; 0.0346; False;1.41; 0.0910; 0.1536; 0.0014; 0.0000; 0.0001; False;2.61; 0.682710439; 0.065296387; 0.002596152; false;1.78; 0.115790267; 0.103667648; 3.3546E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;ERR;0.07; 0.0606086; 0.00746712; 0.000573837; 7.491e-06; false;0.16; 0.060122; 0.0359049; 0.0372334; 0.0138889; 0.0156563; false;0.09; 0.0573756; 0.00395142; 0.0232864; 0.00411407; 0.00262854; false;1.27; 0.0889; 0.0000; 0.0116; 0.0008; 0.0000; False;1.45; 0.0512; 0.2423; 0.0017; 0.0000; 0.0196; False;1.4; 0.1783; 0.1597; 0.0014; 0.0000; 0.0001; False;2.81; 0.479603743; 0.050058267; 0.002089777; false;1.94; 0.274638104; 0.036394663; 2.4648E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;ERR;0.06; 0.0609647; 0.00757939; 0.000519571; 8.069e-06; false;0.14; 0.058575; 0.0287882; 0.0321544; 0.0106622; 0.0117812; false;0.09; 0.0558098; 0.00371175; 0.0242534; 0.00454754; 0.00400774; false;1.25; 0.0550; 0.0000; 0.0068; 0.0003; 0.0000; False;1.55; 0.0541; 0.2149; 0.0021; 0.0000; 0.0200; False;1.46; 0.0948; 0.1187; 0.0013; 0.0000; 0.0001; False;2.43; 0.410826048; 0.054158159; 0.002302761; false;1.87; 0.143319903; 0.09254527; 4.8005E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;ERR;0.06; 0.0572755; 0.00593815; 0.000366172; 8.038e-06; false;0.13; 0.0553751; 0.0269025; 0.0286033; 0.0100996; 0.0108112; false;0.05; 0.0316562; 0.0022174; 0.0164265; 0.00369677; 0.00314033; false;1.38; 0.0959; 0.0000; 0.0114; 0.0008; 0.0000; False;1.63; 0.0721; 0.3760; 0.0033; 0.0000; 0.0912; False;1.39; 0.0917; 0.1958; 0.0013; 0.0000; 0.0001; False;2.7; 0.552255061; 0.061272278; 0.005852901; false;1.85; 0.239248193; 0.09562052; 3.1041E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;ERR;0.03; 0.0303944; 0.00371081; 0.000326607; 6.263e-06; false;0.15; 0.0598942; 0.0294914; 0.0331206; 0.0122473; 0.0117037; false;0.09; 0.0579137; 0.00422519; 0.0238916; 0.00419077; 0.00383091; false;1.28; 0.1182; 0.0000; 0.0131; 0.0004; 0.0000; False;1.76; 0.0918; 0.3851; 0.0032; 0.0000; 0.0356; False;1.4; 0.0804; 0.0982; 0.0008; 0.0000; 0.0001; False;2.3; 0.371141997; 0.05077536; 0.002352655; false;2.14; 0.172782547; 0.085200389; 3.2601E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;ERR;0.07; 0.0653289; 0.00787756; 0.00069494; 1.0642e-05; false;0.15; 0.0596903; 0.0347566; 0.0364013; 0.0114954; 0.0112694; false;0.05; 0.0307514; 0.00218561; 0.0144082; 0.00308989; 0.00267056; false;1.2; 0.1293; 0.0000; 0.0255; 0.0005; 0.0000; False;1.77; 0.1520; 0.3955; 0.0031; 0.0000; 0.0367; False;1.4; 0.1271; 0.2741; 0.0015; 0.0000; 0.0001; False;2.53; 0.553773666; 0.052063614; 0.003162969; false;2.07; 0.240380064; 0.059369697; 6.2378E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;ERR;0.06; 0.0591863; 0.00688548; 0.000422443; 6.698e-06; false;0.15; 0.0601508; 0.0327301; 0.0370885; 0.0114117; 0.0121653; false;0.05; 0.0309365; 0.0021722; 0.0141381; 0.00274208; 0.00249768; false;1.29; 0.0917; 0.0000; 0.0204; 0.0010; 0.0000; False;1.84; 0.0927; 0.4317; 0.0031; 0.0000; 0.0362; False;1.19; 0.0508; 0.0586; 0.0007; 0.0000; 0.0001; False;2.68; 0.492045468; 0.072757935; 0.001937253; false;2.0; 0.143711148; 0.061495975; 3.4422E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;ERR;0.04; 0.0404222; 0.005802; 0.000491421; 8.23e-06; false;0.12; 0.0442335; 0.021246; 0.0296533; 0.0103985; 0.0104618; false;0.07; 0.042513; 0.00319581; 0.0120003; 0.00401847; 0.00361471; false;1.27; 0.0643; 0.0000; 0.0110; 0.0005; 0.0000; False;1.67; 0.0663; 0.2867; 0.0035; 0.0000; 0.0537; False;1.43; 0.0710; 0.0936; 0.0008; 0.0000; 0.0001; False;2.47; 0.39751164; 0.048172598; 0.002601534; false;1.63; 0.086782212; 0.06514909; 3.3224E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;ERR;0.03; 0.0269566; 0.0038051; 0.000599292; 8.153e-06; false;0.07; 0.0265131; 0.0121379; 0.0204149; 0.00719576; 0.00694268; false;0.04; 0.0269955; 0.00194798; 0.00827909; 0.00286321; 0.00238419; false;1.23; 0.0402; 0.0000; 0.0069; 0.0003; 0.0000; False;1.27; 0.0429; 0.0904; 0.0011; 0.0000; 0.0073; False;1.28; 0.0473; 0.0662; 0.0006; 0.0000; 0.0001; False;2.15; 0.389016032; 0.049024372; 0.002249812; false;1.49; 0.1325064; 0.05424422; 3.3834E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;ERR;0.03; 0.0276896; 0.00429558; 0.000301686; 8.534e-06; false;0.08; 0.027162; 0.0141141; 0.0217185; 0.00913423; 0.00928311; false;0.04; 0.0281413; 0.00199358; 0.00867799; 0.00300986; 0.00257869; false;1.18; 0.0258; 0.0000; 0.0077; 0.0004; 0.0000; False;1.47; 0.0489; 0.1948; 0.0022; 0.0000; 0.0141; False;1.34; 0.0455; 0.0621; 0.0009; 0.0000; 0.0001; False;2.03; 0.344433236; 0.069224256; 0.012514225; false;1.37; 0.09360052; 0.062005932; 3.5259E-5; false
