name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;ERR;ERR;ERR;TO;0.2534905;TO; 0.883945; 0.213383;TO; 0.774727; 0.105839;0.0511777;TO; 0.507389; 0.11812;0.0047992799999999995;TO;TO;TO;TO;TO;0.136713919
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;ERR;ERR;ERR;TO;0.1299006;TO; 0.128554; 0.0224434;TO; 0.0878685; 0.0225632;0.00403665;TO; 0.157321; 0.0446475;0.0007707149999999999;TO;TO;TO;TO;TO;0.055093092
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;TO; 0.12776; 0.0201818;TO;0.1234945;TO; 0.199107; 0.0491684;TO; 0.139965; 0.0253367;0.00586413;TO; 0.212681; 0.0505217;0.000913595;TO;TO;TO;TO;TO;0.06294723099999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;ERR;ERR;ERR;TO;0.1082487;TO; 0.186054; 0.0469487;TO; 0.26086; 0.0656263;0.0078228;TO; 0.219825; 0.0714089;0.00127252;TO;TO;TO;TO;TO;0.090071839
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;TO; 0.109372; 0.0179348;TO;0.1447253;TO; 0.185729; 0.0392457;TO; 0.178546; 0.0386552;0.01233242;TO; 0.180579; 0.0399894;0.0015092249999999999;TO;TO;TO;TO;TO;0.080953895
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;TO; 0.250263; 0.03616;TO;0.1624613;TO; 0.239879; 0.0445241;TO; 0.301681; 0.0457025;0.01143769;TO; 0.247473; 0.0504209;0.001852307;TO;TO;TO;TO;TO;0.091162479
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;TO; 0.259791; 0.0419998;TO;0.135585;TO; 0.388851; 0.0454725;TO; 0.266756; 0.0462718;0.00696019;TO; 0.242013; 0.0503365;0.0021444000000000003;TO;TO;TO;TO;TO;0.116874197
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;TO; 0.341497; 0.0436047;TO;0.1357213;TO; 0.282615; 0.0809117;TO; 0.193369; 0.0351674;0.00788875;TO; 0.406755; 0.0534688;0.00231925;TO;TO;TO;TO;TO;0.089349439
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;TO; 0.0209237; 0.00262659;TO;0.0772771;TO; 0.0639446; 0.0197202;TO; 0.0641268; 0.0113952;0.001909232;TO; 0.0335829; 0.00728041;0.000272015;TO;TO;TO;TO;TO;0.037208348
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;TO; 0.257467; 0.0469374;TO;0.1385904;TO; 0.320746; 0.0527917;TO; 0.336272; 0.059372;0.0419742;TO; 0.460996; 0.0754942;0.002696;TO;TO;TO;TO;TO;0.096929357
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;TO; 0.399278; 0.0514966;TO;0.1934188;TO; 0.364682; 0.0586595;TO; 0.380698; 0.0590843;0.0308333;TO; 0.381309; 0.146272;0.00254393;TO;TO;TO;TO;TO;0.110767912
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;TO; 0.479638; 0.0843024;TO;0.2835421;TO; 0.472928; 0.0773481;TO; 0.428535; 0.0797603;0.0248886;TO; 0.639996; 0.113697;0.00272137;TO;TO;TO;TO;TO;0.079617204
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;TO; 0.342261; 0.0550816;TO;0.1886149;TO; 0.399019; 0.0660225;TO; 0.522821; 0.114724;0.0232564;TO; 0.58676; 0.0731628;0.00331268;TO;TO;TO;TO;TO;0.098299338
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;TO; 0.433249; 0.0519134;TO;0.15652729999999998;TO; 0.472675; 0.224349;TO; 0.418563; 0.0989179;0.024784;TO; 0.757518; 0.15992;0.0040655199999999996;TO;TO;TO;TO;TO;0.185543183
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;TO; 0.563801; 0.114182;TO;0.196631;TO; 0.442151; 0.100187;TO; 0.721141; 0.0854265;0.024003299999999998;TO; 0.471413; 0.147662;0.0167798;TO;TO;TO;TO;TO;0.17703586500000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;TO; 0.431825; 0.0667028;TO;0.2355957;TO; 0.583785; 0.0857685;TO; 0.512901; 0.0869898;0.026364;TO; 0.632602; 0.177339;0.00455858;TO;TO;TO;TO;TO;0.152928232
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;TO; 0.46384; 0.101141;TO;0.3175112;ERR;ERR;ERR;TO; 0.605448; 0.0832425;0.0337724;TO; 0.454952; 0.0700464;0.0033910700000000004;TO;TO;TO;TO;TO;0.218660597
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;TO; 0.641189; 0.137357;TO;0.3561702;TO; 1.06321; 0.178377;TO; 0.489777; 0.193344;0.0895367;TO; 0.826049; 0.178767;0.0042044100000000004;TO;TO;TO;TO;TO;0.269361399
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;TO; 0.597808; 0.0607825;TO;0.2664704;TO; 0.642462; 0.0955412;TO; 0.490548; 0.170117;0.0365699;TO; 0.562536; 0.0988945;0.00451903;TO;TO;TO;TO;TO;0.12204718
