name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trimming;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-trimming;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.02; 0.0146519; 0.00408366; 0.0009; 0.0008;0.12;0.0483846;0.011706900000000001; 0.0000658000; 0.0266338000; True;0.02; 0.015077; 0.00824003;0.000631843;0.00010049000000000001; 6.6e-06; true;0.04; 0.015314; 0.0115249;0.003728123;0.005244599;0.00597115; 0.00134679; true;0.02; 0.0149444; 0.00878734;0.000388248;0.001660416;0.001601577; 0.00087512; true;1.23; 0.0567; 0.0000; 0.0018; 0.0003; 0.0002; False;1.43; 0.0474; 0.0229; 0.0324; 0.0000; 0.0004; True;1.08; 0.0321; 0.0106; 0.0005; 0.0000; 0.0003; False;1.63;0.220194456;0.034316886000000005; 0.022711749; true;1.3;0.05536585499999999;0.013572808999999998; 0.001775088; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.052929; 0.0107273; 0.0010; 0.0005;0.15;0.0840674;0.0108268; 0.0000541000; 0.0288546000; True;0.11; 0.12126; 0.0279249;0.0008812889999999999;0.000125386; 7.728e-06; true;0.13; 0.100051; 0.0401322;0.009267959999999999;0.0009744980000000001;0.001414158; 0.0097426; true;0.12; 0.130061; 0.0179458;0.000767301;0.001024243;0.000952793; 0.00791032; true;1.25; 0.1381; 0.0000; 0.0020; 0.0003; 0.0001; False;1.76; 0.1442; 0.6099; 0.0279; 0.0000; 0.0299; True;1.28; 0.0813; 0.0460; 0.0005; 0.0000; 0.0002; False;2.29;0.382516141;0.04367125599999999; 0.033897336; true;1.6;0.12170625500000001;0.024530687; 0.121566536; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.19; 0.0899851; 0.0116952; 0.0819; 0.0114;0.21;0.1004518;0.0166304; 0.0001404000; 0.0560710000; True;0.1; 0.0983799; 0.0180437;0.000806806;0.000174064; 0.000143855; true;0.12; 0.172157; 0.0324727;0.0024896529999999997;0.0020431579999999998;0.0025489180000000003; 0.00270904; true;0.11; 0.0934702; 0.0190057;0.00042058400000000005;0.0020485599999999996;0.002142093; 0.0018702; true;1.3; 0.1167; 0.0000; 0.0005; 0.0001; 0.0001; True;2.15; 0.1201; 0.0280; 0.8582; 0.0000; 0.0003; True;1.16; 0.0652; 0.0088; 0.0004; 0.0000; 0.0002; True;1.8;0.177123809;0.07797374900000001; 0.016718738; true;1.26;0.033134102000000006;0.016548464; 0.002530005; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.17; 0.188191; 0.0297843; 0.0042; 0.0023;0.22;0.11804809999999999;0.0170125; 0.0000893000; 0.0469905000; True;0.17; 0.14199; 0.0378002;0.001236019;0.000157918; 6.101e-06; true;0.19; 0.14447; 0.0414368;0.015610754000000001;0.0029317080000000003;0.004098699999999999; 0.0040483; true;0.2; 0.140787; 0.0364033;0.002494427;0.002517929;0.0020203350000000003; 0.0182786; true;1.4; 0.1961; 0.0000; 0.0015; 0.0002; 0.0001; False;2.8; 0.1963; 0.5889; 0.8213; 0.0000; 0.0789; True;1.52; 0.2035; 0.1510; 0.0022; 0.0000; 0.0006; False;3.19;0.576004943;0.11161184199999999; 0.053132317; true;2.22;0.150122385;0.005021126999999999; 0.112976222; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.08; 0.126451; 0.0139414; 0.0003; 0.0001;0.23;0.11629850000000001;0.0184711; 0.0001163000; 0.0568918000; True;0.07; 0.128012; 0.0175102;1.4086e-05;5.464e-06; 6.107e-06; true;0.09; 0.064281; 0.0195751;0.00593213;3.8357000000000006e-05;2.2774999999999998e-05; 0.000718447; true;0.07; 0.0493465; 0.0197994;0.000918395;0.000695256;0.000500248; 0.00186378; true;1.36; 0.0946; 0.0000; 0.0003; 0.0000; 0.0000; True;1.33; 0.1024; 0.0291; 0.0268; 0.0000; 0.0008; True;1.35; 0.1023; 0.0296; 0.0002; 0.0000; 0.0001; True;1.82;0.217664409;0.096979597; 0.01228459; true;1.45;0.054183418000000004;0.002978732; 0.003110928; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.0335249; 0.00431737; 0.0007; 0.0003;0.18;0.0734524;0.015358; 0.0001340000; 0.0970747000; True;0.04; 0.0327919; 0.0114612;0.000186536;4.5287e-05; 0.000107399; true;0.04; 0.0334826; 0.011396;0.001352859;0.00034352899999999997;0.000571549; 0.00168708; true;0.05; 0.0333161; 0.0114292;0.00025118;0.001071747;0.0009724149999999999; 0.00146601; true;1.22; 0.0354; 0.0000; 0.0003; 0.0000; 0.0000; False;1.31; 0.0557; 0.0061; 0.0158; 0.0000; 0.0003; True;1.21; 0.0341; 0.0049; 0.0002; 0.0000; 0.0001; False;1.21;0.16701882399999998;0.042678235999999994; 0.007131302; true;1.2;0.034026824000000004;0.005164877; 0.002511528; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.06; 0.0540294; 0.0114471; 0.0001; 0.0000;0.14;0.0643667;0.009340399999999999; 0.0000768000; 0.0799728000; True;0.06; 0.0513546; 0.019401;4.374e-06;6.932e-06; 9.189e-06; true;0.07; 0.0697173; 0.0253257;0.005974684000000001;5.063e-06;5.736e-06; 5.7158e-05; true;0.04; 0.0510964; 0.0105805;0.0005206049999999998;0.00041004699999999997;0.00035127099999999995; 0.000505606; true;1.06; 0.0493; 0.0000; 0.0001; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.13175942699999998;MISSING;MISSING;MISSING;1.33;0.05212193899999999;0.0026806459999999996; 9.25587E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.0537849; 0.0130902; 0.0006; 0.0001;0.13;0.0592993;0.008524200000000001; 0.0000561000; 0.0264159000; True;0.06; 0.0529745; 0.0179989;3.361e-06;4.417e-06; 6.52e-06; true;0.08; 0.0642511; 0.0195479;0.006658731;1.5603e-05;4.462000000000001e-06; 0.00234797; true;0.09; 0.0524604; 0.0198256;0.001931757;0.000704294;0.000449841; 0.0181978; true;1.49; 0.1605; 0.0000; 0.0000; 0.0000; 0.0000; True;1.77; 0.2079; 0.4533; 0.0296; 0.0000; 0.0173; True;1.48; 0.1521; 0.1257; 0.0001; 0.0000; 0.0000; True;2.62;0.540350361;0.048392461; 0.034279019; true;1.82;0.087959399;0.0023769719999999998; 0.063822043; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.47; 0.39803; 0.0888868; 0.0003; 0.0000;0.32;0.2604983;0.025764400000000003; 0.0000577000; 0.0542480000; True;0.49; 0.429842; 0.117397;3.655e-06;3.194e-06; 5.94e-06; true;0.63; 0.514611; 0.107729;0.04752085700000001;6.117e-06;6.2909999999999996e-06; 0.000907907; true;0.57; 0.537018; 0.182409;0.002811456;0.000492095;0.00036261100000000004; 0.00114712; true;1.45; 0.3915; 0.0000; 0.0004; 0.0000; 0.0000; True;9.87; 0.7417; 8.3978; 0.0241; 0.0000; 0.0004; True;1.57; 0.4144; 0.1449; 0.0001; 0.0000; 0.0000; True;5.5;0.912742645;0.25574307599999996; 0.190434101; true;2.24;0.26017064;0.003241431; 0.002958705; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.09; 0.161451; 0.0278814; 0.0023; 0.0001;0.21;0.1275903;0.0286929; 0.0001050000; 0.0684081000; True;0.09; 0.0828813; 0.0216875;3.32e-06;5.084e-06; 6.47e-06; true;0.05; 0.0443039; 0.0127436;0.002327543;3.6609999999999998e-06;4.316e-06; 0.000403921; true;0.07; 0.0606426; 0.0223488;0.000793179;0.000683521;0.000496186; 0.00224532; true;1.02; 0.0691; 0.0000; 0.0000; 0.0000; 0.0000; True;1.47; 0.1157; 0.0572; 0.0030; 0.0000; 0.0010; True;1.08; 0.0663; 0.0143; 0.0001; 0.0000; 0.0000; True;2.06;0.309379858;0.10436429700000001; 0.029858514; true;1.35;0.055000284999999996;0.0029226580000000003; 0.006745496; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.55; 0.475435; 0.0935162; 0.0046; 0.0006;0.31;0.2164004;0.0154643; 0.0000911000; 0.0453016000; True;0.58; 0.490249; 0.176694;0.000322273;4.758e-05; 8.97e-06; true;0.68; 0.529373; 0.12796;0.062333302;0.000569892;0.000576445; 0.0396849; true;1.15; 0.482304; 0.128643;0.007825125;0.001142585;0.0008949250000000001; 0.58718; true;1.95; 0.7228; 0.0000; 0.0009; 0.0001; 0.0002; True;11.19; 0.7443; 10.0720; 0.0783; 0.0000; 0.1331; True;4.24; 0.6356; 2.5102; 0.0010; 0.0000; 0.0014; True;6.31;1.747536988;0.052434895999999995; 0.033439435; true;3.23;0.201004018;0.004105477; 0.511927557; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.5; 0.456022; 0.0633952; 0.0032; 0.0008;0.31;0.2974812;0.0163515; 0.0001298000; 0.1191325000; True;0.5; 0.492128; 0.0902336;0.000297632;6.5468e-05; 0.000105965; true;0.56; 0.435168; 0.0854383;0.01936622;0.000480846;0.000689148; 0.0568054; true;0.71; 0.537282; 0.0896708;0.002782995;0.001207496;0.000994072; 0.222124; true;1.31; 0.3384; 0.0000; 0.0006; 0.0000; 0.0001; True;5.77; 0.6612; 3.9965; 0.0813; 0.0000; 0.1346; True;2.6; 0.6595; 1.0521; 0.0009; 0.0000; 0.0008; True;5.17;2.0357030099999998;0.074595427; 0.028085057; true;3.17;0.195001958;0.005637853; 0.579560256; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.21; 0.215431; 0.0324681; 0.0317; 0.0198;0.19;0.0957384;0.021034999999999998; 0.0004979000; 0.0316863000; False;0.19; 0.19005; 0.0390362;0.004764675;0.000713306; 0.000545175; false;0.36; 0.150902; 0.0405533;0.017512456;0.015685435;0.059196354; 0.108023; false;0.38; 0.164754; 0.0718911;0.002555187;0.008751282;0.011418309; 0.183959; false;1.31; 0.1340; 0.0000; 0.0007; 0.0001; 0.0001; False;1.85; 0.2253; 0.4784; 0.0887; 0.0000; 0.0302; True;1.38; 0.1336; 0.1630; 0.0004; 0.0000; 0.0004; False;3.46;0.750323329;0.081905409; 0.051040532; false;2.89;0.06598630899999999;0.074204807; 0.433566471; false
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.19; 0.147696; 0.0260867; 0.0201; 0.0027;0.22;0.1053014;0.0171234; 0.0002102000; 0.0463531000; False;0.16; 0.180874; 0.0459562;0.006300742;0.00016537099999999999; 0.000701892; false;0.18; 0.153206; 0.0346119;0.00833009;0.001813528;0.003107649; 0.037139; false;0.27; 0.329888; 0.0604406;0.001929636;0.001971312;0.0019138290000000001; 0.15215; false;1.2; 0.1163; 0.0000; 0.0005; 0.0000; 0.0004; False;1.39; 0.1175; 0.1705; 0.0030; 0.0000; 0.0081; True;1.74; 0.2862; 0.2540; 0.0007; 0.0000; 0.0004; False;3.08;0.6254728329999999;0.11233854400000001; 0.107548776; false;2.13;0.156345943;0.0067025620000000005; 0.306753371; false
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.19; 0.146655; 0.0173605; 0.0395; 0.0248;0.22;0.11375729999999999;0.0200439; 0.0000876000; 0.0374688000; True;0.16; 0.136802; 0.0369256;0.000803078;0.00022411; 8.603e-06; true;0.17; 0.130191; 0.0402504;0.012430028000000001;0.0023973430000000006;0.00162202; 0.00131237; true;0.14; 0.113067; 0.0262599;0.002122766;0.002419165;0.001655794; 0.00294985; true;1.37; 0.1970; 0.0000; 0.0016; 0.0002; 0.0000; True;22.1; 0.1235; 0.5875; 21.3290; 0.0000; 0.0015; True;1.48; 0.1953; 0.1616; 0.0041; 0.0000; 0.0012; True;3.1;0.476106051;0.07257974; 0.032324762; true;1.46;0.115193172;0.012761069; 0.005512214; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.12; 0.0777658; 0.0361444; 0.0045; 0.0027;0.13;0.06316279999999999;0.0109127; 0.0000528000; 0.0310093000; True;0.09; 0.0818499; 0.0240807;0.000451119;0.000114849; 4.938e-06; true;0.11; 0.0799948; 0.0267447;0.008817003;0.001479038;0.0007373629999999999; 0.00182454; true;0.1; 0.0814381; 0.0270415;0.00141537;0.001664705;0.001177232; 0.00221172; true;1.4; 0.2588; 0.0000; 0.0023; 0.0004; 0.0000; True;20.62; 0.1338; 0.6145; 19.7913; 0.0000; 0.0010; True;1.37; 0.1261; 0.1015; 0.0023; 0.0000; 0.0026; True;3.45;0.5354829870000001;0.161738903; 0.079449275; true;1.62;0.112527055;0.013508464000000001; 0.004419862; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.12; 0.0850194; 0.0293787; 0.0011; 0.0004;0.14;0.058084;0.0094979; 0.0000581000; 0.0322498000; True;0.12; 0.0996871; 0.0365606;5.461e-05;1.7712999999999998e-05; 6.323e-06; true;0.12; 0.0770191; 0.030666;0.012226882;9.9133e-05;3.9498e-05; 0.00176185; true;0.13; 0.0973686; 0.0357428;0.002577694;0.0007468279999999999;0.000534447; 0.00584509; true;1.33; 0.1497; 0.0000; 0.0004; 0.0000; 0.0000; True;1.98; 0.1580; 0.5437; 0.0666; 0.0000; 0.0021; True;1.51; 0.1503; 0.1696; 0.0006; 0.0000; 0.0003; True;2.74;0.5086824790000001;0.053411573000000004; 0.025238935; true;1.72;0.17638701099999998;0.0033382620000000003; 0.026061533; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.0780101; 0.0131283; 0.0006; 0.0002;0.2;0.13045700000000002;0.0150623; 0.0000841000; 0.0506983000; True;0.06; 0.0680554; 0.0378514;3.3637e-05;1.5215000000000001e-05; 7.246e-06; true;0.06; 0.0447243; 0.0212165;0.005355852;0.00014319000000000002;6.9818e-05; 0.000577322; true;0.07; 0.157143; 0.0302527;0.0009309829999999999;0.000630647;0.000627145; 0.00748272; true;1.03; 0.0479; 0.0000; 0.0002; 0.0000; 0.0000; True;1.44; 0.1007; 0.0347; 0.0788; 0.0000; 0.0010; True;1.26; 0.0814; 0.0312; 0.0005; 0.0000; 0.0002; True;1.74;0.186758113;0.043651909; 0.015380291; true;1.31;0.048024014000000004;0.00333315; 0.003151939; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.08; 0.1094; 0.047406; 0.0003; 0.0001;0.18;0.087915;0.0119939; 0.0000612000; 0.0261150000; True;0.05; 0.0337576; 0.0178346;3.1038e-05;1.1166e-05; 6.104e-06; true;0.09; 0.0615623; 0.0271871;0.00709305;0.00014815399999999998;8.3865e-05; 0.000565017; true;0.09; 0.0594808; 0.0272577;0.001209519;0.000798331;0.0005305490000000001; 0.00504899; true;1.36; 0.1112; 0.0000; 0.0004; 0.0000; 0.0000; True;1.22; 0.0695; 0.0331; 0.0869; 0.0000; 0.0027; True;1.38; 0.1161; 0.0622; 0.0007; 0.0000; 0.0001; True;1.77;0.24542589900000003;0.050915468; 0.021154128; true;1.32;0.048077702;0.003765783; 0.006640597; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.2; 0.19318; 0.0437581; 0.0030; 0.0016;0.14;0.0696135;0.010417; 0.0000540000; 0.0263102000; True;0.19; 0.15551; 0.0489728;0.001315507;0.000219161; 7.446e-06; true;0.13; 0.0861457; 0.0292875;0.012642514;0.001556855;0.0023041669999999998; 0.00379183; true;0.23; 0.151273; 0.0795676;0.003802995;0.0024557420000000003;0.002228778; 0.0285151; true;1.22; 0.1335; 0.0000; 0.0019; 0.0004; 0.0001; False;6.21; 0.2292; 1.4100; 3.7334; 0.0000; 0.0228; True;1.68; 0.1634; 0.2846; 0.0044; 0.0000; 0.0012; False;3.43;0.5099876000000001;0.11241324700000001; 0.155863847; true;1.9;0.085575171;0.006019623; 0.108924885; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;0.07; 0.0555631; 0.0178581; 0.0016; 0.0013;0.21;0.0901062;0.0188995; 0.0001062000; 0.0429622000; True;0.07; 0.0564306; 0.0240384;0.001102026;0.000183408; 9.182e-06; true;0.08; 0.0549197; 0.0231075;0.008105813;0.0025111379999999996;0.0037073660000000006; 0.000498476; true;0.07; 0.0381792; 0.0242205;0.0012428299999999999;0.002248083;0.00203424; 0.00110923; true;1.29; 0.0918; 0.0000; 0.0020; 0.0003; 0.0001; False;5.27; 0.0905; 0.4118; 3.7086; 0.0000; 0.0002; True;0.95; 0.0555; 0.0529; 0.0018; 0.0000; 0.0004; False;2.1;0.332884426;0.05698414; 0.015726632; true;1.36;0.050325121;0.005998225; 0.001096954; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.18; 0.101533; 0.0297726; 0.0463; 0.0064;0.21;0.0967958;0.0170319; 0.0000842000; 0.0509813000; True;0.13; 0.101688; 0.035627;0.00188997;0.000295717; 8.303e-06; true;0.16; 0.101758; 0.0358602;0.01642711;0.0049807900000000006;0.00521958; 0.00276333; true;0.14; 0.0996735; 0.0350686;0.0026809950000000003;0.003434056;0.002591529; 0.00306216; true;1.37; 0.1660; 0.0000; 0.0028; 0.0006; 0.0002; False;7.64; 0.1672; 0.4683; 5.8799; 0.0000; 0.0014; True;1.07; 0.1289; 0.0707; 0.0018; 0.0000; 0.0008; False;2.78;0.45804489800000003;0.111367102; 0.038167274; true;1.49;0.143001009;0.014535111; 0.012661024; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.1; 0.0699097; 0.0212185; 0.0026; 0.0022;0.2;0.10857830000000002;0.028074799999999997; 0.0000856000; 0.0787677000; True;0.09; 0.110049; 0.0273991;0.0017092540000000001;0.00033318899999999996; 8.332e-06; true;0.11; 0.121289; 0.028071;0.009432426;0.0038352089999999996;0.005486693999999999; 0.000590622; true;0.07; 0.0759973; 0.0159696;0.000812745;0.001793579;0.0016744280000000002; 0.00067235; true;1.19; 0.1202; 0.0000; 0.0022; 0.0003; 0.0002; False;7.42; 0.1274; 0.4413; 6.2604; 0.0000; 0.0003; True;0.92; 0.0676; 0.0612; 0.0020; 0.0000; 0.0008; False;2.11;0.34272717899999994;0.123270288; 0.021898787; true;1.31;0.07035988499999998;0.00538424; 0.001219464; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.17; 0.135587; 0.043197; 0.0035; 0.0018;0.18;0.09067389999999999;0.016708100000000004; 0.0000818000; 0.0420725000; True;0.18; 0.135736; 0.0483761;0.0014210100000000001;0.000155203; 9.354e-06; true;0.16; 0.112376; 0.0293414;0.013960103000000001;0.001450138;0.001916571; 0.00505288; true;0.18; 0.13157; 0.0280443;0.002155767;0.001554895;0.001492742; 0.0174352; true;1.15; 0.2179; 0.0000; 0.0029; 0.0007; 0.0001; False;7.77; 0.1807; 1.5167; 5.3394; 0.0000; 0.0244; True;1.32; 0.1239; 0.1917; 0.0043; 0.0000; 0.0013; False;3.69;0.7499368690000001;0.06051376900000001; 0.09617022; true;2.18;0.190297781;0.0051441609999999995; 0.120670618; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.18; 0.173317; 0.0434798; 0.0023; 0.0019;0.22;0.10681290000000002;0.0178265; 0.0000824000; 0.0487466000; True;0.18; 0.136186; 0.048938;0.001699629;0.00024928; 7.743e-06; true;0.21; 0.175777; 0.0514305;0.03109469;0.004685666;0.009583945; 0.00303872; true;0.19; 0.186505; 0.0579399;0.00456639;0.003258552;0.003198749; 0.00295129; true;1.44; 0.2165; 0.0000; 0.0032; 0.0007; 0.0002; False;6.98; 0.1268; 1.4146; 4.7932; 0.0000; 0.0008; True;1.68; 0.2114; 0.3436; 0.0047; 0.0000; 0.0016; False;3.48;0.522356355;0.1666166; 0.112588042; true;1.52;0.07824284599999999;0.004691712; 0.002536217; true
