name;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14324-*.mata;0.08;0.083178;0.00010699999999999999;2.7000000000000002e-05;4e-06; true;0.096937;0.1; 0.064936;0.033325;0.00038399999999999996;0.000214; 1e-06; true; 0.104581;0.09; 0.079992;0.004304;0.001107;0.000704; 3.4e-05; true; 0.096591;1.67; 0.1319; 0.0574; 0.3987; 0.0294; 0.0000; True; 0.4283; 0.6186;1.3; 0.1360; 0.0621; 0.0019; 0.0002; 0.0002; True; 0.0022; 0.2012;2.11;0.32527268;0.004181064;2.7916e-05; true;0.011130649;0.685666807;0.06;0.07607;0.0017699999999999999;0.00026;6.500000000000001e-05;2e-06; true;0.093975;0.94;0.0837791;0.0059831999999999;0.0088997;0.0001866; True;0.0170341;0.1713319;3.49;0.211226521;0.44335711499999997; 0.111651778; 0.002969137; true; 0.577365809; 1.124559319
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14325-*.mata;0.0;0.004133;5.3e-05;1.9999999999999998e-05;2.5e-05; false;0.005231;0.0; 0.004315;0.002202;0.000134;0.000114; 4.1e-05; false; 0.007684;0.01; 0.004309;0.000259;0.000815;0.000717; 8.2e-05; false; 0.00801;1.23; 0.0122; 0.0027; 0.0078; 0.0006; 0.0002; False; 0.0086; 0.0237;1.25; 0.0146; 0.0048; 0.0013; 0.0007; 0.0009; False; 0.0022; 0.0220;1.29;0.057796042;0.011667531;3.1844e-05; false;0.028746667;0.298824479;0.0;0.00526;0.000461;7.9e-05;2.1e-05;4.5e-05; false;0.007048;0.93;0.0452918999999999;0.0100258;0.015379799999999999;0.0003298; False;0.0286089;0.1379183;1.37;0.0671368109999999;0.13614037199999998; 0.057042696; 0.002027799; false; 0.209846679; 0.522491561
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14328-*.mata;0.0;0.002688;5.599999999999999e-05;2.3e-05;1e-06; true;0.003437;0.0; 0.005106;0.0026639999999999997;0.000284;0.00028900000000000003; 1e-06; true; 0.009378;0.01; 0.005362;0.00036700000000000003;0.000816;0.000699; 2.3e-05; true; 0.009099;1.09; 0.0155; 0.0025; 0.0093; 0.0007; 0.0000; True; 0.0100; 0.0283;1.3; 0.0158; 0.0060; 0.0033; 0.0003; 0.0003; True; 0.0037; 0.0258;1.2;0.0636075399999999;0.009660853;4.6634e-05; true;0.02483745;0.221589286;0.0;0.005676;0.000876;0.00014099999999999998;3.5000000000000004e-05;2e-06; true;0.007903;0.9;0.0519772;0.0095199;0.0149316;0.0003052; True;0.0271612;0.1393646;1.51;0.06960641;0.136268087; 0.049161564; 0.002491301; true; 0.195832226; 0.497287393
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14329-*.mata;0.01;0.017039;1.9e-05;8e-06;2e-06; true;0.020635;0.01; 0.009115;0.0049759999999999995;1.6e-05;5.999999999999999e-06; 1e-06; true; 0.015622;0.01; 0.00874;0.000494;0.000517;0.00038800000000000005; 1.8e-05; true; 0.012251;1.29; 0.0313; 0.0074; 0.1047; 0.0060; 0.0000; True; 0.1107; 0.1499;1.07; 0.0272; 0.0114; 0.0003; 0.0002; 0.0002; True; 0.0006; 0.0396;1.38;0.088753653;0.002289722;4.8016e-05; true;0.009328948;0.361905727;0.01;0.016649;0.000298;1.4000000000000001e-05;4.9999999999999996e-06;1e-06; true;0.020026;0.98;0.0981177;0.0144493999999999;0.017596999999999998;0.0002897; True;0.035023;0.190464;2.08;0.091731868;0.185571916; 0.122501327; 0.002215023; true; 0.318308925; 0.60193897
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14332-*.mata;0.0;0.001587;1.2e-05;6e-06;1e-06; true;0.002109;0.0; 0.001614;0.001009;1.3000000000000001e-05;4.9999999999999996e-06; 1e-06; true; 0.003139;0.0; 0.001657;0.00013099999999999999;0.000682;0.0005679999999999999; 3.4e-05; true; 0.004442;1.05; 0.0070; 0.0009; 0.0021; 0.0002; 0.0000; True; 0.0023; 0.0103;1.04; 0.0062; 0.0013; 0.0001; 0.0001; 0.0002; True; 0.0003; 0.0080;1.05;0.026752378;0.002387252;3.2345e-05; true;0.009053567;0.139165489;0.0;0.004107;0.000465;1.8e-05;1.1000000000000001e-05;2e-06; true;0.005683;0.88;0.0495054;0.0103744;0.0164268;0.0003292; True;0.0307548;0.151072;1.27;0.082988503;0.16401948700000002; 0.04669663; 0.002468655; true; 0.229553239; 0.467958966
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14333-*.mata;0.0;0.003567;1.5e-05;8e-06;2e-06; true;0.004555;0.0; 0.003518;0.002002;1.5e-05;8e-06; 1e-06; true; 0.006333;0.01; 0.003529;0.000219;0.000749;0.000615; 2.4e-05; true; 0.006938;1.12; 0.0103; 0.0019; 0.0169; 0.0013; 0.0000; True; 0.0183; 0.0307;1.3; 0.0140; 0.0044; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0192;1.24;0.057253843;0.006194653;2.6638e-05; true;0.012752007;0.233735158;0.0;0.002513;0.00016099999999999998;7e-06;2e-06;1e-06; true;0.003261;0.78;0.0325353;0.0091422;0.013814000000000002;0.0002199; True;0.0253984;0.1095167;1.33;0.044665822;0.122725885; 0.059388619; 0.002575385; true; 0.19155101; 0.349324331
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14334-*.mata;0.07;0.071057;9.1e-05;3.2999999999999996e-05;3e-06; true;0.083698;0.12; 0.07166;0.04372;0.00027800000000000004;0.00013399999999999998; 2e-06; true; 0.125256;0.08; 0.066036;0.004409;0.0011669999999999999;0.000787; 2.6e-05; true; 0.083479;1.44; 0.0668; 0.0300; 0.3073; 0.0131; 0.0000; True; 0.3205; 0.4182;1.41; 0.1031; 0.0534; 0.0013; 0.0001; 0.0002; True; 0.0015; 0.1590;1.85;0.2219025;0.006488178;2.9777e-05; true;0.023536732;0.53028332;0.06;0.065178;0.0014010000000000001;7.5e-05;4.9999999999999996e-05;2e-06; true;0.078249;0.92;0.0908125;0.009591;0.0113509;0.0001566; True;0.022837;0.1894004;2.88;0.128369569;0.248987801; 0.126116731; 0.001963711; true; 0.385953276; 0.733777149
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14335-*.mata;0.0;0.004119;0.00011399999999999999;3.4e-05;3e-06; true;0.005391;0.0; 0.004078;0.002269;0.00024199999999999997;0.00016099999999999998; 1e-06; true; 0.007625;0.01; 0.003574;0.00024100000000000003;0.000838;0.00071; 2.7e-05; true; 0.007142;1.18; 0.0146; 0.0031; 0.0126; 0.0007; 0.0000; True; 0.0134; 0.0312;1.24; 0.0097; 0.0026; 0.0013; 0.0002; 0.0003; True; 0.0017; 0.0142;1.24;0.066182687;0.004442615;2.8885e-05; true;0.015733388;0.310345482;0.0;0.004418;0.001836;0.000157;4.3e-05;1e-06; true;0.007588;0.84;0.0485116;0.0088448;0.0150487;0.0002873; True;0.0265457;0.1292804;1.5;0.0599527749999999;0.189944073; 0.088888568; 0.002590377; true; 0.300940736; 0.58324204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14338-*.mata;0.01;0.011821;1.6e-05;6e-06;2e-06; true;0.013857;0.01; 0.01131;0.006278000000000001;1.4e-05;4.9999999999999996e-06; 1e-06; true; 0.01915;0.01; 0.010414;0.000659;0.0007639999999999999;0.000618; 2.5e-05; true; 0.015038;1.16; 0.0291; 0.0066; 0.0145; 0.0025; 0.0000; True; 0.0170; 0.0531;1.22; 0.0246; 0.0111; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0366;1.1;0.061195251;0.002340046;4.6755e-05; true;0.010868506;0.264792291;0.0;0.017472;0.000401;8e-06;3e-06;4e-06; true;0.020381;0.86;0.0482205;0.0093395;0.014545299999999999;0.0002355; True;0.0264547;0.1325796;1.57;0.047358355;0.13945633500000001; 0.053577708; 0.002333275; true; 0.201569811; 0.456423196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14339-*.mata;0.01;0.013901;1.5000000000000002e-05;6.999999999999999e-06;2e-06; true;0.01712;0.02; 0.013597;0.0067339999999999995;1.5000000000000002e-05;6.999999999999999e-06; 1e-06; true; 0.022861;0.02; 0.013953;0.0008529999999999999;0.000742;0.00057; 2.3e-05; true; 0.019691;1.43; 0.0337; 0.0073; 0.0789; 0.0105; 0.0000; True; 0.0895; 0.1312;1.07; 0.0308; 0.0103; 0.0002; 0.0001; 0.0002; True; 0.0005; 0.0420;1.09;0.0729725949999999;0.002711379;3.099e-05; true;0.01510832;0.307608415;0.0;0.007538;0.00015199999999999998;1.4000000000000001e-05;7e-06;2e-06; true;0.00952;0.92;0.0554783;0.0096487;0.015291700000000002;0.0002407; True;0.0278854;0.1442627;1.83;0.053255939;0.129690503; 0.092320281; 0.002701079; true; 0.244842138; 0.438244475
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14342-*.mata;0.03;0.027264;0.001507;0.000313;0.000184; false;0.035549;0.06; 0.027776;0.015696;0.0073950000000000005;0.0065309999999999995; 0.003117; false; 0.065071;0.04; 0.027132;0.001588;0.002913;0.002534; 0.001098; false; 0.040488;1.48; 0.0575; 0.0200; 0.0731; 0.0051; 0.0779; False; 0.1562; 0.2345;1.31; 0.0447; 0.0343; 0.0596; 0.0092; 0.0094; False; 0.0690; 0.1498;1.49;0.077193251;0.006960408;3.5451e-05; false;0.014673441;0.307383628;0.02;0.018595;0.00348;0.0008719999999999999;0.000178;0.0001; false;0.026288;0.96;0.0635747;0.0097079;0.0126407;0.0002237; False;0.0252175;0.1522506;1.85;0.091059912;0.239904777; 0.115288817; 0.003285326; false; 0.36770017; 0.72750994
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14343-*.mata;0.01;0.012222;0.000405;0.000114;3e-06; true;0.015302;0.02; 0.01143;0.005868;0.001815;0.001071; 8e-06; true; 0.022215;0.01; 0.006646;0.00037700000000000006;0.000886;0.000688; 1.7e-05; true; 0.010343;1.15; 0.0169; 0.0035; 0.0225; 0.0018; 0.0000; True; 0.0244; 0.0450;1.28; 0.0292; 0.0132; 0.0214; 0.0003; 0.0003; True; 0.0218; 0.0646;1.39;0.041623597;0.004092994;3.2134e-05; true;0.011131492;0.284052358;0.02;0.012268;0.005681;0.0005420000000000001;0.000187;1e-06; true;0.021224;0.89;0.0522198999999999;0.0093735;0.0149252;0.0002431; True;0.0307093;0.1983347;1.76;0.100270869;0.161848158; 0.039913265; 0.002189517; true; 0.212381715; 0.533842934
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14344-*.mata;0.02;0.020867; 0.000171; 1.5e-05;8.7e-05; false;0.025416;0.03; 0.021943;0.011114; 0.000216; 0.000107; 9.5e-05; false; 0.03659;0.02; 0.021264;0.001142; 0.000775; 0.00067; 9.8e-05; false; 0.027942;1.35; 0.0413; 0.0135; 0.0168; 0.0022; 0.0056; False; 0.0247; 0.0799;1.19; 0.0445; 0.0214; 0.0019; 0.0024; 0.0025; False; 0.0045; 0.0708;1.38;0.114932803;0.007539109;2.3405e-05; false;0.015057271;0.423243728;0.03;0.021583; 0.013582; 0.000321; 3.1e-05;0.000117; false;0.039428;0.91;0.0551158999999999;0.0144733; 0.0140462000;0.0002738; False;0.031317;0.1922722;1.7;0.091150166;0.132821133; 0.032691241; 0.002369783; false; 0.174955224; 0.416495703
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14345-*.mata;0.02;0.020079;7.500000000000001e-05;2.5e-05;2e-06; true;0.023882;0.03; 0.020933;0.011928999999999999;0.000232;0.00010199999999999999; 2e-06; true; 0.036043;0.03; 0.021235;0.0012339999999999999;0.000889;0.000626; 2.4e-05; true; 0.027907;1.2; 0.0442; 0.0137; 0.0394; 0.0029; 0.0000; True; 0.0424; 0.1008;1.09; 0.0280; 0.0224; 0.0017; 0.0003; 0.0003; True; 0.0021; 0.0530;1.48;0.0679088519999999;0.003052495;4.166e-05; true;0.010953223;0.331782414;0.02;0.021217;0.0010370000000000002;9.2e-05;3.5e-05;2e-06; true;0.025851;0.87;0.0609905;0.0090982;0.0151517;0.0002592; True;0.0276932;0.1986499;1.89;0.0843426529999999;0.162980199; 0.088256528; 0.010907003; true; 0.274791523; 0.531943805
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14348-*.mata;0.02;0.022485;0.00011199999999999998;4.6e-05;2e-06; true;0.027853;0.03; 0.021797;0.011987;0.000178;8.2e-05; 2e-06; true; 0.037991;0.03; 0.021461;0.001402;0.000893;0.0006730000000000001; 2.3e-05; true; 0.028885;1.3; 0.0266; 0.0153; 0.1753; 0.0044; 0.0000; True; 0.1798; 0.2222;1.29; 0.0426; 0.0223; 0.0021; 0.0002; 0.0003; True; 0.0024; 0.0680;1.59;0.12607778;0.007591948;3.1575e-05; true;0.022981725;0.440181934;0.01;0.030034;0.0011519999999999998;9.7e-05;3.2000000000000005e-05;1e-06; true;0.034019;0.95;0.0626522;0.0109558999999999;0.0163604;0.00037; True;0.0305717;0.1551241;2.11;0.070613424;0.236920203; 0.138497666; 0.012512166; true; 0.39636047; 0.62146348
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14349-*.mata;0.0;0.00645;1.5000000000000002e-05;8e-06;1e-06; true;0.008107;0.02; 0.012028;0.006684;1.7e-05;8e-06; 2e-06; true; 0.021038;0.01; 0.011888;0.0007469999999999999;0.0007499999999999999;0.0005979999999999999; 2.4e-05; true; 0.017197;1.39; 0.0246; 0.0059; 0.1020; 0.0061; 0.0000; True; 0.1082; 0.1392;1.19; 0.0348; 0.0075; 0.0001; 0.0001; 0.0002; True; 0.0003; 0.0430;1.15;0.070421962;0.003775354;3.6618e-05; true;0.024287493;0.291241331;0.01;0.012252;0.000812;1.9e-05;8e-06;1e-06; true;0.015715;0.8;0.0360425;0.0076454999999999;0.011349000000000001;0.0001574; True;0.0209653;0.1112152;1.95;0.105114289;0.176427822; 0.096790814; 0.011706693; true; 0.291083369; 0.650060216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14352-*.mata;0.02;0.018749;0.000212;5.6e-05;2e-06; true;0.023246;0.03; 0.018167;0.009634;0.0006090000000000001;0.000421; 1e-06; true; 0.031831;0.03; 0.019143;0.001226;0.001304;0.0009750000000000001; 2.9e-05; true; 0.026944;1.24; 0.0244; 0.0080; 0.0788; 0.0020; 0.0000; True; 0.0809; 0.1139;1.2; 0.0314; 0.0170; 0.0043; 0.0002; 0.0003; True; 0.0047; 0.0537;1.28;0.106497116;0.008319667;3.8954e-05; true;0.020363136;0.430936159;0.02;0.018644;0.00261;0.000259;5.9999999999999995e-05;2e-06; true;0.02535;0.95;0.0813398999999999;0.0092658999999999;0.015458399999999999;0.0002512; True;0.0274482;0.1809009;1.94;0.153911323;0.12022794700000002; 0.051518613; 0.0022436; true; 0.180912153; 0.696814842
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14353-*.mata;0.28;0.278681;5.6e-05;6e-06;3e-06; true;0.319427;0.41; 0.267734;0.134302;1.3e-05;4.9999999999999996e-06; 1e-06; true; 0.439405;0.28; 0.262802;0.015119999999999998;0.000783;0.0006140000000000001; 2.8e-05; true; 0.31211;4.66; 0.4304; 0.9325; 2.5544; 0.0127; 0.0000; True; 2.5672; 3.9317;1.77; 0.6046; 0.2475; 0.0002; 0.0002; 0.0002; True; 0.0005; 0.8563;2.89;0.42106096;0.00484546;3.5127e-05; true;0.011697288;0.779397208;0.24;0.235552;0.0005729999999999999;3.5999999999999994e-05;4.9999999999999996e-06;2e-06; true;0.274298;1.09;0.2367491;0.0091326;0.0130969;0.0001901; True;0.0246642;0.4034303;12.25;0.3962898689999999;8.769513865; 0.082266897; 0.002225533; true; 8.860557547; 9.771095317
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14354-*.mata;0.02;0.031629;1.9e-05;9e-06;2e-06; true;0.036824;0.05; 0.029092;0.016637;1.7e-05;4.9999999999999996e-06; 2e-06; true; 0.049786;0.03; 0.029479;0.001611;0.000695;0.00051; 2.1e-05; true; 0.036751;1.07; 0.0311; 0.0131; 0.0252; 0.0020; 0.0000; True; 0.0273; 0.0718;1.27; 0.0546; 0.0275; 0.0002; 0.0002; 0.0003; True; 0.0006; 0.0833;1.46;0.082058243;0.002410245;4.2245e-05; true;0.009319194;0.311623426;0.01;0.015427;0.000203;1e-05;3e-06;1e-06; true;0.018173;0.92;0.0667681;0.0094384;0.014001000000000001;0.0002402; True;0.0261459;0.1515414;2.48;0.16234976;0.287402549; 0.093749642; 0.002398818; true; 0.394068572; 0.901043698
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14355-*.mata;0.05;0.050063;0.000379;3.1e-05;2e-06; true;0.060577;0.09; 0.055067;0.035455;0.0006709999999999999;0.00027800000000000004; 2e-06; true; 0.100106;0.03; 0.030163;0.001668;0.000715;0.000444; 1.8e-05; true; 0.038036;1.54; 0.0983; 0.0412; 0.1547; 0.0098; 0.0000; True; 0.1646; 0.3048;1.28; 0.0802; 0.0493; 0.0041; 0.0002; 0.0003; True; 0.0045; 0.1351;1.85;0.125832253;0.003533498;4.175e-05; true;0.011550236;0.456368805;0.05;0.037632;0.012449;0.000477;0.000111;2e-06; true;0.061835;0.95;0.0718777;0.0071207;0.0269361;0.0003595; True;0.0409809;0.1999567;2.78;0.168159644;0.21497866; 0.074758579; 0.002355218; true; 0.299187294; 0.821732787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14358-*.mata;0.02;0.024385;8.9e-05;2.6e-05;3e-06; false;0.029365;0.04; 0.023747;0.014796;0.000142;7.099999999999999e-05; 1.5e-05; false; 0.042822;0.01; 0.01238;0.000695;0.0005629999999999999;0.000363; 2.7e-05; false; 0.016508;1.43; 0.0488; 0.0132; 0.0574; 0.0033; 0.0002; False; 0.0610; 0.1235;1.38; 0.0468; 0.0438; 0.0016; 0.0005; 0.0006; False; 0.0023; 0.0935;1.35;0.068315631;0.002718327;2.7176e-05; false;0.009669165;0.310786997;0.01;0.011749;0.001328;7.7e-05;1.6e-05;2e-06; false;0.015715;0.97;0.0955491;0.0083568;0.010496;0.0001498; False;0.0210078;0.203741;1.83;0.091016843;0.106132064; 0.05263502; 0.002105762; false; 0.167788627; 0.4771306
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14359-*.mata;0.06;0.051627;0.001332;0.000279;3e-06; true;0.064839;0.1; 0.05845;0.031297;0.005592;0.0038230000000000004; 1e-06; true; 0.107227;0.04; 0.042144;0.001632;0.001432;0.0012310000000000003; 1.6e-05; true; 0.051255;1.65; 0.1048; 0.0592; 0.2501; 0.0072; 0.0000; True; 0.2573; 0.4221;1.42; 0.1063; 0.0475; 0.0364; 0.0003; 0.0004; True; 0.0369; 0.1919;1.9;0.186977929;0.011987716;3.8134e-05; true;0.026083051;0.585702231;0.04;0.030675;0.008967000000000001;0.0008870000000000001;0.000205;2e-06; true;0.046861;0.88;0.0570477;0.0066687;0.009814999999999999;0.0001976; True;0.0185197;0.1362273;2.75;0.11338551;0.197616929; 0.098487473; 0.002549204; true; 0.305975108; 0.730553006
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14362-*.mata;0.03;0.028241;2.2000000000000003e-05;1.6e-05;2e-06; true;0.036432;0.05; 0.034308;0.019842;2.7000000000000002e-05;9.000000000000002e-06; 1e-06; true; 0.06002;0.03; 0.02647;0.001028;0.000664;0.00044100000000000004; 2.5e-05; true; 0.034663;1.54; 0.0665; 0.0125; 0.2199; 0.0053; 0.0000; True; 0.2253; 0.3050;1.27; 0.0535; 0.0196; 0.0005; 0.0002; 0.0002; True; 0.0007; 0.0744;1.41;0.069711228;0.003370479;3.6827e-05; true;0.018739776;0.293007256;0.03;0.032056;0.000157;1.1000000000000001e-05;9e-06;2e-06; true;0.03665;0.82;0.1049029;0.0141454999999999;0.03335559999999999;0.0002794; True;0.0528542;0.2473001;2.35;0.136330238;0.191878783; 0.071949169; 0.002354119; true; 0.273899241; 0.630718404
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14363-*.mata;0.02;0.022876;9.900000000000001e-05;3.6e-05;3e-06; true;0.028326;0.03; 0.022147;0.010452999999999999;0.000277;0.000176; 2e-06; true; 0.036813;0.02; 0.01583;0.000907;0.000689;0.0005110000000000001; 2.1e-05; true; 0.021045;1.29; 0.0473; 0.0142; 0.0839; 0.0042; 0.0000; True; 0.0882; 0.1503;1.26; 0.0397; 0.0223; 0.0029; 0.0002; 0.0003; True; 0.0032; 0.0660;1.31;0.133275549;0.003215544;4.2279e-05; true;0.024971943;0.411012632;0.01;0.013574;0.001842;0.00013199999999999998;4.3e-05;1e-06; true;0.022802;0.94;0.0521023;0.0094747;0.014168600000000002;0.0002786; True;0.0263973;0.1213688;2.02;0.080436886;0.23857256299999996; 0.085098085; 0.00238599; true; 0.355517735; 0.622181412
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14364-*.mata;0.02;0.015879;0.000359;9.2e-05;8.9e-05; false;0.019673;0.02; 0.014186;0.008157999999999999;0.001199;0.00126; 0.000432; false; 0.027554;0.02; 0.015957;0.0009679999999999999;0.001442;0.001274; 0.000323; false; 0.023273;1.32; 0.0307; 0.0089; 0.0603; 0.0082; 0.0102; False; 0.0788; 0.1189;1.16; 0.0312; 0.0203; 0.0303; 0.1030; 0.1032; False; 0.1336; 0.1856;1.46;0.086487016;0.015010326;5.0988e-05; false;0.022585892;0.415333582;0.02;0.016829;0.002777;0.000369;8.099999999999999e-05;8.4e-05; false;0.023132;0.86;0.0511257999999999;0.0095221;0.015501299999999999;0.000282; False;0.0279114;0.1705498;2.44;0.059543125;0.28537355200000003; 0.114025184; 0.002199554; false; 0.408873067; 0.630881195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14365-*.mata;0.0;0.004602; 5.1e-05; 2.1e-05;2.7e-05; false;0.005698;0.0; 0.004145;0.002102; 7.8e-05; 6.4e-05; 3.8e-05; false; 0.007164;0.0; 0.004767;0.000279; 0.000759; 0.000657; 9.8e-05; false; 0.00833;1.07; 0.0156; 0.0027; 0.0055; 0.0020; 0.0006; False; 0.0081; 0.0267;1.21; 0.0159; 0.0032; 0.0005; 0.0025; 0.0028; False; 0.0033; 0.0226;1.15;0.069779696;0.015711121;5.3348e-05; false;0.044847579;0.274498216;0.0;0.004588; 0.001328; 7.3e-05; 2.1e-05;2.7e-05; false;0.007016;0.91;0.0387337;0.0114262; 0.0139578000;0.000243; False;0.0278845;0.1351269;1.39;0.040315538;0.142351269; 0.030756039; 0.002239673; false; 0.181811864; 0.323526173
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14368-*.mata;0.02;0.019646;3.2000000000000005e-05;1.8000000000000004e-05;1e-06; true;0.024271;0.03; 0.01915;0.010321;8e-05;4.2000000000000004e-05; 2e-06; true; 0.03292;0.02; 0.019788;0.00119;0.000675;0.000434; 2.5e-05; true; 0.026078;1.51; 0.0630; 0.0186; 0.1943; 0.0056; 0.0000; True; 0.2001; 0.2823;1.22; 0.0707; 0.0475; 0.0016; 0.0002; 0.0003; True; 0.0019; 0.1209;1.4;0.079139268;0.004308847;3.9879e-05; true;0.012219574;0.340983465;0.02;0.019496;0.00036899999999999997;3.9999999999999996e-05;2.1000000000000002e-05;1e-06; true;0.028522;0.93;0.0733412;0.0091292;0.014062700000000001;0.0002531; True;0.0258099;0.1614835;2.14;0.115092438;0.160202952; 0.059142631; 0.002672667; true; 0.229807526; 0.539273206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14369-*.mata;0.0;0.003857; 3.7e-05; 1.3e-05;2.2e-05; false;0.004809;0.0; 0.003984;0.002027; 9e-05; 7.4e-05; 4.8e-05; false; 0.006936;0.01; 0.004049;0.000255; 0.000708; 0.000565; 6.9e-05; false; 0.007276;1.3; 0.0151; 0.0022; 0.0030; 0.0014; 0.0007; False; 0.0051; 0.0227;1.18; 0.0094; 0.0026; 0.0005; 0.0005; 0.0005; False; 0.0010; 0.0132;1.05;0.025643301;0.003279935;3.4602e-05; false;0.010048083;0.133662373;0.0;0.004169; 0.000239; 4.9e-05; 1.2e-05;2.4e-05; false;0.005355;0.86;0.0443239;0.0084615; 0.0132987000;0.0002215; False;0.0243224;0.1253756;1.36;0.0606453579999999;0.118197211; 0.043205205; 0.00240126; false; 0.170745085; 0.375465747
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14372-*.mata;0.01;0.013783; 1.7e-05; 6e-06;2e-06; true;0.016392;0.02; 0.013864;0.007745; 1.8e-05; 4e-06; 2e-06; true; 0.0235;0.01; 0.013874;0.000819; 0.000726; 0.000601; 3.2e-05; true; 0.018827;1.18; 0.0263; 0.0118; 0.0121; 0.0007; 0.0000; True; 0.0129; 0.0512;1.3; 0.0806; 0.0218; 0.0002; 0.0003; 0.0004; True; 0.0006; 0.1036;1.26;0.126669499;0.002358262;3.0819e-05; true;0.009376864;0.375125389;0.01;0.015243; 0.00048; 2.3e-05; 5e-06;1e-06; true;0.01805;0.84;0.0516276;0.0104837; 0.0140492000;0.0002237; True;0.0272311;0.1662989;1.69;0.056993656;0.114040825; 0.055235673; 0.020053745; true; 0.205069461; 0.418689514
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14373-*.mata;0.03;0.032061;0.00038899999999999997;0.000152;2e-06; true;0.039836;0.1; 0.057541;0.035930000000000004;0.002414;0.001669; 2e-06; true; 0.107842;0.07; 0.054268;0.003098;0.001977;0.0017419999999999998; 2.4e-05; true; 0.071778;1.69; 0.0613; 0.0305; 0.7115; 0.0123; 0.0000; True; 0.7239; 0.8167;1.42; 0.0999; 0.0607; 0.0297; 0.0042; 0.0045; True; 0.0343; 0.1969;1.85;0.2222613439999999;0.006350242;3.7028e-05; true;0.025646112;0.735709071;0.04;0.029178;0.010892;0.0005570000000000001;0.000157;1e-06; true;0.047268;0.9;0.0798314;0.0092541;0.0145613;0.0003093; True;0.0266391;0.1753371;2.86;0.194349905;0.19619075599999997; 0.095986895; 0.002116295; true; 0.300999733; 0.740326586
