name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.59;38;46;61;12;52;141;163;770;2765;0.96;41;56;64;12;52;141;206;1556;5508;1.15;0.0795777;0.0088646;0.0275902999999999;0.0557908; True;0.1092332;0.251295;0.12;0.080092;0.044801;0.000112;3.4e-05;0.000841; true;0.1341;0.14;0.079824;0.044617;0.025206;0.000105;3.8e-05;0.000754; true;0.158965;0.15;0.079958;0.044566;0.024953;0.000583;0.00049;0.009672; true;0.167595;0.16;0.080496;0.05846;0.002674;0.0015249999999999;0.001052;0.026093; true;0.180869;5.21; 0.2541; 0.0349; 0.2994; 0.0118; 3.8295; True; 4.1408; 4.4304;1.38; 0.1655; 0.0304; 0.0047;0.0596; 0.0599; True; 0.0646; 0.2614;3.12;0.09020878;0.391548075;0.073015422; 0.075663181; true; 0.556505771; 0.866816391;2.01;0.07048571499999999;0.003117347; 0.078287682; true; 0.08887318; 0.588206198
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.42;20;38;59;11;134;566;33;543;1149;0.85;13;32;42;11;134;566;22;988;2590;0.82;0.0439092;0.0056418;0.0118274;0.0286858; True;0.0478751;0.1439136;0.11;0.083585;0.036912;0.000862;0.000349;0.000372; true;0.12865;0.13;0.082288;0.036385;0.0135319999999999;0.000267;8.900000000000001e-05;0.000137; true;0.138841;0.14;0.081312;0.037227;0.013742;0.004581;0.004266;0.004295; true;0.151547;0.11;0.062668;0.03702;0.001765;0.0034939999999999;0.00363;0.00419; true;0.119496;24.77; 0.1674; 0.0384; 29.0385; 0.1725; 0.2669; True; 29.4783; 29.6850;1.11; 0.1672; 0.0218; 0.0538;0.0176; 0.0178; True; 0.0716; 0.2613;2.39;0.07152947400000001;0.254126904;0.061240538; 0.023171686; true; 0.34727639; 0.587577656;1.58;0.152238008;0.026333064; 0.014576092; true; 0.057247876; 0.600650675
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.55;20;33;42;12;62;159;88;1040;4182;0.99;37;47;49;12;62;159;184;2279;8995;1.14;0.0833527999999999;0.0105021999999999;0.0144447;0.0491105; True;0.0776661;0.2254975;0.12;0.132268;0.072729;0.000408;0.000106;0.001179; true;0.217618;0.15;0.122032;0.066781;0.027484;0.000302;7.000000000000001e-05;0.000678; true;0.228488;0.15;0.111205;0.047013;0.0213879999999999;0.001105;0.0009889999999999;0.011614; true;0.198932;0.15;0.06559;0.041162;0.002399;0.001535;0.0016269999999999;0.080817; true;0.199838;40.01; 0.2393; 0.0626; 0.7757; 0.0120; 39.1074; True; 39.8958; 40.2029;1.95; 0.1918; 0.0445; 0.0163;0.407; 0.4081; True; 0.4245; 0.6618;4.1;0.142840678;0.707623669;0.119297313; 0.121890578; true; 0.958802072; 1.321043123;3.37;0.153381291;0.006729543; 0.3263481; true; 0.341186555; 0.832176777
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.53;20;26;42;5;16;27;50;243;538;0.78;14;21;29;5;16;27;38;229;426;1.0;0.0411661;0.0087822;0.0140382;0.0374323; True;0.0628369;0.1571513;0.03;0.022881;0.013378;6.3e-05;2.6e-05;7e-05; true;0.038797;0.03;0.020944;0.013342;0.001938;3.8e-05;2.2000000000000003e-05;3.9e-05; true;0.03858;0.03;0.02317;0.013585;0.003397;0.0002209999999999;0.000261;0.00038; true;0.043384;0.03;0.020596;0.013334;0.0003509999999999;0.0010789999999999;0.000843;0.001923; true;0.042267;1.23; 0.0353; 0.0019; 0.0831; 0.0029; 0.0196; True; 0.1056; 0.1430;1.07; 0.0522; 0.0054; 0.0023;0.0043; 0.0044; True; 0.0067; 0.0646;1.44;0.031761749000000006;0.10368587500000001;0.04189161; 0.018199449; true; 0.172554752; 0.343798562;1.37;0.043613271;0.003569893; 0.007166967; true; 0.018742662; 0.226897685
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.49;20;25;42;2;16;34;23;266;527;0.65;6;11;16;2;16;34;7;109;175;0.96;0.037814;0.008476;0.0153907;0.0469213; True;0.0741784;0.1673697;0.03;0.024011;0.011999;0.000103;4.9e-05;4.4e-05; true;0.037921;0.02;0.019731;0.011105;0.0013549999999999;4.9e-05;3e-05;5.2e-05; true;0.034121;0.03;0.020176;0.011245;0.001402;0.000322;0.000355;0.000376; true;0.035624;0.03;0.021895;0.011466;0.00023;0.000996;0.000879;0.001424; true;0.039795;1.37; 0.0422; 0.0019; 0.1848; 0.0048; 0.0102; True; 0.1999; 0.2442;1.21; 0.0456; 0.0033; 0.0041;0.0015999999999999999; 0.0017; True; 0.0058; 0.0551;1.46;0.040661640000000006;0.104490462;0.040804428999999996; 0.008437688; true; 0.161482857; 0.308421724;1.1;0.021679616;0.005710327; 0.003434177; true; 0.026033177; 0.149975073
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.46;21;28;42;12;44;125;251;424;685;0.8;16;25;30;12;44;125;211;397;582;0.96;0.0454890999999999;0.0087111999999999;0.0169623;0.0469098; True;0.0759595;0.1769592;0.06;0.049448;0.023512;0.000623;0.000253;4.8e-05; true;0.077293;0.06;0.052223;0.021797;0.004365;0.0001329999999999;5.4e-05;5.2e-05; true;0.082042;0.08;0.052072;0.021935;0.005624;0.003388;0.005799;0.001897; true;0.09389;0.06;0.043263;0.018658;0.000565;0.001985;0.002247;0.001479; true;0.071796;4.31; 0.0585; 0.0037; 3.2129; 0.0569; 0.0230; True; 3.2930; 3.3555;1.26; 0.0935; 0.0092; 0.0311;0.0026; 0.0027; True; 0.0339; 0.1372;1.84;0.053878231;0.15345871;0.044270101; 0.016267866; true; 0.222654731; 0.42506283;1.27;0.037324563;0.012667059; 0.003468571; true; 0.023388552; 0.222310409
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.51;20;28;42;6;120;526;116;4228;19866;1.37;8;11;17;6;120;526;44;1336;6134;1.45;0.073387;0.0103877999999999;0.0142297;0.0470268; True;0.0755469;0.2108694;0.38;0.492234;0.086099;8.099999999999999e-05;8.3e-05;0.000625; true;0.587827;0.38;0.387897;0.084034;0.010568;6.2e-05;3.1e-05;0.000178; true;0.491244;0.48;0.460198;0.089815;0.024633;0.000353;0.0002819999999999;0.014548; true;0.597796;0.72;0.456887;0.095088;0.0027;0.001428;0.001025;0.26713; true;0.834639;10.2; 0.5433; 0.1528; 0.3166; 0.0111; 8.2337; True; 8.5616; 9.2583;2.04; 0.3151; 0.0157; 0.0037;0.8921; 0.8951; True; 0.8988; 1.2305;4.02;0.088699282;0.810189954;0.072971023; 0.035557595; true; 0.939392859; 1.220898263;3.73;0.148607917;0.0039795360000000005; 0.868417819; true; 0.880632024; 1.230607
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.51;28;45;61;21;41;84;179;572;1772;0.84;29;38;42;21;41;84;190;778;2210;1.06;0.0963391;0.0130272;0.0182941;0.0509313; True;0.0875621;0.2776277;0.07;0.10145;0.026816;0.000145;4.5e-05;0.000385; true;0.134135;0.08;0.061126;0.030544;0.014358;7.2e-05;2.3000000000000003e-05;0.000338; true;0.112109;0.07;0.054699;0.017646;0.005801;0.000372;0.000367;0.001927; true;0.083395;0.09;0.057315;0.027622;0.001361;0.001441;0.001513;0.003951; true;0.099506;1.45; 0.1438; 0.0082; 0.1455; 0.0042; 0.0647; True; 0.2144; 0.3669;1.33; 0.1108; 0.0172; 0.0053;0.0078; 0.0080; True; 0.0134; 0.1421;1.78;0.074734212;0.155139325;0.067476404; 0.032289524; true; 0.264279959; 0.556581392;1.51;0.078686967;0.003831594; 0.00972711; true; 0.022093562; 0.297264723
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.5;20;27;42;5;20;33;50;205;343;0.89;16;24;32;5;20;33;42;237;397;1.06;0.0470473999999999;0.0094151;0.0149924;0.0503061; True;0.077948;0.1839538;0.03;0.02071;0.014435;2e-05;1.1e-05;7.3e-05; true;0.038382;0.03;0.020731;0.016442;0.002493;1.9e-05;1e-05;7.4e-05; true;0.042857;0.03;0.022001;0.01714;0.0034519999999999;4.3e-05;2.4e-05;0.000573; true;0.04615;0.03;0.021283;0.017478;0.00052;0.000887;0.000621;0.001749; true;0.046285;1.36; 0.0460; 0.0037; 0.0510; 0.0024; 0.0481; True; 0.1016; 0.1516;1.35; 0.0591; 0.0067; 0.0008;0.0024000000000000002; 0.0025; True; 0.0033; 0.0694;1.57;0.055501125;0.128900931;0.057156716999999996; 0.022090047; true; 0.231850688; 0.436163871;1.34;0.178295179;0.0029199129999999997; 0.005945648; true; 0.01638659; 0.344046043
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.37;20;37;52;12;20;26;131;303;450;0.84;19;30;37;12;20;26;161;351;480;0.84;0.0313111;0.0061864;0.0096773;0.0275339; True;0.0459647;0.1157909;0.04;0.028967;0.017679;6.2e-05;2.7e-05;8.8e-05; true;0.050161;0.04;0.030985;0.017887;0.002827;4.8e-05;2.8000000000000003e-05;6.2e-05; true;0.054998;0.04;0.027819;0.01665;0.003971;0.0001919999999999;0.000203;0.000612; true;0.052314;0.05;0.031396;0.018008;0.000626;0.001759;0.001448;0.002291; true;0.062584;1.08; 0.0430; 0.0028; 0.0326; 0.0013; 0.0086; True; 0.0426; 0.0886;1.21; 0.0464; 0.0051; 0.0012;0.0014; 0.0016; True; 0.0028; 0.0546;1.83;0.05735069999999999;0.125738227;0.06720536199999999; 0.034801343; true; 0.246300008; 0.483818041;1.39;0.075362721;0.016608990999999997; 0.009333563; true; 0.033395444; 0.327511055
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.49;18;25;42;12;21;34;202;252;325;0.68;14;18;22;12;21;34;166;253;351;0.96;0.0383093;0.0078617999999999;0.012567;0.042432; True;0.0658616;0.1545182;0.02;0.020486;0.012857;0.000155;7.8e-05;7.4e-05; true;0.036098;0.03;0.022646;0.013192;0.003311;0.000104;4.7e-05;9e-05; true;0.041902;0.03;0.019359;0.011697;0.002779;0.000492;0.0006219999999999;0.000546; true;0.037567;0.04;0.024609;0.013197;0.000437;0.001125;0.000939;0.001406; true;0.045578;1.0; 0.0330; 0.0024; 0.0941; 0.0022; 0.0061; True; 0.1025; 0.1382;1.28; 0.0543; 0.0069; 0.0071;0.0026; 0.0039; True; 0.0111; 0.0727;1.86;0.057561513999999994;0.15118898300000003;0.054269681; 0.029154168; true; 0.249022109; 0.437643995;1.35;0.06480000600000001;0.004652064; 0.00361216; true; 0.015920677; 0.216669625
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.44;21;36;61;25;150;526;88;4275;19866;1.36;41;51;54;25;150;526;194;8438;38550;1.62;0.1560247;0.0077997;0.0140092;0.039562; True;0.0637555;0.305312;0.29;0.206295;0.106459;0.000641;0.000249;0.002485; true;0.338408;0.51;0.371728;0.109607;0.054025;0.000459;0.000129;0.000764; true;0.558188;0.64;0.213572;0.15697;0.172796;0.006803;0.01005;0.094608; true;0.692076;1.79;0.212638;0.11325;0.009168;0.003106;0.003227;1.47364; true;1.83503;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.71; 0.7461; 0.1529; 0.1197;5.617400000000001; 5.6184; True; 5.7382; 6.6401;TO;0.238951718; 0.096845305;MISSING;MISSING;MISSING;MISSING;MISSING;6.99;0.376084487;0.0318879; 2.959610142; true; 3.022985263; 3.795863368
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.54;20;34;42;12;24;39;163;507;1149;0.86;23;31;39;12;24;39;149;659;1481;0.97;0.0507252999999999;0.009609;0.0136452;0.0483706; True;0.0754554;0.1728901;0.06;0.053935;0.029184;1.9e-05;1.2e-05;0.000208; true;0.087071;0.07;0.049933;0.024027;0.003819;1.9e-05;1.7e-05;7.8e-05; true;0.081952;0.07;0.050288;0.023723;0.008838;5.599999999999999e-05;2.5e-05;0.001873; true;0.088526;0.07;0.047261;0.026691;0.000982;0.001038;0.000762;0.003393; true;0.085058;1.08; 0.0772; 0.0061; 0.1096; 0.0015; 0.0924; True; 0.2035; 0.2870;1.24; 0.1093; 0.0132; 0.0007;0.0111; 0.0112; True; 0.0119; 0.1351;2.2;0.08237288;0.18731874800000003;0.06524511399999999; 0.018472012; true; 0.280454286; 0.599130046;1.57;0.08539474899999999;0.008613290999999999; 0.036875295; true; 0.066530859; 0.39576721
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.62;18;32;59;25;128;526;251;4251;19866;1.02;15;20;26;25;128;526;272;3449;15814;1.4;0.0545983;0.0057006;0.0086026;0.0245676; True;0.0409636;0.1399621;0.27;0.243413;0.065754;0.000143;5e-05;0.00116; true;0.319608;0.25;0.194768;0.064961;0.017558;8.499999999999999e-05;2.8e-05;0.000352; true;0.286544;0.32;0.192901;0.066025;0.034709;0.000703;0.000629;0.033284; true;0.336377;1.03;0.355852;0.107392;0.005556;0.001555;0.0011209999999999;0.591764; true;1.07971;24.41; 0.5884; 0.4828; 0.8385; 0.0167; 23.8063; True; 24.6617; 25.7340;2.76; 0.6446; 0.0746; 0.0052;1.1061; 1.1064; True; 1.1117; 1.8318;4.93;0.20264198;1.289772081;0.04799426600000001; 0.044304754; true; 1.392042431; 1.867602;3.97;0.267954618;0.0040228040000000005; 1.056626995; true; 1.080815279; 1.590587868
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.5;19;33;59;9;23;41;157;391;1011;0.88;11;17;23;9;23;41;85;256;547;0.94;0.0439850999999999;0.0092851;0.0140133;0.0604838; True;0.0865517;0.1878585;0.05;0.039066;0.017058;0.000198;8.1e-05;0.000209; true;0.059478;0.05;0.037844;0.016533;0.002623;0.0001099999999999;4.6e-05;8.6e-05; true;0.060038;0.05;0.036033;0.015912;0.003535;0.000652;0.000844;0.002766; true;0.062309;0.05;0.037032;0.016164;0.000441;0.001405;0.001096;0.002264; true;0.062549;1.36; 0.0736; 0.0043; 0.1249; 0.0122; 0.0726; True; 0.2097; 0.2880;1.31; 0.0671; 0.0071; 0.0070;0.0063; 0.0067; True; 0.0137; 0.0883;1.61;0.038837987000000004;0.14659194000000003;0.041430047; 0.014987565; true; 0.211325405; 0.415075311;1.38;0.067198062;0.006539579; 0.008758099; true; 0.022468074; 0.260024054
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.55;18;26;42;18;26;37;58;378;725;0.77;8;13;17;18;26;37;72;163;275;0.93;0.0411473;0.0099812999999999;0.0153821;0.0510919; True;0.0792494;0.1741069;0.04;0.034493;0.013622;9.4e-05;4.1e-05;5.6e-05; true;0.050295;0.04;0.036287;0.014635;0.001725;6.4e-05;3e-05;2.9e-05; true;0.0548;0.03;0.027097;0.009239;0.001299;0.000146;0.0001429999999999;0.000267; true;0.03941;0.04;0.03462;0.013596;0.000349;0.000888;0.000723;0.001397; true;0.054393;1.76; 0.0659; 0.0031; 0.4933; 0.0130; 0.0122; True; 0.5186; 0.5879;1.25; 0.0636; 0.0047; 0.0071;0.0040999999999999995; 0.0043; True; 0.0115; 0.0803;1.51;0.035766916;0.092425429;0.046736853999999994; 0.013645017; true; 0.162724558; 0.30354208;1.29;0.039342213;0.004275877; 0.010786404; true; 0.022520036; 0.206509669
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.49;20;39;60;7;132;565;62;462;1490;0.72;37;42;47;7;132;565;143;695;1746;1.05;0.0536199;0.0096329;0.0196278;0.0387926; True;0.0713051;0.1851538;0.11;0.090623;0.037751;0.000375;0.0001809999999999;8.7e-05; true;0.134594;0.11;0.081442;0.032725;0.009821;0.000123;3.4e-05;8.9e-05; true;0.129646;0.13;0.090344;0.035431;0.01075;0.002004;0.001254;0.00118; true;0.145733;0.11;0.089352;0.02392;0.000701;0.00136;0.001126;0.000983; true;0.121034;15.42; 0.1788; 0.0437; 14.1994; 0.0446; 0.0099; True; 14.2540; 14.4769;1.27; 0.1600; 0.0186; 0.0249;0.002; 0.0021; True; 0.0271; 0.2065;2.76;0.075391981;0.32721980700000003;0.147520642; 0.017887822; true; 0.50693269; 0.719431084;1.44;0.061504444000000005;0.010363966; 0.002056519; true; 0.019347298; 0.247670382
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.49;22;36;48;25;35;47;48;393;952;0.79;21;35;48;25;35;47;45;464;962;0.99;0.0465374;0.0087944999999999;0.0143119;0.0486973; True;0.0753445;0.1751836;0.04;0.031407;0.017485;2.9e-05;1.6e-05;0.00013; true;0.052109;0.05;0.036752;0.019258;0.0029119999999999;3.3e-05;1.4e-05;5.7e-05; true;0.062252;0.04;0.029825;0.016873;0.005218;9.6e-05;4.1e-05;0.001213; true;0.056011;0.05;0.033801;0.021368;0.0008219999999999;0.001449;0.000621;0.001995; true;0.066894;1.27; 0.0659; 0.0062; 0.0990; 0.0032; 0.0628; True; 0.1651; 0.2374;1.14; 0.0679; 0.0092; 0.0013;0.0036; 0.0036; True; 0.0050; 0.0825;1.84;0.056631173;0.15367669899999997;0.06197968699999999; 0.016990046; true; 0.241396306; 0.437013246;1.41;0.043161458;0.019366464999999996; 0.005209507; true; 0.032240867; 0.223376904
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.48;20;31;42;9;22;47;131;187;251;0.79;21;30;33;9;22;47;169;265;497;0.92;0.0452141999999999;0.0096407;0.0145489;0.0400822; True;0.0671404;0.1683999;0.02;0.016319;0.011107;2.9e-05;1.4e-05;5.8e-05; true;0.029923;0.02;0.016255;0.011179;0.002065;3.3e-05;1.4e-05;3.9e-05; true;0.031991;0.03;0.020613;0.01313;0.003816;9.6e-05;4.7e-05;0.000474; true;0.04072;0.04;0.020742;0.0166;0.0004999999999999;0.000908;0.000668;0.002078; true;0.046116;1.56; 0.0626; 0.0042; 0.1016; 0.0036; 0.0526; True; 0.1579; 0.2251;1.17; 0.0467; 0.0060; 0.0025;0.0049; 0.0051; True; 0.0077; 0.0607;1.64;0.065376629;0.169127978;0.09502643; 0.045897151; true; 0.339083909; 0.593286201;1.2;0.04852775199999999;0.003048502; 0.007616825; true; 0.018593905; 0.267986143
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.54;20;33;42;9;27;47;175;340;725;0.76;19;25;33;9;27;47;166;369;682;0.9;0.0437709;0.0085284;0.0138173999999999;0.0361139; True;0.0610295;0.1590051;0.04;0.031129;0.019896;3.8e-05;2.1e-05;9.9e-05; true;0.054668;0.05;0.033934;0.020507;0.002616;3.5e-05;1.7e-05;4.8e-05; true;0.061996;0.05;0.032906;0.017076;0.004536;8.199999999999999e-05;4.8e-05;0.000486; true;0.05801;0.02;0.018461;0.011239;0.000351;0.0007239999999999;0.000552;0.001026; true;0.035156;1.33; 0.0731; 0.0063; 0.1684; 0.0050; 0.0121; True; 0.1855; 0.2653;1.31; 0.0616; 0.0096; 0.0029;0.0024000000000000002; 0.0027; True; 0.0057; 0.0774;1.41;0.056835262;0.10860402200000001;0.04971524; 0.014859318; true; 0.182576633; 0.429161047;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.56;20;30;42;17;39;62;178;586;993;0.84;20;28;34;17;39;62;198;664;1119;1.0;0.0674942;0.0091875;0.0148348;0.0599037; True;0.0889196;0.2268281;0.06;0.050114;0.029792;3.3e-05;1.8e-05;0.000135; true;0.084641;0.09;0.056342;0.033769;0.008268;4.1e-05;2.4e-05;7.9e-05; true;0.103368;0.06;0.046646;0.02838;0.007908;9.5e-05;4.9e-05;0.0014; true;0.087945;0.08;0.057598;0.030664;0.001145;0.0009289999999999;0.000734;0.002303; true;0.098556;15.79; 0.1116; 0.0117; 14.8566; 0.1266; 0.0432; True; 15.0265; 15.1504;1.23; 0.1027; 0.0139; 0.0043;0.004699999999999999; 0.0050; True; 0.0094; 0.1265;TO;0.102277087;0.10983807100000001;MISSING;MISSING;MISSING;MISSING;MISSING;1.63;0.058662912;0.003135242; 0.006185858; true; 0.01870088; 0.247520597
