name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;6.25; 6.2657885000;0.0086187; 0.0524659000; 0.0001705000; False; 0.0638429000; 6.3779199000;15.06; 13.9228; 2.87957; 0.00212; 1.5e-05; 1.5e-05; false; 16.8077;13.7; 12.2387; 3.05844; 0.013961; 0.002972; 0.000137; 0.000104; false; 15.3178;15.56; 14.73; 2.60972; 0.00138; 0.005108; 0.000731; 0.000161; false; 17.351;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;0.16; 0.0593773000;0.0091053; 0.0419897000; 0.0002478000; False; 0.0555831000; 0.1701272000;0.01; 0.014704; 0.007745; 7.9e-05; 1.2e-05; 4e-06; false; 0.023937;0.01; 0.014696; 0.007534; 0.00047; 0.000207; 2.8e-05; 2.2e-05; false; 0.024583;0.02; 0.015591; 0.00873; 7e-05; 0.001136; 0.000767; 9.1e-05; false; 0.029231;0.56; 0.019145; 0.012019; 2.8e-05; 1.8e-05; false; 0.04546;1.24; 0.0371; 0.0000; 0.0007; 0.0000; 0.0000; False; 0.0008; 0.0381;1.28; 0.0365; 0.0004; 0.0005; 0.0009; 0.0001; 0.0000; False; 0.0011; 0.0382;1.33; 0.0409; 0.0007; 0.0011; 0.0013; 0.0010; False; 0.0023; 0.0441;1.16; 0.095732973; 0.027994587; 0.002764557; false; 0.037900384; 0.254485154;1.11; 0.016903063; 0.004519583; 3.2016E-5; false; 0.013394674; 0.11781444
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;6.36; 6.4290910000;0.0053767; 0.0336488000; 0.0001392000; False; 0.0411226000; 6.5146136000;10.54; 9.96631; 1.8303; 0.001472; 1.2e-05; 1e-05; false; 11.8004;15.0; 13.7171; 3.0103; 0.013536; 0.00331; 0.000106; 9.7e-05; false; 16.7482;15.59; 14.4388; 2.83887; 0.001351; 0.005037; 0.000751; 0.000151; false; 17.2888;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;10.06; 10.2244023000;0.009075600000000001; 0.0706098000; 0.0002151000; False; 0.0824239000; 10.3396886000;22.99; 25.2077; 8.49096; 0.008058; 3.1e-05; 5.8e-05; false; 33.723;TO; 55.7416;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;30.09; 47.0206; 7.35075; 0.005348; 0.017839; 0.001211; 0.000339; false; 54.4131;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;0.11; 0.0384714000;0.006203800000000001; 0.0275632000; 0.0001623000; False; 0.0369658000; 0.1158937000;0.01; 0.009592; 0.005831; 4.2e-05; 9e-06; 2e-06; false; 0.016569;0.01; 0.009321; 0.005539; 0.000333; 0.000163; 2.4e-05; 2.1e-05; false; 0.016318;0.01; 0.009011; 0.005564; 3.8e-05; 0.000659; 0.00044; 6.9e-05; false; 0.017402;0.57; 0.020348; 0.013884; 3.4e-05; 1.3e-05; false; 0.051438;1.29; 0.0398; 0.0000; 0.0007; 0.0000; 0.0000; False; 0.0008; 0.0409;1.21; 0.0375; 0.0004; 0.0007; 0.0010; 0.0001; 0.0001; False; 0.0012; 0.0394;1.27; 0.0387; 0.0007; 0.0011; 0.0012; 0.0001; False; 0.0013; 0.0409;1.17; 0.084890945; 0.020051894; 0.002550358; false; 0.028947357; 0.193944297;1.04; 0.016206245; 0.004971663; 2.8114E-5; false; 0.011925277; 0.11285094
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;0.17; 0.0596337000;0.0091579; 0.0445785000; 0.0002694000; False; 0.0564113000; 0.1603478000;0.02; 0.015606; 0.008014; 6.2e-05; 1.1e-05; 5e-06; false; 0.024987;0.02; 0.015618; 0.008106; 0.000355; 0.000203; 5e-05; 3.5e-05; false; 0.025666;0.02; 0.016486; 0.009191; 6.1e-05; 0.000852; 0.000621; 7.1e-05; false; 0.029771;0.56; 0.020789; 0.01397; 4.4e-05; 1.6e-05; false; 0.052562;1.23; 0.0379; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0385;1.2; 0.0401; 0.0004; 0.0007; 0.0011; 0.0001; 0.0000; False; 0.0013; 0.0420;1.06; 0.0410; 0.0007; 0.0011; 0.0013; 0.0001; False; 0.0014; 0.0433;1.11; 0.095157634; 0.026773556; 0.002055645; false; 0.034610907; 0.200859756;1.0; 0.016758399; 0.004656659; 1.16648E-4; false; 0.011081155; 0.121569415
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;0.15; 0.0531711000;0.0088776; 0.0426043000; 0.0002009000; False; 0.0544028000; 0.1490034000;0.01; 0.014689; 0.00775; 5.3e-05; 1.2e-05; 5e-06; false; 0.023797;0.01; 0.01461; 0.007619; 0.00032; 0.000151; 2.7e-05; 2.4e-05; false; 0.024016;0.02; 0.016141; 0.007826; 4.8e-05; 0.000675; 0.000511; 5.4e-05; false; 0.027078;0.55; 0.02012; 0.014004; 2.8e-05; 1.3e-05; false; 0.051149;1.24; 0.0346; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0003; 0.0351;1.02; 0.0404; 0.0004; 0.0006; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0421;1.27; 0.0408; 0.0006; 0.0011; 0.0012; 0.0001; False; 0.0013; 0.0430;1.05; 0.09019085; 0.021145715; 0.002091599; false; 0.030597474; 0.201450046;1.06; 0.022574718; 0.004171785; 2.4298E-5; false; 0.021628494; 0.147680492
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;0.17; 0.0655496000;0.0090855; 0.0436486000; 0.0002276000; False; 0.0554563000; 0.1633798000;0.02; 0.018519; 0.007733; 8.2e-05; 1.2e-05; 7e-06; false; 0.027293;0.02; 0.018305; 0.0077; 0.000644; 0.000303; 5.4e-05; 7.2e-05; false; 0.027989;0.02; 0.018354; 0.008348; 9.2e-05; 0.00076; 0.000465; 8.1e-05; false; 0.0298;0.59; 0.03718; 0.02052; 5.6e-05; 2.8e-05; false; 0.08963;1.07; 0.0391; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0397;1.21; 0.0702; 0.0020; 0.0013; 0.0014; 0.0001; 0.0001; False; 0.0016; 0.0739;1.25; 0.0645; 0.0021; 0.0016; 0.0018; 0.0001; False; 0.0019; 0.0687;1.23; 0.106371814; 0.021483453; 0.002271186; false; 0.030320962; 0.241120777;1.25; 0.024658798; 0.007672037; 5.0078E-5; false; 0.014912317; 0.138586222
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI056_1.mata;0.16; 0.0482561000;0.0091938; 0.0428626000; 0.0002110000; False; 0.0551530000; 0.1509455000;0.0; 0.000134; 0.005256; 2.6e-05; 7e-06; 2e-06; false; 0.006423;0.0; 0.000123; 0.005206; 7.6e-05; 6.7e-05; 1.4e-05; 1e-05; false; 0.006486;0.0; 0.000137; 0.005502; 1.7e-05; 0.000744; 0.000577; 4.7e-05; false; 0.008895;0.51; 0.000196; 0.005272; 7e-06; 9e-06; false; 0.006532;1.14; 0.0068; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0071;1.27; 0.0066; 0.0001; 0.0001; 0.0002; 0.0001; 0.0000; False; 0.0003; 0.0072;1.23; 0.0066; 0.0003; 0.0004; 0.0006; 0.0001; False; 0.0007; 0.0078;0.91; 0.077860557; 0.01980899; 0.002581737; false; 0.030335917; 0.221746106;1.01; 0.006848932; 0.003034051; 3.0966E-5; false; 0.010768361; 0.089250107
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI083_1.mata;0.17; 0.0541731000;0.0098049; 0.0459510000; 0.0002088000; False; 0.0589869000; 0.1623347000;0.0; 0.001803; 0.006705; 9.9e-05; 1.8e-05; 9e-06; false; 0.00979;0.0; 0.001711; 0.006483; 0.000182; 0.000451; 0.000163; 0.000157; false; 0.010337;0.01; 0.001851; 0.006935; 3e-05; 0.000991; 0.000722; 0.000127; false; 0.012694;0.53; 0.002019; 0.007743; 3e-05; 1.4e-05; false; 0.012302;1.23; 0.0107; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0114;1.23; 0.0117; 0.0005; 0.0009; 0.0012; 0.0003; 0.0001; False; 0.0017; 0.0140;1.31; 0.0100; 0.0005; 0.0005; 0.0011; 0.0001; False; 0.0012; 0.0118;1.15; 0.082892526; 0.027386962; 0.002275702; false; 0.036226483; 0.193599349;1.02; 0.009188038; 0.005544914; 3.3341E-5; false; 0.013247643; 0.096883586
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI590_1.mata;0.13; 0.0808026000;0.0061049; 0.0310400000; 0.0001581000; False; 0.0393802000; 0.1546718000;0.0; 0.000336; 0.004146; 3.4e-05; 6e-06; 1e-06; false; 0.005285;0.0; 0.000318; 0.004026; 9.4e-05; 4.7e-05; 5e-06; 2e-06; false; 0.005269;0.0; 0.000346; 0.004005; 1.7e-05; 0.000523; 0.00042; 2.7e-05; false; 0.006686;0.43; 0.000772; 0.005907; 5e-06; 6e-06; true; 0.008401;1.25; 0.0073; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0076;0.99; 0.0052; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0056;1.19; 0.0068; 0.0003; 0.0004; 0.0004; 0.0000; False; 0.0005; 0.0078;1.1; 0.059136564; 0.017261576; 0.002095951; false; 0.026847835; 0.169514627;0.9; 0.014320323; 0.003351883; 2.8434E-5; false; 0.014847791; 0.125619491
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI591_1.mata;0.16; 0.0497663000;0.008756; 0.0452093000; 0.0001779000; False; 0.0572350000; 0.1524890000;0.0; 0.000457; 0.00554; 2.8e-05; 9e-06; 3e-06; false; 0.007057;0.0; 0.000439; 0.005608; 0.000117; 7.3e-05; 5e-06; 3e-06; false; 0.007372;0.0; 0.000433; 0.005429; 1.9e-05; 0.000708; 0.000552; 3.8e-05; false; 0.008989;0.52; 0.000576; 0.0056; 6e-06; 6e-06; true; 0.007515;0.94; 0.0052; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0054;1.28; 0.0070; 0.0001; 0.0002; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0077;1.09; 0.0073; 0.0003; 0.0005; 0.0006; 0.0001; False; 0.0007; 0.0084;0.9; 0.075726339; 0.015043909; 0.001721563; false; 0.022273546; 0.179239231;0.96; 0.008350345; 0.003370229; 4.0939E-5; false; 0.010957399; 0.095845566
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM868_1.mata;0.15; 0.0482776000;0.009079299999999998; 0.0416070000; 0.0002135000; False; 0.0540397000; 0.1465250000;0.0; 0.000177; 0.005759; 2.5e-05; 7e-06; 2e-06; false; 0.006937;0.0; 9.4e-05; 0.004024; 6.3e-05; 4.1e-05; 9e-06; 7e-06; false; 0.004912;0.01; 0.000154; 0.005475; 1.7e-05; 0.000743; 0.000599; 5.3e-05; false; 0.008944;0.44; 0.000199; 0.005324; 7e-06; 8e-06; false; 0.006719;1.19; 0.0066; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0069;0.87; 0.0048; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0052;1.28; 0.0067; 0.0002; 0.0003; 0.0005; 0.0001; False; 0.0006; 0.0077;1.13; 0.068236793; 0.037509892; 0.002314178; false; 0.046497525; 0.204968939;0.83; 0.007368912; 0.002973651; 3.0329E-5; false; 0.011994282; 0.101481054
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM869_1.mata;0.16; 0.0452480000;0.008966900000000002; 0.0435702000; 0.0002166000; False; 0.0554236000; 0.1464918000;0.0; 0.000106; 0.005535; 1.7e-05; 5e-06; 2e-06; false; 0.006716;0.0; 0.0001; 0.005404; 6.3e-05; 3.9e-05; 3e-06; 2e-06; false; 0.006662;0.01; 0.000108; 0.005411; 1.2e-05; 0.000751; 0.000633; 3.8e-05; false; 0.008923;0.53; 0.000168; 0.005354; 6e-06; 6e-06; false; 0.006543;1.25; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0067;1.25; 0.0063; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067;1.22; 0.0066; 0.0002; 0.0003; 0.0003; 0.0001; False; 0.0004; 0.0074;0.93; 0.061866079; 0.017356654; 0.002346859; false; 0.026629664; 0.159618414;0.95; 0.006520886; 0.002407581; 3.2324E-5; false; 0.010300588; 0.092249689
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM870_1.mata;0.15; 0.0441414000;0.0083947; 0.0380710000; 0.0001867000; False; 0.0489267000; 0.1378335000;0.0; 0.000242; 0.004515; 1.2e-05; 9e-06; 2e-06; false; 0.005544;0.0; 0.000182; 0.005144; 4.8e-05; 2.6e-05; 2e-06; 1e-06; false; 0.006274;0.0; 0.000323; 0.005532; 1.1e-05; 0.000652; 0.000506; 3.2e-05; false; 0.008785;0.44; 0.000275; 0.003924; 5e-06; 5e-06; false; 0.005087;1.25; 0.0068; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0071;0.91; 0.0049; 0.0001; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0052;1.3; 0.0068; 0.0002; 0.0003; 0.0003; 0.0001; False; 0.0004; 0.0075;0.94; 0.061129428; 0.016225127; 0.002208595; false; 0.025166919; 0.154763264;1.01; 0.006675628; 0.002262746; 2.5803E-5; false; 0.009270579; 0.153798292
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM871_1.mata;0.16; 0.0486697000;0.0088655; 0.0411082000; 0.0001904000; False; 0.0528875000; 0.1424972000;0.0; 0.002638; 0.005683; 1.6e-05; 5e-06; 2e-06; false; 0.009286;0.0; 0.002353; 0.004327; 4.6e-05; 2.7e-05; 3e-06; 2e-06; false; 0.007493;0.0; 0.001575; 0.004374; 8e-06; 0.000463; 0.000339; 2.3e-05; false; 0.008047;0.45; 0.003642; 0.009093; 9e-06; 1.2e-05; false; 0.017095;1.32; 0.0198; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0204;1.3; 0.0192; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0197;1.34; 0.0201; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0210;0.89; 0.067415663; 0.016546602; 0.002017198; false; 0.025524514; 0.16584037;0.8; 0.006539425; 0.002438269; 2.9256E-5; false; 0.010653699; 0.09004062
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM874_1.mata;0.15; 0.0440654000;0.0085049; 0.0386273000; 0.0002878000; False; 0.0499597000; 0.1357533000;0.0; 0.0001; 0.005119; 1.5e-05; 5e-06; 1e-06; false; 0.006261;0.0; 9.1e-05; 0.005327; 5.8e-05; 3.4e-05; 3e-06; 2e-06; false; 0.006359;0.0; 0.00011; 0.005376; 1.2e-05; 0.000772; 0.000612; 4.1e-05; false; 0.008967;0.44; 0.000171; 0.00556; 8e-06; 1.1e-05; false; 0.006856;1.26; 0.0066; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0069;1.14; 0.0065; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0070;0.94; 0.0046; 0.0001; 0.0002; 0.0002; 0.0000; False; 0.0003; 0.0051;1.04; 0.071636214; 0.022760832; 0.0019308; false; 0.031642078; 0.217467639;1.02; 0.015019046; 0.002403661; 2.8122E-5; false; 0.010088654; 0.121963271
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM896_1.mata;0.17; 0.0659077000;0.009338; 0.0507567000; 0.0001955000; False; 0.0632726000; 0.1869901000;0.0; 0.001365; 0.005974; 0.000107; 2.6e-05; 9e-06; false; 0.008891;0.0; 0.001248; 0.006432; 0.000319; 0.000336; 2.8e-05; 2.3e-05; false; 0.009662;0.01; 0.00099; 0.00577; 5e-05; 0.00098; 0.000683; 9.2e-05; false; 0.010625;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.14; 0.0062; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0003; 0.0067;1.34; 0.0091; 0.0003; 0.0009; 0.0010; 0.0002; 0.0000; False; 0.0013; 0.0109;1.26; 0.0090; 0.0006; 0.0008; 0.0009; 0.0001; False; 0.0010; 0.0107;1.12; 0.073585876; 0.017692928; 0.00199683; false; 0.025688693; 0.168458986;0.87; 0.027421519; 0.005612533; 2.7282E-5; false; 0.012325823; 0.145040455
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM897_1.mata;0.15; 0.0449742000;0.0090513; 0.0430261000; 0.0001779000; False; 0.0550585000; 0.1431810000;0.0; 0.000594; 0.005558; 5.2e-05; 1e-05; 4e-06; false; 0.007148;0.0; 0.00051; 0.005491; 0.000137; 0.000173; 5.4e-05; 5.5e-05; false; 0.007343;0.0; 0.000495; 0.005403; 2.4e-05; 0.000738; 0.000545; 7.2e-05; false; 0.009069;0.54; 0.000612; 0.005643; 1.2e-05; 1.1e-05; false; 0.007624;1.06; 0.0054; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0057;1.2; 0.0082; 0.0002; 0.0004; 0.0006; 0.0001; 0.0001; False; 0.0009; 0.0094;1.21; 0.0079; 0.0004; 0.0004; 0.0008; 0.0001; False; 0.0009; 0.0094;1.08; 0.076257848; 0.020511458; 0.002199439; false; 0.029194902; 0.175327585;1.03; 0.009195858; 0.004084782; 2.6777E-5; false; 0.011895397; 0.09772256
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM898_1.mata;0.12; 0.0360028000;0.0061081; 0.0288509000; 0.0001343000; False; 0.0370000000; 0.1126463000;0.0; 0.000619; 0.005818; 6.4e-05; 1.1e-05; 5e-06; false; 0.007582;0.0; 0.000627; 0.005499; 0.000159; 0.000203; 7.8e-05; 6.7e-05; false; 0.007615;0.0; 0.000656; 0.005804; 2.8e-05; 0.000841; 0.000615; 7.9e-05; false; 0.009972;0.5; 0.000835; 0.005942; 9e-06; 1e-05; false; 0.008216;1.07; 0.0076; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0081;1.24; 0.0076; 0.0002; 0.0004; 0.0006; 0.0001; 0.0000; False; 0.0008; 0.0088;1.22; 0.0081; 0.0004; 0.0005; 0.0010; 0.0001; False; 0.0011; 0.0097;1.15; 0.080756945; 0.029294138; 0.002232114; false; 0.039079247; 0.200729817;0.92; 0.009190259; 0.004028309; 3.8132E-5; false; 0.01203037; 0.098376264
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM899_1.mata;0.17; 0.0540000000;0.009694699999999999; 0.0475562000; 0.0001754000; False; 0.0603256000; 0.1603596000;0.0; 0.002819; 0.006661; 0.000132; 2.7e-05; 1.3e-05; false; 0.011006;0.0; 0.002663; 0.006461; 0.000461; 0.000485; 4.8e-05; 2.7e-05; false; 0.011487;0.01; 0.00276; 0.006682; 6.9e-05; 0.001054; 0.000662; 7.5e-05; false; 0.013477;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.0137; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0147;1.0; 0.0089; 0.0005; 0.0008; 0.0009; 0.0001; 0.0000; False; 0.0011; 0.0107;1.18; 0.0107; 0.0010; 0.0009; 0.0010; 0.0001; False; 0.0012; 0.0131;1.31; 0.115454891; 0.022447572; 0.002298276; false; 0.032284897; 0.24291489;0.95; 0.017257449; 0.006774677; 3.7389E-5; false; 0.016717605; 0.100121051
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM915_1.mata;0.16; 0.0487312000;0.0089502; 0.0455979000; 0.0002474000; False; 0.0576855000; 0.1541019000;0.0; 0.000548; 0.005625; 2.5e-05; 1.3e-05; 3e-06; false; 0.007396;0.0; 0.000424; 0.005446; 9.3e-05; 6e-05; 4e-06; 3e-06; false; 0.006965;0.0; 0.00046; 0.005466; 1.5e-05; 0.0007; 0.000519; 3.5e-05; false; 0.008995;0.51; 0.000612; 0.005684; 7e-06; 5e-06; true; 0.00761;1.11; 0.0053; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0055;1.03; 0.0052; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0056;1.21; 0.0075; 0.0002; 0.0004; 0.0005; 0.0001; False; 0.0006; 0.0085;1.03; 0.056836642; 0.014705783; 0.002550064; false; 0.023595893; 0.141366648;1.05; 0.020171183; 0.003104772; 2.6362E-5; false; 0.011552848; 0.139659183
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM916_1.mata;0.12; 0.0335392000;0.0068927; 0.0365749000; 0.0002084000; False; 0.0462086000; 0.1111003000;0.0; 0.000278; 0.004212; 3.3e-05; 8e-06; 2e-06; false; 0.005855;0.0; 0.000471; 0.004774; 6.7e-05; 4.4e-05; 4e-06; 2e-06; false; 0.006159;0.0; 0.000452; 0.00564; 1.4e-05; 0.000659; 0.000525; 3.5e-05; false; 0.009072;0.44; 0.000393; 0.004999; 5e-06; 3e-06; true; 0.00636;0.98; 0.0052; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0055;1.29; 0.0072; 0.0001; 0.0002; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0078;1.31; 0.0062; 0.0002; 0.0003; 0.0003; 0.0001; False; 0.0004; 0.0070;1.08; 0.065985715; 0.017295074; 0.00219704; false; 0.026770038; 0.1675968;0.85; 0.006949351; 0.003377385; 2.4842E-5; false; 0.011516487; 0.094855602
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM917_1.mata;0.16; 0.0502763000;0.0090767; 0.0443832000; 0.0001841000; False; 0.0564519000; 0.1510757000;0.0; 0.000471; 0.005899; 2.6e-05; 9e-06; 2e-06; false; 0.007571;0.0; 0.000437; 0.005545; 9.6e-05; 6.5e-05; 1.6e-05; 4e-06; false; 0.007209;0.01; 0.000466; 0.00578; 1.7e-05; 0.000848; 0.000565; 3.3e-05; false; 0.009714;0.51; 0.000611; 0.00561; 8e-06; 6e-06; true; 0.007697;1.16; 0.0075; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0079;1.01; 0.0051; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0056;1.31; 0.0071; 0.0002; 0.0004; 0.0005; 0.0001; False; 0.0006; 0.0082;1.07; 0.072467907; 0.020475507; 0.002370898; false; 0.030837923; 0.182141194;0.8; 0.006098092; 0.002883534; 2.935E-5; false; 0.010585267; 0.126112175
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM918_1.mata;0.16; 0.0475547000;0.009290999999999999; 0.0418159000; 0.0001516000; False; 0.0540786000; 0.1461082000;0.0; 0.000257; 0.005187; 1.7e-05; 5e-06; 1e-06; false; 0.006124;0.0; 0.000423; 0.005555; 0.000102; 6.2e-05; 5e-06; 2e-06; false; 0.007159;0.0; 0.00043; 0.005437; 1.6e-05; 0.00074; 0.000552; 5.5e-05; false; 0.009077;0.54; 0.000621; 0.005611; 6e-06; 6e-06; true; 0.007703;1.29; 0.0072; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0076;1.37; 0.0075; 0.0001; 0.0002; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0082;1.0; 0.0073; 0.0003; 0.0004; 0.0005; 0.0001; False; 0.0006; 0.0083;1.03; 0.068572515; 0.025016794; 0.002103249; false; 0.034435679; 0.182294077;0.67; 0.004749131; 0.002081401; 1.8886E-5; false; 0.007204623; 0.059082279
