name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.11;0.0702221;0.006647899999999999; 0.0071725000; 0.0001762000; False; 0.0172988000; 0.1269471000;0.11; 0.094128; 0.031067; 0.000183; 0.00015; 5.8e-05; false; 0.129281;0.13; 0.110792; 0.033885; 0.000179; 0.000164; 5.9e-05; false; 0.148684;0.1; 0.088312; 0.028738; 0.000186; 0.000162; 5.8e-05; false; 0.121127;0.14; 0.094526; 0.033723;0.008712000000000001; 0.003163; 0.004103; 0.0035; false; 0.151346;0.13; 0.104181; 0.03125;0.000998; 0.001399; 0.002261; 0.001651; false; 0.146329;ERR;1.14; 0.1597; 0.0000; 0.0011; 0.0004; 0.0004; False; 0.0020; 0.1622;1.2; 0.1459; 0.0288; 0.1135; 0.0022; 0.0310; False; 0.1468; 0.3220;TO;TO;1.38;0.049894462; 0.005237815; 3.8375E-5; false; 0.012654869; 0.184293078
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.16;0.0882598;0.006284199999999999; 0.0052170000; 0.0001662000; False; 0.0144031000; 0.1587059000;0.14; 0.126252; 0.03202; 0.000208; 0.000235; 7e-05; false; 0.163243;0.12; 0.102084; 0.032504; 0.00021; 0.000235; 6.9e-05; false; 0.139319;0.12; 0.101934; 0.031758; 0.00021; 0.000191; 6.8e-05; false; 0.13827;0.15; 0.124429; 0.031695;0.0058189999999999995; 0.001726; 0.001512; 0.001581; false; 0.170344;0.14; 0.108029; 0.031309;0.001059; 0.001312; 0.002182; 0.001784; false; 0.15016;ERR;1.04; 0.1605; 0.0000; 0.0012; 0.0006; 0.0005; False; 0.0024; 0.1635;1.26; 0.1772; 0.0381; 0.1545; 0.0026; 0.0350; False; 0.1921; 0.4079;TO;TO;1.45;0.090156034; 0.014870227; 2.8689E-5; false; 0.021998576; 0.266395118
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.13;0.07992;0.0065004; 0.0072570000; 0.0002477000; False; 0.0166790000; 0.1332771000;0.15; 0.129337; 0.03883; 0.000257; 0.000205; 7.7e-05; false; 0.173522;0.19; 0.14947; 0.05461; 0.000262; 0.000224; 7.8e-05; false; 0.211619;0.16; 0.145419; 0.037438; 0.000264; 0.000203; 8.5e-05; false; 0.188228;0.17; 0.138613; 0.035173;0.006753; 0.002025; 0.00213; 0.002198; false; 0.191103;0.15; 0.116666; 0.042814;0.001232; 0.001448; 0.002569; 0.002046; false; 0.171682;ERR;1.09; 0.1757; 0.0000; 0.0014; 0.0006; 0.0006; False; 0.0027; 0.1791;1.48; 0.1830; 0.0503; 0.1985; 0.0029; 0.0630; False; 0.2645; 0.4987;TO;TO;1.48;0.094822314; 0.005702757; 5.6414E-5; false; 0.014328726; 0.253413381
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.14;0.11970460000000001;0.0065909; 0.0057398000; 0.0001943000; False; 0.0155333000; 0.1759734000;0.17; 0.142617; 0.040097; 0.000278; 0.000254; 9.6e-05; false; 0.188562;0.2; 0.176787; 0.039786; 0.000287; 0.000292; 9e-05; false; 0.222386;0.16; 0.139502; 0.04176; 0.000275; 0.000277; 8.7e-05; false; 0.186982;0.18; 0.131138; 0.040568;0.008088999999999999; 0.00257; 0.003648; 0.003841; false; 0.194602;0.18; 0.148836; 0.03773;0.001435; 0.001597; 0.002988; 0.002375; false; 0.200461;ERR;1.15; 0.2013; 0.0000; 0.0015; 0.0008; 0.0007; False; 0.0030; 0.2049;1.43; 0.1956; 0.0617; 0.2662; 0.0030; 0.0570; False; 0.3264; 0.5843;TO;TO;1.91;0.070792222; 0.006719738; 3.7541E-5; false; 0.016569122; 0.260680821
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.09;0.0414042;0.0066406; 0.0050542000; 0.0001433000; False; 0.0147851000; 0.0990279000;0.03; 0.026305; 0.01117; 7.5e-05; 4.3e-05; 1.8e-05; false; 0.040357;0.01; 0.014232; 0.007086; 5.1e-05; 2.4e-05; 1.1e-05; false; 0.022895;0.03; 0.026381; 0.010625; 9.3e-05; 3.6e-05; 1.7e-05; false; 0.039781;0.03; 0.022333; 0.009539;0.001459; 0.000329; 0.000305; 0.000286; false; 0.036637;0.03; 0.026991; 0.010129;0.000306; 0.000915; 0.00105; 0.000471; false; 0.043174;ERR;0.91; 0.0263; 0.0000; 0.0003; 0.0001; 0.0001; False; 0.0004; 0.0270;0.9; 0.0265; 0.0017; 0.0039; 0.0003; 0.0010; False; 0.0052; 0.0337;TO;TO;0.97;0.028511982999999998; 0.002617986; 5.7427E-5; false; 0.010812743; 0.132648623
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.13;0.0927333;0.0068289; 0.0080291000; 0.0002485000; False; 0.0181233000; 0.1481890000;0.17; 0.146362; 0.043434; 0.000301; 0.000332; 9.8e-05; false; 0.196262;0.23; 0.188526; 0.064474; 0.000337; 0.000299; 9.6e-05; false; 0.261002;0.18; 0.151064; 0.046571; 0.000338; 0.000459; 0.000113; false; 0.205804;0.21; 0.164917; 0.044888;0.008544; 0.003252; 0.003812; 0.003447; false; 0.233759;0.23; 0.169458; 0.05432;0.003119; 0.003491; 0.005986; 0.004901; false; 0.252444;ERR;1.13; 0.2121; 0.0000; 0.0017; 0.0008; 0.0008; False; 0.0033; 0.2163;1.57; 0.2198; 0.0785; 0.3840; 0.0034; 0.0694; False; 0.4569; 0.7559;TO;TO;1.72;0.10285593400000001; 0.006895246; 3.9981E-5; false; 0.017385946; 0.28239318
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.14;0.0945577;0.00685; 0.0060912000; 0.0001914000; False; 0.0159753000; 0.1473422000;0.26; 0.241549; 0.050731; 0.000357; 0.000299; 5.5e-05; false; 0.300275;0.19; 0.162111; 0.048379; 0.000337; 0.000357; 6.1e-05; false; 0.217967;0.19; 0.16204; 0.047525; 0.000331; 0.000323; 7.7e-05; false; 0.216927;0.23; 0.169099; 0.050886;0.010027000000000001; 0.003378; 0.003867; 0.003883; false; 0.247202;0.24; 0.199646; 0.048619;0.001729; 0.001887; 0.003717; 0.003146; false; 0.264989;ERR;1.12; 0.2471; 0.0000; 0.0019; 0.0010; 0.0009; False; 0.0038; 0.2520;1.67; 0.2809; 0.0911; 0.3756; 0.0080; 0.0878; False; 0.4714; 0.8442;TO;TO;1.68;0.11423576; 0.007691417; 3.5176E-5; false; 0.015461627; 0.269521871
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.19;0.1439104;0.0079675; 0.0097598000; 0.0002507000; False; 0.0212948000; 0.2067484000;0.24; 0.189598; 0.069775; 0.00046; 0.000825; 0.0001; false; 0.272584;0.25; 0.205565; 0.071229; 0.000398; 0.000409; 7.5e-05; false; 0.285475;0.22; 0.179; 0.055772; 0.000367; 0.000405; 8e-05; false; 0.244358;0.3; 0.192679; 0.076618;0.023101; 0.006261; 0.008311; 0.008068; false; 0.327384;0.28; 0.252665; 0.053387;0.0020169999999999997; 0.002022; 0.003954; 0.00347; false; 0.32442;ERR;1.21; 0.2839; 0.0000; 0.0021; 0.0011; 0.0010; False; 0.0043; 0.2891;1.82; 0.2694; 0.1239; 0.4376; 0.0045; 0.1086; False; 0.5508; 0.9453;TO;TO;1.79;0.07609392499999999; 0.009137181; 4.3074E-5; false; 0.018481883; 0.245931062
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.18;0.1305859;0.0082468; 0.0071050000; 0.0002546000; False; 0.0185980000; 0.1904433000;0.26; 0.217765; 0.061103; 0.000399; 0.000532; 8.1e-05; false; 0.287983;0.25; 0.216964; 0.061293; 0.000416; 0.00056; 8.9e-05; false; 0.289234;0.25; 0.214786; 0.061017; 0.000407; 0.000489; 7.6e-05; false; 0.284808;0.3; 0.243396; 0.05686;0.012241; 0.003558; 0.005173; 0.005771; false; 0.33375;0.26; 0.210567; 0.056621;0.002163; 0.002111; 0.004266; 0.003725; false; 0.286946;ERR;1.21; 0.2961; 0.0000; 0.0023; 0.0012; 0.0011; False; 0.0046; 0.3019;1.96; 0.2890; 0.1386; 0.5213; 0.0046; 0.1210; False; 0.6470; 1.0755;TO;TO;1.77;0.084390514; 0.008763521; 3.1106E-5; false; 0.017168899; 0.270441307
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.18;0.1197643;0.018975699999999998; 0.0128698000; 0.0003627000; False; 0.0354400000; 0.1967575000;0.28; 0.223695; 0.079215; 0.00045; 0.000606; 9.5e-05; false; 0.313893;0.3; 0.258294; 0.068487; 0.000449; 0.000636; 0.000108; false; 0.337948;0.26; 0.206903; 0.061213; 0.000427; 0.000488; 8.1e-05; false; 0.277758;0.31; 0.206855; 0.074072;0.026444; 0.006946; 0.00738; 0.006632; false; 0.335865;0.27; 0.212944; 0.061037;0.002247; 0.002281; 0.004574; 0.004046; false; 0.295121;ERR;1.2; 0.3207; 0.0000; 0.0022; 0.0014; 0.0012; False; 0.0049; 0.3266;2.12; 0.2998; 0.1473; 0.5974; 0.0048; 0.1708; False; 0.7731; 1.2212;TO;TO;1.78;0.109424697; 0.010876877; 3.756E-5; false; 0.019972466; 0.30845173
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.18;0.1216764;0.007589299999999999; 0.0068202000; 0.0002508000; False; 0.0173692000; 0.1853827000;0.3; 0.242801; 0.077685; 0.000485; 0.000624; 9.8e-05; false; 0.331962;0.31; 0.247805; 0.086744; 0.000486; 0.000664; 8.5e-05; false; 0.34916;0.29; 0.238663; 0.068437; 0.000459; 0.000484; 9.9e-05; false; 0.317917;0.32; 0.230086; 0.076349;0.017377; 0.004843; 0.00804; 0.007973; false; 0.354567;0.32; 0.268072; 0.062377;0.0023569999999999997; 0.002203; 0.004722; 0.004453; false; 0.352623;ERR;1.29; 0.3425; 0.0000; 0.0063; 0.0039; 0.0043; False; 0.0146; 0.3615;2.23; 0.3286; 0.1918; 0.6979; 0.0054; 0.1632; False; 0.8666; 1.3879;TO;TO;1.87;0.083805963; 0.010652494; 2.8715E-5; false; 0.019018966; 0.251328595
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.18;0.139086;0.0075964; 0.0070112000; 0.0002191000; False; 0.0175141000; 0.1940990000;0.3; 0.250098; 0.071174; 0.000496; 0.000515; 0.000103; false; 0.332265;0.31; 0.25779; 0.071954; 0.000487; 0.000489; 8.7e-05; false; 0.340232;0.28; 0.232587; 0.067881; 0.000495; 0.000659; 9.6e-05; false; 0.311425;0.33; 0.247111; 0.069869;0.015001; 0.004774; 0.007031; 0.007125; false; 0.359107;0.3; 0.234399; 0.07168;0.00258; 0.002429; 0.005236; 0.0048; false; 0.330024;ERR;1.28; 0.3634; 0.0000; 0.0030; 0.0018; 0.0017; False; 0.0066; 0.3714;2.41; 0.3567; 0.2026; 0.7785; 0.0058; 0.1802; False; 0.9646; 1.5250;TO;TO;1.84;0.093174892; 0.01297947; 3.3384E-5; false; 0.021291299; 0.254241219
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.19;0.1474725;0.0080553; 0.0072317000; 0.0002879000; False; 0.0183739000; 0.2069515000;0.35; 0.300811; 0.074741; 0.000535; 0.000673; 0.000123; false; 0.388201;0.32; 0.266551; 0.074195; 0.000544; 0.000644; 0.000136; false; 0.353247;0.33; 0.287838; 0.074948; 0.000529; 0.000622; 0.000116; false; 0.375521;0.38; 0.287719; 0.076521;0.018692; 0.006079; 0.010428; 0.011929; false; 0.420929;0.4; 0.301073; 0.104185;0.002917; 0.002842; 0.006554; 0.005818; false; 0.434615;ERR;1.28; 0.3837; 0.0000; 0.0048; 0.0035; 0.0029; False; 0.0113; 0.3983;2.59; 0.3733; 0.2125; 0.8995; 0.0061; 0.2462; False; 1.1519; 1.7389;TO;TO;2.26;0.098097145; 0.014222464; 4.2423E-5; false; 0.023192004; 0.288422079
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.2;0.1461311;0.009293200000000001; 0.0083711000; 0.0002943000; False; 0.0216244000; 0.2084024000;0.33; 0.278933; 0.082546; 0.000561; 0.000658; 0.000112; false; 0.374399;0.36; 0.305409; 0.081725; 0.000571; 0.000749; 0.000133; false; 0.400312;0.41; 0.352973; 0.090359; 0.000581; 0.000625; 0.000109; false; 0.456174;0.39; 0.268774; 0.085289;0.024449; 0.007756; 0.009861; 0.007661; false; 0.417032;0.36; 0.280005; 0.091248;0.003168; 0.003152; 0.006672; 0.005781; false; 0.403136;ERR;1.37; 0.4547; 0.0000; 0.0045; 0.0026; 0.0025; False; 0.0097; 0.4675;2.74; 0.3988; 0.2370; 0.9830; 0.0063; 0.2644; False; 1.2538; 1.8909;TO;TO;2.05;0.090967237; 0.014117239; 4.017E-5; false; 0.023396811; 0.287145832
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.3;0.2506428;0.0076413; 0.0074697000; 0.0002065000; False; 0.0179578000; 0.3355022000;0.34; 0.286294; 0.08143; 0.000595; 0.000861; 0.00016; false; 0.382721;0.37; 0.292357; 0.095571; 0.001211; 0.001406; 0.000249; false; 0.405673;0.36; 0.3095; 0.087954; 0.000584; 0.000735; 0.00012; false; 0.413079;0.4; 0.292223; 0.081168;0.019973; 0.006202; 0.010507; 0.010916; false; 0.431122;0.38; 0.294732; 0.085956;0.003066; 0.002728; 0.00626; 0.006504; false; 0.411142;ERR;1.39; 0.4218; 0.0000; 0.0044; 0.0032; 0.0024; False; 0.0101; 0.4336;2.94; 0.4236; 0.2653; 1.1067; 0.0067; 0.2734; False; 1.3869; 2.0770;TO;TO;2.22;0.11554885000000001; 0.014095641; 2.7698E-5; false; 0.022403933; 0.309091301
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12;0.0832649;0.008750599999999999; 0.0070599000; 0.0001598000; False; 0.0193867000; 0.1526882000;0.03; 0.029336; 0.0113; 6.6e-05; 5.6e-05; 2.1e-05; false; 0.042882;0.04; 0.038813; 0.010091; 6.3e-05; 4.6e-05; 1.9e-05; false; 0.050606;0.05; 0.048089; 0.010616; 6.5e-05; 4.7e-05; 1.9e-05; false; 0.060515;0.03; 0.028412; 0.010353;0.001581; 0.00038; 0.000326; 0.000357; false; 0.042952;0.05; 0.044617; 0.010144;0.000304; 0.000705; 0.000935; 0.000525; false; 0.059552;ERR;0.91; 0.0461; 0.0000; 0.0005; 0.0001; 0.0001; False; 0.0008; 0.0472;0.95; 0.0476; 0.0156; 0.0262; 0.0013; 0.0061; False; 0.0336; 0.0972;TO;TO;1.11;0.02982428; 0.002154424; 2.3225E-5; false; 0.009360722; 0.178948192
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.21;0.15995559999999998;0.0093475; 0.0089535000; 0.0002895000; False; 0.0220696000; 0.2219830000;0.42; 0.328003; 0.112202; 0.000608; 0.000725; 0.000118; false; 0.454329;0.38; 0.313444; 0.090327; 0.000611; 0.0009; 0.00015; false; 0.419316;0.44; 0.320447; 0.137248; 0.00135; 0.0014; 0.000259; false; 0.481985;0.43; 0.302731; 0.089101;0.021575999999999998; 0.006005; 0.010346; 0.0108; false; 0.452432;0.46; 0.381771; 0.085194;0.003257; 0.002805; 0.006614; 0.006487; false; 0.49745;ERR;1.37; 0.4457; 0.0000; 0.0054; 0.0039; 0.0032; False; 0.0126; 0.4602;3.18; 0.4653; 0.2913; 1.2840; 0.0072; 0.2934; False; 1.5847; 2.3428;TO;TO;2.02;0.079463218; 0.010000791; 3.3554E-5; false; 0.018117794; 0.300255686
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.09;0.0521371;0.0059136; 0.0049427000; 0.0001284000; False; 0.0137611000; 0.1049019000;0.1; 0.080285; 0.025488; 0.000182; 0.000123; 5.2e-05; false; 0.11002;0.07; 0.072911; 0.013647; 9e-05; 6.6e-05; 3.4e-05; false; 0.088732;0.05; 0.04279; 0.013788; 9.1e-05; 6.7e-05; 2.8e-05; false; 0.058782;0.07; 0.060312; 0.01401;0.002444; 0.000688; 0.000527; 0.000556; false; 0.080422;0.05; 0.043868; 0.015365;0.00048499999999999997; 0.000885; 0.001326; 0.00081; false; 0.065948;ERR;0.97; 0.0723; 0.0000; 0.0006; 0.0002; 0.0002; False; 0.0011; 0.0736;0.99; 0.0860; 0.0083; 0.0288; 0.0010; 0.0067; False; 0.0366; 0.1313;TO;TO;1.13;0.026904129; 0.002728049; 2.2284E-5; false; 0.010084745; 0.155675789
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.11;0.0607159;0.0066256; 0.0067509000; 0.0002373000; False; 0.0165829000; 0.1163796000;0.1; 0.089319; 0.019486; 0.00012; 9.4e-05; 3.9e-05; false; 0.111782;0.06; 0.057734; 0.01856; 0.000118; 0.000104; 3.8e-05; false; 0.07904;0.07; 0.057999; 0.018867; 0.000121; 0.000105; 3.9e-05; false; 0.079691;0.09; 0.078342; 0.018809;0.003202; 0.000851; 0.000707; 0.000759; false; 0.104942;0.08; 0.058853; 0.020357;0.000689; 0.001058; 0.001515; 0.001063; false; 0.087372;ERR;0.95; 0.1113; 0.0000; 0.0009; 0.0002; 0.0003; False; 0.0014; 0.1130;1.04; 0.0877; 0.0135; 0.0502; 0.0013; 0.0119; False; 0.0634; 0.1650;TO;TO;1.27;0.033511815; 0.004174487; 4.0213E-5; false; 0.011705392; 0.148067782
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.12;0.1194196;0.0062550999999999995; 0.0052792000; 0.0001469000; False; 0.0147026000; 0.1747597000;0.09; 0.081784; 0.022376; 0.000146; 0.000118; 4.8e-05; false; 0.107683;0.09; 0.088907; 0.022129; 0.000162; 0.000167; 4.9e-05; false; 0.11479;0.1; 0.094257; 0.025564; 0.000157; 0.0002; 5e-05; false; 0.123839;0.08; 0.071388; 0.022198;0.004018; 0.001113; 0.000911; 0.00093; false; 0.103258;0.08; 0.072332; 0.023802;0.000851; 0.001128; 0.001778; 0.001254; false; 0.105572;ERR;0.99; 0.1328; 0.0000; 0.0009; 0.0003; 0.0003; False; 0.0016; 0.1348;1.13; 0.1113; 0.0206; 0.0785; 0.0023; 0.0177; False; 0.0985; 0.2308;TO;TO;1.37;0.047489819999999995; 0.004901822; 3.8354E-5; false; 0.012275479; 0.180282276
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.12;0.06937660000000001;0.0068460000000000005; 0.0071743000; 0.0002642000; False; 0.0172140000; 0.1377739000;0.13; 0.117857; 0.030672; 0.000174; 0.000148; 5.8e-05; false; 0.153062;0.13; 0.11274; 0.029103; 0.000171; 0.000144; 5.9e-05; false; 0.145813;0.13; 0.117927; 0.027704; 0.000173; 0.000156; 5.8e-05; false; 0.149564;0.13; 0.100413; 0.039805;0.004794; 0.001365; 0.001142; 0.001195; false; 0.151893;0.15; 0.105973; 0.045113;0.001597; 0.001953; 0.003155; 0.00261; false; 0.166294;ERR;1.19; 0.1674; 0.0000; 0.0026; 0.0010; 0.0012; False; 0.0049; 0.1730;1.23; 0.1391; 0.0291; 0.1139; 0.0022; 0.0267; False; 0.1429; 0.3116;TO;TO;1.32;0.050743281; 0.004978852; 2.9987E-5; false; 0.012629334; 0.191235874
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.13;0.0735163;0.0062556; 0.0052599000; 0.0001584000; False; 0.0144448000; 0.1319975000;0.13; 0.122118; 0.030895; 0.000201; 0.000173; 6.8e-05; false; 0.157767;0.15; 0.106955; 0.052214; 0.000223; 0.000292; 7.6e-05; false; 0.166472;0.12; 0.101531; 0.031905; 0.000202; 0.000181; 6.9e-05; false; 0.137871;0.13; 0.105259; 0.031028;0.005947; 0.001692; 0.001518; 0.00158; false; 0.150615;0.13; 0.102514; 0.032403;0.001077; 0.001273; 0.002256; 0.001834; false; 0.145891;ERR;1.06; 0.1559; 0.0000; 0.0013; 0.0005; 0.0005; False; 0.0023; 0.1586;1.26; 0.1563; 0.0379; 0.1512; 0.0029; 0.0345; False; 0.1887; 0.3835;TO;TO;1.42;0.088166299; 0.005824351; 3.9002E-5; false; 0.018137974; 0.216692742
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.15;0.0943127;0.0087789; 0.0055718000; 0.0002442000; False; 0.0174959000; 0.1598982000;0.14; 0.127297; 0.036403; 0.000238; 0.000245; 7.8e-05; false; 0.168809;0.16; 0.124608; 0.046932; 0.000225; 0.00027; 9.7e-05; false; 0.176905;0.15; 0.128315; 0.035951; 0.000225; 0.000211; 7.8e-05; false; 0.169615;0.16; 0.122719; 0.03552;0.006871; 0.002275; 0.002213; 0.002374; false; 0.175887;0.15; 0.126106; 0.035703;0.001279; 0.001412; 0.002553; 0.002118; false; 0.173979;ERR;1.08; 0.1789; 0.0000; 0.0015; 0.0005; 0.0006; False; 0.0026; 0.1819;1.36; 0.1929; 0.0491; 0.1963; 0.0029; 0.0448; False; 0.2441; 0.4868;TO;TO;1.49;0.048563546; 0.003878668; 4.2422E-5; false; 0.011109098; 0.244469383
