name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.22; 0.1119494000;0.0056068; 0.0605173000; 0.0001768000; False; 0.0680059000; 0.2423268000;0.16; 0.162411; 0.032218; 0.001435; 0.000193; 4.7e-05; false; 0.198896;0.17; 0.154428; 0.031845; 0.00223; 0.00036; 5.1e-05; 2.4e-05; false; 0.191214;0.19; 0.169381; 0.051164; 0.001446; 0.000146; 4.5e-05; false; 0.224648;0.17; 0.151186; 0.031471; 0.004994; 0.006144; 0.001696; 0.001713; false; 0.19922;0.18; 0.159487; 0.029841; 0.00077; 0.005627; 0.001519; 0.001268; false; 0.201038;14.96; 0.156842; 0.066691; 0.000652; 1.6e-05; false; 2.82933;1.0; 0.2184; 0.0000; 0.0029; 0.0002; 0.0000; False; 0.0031; 0.2217;1.07; 0.2198; 0.0144; 0.0693; 0.0701; 0.0017; 0.0078; False; 0.0796; 0.3141;1.0; 0.2157; 0.0061; 0.0145; 0.0166; 0.0001; False; 0.0166; 0.2387;1.72; 0.158408291; 0.012891721; 0.00137953; false; 0.018276503; 0.30370034;1.55; 0.057161973; 0.050656863; 3.4827E-5; false; 0.061864018; 0.239906055
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.19; 0.0821783000;0.0054853; 0.0588100000; 0.0001186000; False; 0.0659895000; 0.1811792000;0.16; 0.152133; 0.038539; 0.00139; 0.000174; 4.6e-05; false; 0.194816;0.16; 0.157849; 0.032798; 0.002254; 0.00036; 6.1e-05; 2.5e-05; false; 0.195694;0.16; 0.150765; 0.032949; 0.001335; 0.000158; 4.5e-05; false; 0.18769;0.16; 0.139058; 0.032951; 0.005291; 0.005887; 0.001451; 0.00148; false; 0.188194;0.18; 0.157798; 0.034069; 0.000817; 0.005829; 0.001539; 0.001232; false; 0.203851;26.82; 0.226441; 0.074735; 0.000642; 1.5e-05; false; 14.4271;1.05; 0.2307; 0.0000; 0.0035; 0.0003; 0.0000; False; 0.0038; 0.2349;1.22; 0.2346; 0.0160; 0.0696; 0.0704; 0.0017; 0.0079; False; 0.0800; 0.3309;1.1; 0.2322; 0.0065; 0.0146; 0.0167; 0.0000; False; 0.0167; 0.2557;1.79; 0.188974533; 0.02183053; 0.002149404; false; 0.039227797; 0.352602109;1.53; 0.040514735; 0.039110451; 2.6648E-5; false; 0.046258549; 0.24903292
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.23; 0.0908353000;0.0087521; 0.0715411000; 0.0001390000; False; 0.0829429000; 0.2199321000;0.04; 0.041698; 0.012715; 0.000573; 7.4e-05; 2e-05; false; 0.056491;0.04; 0.042428; 0.012531; 0.000909; 0.000275; 3.9e-05; 1.5e-05; false; 0.057499;0.05; 0.042871; 0.012857; 0.000606; 7.7e-05; 2.2e-05; false; 0.057913;0.05; 0.043594; 0.012691; 0.001522; 0.002409; 0.000599; 0.000609; false; 0.062628;0.07; 0.066223; 0.012808; 0.00027; 0.001852; 0.000813; 0.000535; false; 0.084264;14.61; 0.051903; 0.023933; 0.000339; 1.6e-05; false; 10.7713;0.91; 0.0763; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 0.0780;0.91; 0.0746; 0.0027; 0.0193; 0.0197; 0.0007; 0.0018; False; 0.0221; 0.0996;0.9; 0.0745; 0.0023; 0.0063; 0.0073; 0.0001; False; 0.0073; 0.0843;1.29; 0.110572618; 0.01960804; 0.001705586; false; 0.027138758; 0.238711131;1.14; 0.021965826; 0.026238752; 2.7274E-5; false; 0.033391446; 0.162582634
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.29; 0.1344288000;0.0094037; 0.0990314000; 0.0002130000; False; 0.1114766000; 0.2887136000;0.13; 0.113057; 0.030823; 0.001145; 0.000151; 1.5e-05; false; 0.148376;0.13; 0.113502; 0.027241; 0.001977; 0.000396; 5.3e-05; 1.2e-05; false; 0.145564;0.13; 0.112458; 0.029154; 0.001124; 0.00013; 1.4e-05; false; 0.14565;0.15; 0.130584; 0.029099; 0.004393; 0.005164; 0.001296; 0.001216; false; 0.174105;0.13; 0.113891; 0.027963; 0.000696; 0.005023; 0.001454; 0.001081; false; 0.15271;23.3; 0.156719; 0.058719; 0.000726; 2.6e-05; false; 13.9429;1.03; 0.1881; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0031; 0.1915;1.05; 0.1832; 0.0108; 0.0514; 0.0521; 0.0014; 0.0054; False; 0.0589; 0.2532;1.01; 0.1835; 0.0053; 0.0123; 0.0140; 0.0001; False; 0.0141; 0.2032;1.67; 0.161575336; 0.018172493; 0.001518468; false; 0.024139018; 0.309970956;1.5; 0.049158871; 0.04506912; 4.4218E-5; false; 0.052335754; 0.230345306
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.17; 0.0712294000;0.0055352; 0.0551445000; 0.0001328000; False; 0.0625605000; 0.1641639000;0.13; 0.113839; 0.030043; 0.00121; 0.000173; 1.5e-05; false; 0.148213;0.12; 0.112056; 0.028377; 0.002052; 0.000398; 5.3e-05; 1.2e-05; false; 0.145501;0.14; 0.12915; 0.030116; 0.001217; 0.00017; 1.5e-05; false; 0.163712;0.13; 0.10988; 0.027159; 0.004194; 0.00485; 0.001174; 0.001191; false; 0.150629;0.13; 0.111429; 0.026926; 0.000685; 0.005071; 0.001387; 0.001064; false; 0.149054;23.13; 0.135624; 0.05744; 0.000833; 1.9e-05; false; 13.7968;1.02; 0.1875; 0.0000; 0.0032; 0.0003; 0.0000; False; 0.0036; 0.1914;1.03; 0.1805; 0.0106; 0.0508; 0.0515; 0.0014; 0.0054; False; 0.0582; 0.2497;1.03; 0.1822; 0.0053; 0.0124; 0.0142; 0.0001; False; 0.0143; 0.2021;1.56; 0.149665763; 0.013878038; 0.00138848; false; 0.019378957; 0.260276764;1.49; 0.045094467; 0.053033374; 3.1009E-5; false; 0.059990475; 0.227576982
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.18; 0.0881378000;0.0054811; 0.0554738000; 0.0001303000; False; 0.0627309000; 0.1788053000;0.13; 0.124303; 0.029353; 0.001222; 0.000185; 1.7e-05; false; 0.158094;0.13; 0.11204; 0.032453; 0.002054; 0.000386; 5.9e-05; 1.3e-05; false; 0.149777;0.13; 0.111309; 0.030408; 0.001231; 0.000164; 1.5e-05; false; 0.146153;0.14; 0.114477; 0.030202; 0.004403; 0.005387; 0.001391; 0.001291; false; 0.159894;0.13; 0.111713; 0.026193; 0.000668; 0.004988; 0.001361; 0.001023; false; 0.148249;23.43; 0.133236; 0.057128; 0.000786; 1.9e-05; false; 13.6717;1.02; 0.1885; 0.0000; 0.0033; 0.0003; 0.0000; False; 0.0037; 0.1926;1.11; 0.1881; 0.0114; 0.0511; 0.0518; 0.0014; 0.0054; False; 0.0586; 0.2584;1.05; 0.1891; 0.0056; 0.0127; 0.0146; 0.0001; False; 0.0147; 0.2097;1.63; 0.151902256; 0.017833489; 0.001742146; false; 0.026250277; 0.295349832;1.54; 0.050451649; 0.050669816; 3.3366E-5; false; 0.058701913; 0.221673822
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.17; 0.0741271000;0.0056922; 0.0559469000; 0.0001666000; False; 0.0635009000; 0.1639050000;0.15; 0.132345; 0.029216; 0.001262; 0.000149; 1.4e-05; false; 0.165958;0.12; 0.111242; 0.029194; 0.002091; 0.000385; 5.3e-05; 1.4e-05; false; 0.14587;0.13; 0.114535; 0.035531; 0.001146; 0.000182; 2e-05; false; 0.154654;0.13; 0.112448; 0.028785; 0.004683; 0.005209; 0.001247; 0.001248; false; 0.156049;0.15; 0.122827; 0.028731; 0.000688; 0.005018; 0.001389; 0.001036; false; 0.16232;23.72; 0.133541; 0.058341; 0.00062; 2.5e-05; false; 13.6137;0.99; 0.1828; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0027; 0.1858;1.05; 0.1838; 0.0106; 0.0508; 0.0515; 0.0015; 0.0054; False; 0.0584; 0.2531;1.0; 0.1807; 0.0053; 0.0123; 0.0141; 0.0001; False; 0.0142; 0.2005;1.76; 0.175859363; 0.016076235; 0.001503766; false; 0.022193246; 0.313601048;1.56; 0.044041887; 0.048485872; 3.3003E-5; false; 0.056829821; 0.207268612
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.17; 0.0730641000;0.006092; 0.0555302000; 0.0001719000; False; 0.0635295000; 0.1621316000;0.13; 0.111955; 0.028136; 0.001127; 0.000168; 1.5e-05; false; 0.144041;0.14; 0.128087; 0.030086; 0.002017; 0.000378; 4.9e-05; 1e-05; false; 0.163618;0.14; 0.116864; 0.031838; 0.001234; 0.000161; 1.5e-05; false; 0.153319;0.15; 0.114963; 0.031262; 0.004798; 0.005672; 0.001489; 0.001416; false; 0.162659;0.13; 0.115511; 0.028329; 0.000682; 0.005026; 0.001342; 0.001008; false; 0.154407;23.97; 0.148779; 0.059304; 0.000613; 1.9e-05; false; 14.3692;1.0; 0.1843; 0.0000; 0.0033; 0.0002; 0.0000; False; 0.0036; 0.1881;1.04; 0.1813; 0.0105; 0.0509; 0.0516; 0.0014; 0.0054; False; 0.0584; 0.2505;1.02; 0.1809; 0.0053; 0.0126; 0.0143; 0.0001; False; 0.0144; 0.2008;1.6; 0.145429884; 0.013383557; 0.001320455; false; 0.018982404; 0.266286521;1.56; 0.052417906; 0.050658181; 3.5624E-5; false; 0.058610656; 0.251115418
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.17; 0.0750644000;0.0062208; 0.0582324000; 0.0001884000; False; 0.0665617000; 0.1693783000;0.19; 0.17634; 0.048501; 0.001228; 0.000184; 4.4e-05; false; 0.229276;0.13; 0.121446; 0.028932; 0.001798; 0.000391; 5.4e-05; 2.7e-05; false; 0.15548;0.12; 0.105277; 0.028694; 0.001228; 0.000217; 4.6e-05; false; 0.138532;0.14; 0.118909; 0.02805; 0.00413; 0.005651; 0.00156; 0.00146; false; 0.16242;0.14; 0.114184; 0.027316; 0.000677; 0.005163; 0.001438; 0.001055; false; 0.153024;TO; 0.168804; 0.05735;MISSING;MISSING;MISSING;MISSING;0.99; 0.1762; 0.0000; 0.0034; 0.0003; 0.0000; False; 0.0038; 0.1804;1.05; 0.1718; 0.0096; 0.0504; 0.0511; 0.0014; 0.0054; False; 0.0579; 0.2396;1.01; 0.1787; 0.0050; 0.0123; 0.0141; 0.0001; False; 0.0142; 0.1981;1.61; 0.171141125; 0.020256966; 0.002112897; false; 0.028795892; 0.330512046;1.42; 0.040575339; 0.044806867; 3.5274E-5; false; 0.051977559; 0.18850732
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.18; 0.0712863000;0.0055566999999999995; 0.0546430000; 0.0001721000; False; 0.0620227000; 0.1687109000;0.13; 0.114892; 0.030519; 0.001145; 0.000144; 2.2e-05; false; 0.149369;0.12; 0.110275; 0.027909; 0.001987; 0.000367; 5.2e-05; 1.2e-05; false; 0.143054;0.13; 0.112859; 0.029222; 0.00113; 0.000163; 1.5e-05; false; 0.146418;0.14; 0.116428; 0.027835; 0.004191; 0.004793; 0.001161; 0.001166; false; 0.157798;0.13; 0.114315; 0.027381; 0.000672; 0.004929; 0.001353; 0.001028; false; 0.151994;22.99; 0.134774; 0.059533; 0.000656; 1.8e-05; false; 13.3604;0.99; 0.1860; 0.0000; 0.0030; 0.0002; 0.0000; False; 0.0033; 0.1897;1.06; 0.1822; 0.0112; 0.0508; 0.0515; 0.0014; 0.0054; False; 0.0583; 0.2520;1.01; 0.1853; 0.0054; 0.0122; 0.0140; 0.0001; False; 0.0141; 0.2051;1.58; 0.144809971; 0.021229465; 0.00216423; false; 0.029687071; 0.290458915;1.44; 0.050975119; 0.046082445; 3.2403E-5; false; 0.053131542; 0.217973304
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.15; 0.0689897000;0.0054805; 0.0531737000; 0.0001446000; False; 0.0602847000; 0.1540641000;0.12; 0.109689; 0.026108; 0.001117; 0.000139; 4e-05; false; 0.139459;0.11; 0.106524; 0.026221; 0.001709; 0.000388; 7e-05; 2.5e-05; false; 0.137305;0.12; 0.102001; 0.026207; 0.001127; 0.000164; 4.1e-05; false; 0.131966;0.14; 0.128099; 0.025833; 0.003858; 0.004629; 0.001145; 0.001153; false; 0.166788;0.12; 0.103397; 0.025971; 0.000621; 0.004885; 0.00129; 0.001; false; 0.13975;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.97; 0.1725; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0026; 0.1754;1.02; 0.1705; 0.0096; 0.0503; 0.0510; 0.0014; 0.0054; False; 0.0578; 0.2382;0.99; 0.1713; 0.0050; 0.0124; 0.0142; 0.0001; False; 0.0142; 0.1908;1.63; 0.139830807; 0.013340578; 0.00163924; false; 0.019572674; 0.275536701;1.43; 0.042754739; 0.046706479; 3.2897E-5; false; 0.053700962; 0.193043333
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.18; 0.0722384000;0.0055301; 0.0526722000; 0.0001225000; False; 0.0599781000; 0.1662907000;0.12; 0.117544; 0.026682; 0.001126; 0.000146; 4e-05; false; 0.147976;0.14; 0.135157; 0.027456; 0.001742; 0.000387; 5.5e-05; 2.5e-05; false; 0.167532;0.13; 0.117885; 0.02503; 0.001126; 0.000139; 4.1e-05; false; 0.146536;0.13; 0.112269; 0.02529; 0.00394; 0.00501; 0.00126; 0.001239; false; 0.15111;0.14; 0.116263; 0.02537; 0.000627; 0.004915; 0.001344; 0.001013; false; 0.152092;TO; 0.136769; 0.05333;MISSING;MISSING;MISSING;MISSING;1.02; 0.1730; 0.0000; 0.0026; 0.0001; 0.0000; False; 0.0028; 0.1761;1.09; 0.1703; 0.0098; 0.0503; 0.0510; 0.0014; 0.0054; False; 0.0578; 0.2382;1.04; 0.1687; 0.0051; 0.0124; 0.0142; 0.0001; False; 0.0143; 0.1884;1.63; 0.148413778; 0.013938595; 0.001833541; false; 0.020506075; 0.269439427;1.49; 0.039275056; 0.04490994; 2.8683E-5; false; 0.051705466; 0.199194973
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.16; 0.0699784000;0.0055671; 0.0527737000; 0.0001367000; False; 0.0601672000; 0.1571972000;0.11; 0.100118; 0.025692; 0.001162; 0.000157; 4.2e-05; false; 0.129573;0.13; 0.114069; 0.025431; 0.001723; 0.000362; 5.1e-05; 2.4e-05; false; 0.143911;0.11; 0.110861; 0.025201; 0.001144; 0.000132; 4.1e-05; false; 0.139692;0.13; 0.109051; 0.025894; 0.003948; 0.004967; 0.001187; 0.001182; false; 0.148325;0.12; 0.103893; 0.025037; 0.00064; 0.005015; 0.001369; 0.00103; false; 0.13958;TO; 0.133361; 0.055688;MISSING;MISSING;MISSING;MISSING;1.04; 0.1790; 0.0000; 0.0033; 0.0002; 0.0000; False; 0.0036; 0.1830;1.09; 0.1725; 0.0098; 0.0508; 0.0515; 0.0014; 0.0059; False; 0.0588; 0.2415;1.0; 0.1706; 0.0051; 0.0127; 0.0145; 0.0001; False; 0.0146; 0.1905;1.43; 0.278429887; 0.052876309; 0.004757321; false; 0.071982087; 0.479091195;1.72; 0.104627544; 0.114144518; 4.1799E-5; false; 0.12736442; 0.495901485
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.31; 0.1986589000;0.011985099999999999; 0.1133024000; 0.0003112000; False; 0.1311391000; 0.4401868000;0.2; 0.394122; 0.04558; 0.001926; 0.000204; 2.1e-05; false; 0.445978;0.22; 0.416138; 0.054864; 0.0034; 0.000683; 8e-05; 2.6e-05; false; 0.479945;0.22; 0.305785; 0.047075; 0.002121; 0.000194; 2.3e-05; false; 0.359823;0.25; 0.3848; 0.055553; 0.009106; 0.010731; 0.002634; 0.00268; false; 0.471302;0.22; 0.339384; 0.047544; 0.001106; 0.009122; 0.002875; 0.001563; false; 0.407308;24.59; 0.313223; 0.062423; 0.000736; 0.000168; false; 14.2974;1.17; 0.1857; 0.0000; 0.0035; 0.0003; 0.0000; False; 0.0039; 0.1900;1.05; 0.1824; 0.0107; 0.0508; 0.0516; 0.0014; 0.0054; False; 0.0584; 0.2518;0.98; 0.1802; 0.0055; 0.0126; 0.0144; 0.0001; False; 0.0145; 0.2004;1.72; 0.192219461; 0.022635475; 0.002655838; false; 0.031255883; 0.367020564;1.79; 0.078819576; 0.075319757; 3.532E-5; false; 0.085213277; 0.331910891
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.21; 0.0973008000;0.0056394; 0.0579867000; 0.0001451000; False; 0.0663449000; 0.2118088000;0.14; 0.121505; 0.028753; 0.001271; 0.000157; 1.9e-05; false; 0.15461;0.19; 0.219095; 0.043863; 0.003105; 0.000652; 8.1e-05; 2.3e-05; false; 0.27086;0.23; 0.392913; 0.052194; 0.002414; 0.000244; 2.5e-05; false; 0.45309;0.28; 0.235047; 0.055303; 0.01015; 0.012388; 0.00358; 0.003381; false; 0.324902;0.27; 0.234005; 0.051281; 0.001439; 0.010532; 0.002844; 0.002076; false; 0.307077;TO; 0.15673; 0.059975;MISSING;MISSING;MISSING;MISSING;1.05; 0.2002; 0.0000; 0.0037; 0.0003; 0.0000; False; 0.0041; 0.2047;1.12; 0.1981; 0.0123; 0.0621; 0.0628; 0.0016; 0.0069; False; 0.0713; 0.2820;1.03; 0.1930; 0.0057; 0.0141; 0.0161; 0.0001; False; 0.0162; 0.2151;1.64; 0.158986462; 0.02019867; 0.002394982; false; 0.030558342; 0.308677717;1.57; 0.049998217; 0.053017979; 3.0238E-5; false; 0.060097449; 0.239725405
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.18; 0.0734702000;0.005513; 0.0545374000; 0.0001347000; False; 0.0618371000; 0.1684891000;0.13; 0.117062; 0.026559; 0.001126; 0.000147; 1.5e-05; false; 0.147424;0.14; 0.128322; 0.026602; 0.002005; 0.000414; 7.7e-05; 1.2e-05; false; 0.159841;0.13; 0.119464; 0.026564; 0.001131; 0.000125; 1.4e-05; false; 0.149707;0.15; 0.125418; 0.028465; 0.004446; 0.005414; 0.001383; 0.001296; false; 0.168992;0.13; 0.108564; 0.024789; 0.000671; 0.004865; 0.001317; 0.001012; false; 0.143396;23.65; 0.189692; 0.06605; 0.000656; 1.8e-05; false; 14.1987;1.05; 0.2263; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0030; 0.2297;1.09; 0.2035; 0.0109; 0.0518; 0.0525; 0.0014; 0.0054; False; 0.0592; 0.2739;1.1; 0.1885; 0.0055; 0.0125; 0.0143; 0.0001; False; 0.0144; 0.2087;1.67; 0.155271354; 0.016689283; 0.002119513; false; 0.023394537; 0.299079418;1.58; 0.046669233; 0.050579926; 3.1743E-5; false; 0.057648153; 0.206350807
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.17; 0.0806143000;0.0057540000000000004; 0.0602374000; 0.0001462000; False; 0.0684350000; 0.1853452000;0.19; 0.166658; 0.046748; 0.00145; 0.000213; 2.7e-05; false; 0.219445;0.15; 0.134022; 0.03301; 0.00207; 0.000397; 5.5e-05; 1.6e-05; false; 0.172572;0.15; 0.132746; 0.031658; 0.00134; 0.00015; 1.8e-05; false; 0.168938;0.17; 0.145736; 0.032722; 0.004983; 0.006136; 0.001495; 0.001516; false; 0.195408;0.16; 0.144844; 0.031504; 0.00074; 0.005663; 0.001799; 0.001215; false; 0.188681;TO; 0.155774; 0.062923;MISSING;MISSING;MISSING;MISSING;1.07; 0.2008; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0030; 0.2041;1.12; 0.2013; 0.0125; 0.0619; 0.0626; 0.0016; 0.0069; False; 0.0711; 0.2852;1.06; 0.1996; 0.0058; 0.0139; 0.0158; 0.0001; False; 0.0159; 0.2216;1.72; 0.160240105; 0.0137713; 0.001582487; false; 0.019859162; 0.272274394;1.47; 0.049645099; 0.053242411; 3.7804E-5; false; 0.061280798; 0.229980995
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.17; 0.0744402000;0.0057078; 0.0540007000; 0.0001305000; False; 0.0615955000; 0.1714462000;0.1; 0.101874; 0.024924; 0.001167; 0.000159; 3.7e-05; false; 0.130163;0.11; 0.101125; 0.025211; 0.002032; 0.000325; 5.1e-05; 6e-06; false; 0.130701;0.12; 0.116508; 0.024721; 0.001102; 0.000117; 3.7e-05; false; 0.144406;0.12; 0.10255; 0.025355; 0.00385; 0.004859; 0.001198; 0.001182; false; 0.140733;0.16; 0.1395; 0.025228; 0.000619; 0.004885; 0.00131; 0.001024; false; 0.174842;24.23; 0.135907; 0.054062; 0.000797; 1.7e-05; false; 15.9273;1.04; 0.1709; 0.0000; 0.0032; 0.0003; 0.0000; False; 0.0036; 0.1749;1.05; 0.1658; 0.0095; 0.0501; 0.0508; 0.0014; 0.0053; False; 0.0575; 0.2331;1.05; 0.1734; 0.0055; 0.0120; 0.0137; 0.0001; False; 0.0138; 0.1929;1.61; 0.173740436; 0.020369092; 0.002174198; false; 0.029027404; 0.32948911;1.45; 0.041373415; 0.051169467; 3.6155E-5; false; 0.05866052; 0.207430379
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.15; 0.0552114000;0.0055093; 0.0488432000; 0.0001308000; False; 0.0562554000; 0.1375937000;0.06; 0.05814; 0.015621; 0.000867; 0.000119; 2.7e-05; false; 0.0762;0.07; 0.065822; 0.015524; 0.001443; 0.000323; 2.5e-05; 1.6e-05; false; 0.084492;0.06; 0.057796; 0.015525; 0.000871; 0.000103; 2.6e-05; false; 0.075731;0.07; 0.057928; 0.015604; 0.002076; 0.003599; 0.000764; 0.0009; false; 0.082113;0.06; 0.057037; 0.014989; 0.000348; 0.002369; 0.001093; 0.000777; false; 0.078367;19.96; 0.080279; 0.030379; 0.000613; 3.4e-05; false; 16.5002;1.1; 0.1239; 0.0000; 0.0022; 0.0001; 0.0000; False; 0.0025; 0.1267;1.37; 0.1832; 0.0072; 0.0506; 0.0521; 0.0018; 0.0050; False; 0.0590; 0.2496;1.34; 0.1850; 0.0051; 0.0151; 0.0174; 0.0001; False; 0.0175; 0.2080;1.54; 0.101855972; 0.015488451; 0.001870095; false; 0.021442034; 0.234664211;1.13; 0.051605816; 0.040373468; 3.1323E-5; false; 0.047087359; 0.281611578
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.15; 0.0575764000;0.0057407; 0.0493208000; 0.0001564000; False; 0.0577959000; 0.1610720000;0.05; 0.043535; 0.015354; 0.001026; 6.3e-05; 3.1e-05; false; 0.062383;0.06; 0.056034; 0.014897; 0.001653; 0.00025; 3.6e-05; 1.9e-05; false; 0.075001;0.06; 0.043015; 0.019193; 0.001012; 6.4e-05; 3.4e-05; false; 0.065561;0.07; 0.053709; 0.014839; 0.003586; 0.00457; 0.001102; 0.001094; false; 0.080872;0.06; 0.049182; 0.01629; 0.000599; 0.004433; 0.001439; 0.000903; false; 0.076129;8.54; 0.046238; 0.020207; 0.000128; 2.2e-05; false; 4.69376;0.98; 0.0759; 0.0000; 0.0028; 0.0003; 0.0000; False; 0.0032; 0.0795;1.0; 0.0687; 0.0086; 0.0413; 0.0419; 0.0012; 0.0044; False; 0.0476; 0.1251;0.96; 0.0694; 0.0046; 0.0103; 0.0118; 0.0001; False; 0.0119; 0.0861;1.44; 0.144365088; 0.019668418; 0.001274107; false; 0.024844213; 0.266737454;1.23; 0.029937289; 0.041618299; 3.4402E-5; false; 0.04805881; 0.225973129
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.19; 0.0854594000;0.0055741; 0.0533266000; 0.0001836000; False; 0.0607406000; 0.1836873000;0.13; 0.119278; 0.025921; 0.001165; 7.8e-05; 3.8e-05; false; 0.148817;0.13; 0.122369; 0.027398; 0.002058; 0.000318; 3.3e-05; 2.4e-05; false; 0.154581;0.12; 0.104379; 0.027844; 0.001065; 6.9e-05; 3.9e-05; false; 0.135876;0.12; 0.104197; 0.027877; 0.004197; 0.004908; 0.001127; 0.001198; false; 0.145749;0.12; 0.105178; 0.02618; 0.00064; 0.004897; 0.001571; 0.000963; false; 0.142096;14.35; 0.129381; 0.067304; 0.000401; 1.7e-05; false; 3.69404;0.98; 0.1730; 0.0000; 0.0023; 0.0002; 0.0000; False; 0.0025; 0.1758;1.0; 0.1722; 0.0108; 0.0475; 0.0482; 0.0013; 0.0052; False; 0.0547; 0.2380;0.98; 0.1716; 0.0055; 0.0117; 0.0134; 0.0001; False; 0.0135; 0.1908;1.69; 0.158490654; 0.016076447; 0.002158635; false; 0.024025758; 0.294118654;1.39; 0.042787156; 0.042303525; 3.2931E-5; false; 0.049262361; 0.202316101
