name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.021626; 0.01196;8e-06;4.9999999999999996e-06; 3.4e-05; true; 0.035523;0.02; 0.02255; 0.011914;7e-06;4.9999999999999996e-06; 7e-06; true; 0.036298;0.03; 0.034044; 0.010549;8e-06;5.999999999999999e-06; 6e-06; true; 0.046346;0.03; 0.025632; 0.015017;9e-06;6.999999999999999e-06; 5.2e-05; true; 0.043043
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.06; 0.036217; 0.026723;2.5e-05;1.3000000000000001e-05; 0.000148; true; 0.068315;0.05; 0.034317; 0.02432;2.5e-05;1.2e-05; 9e-06; true; 0.063403;0.03; 0.020101; 0.014739;1.4000000000000001e-05;9e-06; 6e-06; true; 0.037655;0.05; 0.036208; 0.024775;2.3000000000000003e-05;1.1e-05; 0.000149; true; 0.066252
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.016099; 0.009576;1.7e-05;7e-06; 4.5e-05; true; 0.027658;0.03; 0.026499; 0.013922;1.1000000000000001e-05;7e-06; 7e-06; true; 0.043495;0.02; 0.015794; 0.01273;1.1000000000000001e-05;5.999999999999999e-06; 7e-06; true; 0.031182;0.02; 0.01646; 0.009421;9e-06;1.7e-05; 4.2e-05; true; 0.027891
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.14; 0.104217; 0.045094;0.001316;0.000411; 0.00101; false; 0.159534;0.13; 0.102205; 0.044641;0.001307;0.000344; 0.000116; false; 0.155671;0.08; 0.056869; 0.029498;0.000682;0.000247; 0.000492; false; 0.092567;0.14; 0.102047; 0.043373;0.001265;0.00031899999999999995; 0.002082; false; 0.156193
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.1; 0.069091; 0.036809;0.00134;0.000557; 1.8e-05; true; 0.113075;0.16; 0.119426; 0.055403;0.002139;0.001041; 7e-06; true; 0.186681;0.09; 0.070149; 0.038247;0.0011639999999999999;0.0005200000000000001; 7e-06; true; 0.115449;0.1; 0.070585; 0.035288;0.001476;0.000676; 1.5e-05; true; 0.113016
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.02; 0.02013; 0.012186;0.000246;7.7e-05; 3.3e-05; true; 0.034722;0.03; 0.020875; 0.013591;0.000253;9.7e-05; 9e-06; true; 0.037148;0.02; 0.021224; 0.0115;0.000252;7.999999999999999e-05; 7e-06; true; 0.035197;0.03; 0.02144; 0.012536;0.00024700000000000004;8.7e-05; 3e-05; true; 0.03641
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.061424; 0.021986;8.7e-05;3.6e-05; 6.5e-05; true; 0.086689;0.07; 0.061139; 0.021954;8.3e-05;3.4e-05; 9e-06; true; 0.086028;0.07; 0.061709; 0.019538;4.6e-05;2.2000000000000003e-05; 9e-06; true; 0.083541;0.04; 0.0352; 0.013343;4.7999999999999994e-05;2.4e-05; 4.2e-05; true; 0.050458
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.076722; 0.040678;0.00010899999999999999;3e-05; 0.000784; true; 0.125662;0.06; 0.045053; 0.027615;6.1e-05;3.5999999999999994e-05; 7e-06; true; 0.077468;0.06; 0.045541; 0.025996;7.599999999999999e-05;2.3e-05; 9e-06; true; 0.076411;0.12; 0.078772; 0.044159;9.9e-05;3.1e-05; 0.000686; true; 0.131632
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.12; 0.081053; 0.039056;0.000886;0.000352; 0.000348; true; 0.128631;0.11; 0.08129; 0.038328;0.0008460000000000001;0.000355; 9e-06; true; 0.127506;0.06; 0.048034; 0.02458;0.00044699999999999997;0.000198; 8e-06; true; 0.077596;0.06; 0.049623; 0.024358;0.000744;0.00033; 0.000351; true; 0.079897
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.09; 0.072186; 0.030114;0.00019800000000000002;6.4e-05; 0.000635; true; 0.10976;0.11; 0.068044; 0.049139;0.000385;0.000104; 8e-06; true; 0.128523;0.13; 0.085285; 0.050604;0.000469;8.900000000000001e-05; 1e-05; true; 0.147386;0.12; 0.084903; 0.049306;0.000393;0.000103; 0.00129; true; 0.146818
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.012885; 0.008205;3.5e-05;1.7e-05; 2.7e-05; true; 0.022428;0.03; 0.023361; 0.013499;6.8e-05;3e-05; 1.1e-05; true; 0.039848;0.02; 0.012828; 0.008986;3.2e-05;1.8e-05; 6e-06; true; 0.023099;0.03; 0.023916; 0.013673;6.8e-05;3.3e-05; 5e-05; true; 0.040151
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.01; 0.011856; 0.007489;6.7e-05;3.7e-05; 2.9e-05; true; 0.020738;0.02; 0.011878; 0.007994;6.9e-05;3.9000000000000006e-05; 7e-06; true; 0.021316;0.01; 0.012533; 0.007373;6.500000000000001e-05;3.5000000000000004e-05; 6e-06; true; 0.021064;0.01; 0.012012; 0.007226;6.7e-05;3.5000000000000004e-05; 2.9e-05; true; 0.020425
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.051636; 0.017078;0.000384;0.000144; 3.1e-05; true; 0.071538;0.04; 0.029321; 0.014046;0.000485;0.0002; 9e-06; true; 0.046512;0.04; 0.028921; 0.014199;0.0007019999999999999;0.000294; 7e-06; true; 0.04764;0.06; 0.048279; 0.020209;0.000729;0.00020700000000000002; 5.1e-05; true; 0.072931
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22; 0.203279; 0.051923;5.4e-05;5.3e-05; 0.000408; true; 0.260451;0.41; 0.373764; 0.084944;0.000108;8.3e-05; 1.1e-05; true; 0.466773;0.4; 0.358003; 0.082121;8.8e-05;7.8e-05; 8e-06; true; 0.447755;0.4; 0.369369; 0.078855;8.099999999999999e-05;7.8e-05; 0.000628; true; 0.456146
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.030462; 0.01506;7.4e-05;2.6000000000000002e-05; 0.000179; true; 0.048523;0.07; 0.054821; 0.025728;0.000145;3.9999999999999996e-05; 8e-06; true; 0.08552;0.04; 0.030247; 0.015323;7.599999999999999e-05;2.8e-05; 6e-06; true; 0.048539;0.04; 0.030317; 0.01782;0.00010499999999999999;3.4e-05; 0.000189; true; 0.051407
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.018928; 0.013816;2.1000000000000002e-05;1.1999999999999999e-05; 7.5e-05; true; 0.035834;0.03; 0.019997; 0.013477;1.6e-05;1.1e-05; 9e-06; true; 0.036045;0.01; 0.010722; 0.008907;1.3000000000000001e-05;8e-06; 8e-06; true; 0.021524;0.02; 0.010321; 0.008109;1.2000000000000002e-05;9e-06; 4.6e-05; true; 0.020173
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.031874; 0.017526;5.599999999999999e-05;2.6000000000000002e-05; 7.8e-05; true; 0.052343;0.02; 0.01712; 0.0113;3e-05;1.8e-05; 7e-06; true; 0.030316;0.02; 0.017596; 0.010902;3.2999999999999996e-05;1.9e-05; 6e-06; true; 0.030957;0.04; 0.03066; 0.017053;5.5e-05;2.4e-05; 8.6e-05; true; 0.050503
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.02; 0.012114; 0.007936;8.3e-05;3.6e-05; 4.3e-05; true; 0.021672;0.01; 0.012526; 0.008325;8.3e-05;3.9e-05; 7e-06; true; 0.022404;0.01; 0.01304; 0.009065;9.900000000000001e-05;4.9e-05; 7e-06; true; 0.024063;0.01; 0.012474; 0.008346;8.4e-05;3.8e-05; 4.4e-05; true; 0.022379
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.282024; 0.126278;0.000633;0.00018600000000000002; 0.002677; true; 0.433305;0.3; 0.209588; 0.116842;0.0006529999999999999;0.00020700000000000002; 8e-06; true; 0.351384;0.41; 0.258185; 0.171158;0.0012439999999999999;0.000316; 1.1e-05; true; 0.466709;0.53; 0.359149; 0.182052;0.0013930000000000001;0.000458; 0.004732; true; 0.589596
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.047041; 0.022782;2.1000000000000002e-05;1.3e-05; 0.000197; true; 0.073602;0.07; 0.050995; 0.025079;2.8000000000000003e-05;1.3000000000000001e-05; 9e-06; true; 0.080748;0.04; 0.037428; 0.01446;1.3000000000000001e-05;8e-06; 6e-06; true; 0.054192;0.06; 0.047789; 0.021635;2e-05;1.2000000000000002e-05; 0.000198; true; 0.073182
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.4; 0.319523; 0.117916;0.00025200000000000005;7.2e-05; 0.001646; true; 0.454713;0.4; 0.349228; 0.078873;0.000157;5.2e-05; 8e-06; true; 0.437668;0.26; 0.20778; 0.076756;0.000147;5.4999999999999995e-05; 1e-05; true; 0.296193;0.28; 0.217317; 0.082985;0.000146;5.4e-05; 0.001177; true; 0.311836
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.036832; 0.016348;0.000174;6.9e-05; 0.000201; true; 0.056148;0.04; 0.037804; 0.014349;0.000157;7.500000000000001e-05; 6.1e-05; true; 0.054661;0.04; 0.036954; 0.017524;0.00017700000000000002;6.4e-05; 5.8e-05; true; 0.057385;0.04; 0.026325; 0.018964;0.000207;8e-05; 0.000218; true; 0.048655
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.034234; 0.013607;9.6e-05;3.9e-05; 5.4e-05; true; 0.049901;0.04; 0.034677; 0.013626;9.999999999999999e-05;4.2e-05; 8e-06; true; 0.05072;0.04; 0.034786; 0.013782;9.7e-05;3.7999999999999995e-05; 8e-06; true; 0.050691;0.04; 0.034583; 0.01371;0.00010099999999999999;4.4e-05; 6e-05; true; 0.050477
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.11; 0.092978; 0.03394;0.000438;0.00021999999999999998; 9.4e-05; true; 0.132974;0.07; 0.05228; 0.024427;0.000231;0.00014099999999999998; 9e-06; true; 0.080426;0.07; 0.054152; 0.025059;0.000275;0.000127; 7e-06; true; 0.083707;0.13; 0.093584; 0.037544;0.000465;0.000226; 0.000101; true; 0.138036
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.038279; 0.019397;3e-05;1.6e-05; 0.000143; true; 0.061035;0.05; 0.036823; 0.02269;3.5e-05;1.9e-05; 1e-05; true; 0.063165;0.02; 0.02095; 0.012167;1.9e-05;1.2000000000000002e-05; 6e-06; true; 0.035123;0.04; 0.035619; 0.019005;3.399999999999999e-05;1.5e-05; 0.000152; true; 0.057929
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.011843; 0.009122;2.7e-05;1.2e-05; 3.3e-05; true; 0.022923;0.03; 0.019395; 0.013854;3.7e-05;2.1000000000000002e-05; 8e-06; true; 0.036199;0.01; 0.011041; 0.008275;1.9e-05;1.2000000000000002e-05; 6e-06; true; 0.021049;0.01; 0.01115; 0.009236;2e-05;1.2e-05; 3.4e-05; true; 0.022217
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.032382; 0.016643;3e-05;1.7e-05; 6.5e-05; true; 0.05207;0.02; 0.019082; 0.010264;2e-05;1.2000000000000002e-05; 7e-06; true; 0.031168;0.02; 0.020108; 0.010837;2e-05;1.5e-05; 7e-06; true; 0.032828;0.04; 0.033478; 0.017569;3.7999999999999995e-05;2e-05; 7.8e-05; true; 0.054663
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.052656; 0.025703;3.7999999999999995e-05;1.9e-05; 0.000155; true; 0.083111;0.06; 0.050825; 0.023174;2.8e-05;1.6e-05; 8e-06; true; 0.078043;0.04; 0.028276; 0.014875;2e-05;1.2e-05; 5e-06; true; 0.045553;0.06; 0.049949; 0.022133;3.1e-05;1.6e-05; 0.00015; true; 0.076021
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.02; 0.013916; 0.01368;2.3e-05;1.4e-05; 9.6e-05; true; 0.030138;0.04; 0.025687; 0.020358;3.4e-05;1.7e-05; 7e-06; true; 0.049676;0.02; 0.013724; 0.014384;3.2999999999999996e-05;1.8e-05; 7e-06; true; 0.031716;0.02; 0.013682; 0.011967;2.1000000000000002e-05;1.1000000000000001e-05; 8.8e-05; true; 0.028176
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.25; 0.187718; 0.074871;0.002858;0.0008860000000000001; 0.000208; true; 0.279541;0.14; 0.103088; 0.046195;0.001939;0.000723; 1e-05; true; 0.160609;0.25; 0.186862; 0.072784;0.002055;0.000558; 6e-06; true; 0.275078;0.14; 0.101582; 0.048176;0.0018000000000000002;0.0006420000000000001; 0.000118; true; 0.160132
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.32; 0.229167; 0.103845;0.003303;0.001437; 0.000741; true; 0.357704;0.32; 0.232234; 0.097416;0.002597;0.0008910000000000001; 1.5e-05; true; 0.350499;0.24; 0.139453; 0.099264;0.0026209999999999996;0.0009190000000000001; 1.2e-05; true; 0.260075;0.19; 0.13102; 0.067482;0.0014550000000000001;0.000495; 0.000467; true; 0.212796
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.15; 0.113092; 0.040019;0.0017449999999999998;0.0007890000000000001; 0.000104; true; 0.161857;0.09; 0.065572; 0.03448;0.001713;0.000705; 8e-06; true; 0.10839;0.12; 0.104574; 0.031244;0.001648;0.00073; 6e-06; true; 0.143714;0.12; 0.100284; 0.028535;0.0019950000000000002;0.000721; 0.000104; true; 0.137534
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.61; 0.429688; 0.200625;0.002453;0.0009260000000000001; 0.004669; true; 0.676821;0.6; 0.419625; 0.203065;0.0024129999999999998;0.000929; 1.1e-05; true; 0.664353;0.65; 0.469303; 0.205063;0.003055;0.0014320000000000001; 1.4e-05; true; 0.721596;0.66; 0.469333; 0.203304;0.002373;0.0010299999999999999; 0.004453; true; 0.721499
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.049442; 0.020169;8.599999999999999e-05;3.2e-05; 3.2e-05; true; 0.072955;0.06; 0.050189; 0.021359;0.00011899999999999999;3.1e-05; 6e-06; true; 0.075216;0.06; 0.048856; 0.019462;8.599999999999999e-05;3.2999999999999996e-05; 6e-06; true; 0.071502;0.07; 0.050636; 0.022251;9.7e-05;3.4e-05; 3.3e-05; true; 0.076578
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.1; 0.079491; 0.030808;3e-05;7e-06; 2.2e-05; true; 0.114393;0.11; 0.083636; 0.037006;5.2e-05;1.1e-05; 1e-05; true; 0.126561;0.11; 0.079486; 0.039772;2.8000000000000003e-05;5.999999999999999e-06; 8e-06; true; 0.123482;0.11; 0.09304; 0.030431;2.7000000000000002e-05;5.999999999999999e-06; 2e-05; true; 0.127436
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.06; 0.045251; 0.022436;3.7999999999999995e-05;7e-06; 1.9e-05; true; 0.071237;0.07; 0.052627; 0.024708;3.2999999999999996e-05;8.000000000000001e-06; 8e-06; true; 0.08062;0.06; 0.044605; 0.019724;3.1e-05;4.9999999999999996e-06; 7e-06; true; 0.067425;0.06; 0.047974; 0.022748;3.1e-05;5.999999999999999e-06; 1.6e-05; true; 0.074113
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.07; 0.053139; 0.023389;3.1e-05;5.999999999999999e-06; 6.4e-05; true; 0.08035;0.1; 0.091172; 0.027517;2.8e-05;4.9999999999999996e-06; 8e-06; true; 0.122526;0.11; 0.090559; 0.036801;4.599999999999999e-05;7e-06; 7e-06; true; 0.133371;0.07; 0.056335; 0.024093;3e-05;4.9999999999999996e-06; 6.2e-05; true; 0.08428
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.59; 0.43636; 0.182766;0.001892;0.0009750000000000001; 0.004897; true; 0.66561;0.63; 0.453523; 0.195308;0.001785;0.000711; 1.1e-05; true; 0.688478;0.62; 0.46182; 0.192036;0.001751;0.0007080000000000001; 9e-06; true; 0.692803;0.37; 0.253705; 0.119915;0.001166;0.000568; 0.003129; true; 0.40475
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.06; 0.048419; 0.02266;4.1e-05;7e-06; 4.4e-05; true; 0.074581;0.11; 0.082487; 0.035323;7e-05;1e-05; 8e-06; true; 0.123239;0.06; 0.04711; 0.02238;4.1e-05;7e-06; 6e-06; true; 0.072789;0.11; 0.087807; 0.036757;9.199999999999999e-05;1.2e-05; 8.6e-05; true; 0.130589
