name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.25;0.13526359999999998;0.0087703;0.014901300000000001; 0.0378103000; True; 0.0676788000; 0.2558231000;0.24; 0.16809; 0.09082;0.00029400000000000004;9.9e-05; 0.000166; true; 0.274236;0.29; 0.174919; 0.091122;0.036094;0.001125;0.000501; 0.001114; true; 0.316796;0.22; 0.148926; 0.080438;0.0023160000000000004;0.0013930000000000001;0.000911; 0.0013; true; 0.248946;7.61; 0.393331; 1.31855;0.001686; 6.3e-05; true; 7.31422;1.45; 0.3482; 0.0000; 0.0319; 0.0042; 0.0000; True; 0.0362; 0.3856;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.9; 0.1937; 0.0269; 0.3860;0.3463; 0.3572; True; 0.7432; 0.9727;4.38;0.693081112;0.178744788; 0.050928128; true; 0.249377885; 1.182649307;2.27;0.174053775;0.007398221000000001; 0.002136722; true; 0.039855546; 0.470059499
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.22;0.0974419;0.0088959;0.016233800000000003; 0.0480939000; True; 0.0765261000; 0.2153313000;0.12; 0.094263; 0.037972;0.000411;0.00018199999999999998; 0.000234; true; 0.140311;0.14; 0.093496; 0.036303;0.013491;0.00121;0.0007950000000000001; 0.002537; true; 0.153286;0.13; 0.095514; 0.036086;0.0016100000000000003;0.001896;0.0014340000000000002; 0.00251; true; 0.145238;0.99; 0.168378; 0.080052;0.00072; 0.0001; true; 0.606723;1.27; 0.1934; 0.0000; 0.0029; 0.0002; 0.0000; True; 0.0032; 0.1972;6.1; 0.1924; 0.0478; 4.7820; 0.0971; 0.0420; True; 4.9212; 5.1619;1.21; 0.1353; 0.0124; 0.0306;0.023899999999999998; 0.0377; True; 0.0684; 0.2170;2.44;0.45904494399999995;0.065707651; 0.026674313; true; 0.102512742; 0.709668845;1.48;0.07746292099999999;0.025938529999999998; 0.004428875; true; 0.061696799; 0.320498683
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.2;0.09309400000000001;0.008481299999999999;0.0145644; 0.0354356000; True; 0.0613901000; 0.1949183000;0.13; 0.095908; 0.03698;0.000291;0.00010599999999999999; 6.8e-05; true; 0.139813;0.13; 0.096845; 0.036847;0.013451;0.000835;0.000573; 0.000599; true; 0.154815;0.13; 0.098021; 0.036762;0.001595;0.0016179999999999999;0.0011259999999999998; 0.001111; true; 0.146542;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09; 0.1947; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0011; 0.1962;4.48; 0.1938; 0.0499; 4.1551; 0.0613; 0.0066; True; 4.2237; 4.4696;1.28; 0.1994; 0.0238; 0.0171;0.0021999999999999997; 0.0025; True; 0.0197; 0.2435;3.02;0.9608695;0.20625312599999998; 0.066377642; true; 0.290738536; 1.689734992;1.56;0.128658103;0.008651813000000001; 0.001951301; true; 0.024741794; 0.404143958
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.21;0.14641810000000002;0.0124881;0.0201281; 0.0501723000; True; 0.0901827000; 0.3373298000;0.12; 0.116797; 0.038475;0.000301;0.00011999999999999999; 0.000141; true; 0.161803;0.13; 0.098057; 0.041602;0.011022;0.0012560000000000002;0.000658; 0.001191; true; 0.159292;0.12; 0.083993; 0.032546;0.0012079999999999999;0.001843;0.0013359999999999997; 0.001786; true; 0.128992;1.76; 0.147996; 0.934784;0.000732; 5.8e-05; true; 1.46078;1.14; 0.2004; 0.0000; 0.0011; 0.0001; 0.0001; True; 0.0013; 0.2020;3.35; 0.2156; 0.0453; 2.0607; 0.0871; 0.0295; True; 2.1774; 2.4390;1.37; 0.2230; 0.0213; 0.0176;0.0026; 0.0034; True; 0.0211; 0.2660;2.38;0.5122353430000001;0.067948936; 0.02022577; true; 0.095533943; 0.817814135;1.18;0.08447611099999999;0.008562968; 0.003264582; true; 0.020434894; 0.286794309
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;0.78;0.24978050000000002;0.012897299999999999;0.1999047; 0.2639342000; True; 0.4804700000; 0.7769690000;0.51; 0.302096; 0.131581;0.044607;0.01831; 0.039895; true; 0.605343;3.73; 0.57313; 0.229319;0.161745;0.546687;1.240212; 1.05917; true; 3.9338;0.75; 0.287388; 0.117388;0.007028;0.107125;0.205241; 0.098878; true; 0.843123;TO; 1.58801;MISSING;MISSING;MISSING;MISSING;MISSING;2.33; 0.8786; 0.0000; 0.4608; 0.0287; 0.0402; True; 0.5299; 1.4148;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;15.5; 0.9360; 0.1784; 9.1286;4.4974; 4.6766; True; 13.8052; 15.1143;7.11;0.9759877480000001;0.775812006; 0.217791711; true; 1.000342694; 2.356353927;4.89;0.35092341900000007;0.417314457; 0.047417537; true; 0.502233817; 1.229460617
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.23;0.124765;0.0064781;0.0516818; 0.0229837000; True; 0.0841321000; 0.2480391000;0.34; 0.238533; 0.101056;0.020342000000000002;0.010742000000000002; 0.000233; true; 0.394594;1.22; 0.244715; 0.111245;0.07046000000000001;0.18957300000000002;0.61219; 0.000739; true; 1.28951;0.71; 0.441933; 0.1621;0.005478;0.052197999999999994;0.095819; 0.001328; true; 0.778871;32.19; 1.21113; 0.644766;0.960955; 1.5e-05; true; 32.1082;2.25; 0.8581; 0.0000; 0.2549; 0.0089; 0.0000; True; 0.2639; 1.1240;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.89; 0.7837; 0.1281; 4.5683;0.5444; 0.5623; True; 5.1307; 6.0935;6.8;1.067084809;0.32918542; 0.114426871; true; 0.462108033; 1.970389366;3.42;0.269721456;0.14859563499999998; 0.001261279; true; 0.165098588; 0.891173251
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.37;0.2552712;0.009153399999999999;0.0764557; 0.0828630000; True; 0.1764826000; 0.4726627000;0.61; 0.46484; 0.18066;0.00982;0.002885; 0.000434; true; 0.705392;1.01; 0.479335; 0.191212;0.14092000000000002;0.080553;0.10714900000000001; 0.006107; true; 1.06408;0.65; 0.427543; 0.179611;0.010459;0.019749000000000003;0.029082000000000004; 0.003562; true; 0.705458;TO; 0.782909; 0.468548;MISSING;MISSING;MISSING;MISSING;2.2; 0.9322; 0.0000; 0.1173; 0.0085; 0.0000; True; 0.1259; 1.0636;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.92; 0.9002; 0.1475; 2.3263;3.3281; 3.5092; True; 5.8356; 6.9222;8.2;0.881981633;0.495412737; 1.328049039; true; 1.831513652; 3.049895598;3.67;0.309219908;0.062862636; 0.006575607; true; 0.078097859; 0.776476025
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.25;0.12304770000000001;0.009421299999999999;0.016408100000000002; 0.0414519000; True; 0.0699080000; 0.2355865000;0.21; 0.150546; 0.066407;0.000457;0.00015199999999999998; 0.000963; true; 0.230947;0.28; 0.164327; 0.069011;0.036374;0.00159;0.001747; 0.012046; true; 0.295532;0.34; 0.165344; 0.069667;0.003994;0.0021190000000000002;0.002018; 0.111631; true; 0.366523;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.44; 0.2781; 0.0000; 0.0023; 0.0000; 0.0000; True; 0.0025; 0.2813;53.74; 0.1778; 0.0465; 19.1046; 0.5613; 35.2882; True; 54.9549; 55.1830;1.84; 0.3089; 0.0475; 0.0227;0.34430000000000005; 0.3455; True; 0.3684; 0.7258;4.21;0.7412765800000001;0.08256431800000001; 0.065133245; true; 0.167946211; 1.122539257;2.6;0.131364598;0.015482893; 0.174752006; true; 0.216114342; 0.591360793
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.14;0.0642636;0.0057195;0.0095755; 0.0287439000; True; 0.0463065000; 0.1368770000;0.16; 0.121698; 0.046109;0.000522;0.000136; 0.000179; true; 0.175994;0.18; 0.121831; 0.045538;0.015177;0.002016;0.00249; 0.002843; true; 0.196488;0.17; 0.122599; 0.044915;0.0017630000000000002;0.001766;0.0017950000000000002; 0.002229; true; 0.181684;42.32; 0.177753; 0.088678;0.0038849999999999996; 6.9e-05; true; 47.1367;1.33; 0.2132; 0.0000; 0.0016; 0.0000; 0.0000; True; 0.0017; 0.2153;6.84; 0.2479; 0.0503; 5.3709; 0.0319; 0.0722; True; 5.4752; 5.7741;1.58; 0.3113; 0.0367; 0.0260;0.0056; 0.0058; True; 0.0319; 0.3809;2.68;0.700640473;0.096543923; 0.035383344; true; 0.144600812; 1.205084383;1.34;0.09521809;0.009381771; 0.003187159; true; 0.020065679; 0.369414296
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.12;0.0784623;0.0063496;0.0098936; 0.0310003000; True; 0.0493395000; 0.1661846000;0.06; 0.06693; 0.023815;0.000227;6.799999999999999e-05; 4.3e-05; true; 0.09404;0.06; 0.065091; 0.027097;0.004692999999999999;0.0008410000000000001;0.0011350000000000002; 0.000669; true; 0.102405;0.06; 0.066243; 0.026756;0.000536;0.0011749999999999998;0.001186; 0.001579; true; 0.10082;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.38; 0.1702; 0.0000; 0.0014; 0.0000; 0.0000; True; 0.0015; 0.1723;6.09; 0.1739; 0.0420; 4.6329; 0.0279; 0.0799; True; 4.7407; 4.9573;1.3; 0.1530; 0.0160; 0.0165;0.0059; 0.0060; True; 0.0226; 0.1923;2.66;0.37076939000000003;0.060570771999999995; 0.014100115; true; 0.081486343; 0.633188516;1.41;0.058263841000000004;0.022529616; 0.006196137; true; 0.035681512; 0.240982623
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.23;0.09503909999999999;0.008392000000000002;0.0482109; 0.0379371000; True; 0.0976169000; 0.2312656000;0.15; 0.115884; 0.043886;0.0038529999999999997;0.001419; 0.000137; true; 0.175074;0.22; 0.115488; 0.043609;0.015892;0.022422;0.02594; 0.003111; true; 0.238871;0.18; 0.114963; 0.041914;0.001932;0.011165000000000001;0.012475; 0.005172; true; 0.195353;0.95; 0.180428; 0.091901;0.000701; 1.3e-05; true; 0.574276;1.3; 0.2005; 0.0000; 0.0129; 0.0010; 0.0000; True; 0.0140; 0.2150;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.61; 0.3046; 0.0946; 0.5984;0.7769999999999999; 0.8166; True; 1.4152; 1.8212;4.12;0.696637827;0.21090726; 0.06040195; true; 0.279644685; 1.156046657;2.27;0.135930738;0.124160717; 0.056097059; true; 0.20765631; 0.646893353
/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.3;0.2019704;0.0090474;0.0220394; 0.0403882000; True; 0.0756118000; 0.3141525000;0.4; 0.274293; 0.135802;0.003003;0.0008900000000000001; 0.000587; true; 0.438456;0.67; 0.486359; 0.121504;0.050385;0.010282999999999999;0.02461; 0.006296; true; 0.712782;0.59; 0.453953; 0.092239;0.0046300000000000004;0.003914;0.004889; 0.074628; true; 0.648545;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.69; 0.7929; 0.0000; 0.0351; 0.0014; 0.0000; True; 0.0365; 0.8305;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.66; 1.0958; 0.2171; 0.8914;0.9241; 0.9863; True; 1.8779; 3.2065;5.31;1.9075092139999998;0.170546655; 0.14744455; true; 0.330406139; 2.845137323;3.36;0.3804680060000001;0.030808511; 0.281343335; true; 0.320655364; 1.086222491
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.67;0.249349;0.010393099999999999;0.30791559999999996; 0.0433273000; True; 0.3672049000; 0.6707391000;0.71; 0.482285; 0.217712;0.046731999999999996;0.017367999999999998; 0.000518; true; 0.860783;3.01; 0.470832; 0.239752;0.139381;0.493673;1.730537; 0.005045; true; 3.37556;0.58; 0.248318; 0.127151;0.00637;0.06437400000000001;0.161297; 0.003963; true; 0.63006;38.05; 0.908044; 0.463375;0.904787; 0.001044; true; 40.3267;2.2; 0.8848; 0.0000; 0.1656; 0.0000; 0.0000; True; 0.1657; 1.0525;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.02; 0.9267; 0.1475; 3.0251;0.0115; 0.0117; True; 3.0369; 4.1141;9.91;1.212753178;0.36182608000000005; 0.924572779; true; 1.293999733; 2.899690698;4.38;0.528808242;0.630606146; 0.008124523; true; 0.646752562; 1.83679811
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.38;0.2064173;0.0094646;0.0961154; 0.0479778000; True; 0.1594938000; 0.4290142000;0.58; 0.468979; 0.18999;0.036899999999999995;0.010858999999999999; 0.000127; true; 0.760631;1.52; 0.480607; 0.200002;0.11722;0.271258;0.5954959999999999; 0.014803; true; 1.81548;0.72; 0.422477; 0.179313;0.010466999999999999;0.07115;0.10691; 0.00369; true; 0.821067;TO; 1.5898; 45.5366;MISSING;MISSING;MISSING;MISSING;1.4; 0.4660; 0.0000; 0.0840; 0.0000; 0.0000; True; 0.0841; 0.5514;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.67; 0.4498; 0.0638; 1.3761;0.0015; 0.0015; True; 1.3777; 1.8929;7.29;1.034738378;0.461625462; 0.210053; true; 0.679743097; 2.165961265;4.19;0.347504777;0.20114414; 0.004138169; true; 0.226511402; 0.963604025
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.39;0.2072807;0.009647;0.07920999999999999; 0.0479248000; True; 0.1412087000; 0.4073117000;0.54; 0.389127; 0.162786;0.007043;0.00351; 0.000491; true; 0.592794;0.49; 0.289322; 0.093545;0.056968;0.027433999999999997;0.048436; 0.006029; true; 0.540647;0.55; 0.383562; 0.147374;0.008842000000000001;0.019405000000000002;0.027429; 0.004873; true; 0.614656;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.42; 0.4489; 0.0000; 0.0170; 0.0000; 0.0000; True; 0.0171; 0.4669;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.84; 0.4538; 0.0568; 0.2332;0.0069; 0.0069; True; 0.2402; 0.7520;6.6;0.946810422;0.429407305; 0.269898105; true; 0.706414833; 1.971008513;3.21;0.23467353500000002;0.19184228299999997; 0.018061496; true; 0.217962913; 0.742310073
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata;0.29;0.1895922;0.008653899999999999;0.012899399999999998; 0.0362752000; True; 0.0608192000; 0.2900508000;0.47; 0.360409; 0.12962;8.099999999999999e-05;1.4e-05; 7.5e-05; true; 0.510419;0.52; 0.361272; 0.12572;0.069721;7e-05;3.4e-05; 0.00048; true; 0.573076;0.46; 0.36279; 0.122657;0.00636;0.000812;0.000589; 0.0013; true; 0.511465;29.77; 1.18375; 0.575991;0.070914; 9.4e-05; true; 30.8439;1.81; 0.7034; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.7045;15.56; 0.7074; 0.3306; 13.3902; 0.1430; 0.0211; True; 13.5543; 14.5936;1.9; 0.7073; 0.1334; 0.0008;0.0013000000000000002; 0.0014; True; 0.0022; 0.8445;4.71;0.9918121070000001;0.34584628100000003; 0.118516204; true; 0.487112754; 1.873483904;2.34;0.31020033399999997;0.004356777; 0.002667293; true; 0.014126628; 0.796115855
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.33;0.26178739999999995;0.011441900000000001;0.0257069; 0.0527676000; True; 0.0971499000; 0.4957322000;0.44; 0.461243; 0.113473;7.199999999999999e-05;1.2e-05; 7e-05; true; 0.592252;0.49; 0.454284; 0.208343;0.058811999999999996;6.699999999999999e-05;3.6e-05; 9.7e-05; true; 0.738493;0.45; 0.608406; 0.156228;0.005548;0.0030369999999999998;0.00223; 0.004512; true; 0.797499;28.69; 1.40611; 0.55972;0.008846999999999999; 1.4e-05; true; 29.553;1.79; 0.7794; 0.0000; 0.0004; 0.0000; 0.0003; True; 0.0007; 0.7809;12.03; 0.8194; 0.3529; 10.3639; 0.0461; 0.0013; True; 10.4115; 11.5885;1.86; 0.7381; 0.0682; 0.0006;0.0005; 0.0006; True; 0.0013; 0.8089;4.18;1.0592258300000001;0.29887099899999997; 0.078007491; true; 0.401678238; 1.753341477;2.82;0.23905543099999998;0.0056988460000000005; 0.001036767; true; 0.021701875; 0.586198106
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.35;0.2094457;0.0104416;0.0330602; 0.0390866000; True; 0.0867103000; 0.3405944000;0.59; 0.444977; 0.249099;0.014509000000000001;0.003645; 0.000103; true; 0.767259;0.98; 0.435547; 0.224573;0.176213;0.089284;0.12427200000000001; 0.022518; true; 1.12496;0.64; 0.373417; 0.199124;0.016332;0.031182;0.038829; 0.001692; true; 0.704733;TO; 0.923098;MISSING;MISSING;MISSING;MISSING;MISSING;1.65; 0.5366; 0.0000; 0.0428; 0.0001; 0.0002; True; 0.0432; 0.5810;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.02; 0.5212; 0.1560; 1.5783;0.0031999999999999997; 0.0035; True; 1.5818; 2.2643;6.94;1.2237502750000002;0.25723166199999997; 0.046156605; true; 0.310993796; 1.938074504;4.41;0.355635335;0.050275318; 0.003260115; true; 0.061599107; 0.996784598
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.34;0.21454920000000002;0.009644799999999999;0.025455099999999998; 0.0421451000; True; 0.0818470000; 0.3512541000;0.64; 0.444832; 0.204212;0.008889999999999999;0.002852; 0.001067; true; 0.710116;0.92; 0.434322; 0.196486;0.156958;0.041783999999999995;0.073687; 0.009528; true; 0.973886;0.63; 0.38694; 0.186145;0.012041999999999999;0.014558;0.019917; 0.021318; true; 0.679283;TO; 0.923607; 0.440376;MISSING;MISSING;MISSING;MISSING;2.08; 0.9036; 0.0000; 0.0254; 0.0000; 0.0000; True; 0.0255; 0.9306;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.63; 0.8423; 0.1570; 0.4502;0.0499; 0.0502; True; 0.5005; 1.5042;7.59;1.043644498;0.31551848600000004; 0.139861783; true; 0.462069256; 1.855358048;4.45;0.526749213;0.035004109000000005; 0.054575511; true; 0.097815811; 1.110129334
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.3;0.1702078;0.008990799999999998;0.030916799999999998; 0.0461779000; True; 0.0888005000; 0.3006651000;0.4; 0.304393; 0.110771;0.011618999999999999;0.004982; 6.5e-05; true; 0.450369;0.42; 0.189514; 0.067042;0.032298999999999994;0.046881;0.09215; 0.018521; true; 0.455432;0.44; 0.309402; 0.10847;0.004725999999999999;0.0213;0.033214; 0.001594; true; 0.496858;TO; 1.06679; 1.60832;MISSING;MISSING;MISSING;MISSING;1.71; 0.6615; 0.0000; 0.0701; 0.0000; 0.0000; True; 0.0702; 0.7326;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.08; 0.3687; 0.0357; 0.8882;0.0018; 0.0019; True; 0.8902; 1.2958;6.82;1.111909491;0.375236318; 0.12425851; true; 0.510388446; 2.050364409;3.08;0.362195978;0.10605334400000001; 0.016078043; true; 0.138312782; 0.93312553
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.32;0.28668910000000003;0.023077699999999996;0.038377299999999996; 0.0489652000; True; 0.1185611000; 0.4949636000;0.36; 0.317142; 0.081747;0.0062770000000000005;0.00231; 5.6e-05; true; 0.418119;0.53; 0.335148; 0.086015;0.028459999999999996;0.050813000000000004;0.068456; 0.000944; true; 0.578352;0.4; 0.320238; 0.088927;0.0024960000000000004;0.013080000000000001;0.018586000000000002; 0.001639; true; 0.455398;TO; 1.17886; 1.56914;MISSING;MISSING;MISSING;MISSING;1.83; 0.6010; 0.0000; 0.0536; 0.0000; 0.0000; True; 0.0537; 0.6587;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.88; 0.5065; 0.0206; 0.4746;0.0012; 0.0012; True; 0.4758; 1.0034;5.07;0.770118182;0.444116622; 0.055455046; true; 0.507304442; 1.516668732;2.18;0.163504379;0.116657249; 0.002299126; true; 0.150412576; 0.667309478
