name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15026-*.mata;0.18;0.0755027;0.0096656;0.0151384; 0.0002960000; False; 0.0279179000; 0.1704657000;0.04; 0.042049;0.00023300000000000003;8.099999999999999e-05; 0.000223; false; 0.051202;0.04; 0.031212;0.012048;0.000341;0.00021799999999999999; 3.7e-05; false; 0.047264;0.05; 0.039758;0.00216;0.001206;0.000936; 0.000119; false; 0.050944;0.62; 0.040127;4.4000000000000006e-05; 5e-06; true; 0.09043;1.0; 0.0463; 0.0000; 0.0009; 0.0000; 0.0000; False; 0.0011; 0.0486;1.44; 0.1280; 0.0253; 0.1131; 0.0043; 0.0008; False; 0.1182; 0.2722;1.48; 0.0733; 0.0408; 0.0075; 0.0062; 0.0065; False; 0.0141; 0.1292;2.67;0.461684441; 0.132617472; 0.008298414; false; 0.180555591; 0.859892912;1.53;0.11035959499999999; 0.004988942; 2.5306E-5; false; 0.012546805; 0.363930772
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15030-*.mata;0.19;0.132788;0.0106479;0.023487599999999997; 0.0003008000; False; 0.0387602000; 0.2610273000;0.03; 0.032459;0.000194;1.5000000000000002e-05; 3e-06; false; 0.03921;0.03; 0.018637;0.010305;0.000205;6.8e-05; 2.5e-05; false; 0.031912;0.03; 0.027305;0.001965;0.00115;0.0008439999999999999; 6.5e-05; false; 0.037641;0.61; 0.031081;4.1e-05; 4e-06; true; 0.081377;1.12; 0.0556; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0567;1.34; 0.0569; 0.0208; 0.0413; 0.0033; 0.0015; False; 0.0462; 0.1245;1.07; 0.0548; 0.0283; 0.0017; 0.0006; 0.0007; False; 0.0024; 0.0862;1.84;0.18629631800000002; 0.051016391; 0.002243225; false; 0.061186506; 0.439245165;1.47;0.078543864; 0.025385499; 2.343E-5; false; 0.046613342; 0.364909436
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15031-*.mata;0.08;0.029203399999999997;0.006296; 0.0087351000; 0.0001514000; False; 0.0171686000; 0.0856248000;0.01; 0.010771; 4.6e-05; 1.4e-05; 5.4e-05; false; 0.012916;0.01; 0.010869;0.005634999999999999; 7.5e-05; 4.4e-05; 3.3e-05; false; 0.018272;0.01; 0.010883;0.0006140000000000001; 0.000812; 0.000685; 9.8e-05; false; 0.015594;0.5; 0.010475; 2.7e-05; 5e-06; true; 0.022299;1.03; 0.0167; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0172;1.28; 0.0332; 0.0075; 0.0127; 0.0037; 0.0001; False; 0.0165; 0.0575;1.28; 0.0250; 0.0101; 0.0012; 0.0011; 0.0012; False; 0.0024; 0.0380;1.39;0.17653854; 0.038995405; 0.002666007; false; 0.048495575; 0.411420975;1.22;0.044957899; 0.003701931; 3.7629E-5; false; 0.019872288; 0.218699912
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15036-*.mata;0.16;0.061158300000000006;0.009890199999999998;0.018992099999999998; 0.0002549000; True; 0.0316049000; 0.1546038000;0.03; 0.027389;0.000922;0.000188; 2e-06; true; 0.034585;0.05; 0.025286;0.013906;0.004281999999999999;0.003195; 2e-06; true; 0.050979;0.03; 0.02129;0.001501;0.002007;0.00164; 3.1e-05; true; 0.031362;0.59; 0.026493;3.8e-05; 5e-06; true; 0.060172;1.12; 0.0281; 0.0000; 0.0018; 0.0000; 0.0000; True; 0.0018; 0.0303;1.33; 0.0493; 0.0158; 0.0703; 0.0036; 0.0000; True; 0.0740; 0.1398;1.32; 0.0482; 0.0250; 0.0289; 0.0002; 0.0003; True; 0.0292; 0.1030;1.87;0.17346067199999998; 0.058428243; 0.002422723; true; 0.067739911; 0.435904673;1.37;0.062888733; 0.004398399; 2.4378E-5; true; 0.013560424; 0.292333907
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15037-*.mata;0.17;0.06876819999999999;0.0087125;0.012825; 0.0002424000; True; 0.0241578000; 0.2036027000;0.03; 0.035656;1.5000000000000002e-05;5.999999999999999e-06; 2e-06; true; 0.042396;0.05; 0.033663;0.019054;2.6000000000000002e-05;8e-06; 2e-06; true; 0.058085;0.02; 0.021166;0.00103;0.000581;0.00037099999999999996; 1.9e-05; true; 0.027803;0.64; 0.035776;5.2000000000000004e-05; 5e-06; true; 0.077301;1.34; 0.0709; 0.0000; 0.0001; 0.0004; 0.0000; True; 0.0005; 0.0722;1.54; 0.0720; 0.0285; 0.1976; 0.0084; 0.0000; True; 0.2062; 0.3075;1.08; 0.0421; 0.0192; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0626;2.36;0.298857816; 0.096128385; 0.003158333; true; 0.107793505; 0.58868178;1.68;0.146149719; 0.002733241; 3.6013E-5; true; 0.010916128; 0.37749988
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15040-*.mata;0.15;0.0959616;0.022781500000000003;0.0161783; 0.0003527000; False; 0.0425173000; 0.2075687000;0.01; 0.012381;0.001989;0.000444; 0.000106; false; 0.018461;0.04; 0.01734;0.009599;0.008503;0.0067; 0.003114; false; 0.048404;0.03; 0.016458;0.0009660000000000001;0.003505;0.002973; 0.000769; false; 0.028642;0.51; 0.011498;5.4e-05; 5e-06; true; 0.028362;1.32; 0.0365; 0.0000; 0.0051; 0.0002; 0.0000; False; 0.0054; 0.0426;1.46; 0.0336; 0.0092; 0.0663; 0.0028; 0.0765; False; 0.1457; 0.1891;1.05; 0.0196; 0.0080; 0.0353; 0.0092; 0.0092; False; 0.0445; 0.0731;1.66;0.137782151; 0.072525854; 0.002026307; false; 0.100618002; 0.423457292;1.38;0.05404672; 0.009162945; 2.5784E-5; false; 0.016508917; 0.242068662
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15041-*.mata;0.14;0.0525529;0.0091091;0.0145962; 0.0002849000; True; 0.0278216000; 0.1396268000;0.02; 0.016187;9.400000000000001e-05;4.2000000000000004e-05; 2e-06; true; 0.019698;0.02; 0.015458;0.008621;0.000446;0.000191; 3e-06; true; 0.027549;0.02; 0.016052;0.0010040000000000001;0.00091;0.000701; 2.5e-05; true; 0.022199;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0182; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0189;1.15; 0.0179; 0.0045; 0.0498; 0.0034; 0.0000; True; 0.0533; 0.0760;1.18; 0.0323; 0.0157; 0.0047; 0.0006; 0.0006; True; 0.0054; 0.0539;2.1;0.252610204; 0.179486634; 0.002327003; true; 0.200790496; 0.670749228;1.19;0.046659273; 0.00405499; 2.8542E-5; true; 0.011611889; 0.302884003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15046-*.mata;0.08;0.0249905;0.0056765999999999995; 0.0097259000; 0.0003016000; True; 0.0180832000; 0.0776824000;0.0; 0.001799; 1e-05; 5e-06; 2e-06; true; 0.002267;0.0; 0.001727;0.001052; 1e-05; 3e-06; 1e-06; true; 0.003177;0.0; 0.00125;0.000107; 0.00066; 0.000531; 3.2e-05; true; 0.003866;ERR;ERR;ERR;ERR;ERR;ERR;1.01; 0.0065; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0068;1.21; 0.0107; 0.0013; 0.0012; 0.0002; 0.0000; True; 0.0015; 0.0137;1.24; 0.0105; 0.0028; 0.0001; 0.0002; 0.0003; True; 0.0004; 0.0140;1.21;0.099593264; 0.025565217; 0.002363785; true; 0.034071872; 0.226574221;1.03;0.02437834; 0.001971555; 2.7908E-5; true; 0.009348188; 0.134228574
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15047-*.mata;0.16;0.072412;0.010024799999999999;0.01586; 0.0002752000; True; 0.0287727000; 0.1726663000;0.02; 0.028895;3.899999999999999e-05;1.6e-05; 2e-06; true; 0.03719;0.04; 0.030329;0.014558999999999999;8.499999999999999e-05;4.7e-05; 1e-06; true; 0.048527;0.03; 0.025007;0.002595;0.001028;0.000718; 2.7e-05; true; 0.03468;0.56; 0.039682;4.1e-05; 4e-06; true; 0.097374;1.1; 0.0699; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0711;1.42; 0.0461; 0.0178; 0.1200; 0.0073; 0.0000; True; 0.1274; 0.1921;1.13; 0.0487; 0.0261; 0.0007; 0.0002; 0.0002; True; 0.0009; 0.0764;2.41;0.37545138699999997; 0.081711927; 0.002431972; true; 0.09025849; 0.674391105;1.68;0.161378716; 0.003136842; 2.8095E-5; true; 0.023826999; 0.499724308
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15050-*.mata;0.13;0.0413302;0.008071300000000002;0.011281000000000001; 0.0001833000; True; 0.0217351000; 0.1216976000;0.0; 0.001229;1.9e-05;9e-06; 1e-06; true; 0.001575;0.0; 0.001823;0.000992;7e-05;4.8e-05; 1e-06; true; 0.00338;0.0; 0.001721;0.000123;0.000779;0.0006810000000000001; 4.9e-05; true; 0.004816;0.52; 0.001506;2.9e-05; 7e-06; true; 0.003553;1.22; 0.0090; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0095;1.05; 0.0064; 0.0007; 0.0023; 0.0003; 0.0000; True; 0.0026; 0.0099;1.26; 0.0094; 0.0022; 0.0008; 0.0002; 0.0003; True; 0.0011; 0.0130;1.31;0.11098817600000001; 0.039275287; 0.002602732; true; 0.048576163; 0.254829648;1.03;0.020239095; 0.002389917; 2.472E-5; true; 0.009834051; 0.166255097
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15051-*.mata;0.15;0.05370020000000001;0.008818;0.0139901; 0.0002753000; True; 0.0263446000; 0.1424994000;0.01; 0.01623;4.1e-05;1.7e-05; 2e-06; true; 0.019812;0.02; 0.016063;0.007802999999999999;0.00015800000000000002;4.9e-05; 1e-06; true; 0.026669;0.01; 0.010284;0.001132;0.001037;0.000717; 2.3e-05; true; 0.017138;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.0195; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0201;1.08; 0.0184; 0.0045; 0.0245; 0.0015; 0.0000; True; 0.0260; 0.0493;1.09; 0.0198; 0.0087; 0.0005; 0.0002; 0.0002; True; 0.0008; 0.0296;1.79;0.234174697; 0.090862105; 0.015520058; true; 0.111886545; 0.515028725;1.35;0.07044063; 0.011804323; 2.4285E-5; true; 0.021431142; 0.296569259
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15056-*.mata;0.14;0.0534568;0.009111300000000001; 0.0139931000; 0.0002206000; False; 0.0256971000; 0.1625327000;0.0; 0.00285; 9.6e-05; 2.5e-05; 2.2e-05; false; 0.003645;0.0; 0.002877;0.001403; 0.00028; 0.000262; 0.000245; false; 0.005644;0.01; 0.002768;0.000212; 0.000825; 0.000774; 0.000213; false; 0.006324;0.47; 0.002943; 1.9e-05; 4e-06; true; 0.005731;1.02; 0.0075; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0080;1.11; 0.0118; 0.0018; 0.0021; 0.0005; 0.0036; False; 0.0064; 0.0202;1.02; 0.0079; 0.0018; 0.0015; 0.0011; 0.0012; False; 0.0027; 0.0127;1.26;0.198583042; 0.039480292; 0.001711066; false; 0.057288802; 0.374831802;1.08;0.029086545; 0.002882122; 3.7925E-5; false; 0.009213475; 0.130413787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15060-*.mata;0.15;0.0542104;0.0090949;0.0137067; 0.0002389000; True; 0.0254721000; 0.1416312000;0.02; 0.023098;1.7e-05;7e-06; 3e-06; true; 0.027775;0.03; 0.020475;0.012392;1.4000000000000001e-05;8e-06; 2e-06; true; 0.036715;0.03; 0.020146;0.001224;0.0007599999999999999;0.000527; 2e-05; true; 0.027009;0.54; 0.022905;3.3e-05; 6e-06; true; 0.04667;1.21; 0.0375; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0383;1.23; 0.0440; 0.0188; 0.0580; 0.0045; 0.0000; True; 0.0626; 0.1259;1.11; 0.0441; 0.0247; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0699;1.61;0.19980153; 0.069212855; 0.002380018; true; 0.077671703; 0.465552801;1.52;0.101324239; 0.002684287; 3.2411E-5; true; 0.026802868; 0.314229496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15061-*.mata;0.16;0.0667369;0.009439099999999999;0.014473300000000001; 0.0002410000; False; 0.0267240000; 0.1569373000;0.03; 0.030276;0.00019999999999999998;8.2e-05; 0.00015; false; 0.037282;0.05; 0.03071;0.017526;0.000702;0.00031; 7.8e-05; false; 0.054057;0.02; 0.023325;0.0016769999999999999;0.001085;0.0008160000000000001; 0.000133; false; 0.03155;0.55; 0.030694;3.7e-05; 5e-06; true; 0.069273;1.31; 0.0600; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0616;1.23; 0.0465; 0.0198; 0.0742; 0.0044; 0.0017; False; 0.0804; 0.1472;1.28; 0.0563; 0.0304; 0.0054; 0.0079; 0.0081; False; 0.0136; 0.1009;2.38;0.292317203; 0.105994168; 0.002196688; false; 0.129975227; 0.707835832;1.54;0.126352665; 0.011432152; 2.8129E-5; false; 0.024302651; 0.36174098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15066-*.mata;0.11;0.0305798;0.0059096;0.0088566; 0.0001339000; True; 0.0164884000; 0.1541171000;0.01; 0.012263;0.0004919999999999999;0.000124; 2e-06; true; 0.015739;0.02; 0.012844;0.006788;0.0018319999999999999;0.001183; 1e-06; true; 0.024753;0.01; 0.011691;0.0008039999999999999;0.0014900000000000002;0.001202; 2.7e-05; true; 0.018426;0.58; 0.012707;3.6e-05; 5e-06; true; 0.034434;1.29; 0.0279; 0.0000; 0.0015; 0.0000; 0.0000; True; 0.0016; 0.0300;1.16; 0.0271; 0.0071; 0.0746; 0.0048; 0.0000; True; 0.0795; 0.1142;1.22; 0.0282; 0.0130; 0.0175; 0.0002; 0.0003; True; 0.0179; 0.0595;1.82;0.19962704200000003; 0.070520673; 0.002466893; true; 0.079499807; 0.407588616;1.04;0.039248768; 0.005682753; 2.6219E-5; true; 0.013900883; 0.201529132
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15067-*.mata;0.13;0.0403198;0.008749999999999999; 0.0133073000; 0.0002249000; False; 0.0249624000; 0.1197306000;0.0; 0.003056; 2.9e-05; 1.4e-05; 2.2e-05; false; 0.003822;0.0; 0.003126;0.001583; 5.3e-05; 5e-05; 3.5e-05; false; 0.005424;0.0; 0.003073;0.000196; 0.000654; 0.000595; 0.000107; false; 0.006123;0.51; 0.00282; 2.5e-05; 1.1e-05; true; 0.006686;1.22; 0.0118; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0125;1.2; 0.0110; 0.0019; 0.0059; 0.0014; 0.0000; False; 0.0075; 0.0205;1.28; 0.0088; 0.0019; 0.0006; 0.0006; 0.0006; False; 0.0012; 0.0121;1.19;0.15498283899999998; 0.040522933; 0.002151872; false; 0.048868714; 0.319191153;1.02;0.039356643000000004; 0.003650371; 2.958E-5; false; 0.010499932; 0.165997837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15070-*.mata;0.18;0.0849032;0.009164900000000002;0.0139037; 0.0002001000; True; 0.0255494000; 0.1993725000;0.02; 0.017342;0.000169;4.8e-05; 2e-06; true; 0.021605;0.03; 0.017206;0.009486;0.000816;0.0005719999999999999; 2e-06; true; 0.031086;0.02; 0.017567;0.001096;0.001005;0.000727; 2.7e-05; true; 0.02413;0.46; 0.03203;2.6000000000000002e-05; 4e-06; true; 0.080028;1.25; 0.0549; 0.0000; 0.0014; 0.0000; 0.0000; True; 0.0015; 0.0571;1.21; 0.0443; 0.0108; 0.0895; 0.0029; 0.0000; True; 0.0924; 0.1482;1.15; 0.0583; 0.0296; 0.0120; 0.0002; 0.0003; True; 0.0124; 0.1011;2.22;0.37675997; 0.087342306; 0.002270057; true; 0.09566794; 0.69999282;1.63;0.070397844; 0.003346862; 5.9062E-5; true; 0.017324961; 0.388556189
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15071-*.mata;0.14;0.053105200000000005;0.009234200000000001;0.0137356; 0.0002055000; True; 0.0258581000; 0.1377106000;0.02; 0.022913;4.9e-05;2e-05; 3e-06; true; 0.027858;0.04; 0.023586;0.012969;0.000136;6.4e-05; 1e-06; true; 0.04067;0.03; 0.023388;0.0013210000000000001;0.000761;0.000576; 2.7e-05; true; 0.030808;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.0436; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0444;1.29; 0.0388; 0.0184; 0.0579; 0.0049; 0.0000; True; 0.0629; 0.1206;1.16; 0.0415; 0.0223; 0.0009; 0.0002; 0.0002; True; 0.0012; 0.0655;1.72;0.259085548; 0.043779047; 0.00236819; true; 0.053056065; 0.52112558;1.22;0.08671841200000001; 0.002700421; 4.1158E-5; true; 0.009418016; 0.357814572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15076-*.mata;0.14;0.046613100000000005;0.009193000000000002;0.014720800000000001; 0.0002372000; True; 0.0266186000; 0.1288599000;0.01; 0.008465;0.000175;5.2000000000000004e-05; 2e-06; true; 0.010462;0.01; 0.008643;0.00452;0.000428;0.000451; 2e-06; true; 0.015361;0.01; 0.008218;0.000491;0.001082;0.0007650000000000001; 2.8e-05; true; 0.012803;ERR;ERR;ERR;ERR;ERR;ERR;1.09; 0.0126; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0133;1.26; 0.0226; 0.0047; 0.0531; 0.0035; 0.0000; True; 0.0566; 0.0842;0.97; 0.0136; 0.0045; 0.0026; 0.0009; 0.0010; True; 0.0036; 0.0220;1.54;0.207674893; 0.052449867; 0.002306402; true; 0.066581588; 0.443914049;1.14;0.05077252200000001; 0.003470204; 2.1466E-5; true; 0.010302332; 0.224286127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15077-*.mata;0.16;0.0673434;0.0090988;0.0137777; 0.0002424000; False; 0.0255953000; 0.1563063000;0.03; 0.038045;0.000111;4.9999999999999996e-05; 0.000174; false; 0.04585;0.06; 0.03891;0.022539;0.00015900000000000002;5.9999999999999995e-05; 2.3e-05; false; 0.06732;0.04; 0.035472;0.00235;0.000946;0.000776; 0.000103; false; 0.046297;0.57; 0.020341;3.2e-05; 6e-06; true; 0.051299;1.18; 0.0677; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0693;1.04; 0.0376; 0.0158; 0.0339; 0.0032; 0.0000; False; 0.0372; 0.0910;1.2; 0.0669; 0.0359; 0.0021; 0.0009; 0.0010; False; 0.0032; 0.1070;1.9;0.237721507; 0.056195952; 0.002384739; false; 0.064964529; 0.506897446;1.56;0.069304281; 0.003148676; 2.4634E-5; false; 0.009387605; 0.427883171
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15082-*.mata;0.14;0.046621199999999995;0.0092749;0.014155099999999999; 0.0002426000; True; 0.0261534000; 0.1747769000;0.01; 0.007625;4.9e-05;1.4e-05; 2e-06; true; 0.009568;0.01; 0.007545;0.004092;9.9e-05;5.1e-05; 2e-06; true; 0.013256;0.01; 0.007564;0.000507;0.0007630000000000001;0.000579; 2.2e-05; true; 0.011827;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.0118; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0122;1.25; 0.0204; 0.0052; 0.0598; 0.0033; 0.0000; True; 0.0632; 0.0892;0.95; 0.0193; 0.0066; 0.0004; 0.0001; 0.0002; True; 0.0007; 0.0269;1.56;0.23885647100000001; 0.07015222; 0.002159267; true; 0.079047316; 0.466836152;1.18;0.04081538; 0.003049119; 3.0026E-5; true; 0.009802982; 0.197253266
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15083-*.mata;0.14;0.0444537;0.0092064; 0.0144904000; 0.0002695000; False; 0.0264402000; 0.1322546000;0.0; 0.00542; 0.000193; 4.8e-05; 4.1e-05; false; 0.006825;0.01; 0.005553;0.002812; 0.000688; 0.000547; 0.000516; false; 0.011018;0.01; 0.005531;0.00033999999999999997; 0.000877; 0.000793; 0.000271; false; 0.009562;0.52; 0.006239; 2.4e-05; 6e-06; true; 0.014245;1.03; 0.0096; 0.0000; 0.0005; 0.0001; 0.0000; False; 0.0006; 0.0104;1.04; 0.0166; 0.0033; 0.0041; 0.0012; 0.0171; False; 0.0224; 0.0426;1.15; 0.0158; 0.0059; 0.0066; 0.0039; 0.0040; False; 0.0107; 0.0328;1.38;0.136166076; 0.048288513; 0.002333667; false; 0.056740026; 0.320500191;1.0;0.037657138; 0.00354226; 3.1151E-5; false; 0.009115341; 0.249020571
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15084-*.mata;0.14;0.055199099999999994;0.008998500000000001;0.013806800000000001; 0.0002791000; True; 0.0261789000; 0.1704315000;0.0; 0.006153;2.9e-05;6e-06; 2e-06; true; 0.007472;0.0; 0.006168;0.003144;1.3000000000000001e-05;4.9999999999999996e-06; 2e-06; true; 0.010378;0.01; 0.00626;0.00033600000000000004;0.000616;0.00049; 2.6e-05; true; 0.009515;ERR;ERR;ERR;ERR;ERR;ERR;1.17; 0.0167; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0002; 0.0173;1.11; 0.0165; 0.0038; 0.0121; 0.0020; 0.0000; True; 0.0142; 0.0348;1.16; 0.0175; 0.0067; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0250;1.32;0.152968745; 0.048605908; 0.002495461; true; 0.057697349; 0.341524873;1.23;0.107258666; 0.00865431; 2.9502E-5; true; 0.022180117; 0.331155273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15085-*.mata;0.14;0.06781759999999999;0.009403199999999999;0.013913100000000001; 0.0002103000; True; 0.0263319000; 0.1707427000;0.01; 0.014644;3.3e-05;1.3e-05; 2e-06; true; 0.017756;0.02; 0.014892;0.007667;5.8e-05;2.9e-05; 1e-06; true; 0.025128;0.02; 0.014752;0.000881;0.0007059999999999999;0.000574; 2.6e-05; true; 0.02008;0.53; 0.008615;3.8e-05; 3e-06; true; 0.018547;1.08; 0.0289; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0296;1.32; 0.0301; 0.0100; 0.0415; 0.0024; 0.0000; True; 0.0440; 0.0844;1.14; 0.0310; 0.0148; 0.0008; 0.0002; 0.0003; True; 0.0011; 0.0473;1.63;0.191316371; 0.073698101; 0.002854382; true; 0.097107373; 0.432541689;1.34;0.052619667; 0.00287633; 2.5995E-5; true; 0.018854473; 0.296313494
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15088-*.mata;0.12;0.08838260000000002;0.005603499999999998;0.008400800000000002; 0.0001346000; False; 0.0161327000; 0.1483421000;0.03; 0.03183;0.000197;4.7999999999999994e-05; 0.00015; false; 0.038174;0.05; 0.032126;0.017287;0.00040100000000000004;0.00022199999999999998; 6.6e-05; false; 0.054713;0.04; 0.030402;0.0016970000000000002;0.001063;0.000995; 0.00018; false; 0.039431;0.56; 0.029309;3.5000000000000004e-05; 5e-06; true; 0.067864;1.1; 0.0355; 0.0000; 0.0005; 0.0000; 0.0000; False; 0.0006; 0.0366;1.19; 0.0562; 0.0202; 0.1283; 0.0089; 0.0002; False; 0.1375; 0.2146;1.18; 0.0479; 0.0175; 0.0035; 0.0009; 0.0010; False; 0.0045; 0.0704;2.21;0.273906579; 0.065069092; 0.002203363; false; 0.07350166; 0.557596942;1.58;0.126624402; 0.005624119; 3.6022E-5; false; 0.016787738; 0.485884594
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15089-*.mata;0.11;0.0336187;0.0178187;0.0243845; 0.0001944000; False; 0.0506475000; 0.1384455000;0.0; 0.004514;6.4e-05;2.8000000000000003e-05; 3e-05; false; 0.005744;0.01; 0.00892;0.004585;0.00027;0.000169; 5.6e-05; false; 0.015592;0.01; 0.008872;0.000478;0.0009059999999999999;0.000826; 0.00015; false; 0.013631;0.51; 0.007803;2.9e-05; 4e-06; true; 0.017437;1.23; 0.0216; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0006; 0.0225;1.13; 0.0207; 0.0053; 0.0409; 0.0065; 0.0002; False; 0.0476; 0.0739;1.16; 0.0238; 0.0091; 0.0039; 0.0015; 0.0017; False; 0.0057; 0.0391;1.55;0.159546347; 0.063536105; 0.002509814; false; 0.077970982; 0.365250549;1.32;0.049418503; 0.008455952; 2.7095E-5; false; 0.022498291; 0.293781619
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15092-*.mata;0.11;0.043866100000000005;0.0056059;0.008303699999999999; 0.0001316000; True; 0.0156182000; 0.1441269000;0.0; 0.006457;3.9999999999999996e-05;1.6e-05; 2e-06; true; 0.008041;0.01; 0.01264;0.00647;0.000168;0.00010299999999999998; 1e-06; true; 0.021653;0.01; 0.012349;0.000625;0.0007570000000000001;0.000561; 2.2e-05; true; 0.017201;ERR;ERR;ERR;ERR;ERR;ERR;1.25; 0.0258; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0265;1.17; 0.0265; 0.0071; 0.0549; 0.0029; 0.0000; True; 0.0579; 0.0919;1.05; 0.0269; 0.0124; 0.0015; 0.0002; 0.0003; True; 0.0018; 0.0415;1.66;0.249466509; 0.112481236; 0.002263044; true; 0.120511111; 0.553537999;1.18;0.08338640000000001; 0.003416427; 7.0639E-5; true; 0.02915121; 0.307294043
