name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.14;0.057168399999999994;0.0056201; 0.0287720000; True; 0.0361809000; 0.1359133000;0.83;0.028668799999999998;0.0057594000000000005; 0.0299824000; True; 0.0375534000; 0.0989419000;1.56;0.044323880999999996;0.117093413; 0.047968773; true; 0.171288365; 0.336519114
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.16;0.059467400000000004;0.008062300000000001; 0.0421299000; True; 0.0524051000; 0.1548053000;0.94;0.0438311;0.0089935; 0.0552583000; True; 0.0666737000; 0.1636966000;1.63;0.0517554;0.149099485; 0.057827582; true; 0.218331507; 0.408894272
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.17;0.061617599999999995;0.0088445; 0.0453273000; True; 0.0564381000; 0.1617263000;0.89;0.041396600000000006;0.008048; 0.0437704000; True; 0.0541157000; 0.1476299000;1.57;0.059511589000000004;0.131973903; 0.046640344; true; 0.185813877; 0.37134744
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.16;0.060835799999999995;0.0082162; 0.0468102000; True; 0.0575685000; 0.1604159000;0.89;0.0407514;0.0086803; 0.0507673000; True; 0.0618586000; 0.1531264000;1.63;0.059194701;0.141161699; 0.037241577; true; 0.192934361; 0.40135194
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.15;0.0619531;0.009216799999999999; 0.0467218000; True; 0.0586525000; 0.1573745000;0.9;0.0519962;0.0092851; 0.0567326000; True; 0.0687029000; 0.1761762000;1.53;0.049708647;0.159633944; 0.043357866; true; 0.209351592; 0.394984383
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.16;0.0597646;0.0066863; 0.0381372000; True; 0.0469492000; 0.1509519000;0.92;0.040404199999999994;0.0083485; 0.0508741000; True; 0.0617510000; 0.1535302000;1.62;0.099075723;0.141348543; 0.051731862; true; 0.199773401; 0.451404191
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.42;0.4380157;0.015219700000000001; 0.8419644000; True; 0.8599722000; 1.3334048000;2.51;0.13249249999999999;0.0111329; 0.7600183000; True; 0.7735569000; 0.9637085000;6.14;0.23669816100000002;0.75512917; 0.103387084; true; 0.875403394; 1.537376118
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.44;0.26982670000000003;0.0118996; 0.1698387000; True; 0.1844639000; 0.4992584000;1.44;0.129144;0.0136825; 0.2862700000; True; 0.3027894000; 0.5078192000;4.44;0.163888202;0.688805408; 0.087794848; true; 0.79898973; 1.253754692
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.48;0.28330439999999996;0.0115823; 0.1542584000; True; 0.1774683000; 0.5009069000;1.86;0.1313797;0.0130171; 0.2056933000; True; 0.2263211000; 0.4343269000;5.33;0.361333129;0.712166618; 0.090852994; true; 0.819425608; 1.527437016
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.53;0.31536030000000004;0.0119578; 0.2082228000; True; 0.2233295000; 0.5811941000;1.78;0.1435689;0.0134144; 0.2148422000; True; 0.2307896000; 0.4575002000;5.16;0.284223741;0.535189147; 0.097711028; true; 0.65117642; 1.300657963
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.13;0.3083123;0.0096604; 0.7375991000; True; 0.7490129000; 1.0841870000;2.55;0.1272101;0.0101981; 0.5081135000; True; 0.5202888000; 0.7056985000;6.37;0.26505957999999996;0.656629797; 0.117469618; true; 0.781597968; 1.55998157
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.52;0.2704614;0.0117751; 0.1759474000; True; 0.1904534000; 0.5019773000;1.82;0.1389608;0.0127314; 0.2396989000; True; 0.2552138000; 0.4752255000;4.64;0.228285572;0.504794907; 0.070560403; true; 0.582666266; 1.185374747
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.53;0.2772422;0.0143211; 0.2079771000; True; 0.2266810000; 0.5479898000;1.83;0.1915186;0.013718800000000001; 0.2298861000; True; 0.2463981000; 0.5434672000;4.75;0.28142917500000003;0.560407688; 0.083959106; true; 0.652222371; 1.256965989
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.45;0.2688096;0.0114114; 0.1318024000; True; 0.1459023000; 0.4584198000;1.85;0.1461655;0.0126807; 0.2113327000; True; 0.2265097000; 0.4488280000;5.23;0.26534050200000003;0.5986159870000001; 0.098789326; true; 0.704852426; 1.316179866
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.56;0.2757774;0.011075900000000001; 0.1981857000; True; 0.2116056000; 0.5292964000;1.71;0.1191374;0.013367500000000001; 0.2137183000; True; 0.2296897000; 0.4472931000;5.37;0.17975359;0.589900367; 0.169295641; true; 0.787905266; 1.293489433
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.54;0.3333295;0.0143935; 0.2783327000; True; 0.2959251000; 0.6676450000;1.89;0.1513172;0.0137348; 0.2225192000; True; 0.2391356000; 0.4680982000;4.88;0.241885494;0.540223549; 0.148774643; true; 0.698933427; 1.246065772
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.54;0.2760426;0.0121939; 0.1972184000; True; 0.2123057000; 0.5331337000;1.66;0.0893208;0.008386600000000001; 0.1331817000; True; 0.1436445000; 0.2818306000;5.02;0.227337548;0.5703460300000001; 0.120111756; true; 0.709807234; 1.219663578
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.55;0.2919133;0.0125455; 0.1736960000; True; 0.1890101000; 0.5218097000;1.78;0.111388;0.0080834; 0.2017431000; True; 0.2115685000; 0.3936556000;4.83;0.20799606;0.688142663; 0.075012058; true; 0.770144084; 1.29545595
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.55;0.3723924;0.0188523; 0.3175053000; True; 0.3396285000; 0.7627388000;1.4;0.08492140000000001;0.0083864; 0.1211396000; True; 0.1314728000; 0.3325881000;5.12;0.299540066;0.594940445; 0.100344414; true; 0.716489536; 1.311703894
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.31;0.1608375;0.008395900000000001; 0.1178139000; True; 0.1281505000; 0.3169469000;1.58;0.149151;0.0136848; 0.2032694000; True; 0.2198134000; 0.4702607000;5.15;0.361571174;0.625635287; 0.087935304; true; 0.72085505; 1.547394318
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.57;0.37333360000000004;0.0131395; 0.2236039000; True; 0.2449636000; 0.6725078000;1.88;0.1503401;0.0132125; 0.2216679000; True; 0.2375312000; 0.4706371000;4.7;0.22714341400000002;0.477783581; 0.081212627; true; 0.565851654; 1.063096944
