name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.24;0.1009605;0.008421300000000001;0.0490234; 0.0377951000; True; 0.0983353000; 0.2390965000;0.14; 0.105048; 0.041459;0.003611;0.001567; 1.2e-05; true; 0.161364;0.18; 0.102275; 0.042903;0.039932;0.0010149999999999998;0.000282; 1e-05; true; 0.19528;0.15; 0.110532; 0.041772;0.004142000000000001;0.001391; 1e-05; true; 0.166271;0.21; 0.111538; 0.042231;0.015365999999999998;0.023228;0.026671; 0.003041; true; 0.234549;0.17; 0.099971; 0.043932;0.0020619999999999996;0.011646;0.012898; 0.006246; true; 0.183939;TO; 0.189224; 0.082021;1.43; 0.2775; 0.0000; 0.0241; 0.0015; 0.0014; True; 0.0271; 0.3055;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.33; 0.2515; 0.0267; 0.4767;0.47950000000000004; 0.4999; True; 0.9768; 1.2590;3.51;0.71489527;0.145987908; 0.04065244; true; 0.204685066; 1.098901823;1.42;0.06615686500000001;0.04771792; 0.021769187; true; 0.077297494; 0.349634724
/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.2;0.1356349;0.005807400000000002;0.0127405; 0.0246607000; True; 0.0464092000; 0.2278355000;0.35; 0.294525; 0.1012;0.001607;0.000553; 5e-05; true; 0.412789;0.35; 0.315412; 0.111971;0.027985000000000003;0.000457;0.00010599999999999999; 9e-06; true; 0.469117;0.35; 0.317951; 0.0945;0.001632;0.0005570000000000001; 1e-05; true; 0.428647;0.42; 0.28164; 0.097421;0.048869;0.009817;0.020717000000000003; 0.006724; true; 0.478159;0.42; 0.297438; 0.099076;0.005994;0.006449;0.005435000000000001; 0.052104; true; 0.479907;ERR;ERR;ERR;1.97; 0.7165; 0.0000; 0.0372; 0.0020; 0.0003; True; 0.0395; 0.7576;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.09; 0.4576; 0.0483; 0.3311;0.41800000000000004; 0.4476; True; 0.7787; 1.2911;5.35;2.4484197500000002;0.5313338759999999; 0.265587091; true; 0.823187145; 3.707835758;2.72;0.560463309;0.062555359; 0.310488143; true; 0.382087304; 1.502547308
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.62;0.24033359999999998;0.009403100000000001;0.2746853; 0.0411386000; True; 0.3299493000; 0.6266704000;0.77; 0.442163; 0.215057;0.05783800000000001;0.019309; 0.000335; true; 0.833911;4.35; 0.45534; 0.214871;4.122196;0.012463000000000002;0.002829; 2.2e-05; true; 4.85788;0.72; 0.447657; 0.195974;0.055434000000000004;0.016950999999999997; 1.1e-05; true; 0.784194;2.72; 0.443932; 0.27848;0.134774;0.49168399999999995;1.977227; 0.004904; true; 3.57431;1.13; 0.52359; 0.250495;0.018235999999999995;0.260942;0.273563; 0.008642; true; 1.36696;ERR;ERR;ERR;1.91; 0.7389; 0.0000; 0.1370; 0.0000; 0.0000; True; 0.1371; 0.8775;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.6; 0.8942; 0.1445; 3.0545;0.0063; 0.0063; True; 3.0608; 4.1014;4.5;1.333464738;0.286686909; 0.770429298; true; 1.066005349; 2.821897781;2.31;0.281213892;0.018325427000000002; 0.006133155; true; 0.031531978; 0.561115403
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.22;0.1199124;0.0060983;0.0513601; 0.0231326000; True; 0.0841111000; 0.2693691000;0.43; 0.232581; 0.153554;0.040322;0.011024; 0.000276; true; 0.489558;1.05; 0.373495; 0.159282;0.54088;0.005181;0.001498; 8e-06; true; 1.11515;0.58; 0.371888; 0.164083;0.046050999999999995;0.011248999999999999; 1.7e-05; true; 0.641859;1.28; 0.236771; 0.165468;0.11712600000000001;0.24876500000000001;0.447432; 0.010066; true; 1.33444;0.79; 0.38258; 0.152331;0.013571;0.114481;0.136684; 0.002572; true; 0.830756;TO; 1.21015; 33.3139;1.95; 0.7443; 0.0000; 0.1170; 0.0000; 0.0000; True; 0.1171; 0.8628;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.51; 0.4712; 0.0649; 1.9011;0.0028; 0.0032; True; 1.9044; 2.4432;4.85;1.063099159;0.5750957640000001; 0.28944317; true; 0.875814006; 2.230499539;1.91;0.178766977;0.081853509; 0.003098183; true; 0.096289954; 0.614399869
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.42;0.2235325;0.010138600000000001;0.08216180000000001; 0.0514011000; True; 0.1481545000; 0.4301066000;0.56; 0.426788; 0.173235;0.009389;0.003746; 5e-05; true; 0.647945;1.52; 0.414711; 0.160114;1.025422;0.0027600000000000003;0.0007620000000000001; 9e-06; true; 1.6322;0.47; 0.549758; 0.16097;0.003638;0.001428; 8e-05; true; 0.732007;0.6; 0.24573; 0.149833;0.100762;0.03785999999999999;0.061785999999999994; 0.008097; true; 0.633516;0.61; 0.40786; 0.161566;0.013057000000000001;0.023403;0.032979999999999995; 0.007054; true; 0.671687;ERR;ERR;ERR;1.96; 0.7574; 0.0000; 0.0267; 0.0000; 0.0001; True; 0.0268; 0.7856;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.12; 0.6566; 0.0983; 0.3811;0.0112; 0.0113; True; 0.3924; 1.1494;5.71;0.9873937009999999;0.253766273; 0.256616814; true; 0.530531411; 1.792202074;2.27;0.26691797700000003;0.005377608; 0.033635718; true; 0.064408834; 0.578560294
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata;0.27;0.17519700000000002;0.0086374;0.012373499999999999; 0.0347965000; True; 0.0598219000; 0.2867145000;0.45; 0.353934; 0.126428;7.699999999999999e-05;1e-05; 0.000305; true; 0.50051;0.57; 0.35436; 0.123888;0.138069;4.7999999999999994e-05;9e-06; 9e-06; true; 0.635411;0.43; 0.352398; 0.125525;7.4e-05;9e-06; 9e-06; true; 0.495837;0.49; 0.335807; 0.117827;0.06507700000000001;5.5e-05;3.4e-05; 0.00045; true; 0.535928;0.42; 0.327125; 0.114552;0.007351;0.000753;0.000476; 0.001467; true; 0.468936;ERR;ERR;ERR;1.59; 0.7980; 0.0000; 0.0011; 0.0000; 0.0009; True; 0.0021; 0.8010;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.94; 0.8082; 0.2056; 0.0008;0.0012000000000000001; 0.0013; True; 0.0020; 1.0175;4.25;1.21483879;0.523763839; 0.228391849; true; 0.778789134; 2.432217779;1.79;0.162596954;0.00450443; 0.001824236; true; 0.024619617; 0.472478352
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.31;0.1958867;0.0096217;0.0137382; 0.0383507000; True; 0.0661329000; 0.3168631000;0.35; 0.249531; 0.114744;8.599999999999999e-05;1.2e-05; 0.000499; true; 0.383415;0.6; 0.35823; 0.121959;0.168921;4.599999999999999e-05;1.1e-05; 1.9e-05; true; 0.667474;0.44; 0.352874; 0.119693;0.00015;2.2000000000000003e-05; 1.4e-05; true; 0.490212;0.51; 0.357342; 0.122117;0.062563;5.3e-05;4.6e-05; 0.00015; true; 0.557272;0.45; 0.355209; 0.116078;0.007298;0.000887;0.000616; 0.000973; true; 0.496949;ERR;ERR;ERR;1.79; 0.6758; 0.0000; 0.0003; 0.0000; 0.0003; True; 0.0007; 0.6796;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.87; 0.6989; 0.0733; 0.0007;0.0006; 0.0006; True; 0.0013; 0.7774;4.41;1.2172431590000001;0.412487983; 0.098732895; true; 0.537447073; 2.073767782;1.31;0.13997300999999998;0.002785289; 0.009856607; true; 0.018871104; 0.422741541
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.2;0.1246253;0.0058017;0.0164439; 0.0229119000; True; 0.0472938000; 0.1986996000;0.36; 0.236445; 0.12746;0.009009000000000001;0.0024950000000000003; 2.2e-05; true; 0.408067;0.81; 0.291256; 0.165003;0.47811899999999996;0.004026;0.001017; 7e-06; true; 0.967618;0.33; 0.28534; 0.174525;0.009324;0.002628; 9e-06; true; 0.501535;0.6; 0.278809; 0.162642;0.10065400000000001;0.055248;0.08148399999999999; 0.018086; true; 0.729478;0.45; 0.279205; 0.157623;0.021886000000000003;0.044123;0.045392999999999996; 0.001714; true; 0.587842;TO; 1.58099;MISSING;2.16; 0.9112; 0.0000; 0.0792; 0.0002; 0.0001; True; 0.0795; 0.9926;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.8; 0.6270; 0.1644; 1.2747;0.0027; 0.0029; True; 1.2777; 2.0732;4.48;1.2516502299999999;0.31999400199999994; 0.287971527; true; 0.624607738; 2.267235534;1.66;0.25047320900000003;0.008606826; 0.001554435; true; 0.016189845; 0.753674418
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.36;0.2330381;0.0098965;0.0245439; 0.0429760000; True; 0.0812057000; 0.3677401000;0.59; 0.417533; 0.192885;0.009149;0.0023329999999999996; 7.4e-05; true; 0.669878;1.23; 0.47968; 0.222403;0.564412;0.004829;0.001062; 1.4e-05; true; 1.32041;0.63; 0.492512; 0.237067;0.010128999999999999;0.002326; 9e-06; true; 0.783902;0.97; 0.556907; 0.324375;0.169697;0.043232;0.06595200000000001; 0.010823; true; 1.23641;0.69; 0.535584; 0.222315;0.019582000000000002;0.023191000000000003;0.02658; 0.033282; true; 0.896569;ERR;ERR;ERR;1.94; 0.8609; 0.0000; 0.0228; 0.0000; 0.0001; True; 0.0230; 0.8854;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.7; 0.9350; 0.1653; 0.4364;0.0562; 0.0565; True; 0.4929; 1.5968;4.42;0.8021073289999999;0.163036311; 0.053607591; true; 0.223363684; 1.272124937;2.01;0.170303076;0.009883596; 0.062425545; true; 0.07928806; 0.485095346
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.31;0.1840528;0.0085293;0.0310741; 0.0442280000; True; 0.0875799000; 0.3224233000;0.42; 0.321668; 0.10079;0.015333;0.004457; 0.000184; true; 0.459892;0.56; 0.302724; 0.100844;0.181212;0.0053690000000000005;0.001754; 1e-05; true; 0.61076;0.42; 0.328223; 0.102242;0.01519;0.004439; 1e-05; true; 0.46649;0.68; 0.335065; 0.100558;0.057821000000000004;0.082109;0.11754800000000001; 0.018138; true; 0.725648;0.49; 0.332701; 0.100592;0.0074990000000000005;0.04089500000000001;0.031853; 0.001954; true; 0.530478;ERR;ERR;ERR;2.04; 0.7307; 0.0000; 0.0743; 0.0000; 0.0004; True; 0.0748; 0.8083;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.08; 0.7511; 0.0723; 1.2254;0.002; 0.0021; True; 1.2275; 2.0524;4.74;0.769422163;0.231363776; 0.092303424; true; 0.330979581; 1.34917643;2.27;0.233662008;0.057721095; 0.003488942; true; 0.068411706; 0.553684559
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.33;0.19165629999999997;0.009313199999999999;0.035311499999999996; 0.0493793000; True; 0.0976403000; 0.3423642000;0.39; 0.335989; 0.087846;0.00952;0.002392; 3.3e-05; true; 0.447186;0.52; 0.344027; 0.086095;0.116385;0.0033689999999999996;0.0007809999999999999; 7e-06; true; 0.561232;0.42; 0.35717; 0.087886;0.009172000000000001;0.002704; 1.1e-05; true; 0.467527;0.55; 0.354211; 0.087854;0.029668999999999997;0.04931800000000001;0.06303900000000001; 0.001056; true; 0.593994;0.48; 0.368084; 0.090094;0.004191;0.024201;0.02336; 0.002153; true; 0.521883;ERR;ERR;ERR;1.29; 0.3540; 0.0000; 0.0296; 0.0000; 0.0000; True; 0.0297; 0.3840;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.66; 0.3658; 0.0203; 0.4724;0.0012; 0.0012; True; 0.4737; 0.8603;4.46;0.760193963;0.249064318; 0.046268068; true; 0.314552696; 1.322935904;1.85;0.124238949;0.069181336; 0.003572068; true; 0.08066203; 0.433363139
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.33;0.225194;0.0078604;0.0267142; 0.0402058000; True; 0.0777323000; 0.3465555000;0.36; 0.429902; 0.08423;0.003622;0.000778; 1.3e-05; true; 0.527558;0.49; 0.328269; 0.070732;0.117619;0.001958;0.00041799999999999997; 1e-05; true; 0.527691;0.38; 0.751299; 0.11846;0.003563;0.0007740000000000001; 1.1e-05; true; 0.882819;0.34; 0.638002; 0.072833;0.010235999999999999;0.011137;0.013253000000000001; 0.007266; true; 0.759397;0.26; 0.288611; 0.053628;0.0014179999999999998;0.005205;0.006387; 0.001837; true; 0.362165;ERR;ERR;ERR;1.84; 0.6615; 0.0000; 0.0132; 0.0000; 0.0001; True; 0.0133; 0.6787;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.85; 0.7297; 0.0357; 0.1584;0.0037; 0.0038; True; 0.1623; 0.9318;3.24;0.73854051;0.24388887199999998; 0.055412233; true; 0.307462837; 1.420000611;2.22;0.250464873;0.019572001999999998; 0.010434225; true; 0.050037636; 0.639365436
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.3;0.1937811;0.010176000000000003;0.0171841; 0.0420210000; True; 0.0734718000; 0.3204810000;0.38; 0.327956; 0.093967;0.000758;0.00023899999999999998; 2.4e-05; true; 0.43006;0.46; 0.322413; 0.090045;0.09072;0.000522;0.00010599999999999999; 8e-06; true; 0.514106;0.33; 0.320445; 0.051269;0.00046600000000000005;0.000127; 6e-06; true; 0.377588;0.24; 0.181191; 0.053487;0.017926;0.0024739999999999996;0.002163; 0.000613; true; 0.262974;0.4; 0.340942; 0.085082;0.004216;0.003772;0.002052; 0.002167; true; 0.447672;ERR;ERR;ERR;1.56; 0.4889; 0.0000; 0.0049; 0.0000; 0.0001; True; 0.0051; 0.4962;21.46; 0.3628; 0.0891; 5.9800; 14.9272; True; 20.9073; 21.3633;1.6; 0.4388; 0.0437; 0.0684;0.0031; 0.0032; True; 0.0717; 0.5553;4.17;1.2701401520000002;0.7511261730000001; 0.111823421; true; 0.872425421; 2.618135537;2.09;0.204017755;0.033645336; 0.015400707; true; 0.065335737; 0.607428291
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.1385817;0.006411099999999999;0.0101804; 0.0279947000; True; 0.0480568000; 0.2423467000;0.58; 0.450156; 0.168247;0.00044100000000000004;9.3e-05; 0.00035; true; 0.648199;0.53; 0.346698; 0.101412;0.12800799999999998;0.000207;6.199999999999999e-05; 1.7e-05; true; 0.592814;0.58; 0.433561; 0.165441;0.000386;0.00010599999999999999; 7e-06; true; 0.624987;0.38; 0.243752; 0.099153;0.05531500000000001;0.001037;0.000399; 0.006031; true; 0.419382;0.66; 0.402126; 0.166323;0.011729000000000002;0.0032250000000000004;0.001627; 0.114739; true; 0.725893;ERR;ERR;ERR;1.33; 0.5099; 0.0000; 0.0020; 0.0000; 0.0001; True; 0.0022; 0.5129;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.29; 0.8679; 0.1401; 0.0416;0.3686; 0.3696; True; 0.4113; 1.4212;11.1;1.076753752;0.357753527; 5.829286219; true; 6.198748602; 7.55716477;2.64;0.179685844;0.004329943000000001; 0.231059962; true; 0.243117345; 0.667368879
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.24;0.1801545;0.005947299999999999;0.0141633; 0.0252124000; True; 0.0475632000; 0.2554370000;0.84; 0.752984; 0.301317;0.006253000000000001;0.0015949999999999998; 0.000195; true; 1.09286;0.85; 0.936595; 0.258452;0.15468900000000002;0.0018739999999999998;0.000391; 1.1e-05; true; 1.37413;0.63; 0.772165; 0.225197;0.007262;0.002138; 9e-06; true; 1.03576;0.76; 0.731865; 0.137747;0.064543;0.015162;0.023331; 0.033055; true; 1.02135;1.33; 0.56278; 0.229805;0.012310999999999999;0.014162;0.010414999999999999; 0.604766; true; 1.45955;ERR;ERR;ERR;2.07; 1.0982; 0.0000; 0.0111; 0.0000; 0.0001; True; 0.0112; 1.1112;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.11; 1.1569; 0.1172; 0.2735;2.4248; 2.4254; True; 2.6990; 3.9760;5.65;2.270919514;0.198887482; 0.138763356; true; 0.345668953; 2.888626688;3.15;0.506738795;0.008689023999999998; 1.044737966; true; 1.06175827; 2.099599805
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.31;0.24164290000000002;0.016152099999999996;0.0280235; 0.0651286000; True; 0.1240441000; 0.4924287000;0.61; 0.768796; 0.33398;0.018743000000000003;0.005418; 0.000621; true; 1.18049;1.02; 0.68824; 0.304428;0.40093599999999996;0.00496;0.0013109999999999999; 1.9e-05; true; 1.44712;0.6; 0.528891; 0.297823;0.018113;0.0059370000000000004; 8e-06; true; 0.896451;0.83; 0.515519; 0.299987;0.107395;0.042586;0.060673; 0.007087; true; 1.08401;0.74; 0.56974; 0.287688;0.025992;0.04333;0.025721; 0.038827; true; 1.03535;ERR;ERR;ERR;2.19; 1.2005; 0.0000; 0.0453; 0.0000; 0.0011; True; 0.0465; 1.2497;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.12; 0.9253; 0.1946; 0.7822;0.0712; 0.0716; True; 0.8539; 1.9776;5.45;1.153971344;0.229110125; 0.087682342; true; 0.323769081; 1.761408412;1.39;0.130313657;0.008115354; 0.05546923; true; 0.07280709; 0.584366928
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.28;0.19658210000000004;0.0098607;0.0229747; 0.0520514000; True; 0.0911157000; 0.3558667000;0.43; 0.431445; 0.12391;0.007622;0.001966; 9e-05; true; 0.584037;0.62; 0.485002; 0.144564;0.18243600000000001;0.002294;0.0005200000000000001; 1e-05; true; 0.833838;0.45; 0.575718; 0.143168;0.007103;0.005285; 1.1e-05; true; 0.74946;0.57; 0.60118; 0.163135;0.06660300000000001;0.032429;0.038630000000000005; 0.011134; true; 0.929652;0.47; 0.70654; 0.22084;0.0076300000000000005;0.023455;0.018763000000000002; 0.004592; true; 1.00084;ERR;ERR;ERR;1.89; 0.6279; 0.0000; 0.0212; 0.0000; 0.0001; True; 0.0214; 0.6503;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.37; 0.9554; 0.1024; 0.4085;0.0025; 0.0026; True; 0.4111; 1.4708;3.78;1.0336490600000001;0.471906108; 0.149890207; true; 0.633203133; 2.055545914;1.85;0.17316904899999996;0.009234813000000001; 0.003953149; true; 0.021083932; 0.498800134
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.33;0.2258856;0.008974600000000001;0.0126575; 0.0381784000; True; 0.0632021000; 0.3430526000;0.38; 0.341546; 0.081538;0.00011999999999999999;8e-06; 6.7e-05; true; 0.434565;0.66; 0.41528; 0.139085;0.143143;8.099999999999999e-05;1.4000000000000001e-05; 2.3e-05; true; 0.718757;0.34; 0.243062; 0.11744;0.000154;2.1000000000000002e-05; 9e-06; true; 0.382683;0.61; 0.435853; 0.141494;0.067994;5.8e-05;2.6e-05; 0.007125; true; 0.669817;0.65; 0.434324; 0.137686;0.0070019999999999995;0.000687;0.000468; 0.105881; true; 0.704307;ERR;ERR;ERR;1.33; 0.4582; 0.0000; 0.0005; 0.0000; 0.0001; True; 0.0006; 0.4594;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.28; 0.8504; 0.0917; 0.0006;0.2719; 0.2724; True; 0.2731; 1.2166;5.26;0.92885543;0.349936634; 0.900002692; true; 1.260415356; 2.447542735;2.04;0.207554103;0.005486796; 0.238705848; true; 0.26929201; 0.87451024
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.32;0.3029111;0.0092779;0.0133747; 0.0473430000; True; 0.0755156000; 0.4757721000;0.5; 0.542325; 0.188175;5.7999999999999994e-05;9e-06; 3.7e-05; true; 0.756536;0.41; 0.291336; 0.103535;0.118673;3.2e-05;8e-06; 9e-06; true; 0.527748;0.42; 0.621344; 0.163667;5.9e-05;9e-06; 1e-05; true; 0.809518;0.61; 0.401449; 0.145666;0.090187;4.2e-05;3.1e-05; 0.004681; true; 0.664187;0.5; 0.377995; 0.137069;0.010579999999999999;0.000919;0.0006399999999999999; 0.019067; true; 0.567803;ERR;ERR;ERR;1.31; 0.4491; 0.0000; 0.0003; 0.0003; 0.0000; True; 0.0007; 0.4505;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.98; 0.7837; 0.1047; 0.0004;0.0392; 0.0394; True; 0.0399; 0.9303;5.25;1.042546711;0.290115601; 0.131280781; true; 0.441853781; 1.776364733;2.02;0.32859186399999996;0.003646408; 0.112082346; true; 0.124946749; 1.146011986
