name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.4; 0.277188; 0.126675; 0.000544; false; 0.429446;0.38; 0.275639; 0.117833; 4.5e-05; false; 0.417012;0.4; 0.278421; 0.121676; 0.003949; false; 0.431228
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.27; 0.202265; 0.084123; 0.000565; false; 0.303836;0.27; 0.205235; 0.082588; 3.6e-05; false; 0.304497;0.27; 0.203851; 0.085961; 0.002771; false; 0.308668
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.27; 0.209576; 0.084835; 0.000546; false; 0.311271;0.27; 0.204994; 0.086345; 5.2e-05; false; 0.307841;0.27; 0.20194; 0.084223; 0.003059; false; 0.307132
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.27; 0.202168; 0.087208; 0.000607; false; 0.307233;0.29; 0.203374; 0.085145; 3.9e-05; false; 0.313875;0.3; 0.21981; 0.087895; 0.003085; false; 0.328676
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.27; 0.203146; 0.083078; 0.000582; false; 0.303988;0.27; 0.205748; 0.082491; 0.000309; false; 0.305245;0.28; 0.203817; 0.086802; 0.003332; false; 0.313829
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.28; 0.203153; 0.089074; 0.000572; false; 0.310124;0.27; 0.204775; 0.085001; 5.2e-05; false; 0.309803;0.28; 0.205565; 0.085404; 0.002731; false; 0.310246
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.28; 0.212843; 0.085219; 0.00068; false; 0.317572;0.28; 0.204437; 0.086701; 0.000325; false; 0.308219;0.28; 0.201792; 0.084264; 0.002767; false; 0.306441
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.27; 0.201957; 0.081724; 0.000553; false; 0.301921;0.27; 0.199588; 0.08227; 0.001993; false; 0.300682;0.26; 0.201792; 0.082458; 0.002843; false; 0.30434
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.26; 0.198444; 0.081905; 0.000792; false; 0.298918;0.27; 0.20872; 0.083943; 0.000308; false; 0.309974;0.28; 0.207494; 0.084646; 0.003268; false; 0.312949
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.29; 0.211267; 0.083837; 0.000522; false; 0.313237;0.31; 0.212761; 0.091252; 0.013797; false; 0.343505;0.27; 0.214257; 0.082594; 0.002764; false; 0.316108
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.28; 0.202416; 0.083968; 0.000516; false; 0.304335;0.27; 0.20948; 0.086077; 0.002003; false; 0.317841;0.27; 0.207427; 0.085108; 0.00328; false; 0.31558
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.28; 0.209006; 0.084206; 0.000615; false; 0.311856;0.28; 0.207746; 0.084271; 0.008985; false; 0.318468;0.28; 0.21052; 0.082115; 0.002924; false; 0.312342
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;0.47; 0.33418; 0.142973; 0.010157; true; 0.51744;0.48; 0.337588; 0.145528; 0.01095; true; 0.524336;0.48; 0.339894; 0.139133; 0.016274; true; 0.525896
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;0.52; 0.376196; 0.148182; 0.011629; true; 0.573166;0.49; 0.356186; 0.143346; 0.010309; true; 0.544549;0.48; 0.344263; 0.14444; 0.018045; true; 0.537381
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;0.51; 0.366092; 0.148577; 0.012054; true; 0.559697;0.54; 0.371845; 0.162184; 0.012489; true; 0.580784;0.55; 0.380374; 0.154074; 0.019252; true; 0.592399
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;0.52; 0.373082; 0.159083; 0.01383; true; 0.579443;0.54; 0.378243; 0.159077; 0.013207; true; 0.584507;0.57; 0.395616; 0.163894; 0.020344; true; 0.612248
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.21; 0.060927; 0.01963; 0.13483; true; 0.219089;0.33; 0.051038; 0.019286; 0.270972; true; 0.344717;0.37; 0.049583; 0.020371; 0.309282; true; 0.38272
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.34; 0.061982; 0.023593; 0.261451; true; 0.351144;0.55; 0.061469; 0.023387; 0.470048; true; 0.558857;0.62; 0.060658; 0.023043; 0.554937; true; 0.642572
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.34; 0.06109; 0.023082; 0.259814; true; 0.347897;0.57; 0.060432; 0.023066; 0.496121; true; 0.583486;0.67; 0.061428; 0.023594; 0.593778; true; 0.682821
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.14; 0.3573; 0.151542; 0.65003; true; 1.18772;1.84; 0.354635; 0.146114; 1.35502; true; 1.88516;2.53; 0.356466; 0.144274; 2.0459; true; 2.57405
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.19; 0.362325; 0.14905; 0.702364; true; 1.24217;2.08; 0.36705; 0.154133; 1.5827; true; 2.13383;2.97; 0.371425; 0.156558; 2.46303; true; 3.02254
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.22; 0.372264; 0.152583; 0.713861; true; 1.26763;2.07; 0.380439; 0.168257; 1.52993; true; 2.11138;2.88; 0.36583; 0.15959; 2.37218; true; 2.92867
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.24; 0.377906; 0.157063; 0.722693; true; 1.28957;2.13; 0.373944; 0.158142; 1.60996; true; 2.17433;2.99; 0.372004; 0.154439; 2.4764; true; 3.03412
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.21; 0.370693; 0.150608; 0.695507; true; 1.24705;2.11; 0.396696; 0.161545; 1.57249; true; 2.16217;2.98; 0.379651; 0.159154; 2.4606; true; 3.02903
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.31; 0.172532; 0.067741; 0.081813; true; 0.334858;0.4; 0.173546; 0.06763; 0.160006; true; 0.414317;0.46; 0.181811; 0.093487; 0.199146; true; 0.48768
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.36; 0.218198; 0.068067; 0.085151; true; 0.385432;0.4; 0.178507; 0.074612; 0.161839; true; 0.428028;0.44; 0.176704; 0.073325; 0.204003; true; 0.468215
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.36; 0.194899; 0.076913; 0.103621; true; 0.393292;0.45; 0.19374; 0.076777; 0.185341; true; 0.471047;0.5; 0.19037; 0.082322; 0.237105; true; 0.526259
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.35; 0.189086; 0.076511; 0.098945; true; 0.379737;0.43; 0.204977; 0.075743; 0.172475; true; 0.46815;0.48; 0.2054; 0.081912; 0.218604; true; 0.520969
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.29; 0.151064; 0.065121; 0.084213; true; 0.315382;0.35; 0.14891; 0.056395; 0.153592; true; 0.369885;0.41; 0.148942; 0.060163; 0.200223; true; 0.421424
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.29; 0.157408; 0.060032; 0.084193; true; 0.313091;0.4; 0.161241; 0.071821; 0.171675; true; 0.419458;0.43; 0.156661; 0.064155; 0.222253; true; 0.454764
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.35; 0.192019; 0.06906; 0.094886; true; 0.368855;0.48; 0.205166; 0.072706; 0.20984; true; 0.502914;0.49; 0.172872; 0.070728; 0.267669; true; 0.524425
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.28; 0.156039; 0.062559; 0.082117; true; 0.313315;0.42; 0.189349; 0.070904; 0.169196; true; 0.443609;0.46; 0.180672; 0.063718; 0.220018; true; 0.476247
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.34; 0.182048; 0.072283; 0.101249; true; 0.367894;0.46; 0.183682; 0.070089; 0.209386; true; 0.475629;0.52; 0.176462; 0.079584; 0.268704; true; 0.541022
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.33; 0.188389; 0.0667; 0.097266; true; 0.365078;0.44; 0.173442; 0.074278; 0.20396; true; 0.466057;0.5; 0.17075; 0.074087; 0.266378; true; 0.525217
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.48; 0.91017; 0.36193; 0.273323; true; 1.60341;1.92; 0.910837; 0.360689; 0.701864; true; 2.02775;2.02; 0.92033; 0.364649; 0.776308; true; 2.12285
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;2.16; 0.942881; 0.368559; 0.904408; true; 2.27727;2.78; 0.944692; 0.373426; 1.51349; true; 2.89291;2.79; 0.933133; 0.359888; 1.55983; true; 2.91071
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;3.0; 0.24282; 0.094825; 2.68498; true; 3.03659;0.88; 0.237953; 0.091646; 0.56613; true; 0.909084;0.76; 0.248011; 0.092184; 0.445588; true; 0.800242
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;3.39; 0.244756; 0.096525; 3.07073; true; 3.42692;0.84; 0.24423; 0.096387; 0.529817; true; 0.885115;0.79; 0.243865; 0.097299; 0.463312; true; 0.819268
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;32.53; 0.417462; 0.174224; 31.9655; true; 32.5845;5.35; 0.415812; 0.168921; 4.78866; true; 5.39832;5.05; 0.411672; 0.16866; 4.49296; true; 5.0984
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.01; 0.014197; 0.007692; 5.5e-05; true; 0.023293;0.01; 0.013736; 0.007528; 6.1e-05; true; 0.022675;0.01; 0.013173; 0.007484; 0.000241; true; 0.022199
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.02; 0.02056; 0.00949; 0.000132; true; 0.031978;0.02; 0.020723; 0.009327; 0.000152; true; 0.03198;0.03; 0.020482; 0.009471; 0.000465; true; 0.032254
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.01; 0.01384; 0.007693; 5.5e-05; true; 0.022968;0.02; 0.013871; 0.007798; 6.2e-05; true; 0.023144;0.01; 0.013552; 0.007592; 0.000234; true; 0.022888
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.02; 0.020449; 0.009277; 0.000132; true; 0.031651;0.02; 0.020467; 0.009202; 0.000155; true; 0.03162;0.02; 0.020018; 0.009409; 0.000449; true; 0.031685
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.02; 0.021173; 0.009655; 0.000163; true; 0.03284;0.02; 0.02059; 0.009552; 0.000154; true; 0.032155;0.02; 0.020031; 0.009167; 0.000422; true; 0.031356
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.03; 0.020325; 0.009343; 0.000143; true; 0.031589;0.02; 0.020117; 0.009229; 0.000153; true; 0.031269;0.02; 0.020252; 0.009167; 0.000427; true; 0.031607
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.01; 0.011458; 0.00686; 1.4e-05; true; 0.019493;0.02; 0.018146; 0.009863; 1.8e-05; true; 0.029764;0.01; 0.01053; 0.006563; 0.000163; true; 0.018447
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.01; 0.011541; 0.006638; 1.6e-05; true; 0.019329;0.01; 0.011451; 0.006736; 1.8e-05; true; 0.019343;0.01; 0.011463; 0.006766; 0.000135; true; 0.019509
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.02; 0.018261; 0.009796; 1.8e-05; true; 0.029792;0.01; 0.012581; 0.006434; 2.3e-05; true; 0.020109;0.01; 0.011456; 0.006877; 0.000133; true; 0.019662
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.01; 0.011565; 0.006759; 4.7e-05; true; 0.019571;0.01; 0.011168; 0.006641; 2.9e-05; true; 0.018983;0.01; 0.011338; 0.006607; 0.000174; true; 0.019259
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.01; 0.011248; 0.006585; 1.7e-05; true; 0.018992;0.01; 0.011359; 0.006634; 1.9e-05; true; 0.019159;0.01; 0.011257; 0.006784; 0.000137; true; 0.019389
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.01; 0.011914; 0.006755; 2.8e-05; true; 0.019909;0.01; 0.011564; 0.006675; 2.9e-05; true; 0.019447;0.01; 0.011224; 0.006675; 0.000157; true; 0.019292
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.01; 0.013726; 0.007417; 5.6e-05; true; 0.022558;0.02; 0.013723; 0.007487; 6.1e-05; true; 0.022655;0.01; 0.013674; 0.007604; 0.000235; true; 0.022923
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.01; 0.011877; 0.006694; 2.7e-05; true; 0.019769;0.01; 0.011113; 0.00664; 3.8e-05; true; 0.018967;0.01; 0.011015; 0.006722; 0.000157; true; 0.019065
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.01; 0.014089; 0.007529; 5.5e-05; true; 0.022991;0.01; 0.013115; 0.007361; 6.9e-05; true; 0.021845;0.01; 0.013729; 0.007912; 0.00023; true; 0.023273
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;0.53; 0.373639; 0.156256; 0.01325; true; 0.578863;0.53; 0.378765; 0.155916; 0.012693; true; 0.582393;0.55; 0.379816; 0.157118; 0.020547; true; 0.593654
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.28; 0.210028; 0.085711; 0.002759; true; 0.316959;0.29; 0.210682; 0.085935; 0.011365; true; 0.327318;0.3; 0.209081; 0.086209; 0.015869; true; 0.330159
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.29; 0.212984; 0.087354; 0.002742; true; 0.322391;0.29; 0.213304; 0.087108; 0.011045; true; 0.330655;0.3; 0.216384; 0.087255; 0.015378; true; 0.336464
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.3; 0.219399; 0.089234; 0.002813; true; 0.329314;0.31; 0.215756; 0.088277; 0.012042; true; 0.333595;0.31; 0.217447; 0.089489; 0.016803; true; 0.34194
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;0.53; 0.374721; 0.156314; 0.013019; true; 0.579775;0.54; 0.381593; 0.154539; 0.012784; true; 0.582215;0.54; 0.378422; 0.153384; 0.01979; true; 0.584861
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.29; 0.234492; 0.077975; 0.00263; true; 0.330834;0.29; 0.216314; 0.076563; 0.010745; true; 0.317939;0.29; 0.213232; 0.077122; 0.015376; true; 0.320432
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.3; 0.217975; 0.09027; 0.002743; true; 0.33077;0.31; 0.230733; 0.088604; 0.011975; true; 0.349753;0.31; 0.215587; 0.089774; 0.017183; true; 0.342221
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.31; 0.236191; 0.08541; 0.00263; true; 0.340121;0.3; 0.224156; 0.077749; 0.011051; true; 0.327983;0.32; 0.238601; 0.080345; 0.01568; true; 0.350617
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.29; 0.218121; 0.088379; 0.002969; true; 0.327407;0.3; 0.218787; 0.087708; 0.012236; true; 0.336528;0.3; 0.215657; 0.087106; 0.016888; true; 0.337571
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.31; 0.224989; 0.092451; 0.002672; true; 0.338769;0.33; 0.22499; 0.093489; 0.010885; true; 0.350288;0.33; 0.224768; 0.093714; 0.015671; true; 0.354859
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.29; 0.224812; 0.08011; 0.002905; true; 0.324181;0.3; 0.221046; 0.079582; 0.011028; true; 0.327075;0.31; 0.221764; 0.079655; 0.015444; true; 0.332321
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.31; 0.226039; 0.093312; 0.002721; true; 0.342346;0.34; 0.244176; 0.091326; 0.010732; true; 0.366399;0.32; 0.223387; 0.092785; 0.015401; true; 0.352106
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.31; 0.236322; 0.089722; 0.002673; true; 0.346763;0.32; 0.22488; 0.093155; 0.010949; true; 0.34986;0.32; 0.230073; 0.09226; 0.015985; true; 0.358839
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.31; 0.226186; 0.092912; 0.002767; true; 0.340741;0.32; 0.223609; 0.093981; 0.010954; true; 0.348049;0.34; 0.236312; 0.093801; 0.015158; true; 0.365319
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.3; 0.22155; 0.092271; 0.002784; true; 0.336772;0.33; 0.2225; 0.092858; 0.011107; true; 0.347699;0.32; 0.2259; 0.093159; 0.015636; true; 0.353808
