name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;TO; 0.239225; 0.0377948;TO;0.2107527;TO; 0.312385; 0.0428492;TO; 0.342735; 0.0915457;0.020806079999999998;TO; 0.270422; 0.066804;0.0017650130000000002;TO;TO;TO;TO;TO;0.107374293
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;TO; 0.249852; 0.0678432;TO;0.2241629;TO; 0.157103; 0.0559563;TO; 0.326626; 0.0590535;0.0261972;TO; 0.407707; 0.0464703;0.0020431110000000002;TO;TO;TO;TO;TO;0.087694189
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;TO; 0.379719; 0.0643261;TO;0.14731450000000001;TO; 0.297051; 0.0598211;TO; 0.329819; 0.0529362;0.01511836;TO; 0.40476; 0.0539016;0.00258316;TO;TO;TO;TO;TO;0.143058494
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;ERR;ERR;ERR;TO;0.1281462;TO; 0.0599983; 0.0115031;TO; 0.0348645; 0.0224967;0.015400878;TO; 0.0542306; 0.0102568;0.000259565;TO;TO;TO;TO;TO;0.059519603
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;ERR;ERR;ERR;TO;0.1602228;TO; 0.256551; 0.0517579;TO; 0.391431; 0.0572718;0.02162945;TO; 0.280883; 0.0851867;0.00261022;TO;TO;TO;TO;TO;0.133042796
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;TO; 0.412658; 0.0514258;TO;0.2014235;ERR;ERR;ERR;TO; 0.331587; 0.0798448;0.020117620000000003;TO; 0.343644; 0.0658059;0.00309379;TO;TO;TO;TO;TO;0.09265917
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;TO; 0.461834; 0.0542215;TO;0.21401560000000003;TO; 0.347371; 0.071531;TO; 0.297468; 0.0804772;0.01966317;TO; 0.567659; 0.0943811;0.0030811;TO;TO;TO;TO;TO;0.08675231
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;TO; 0.479669; 0.11219;TO;0.2350086;TO; 0.629; 0.0865674;TO; 0.424686; 0.0830103;0.0255924;TO; 0.391534; 0.0477472;0.00253175;TO;TO;TO;TO;TO;0.064009185
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;TO; 0.392311; 0.0712439;TO;0.1757324;TO; 0.306434; 0.101868;TO; 0.403235; 0.0763074;0.0389964;TO; 0.406203; 0.0952678;0.00345103;TO;TO;TO;TO;TO;0.14937446100000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;TO; 0.664561; 0.13365;TO;0.22117230000000002;TO; 0.565703; 0.106135;TO; 0.803996; 0.116102;0.0375084;TO; 0.576395; 0.0858639;0.00427338;TO;TO;TO;TO;TO;0.121310069
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;ERR;ERR;ERR;TO;0.17264990000000002;TO; 0.942085; 0.171779;TO; 0.545545; 0.091386;0.027358800000000003;TO; 0.487186; 0.123306;0.00388347;TO;TO;TO;TO;TO;0.194238302
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;TO; 0.503855; 0.0968323;TO;0.271521;TO; 0.513636; 0.0675612;TO; 0.634145; 0.120553;0.01767801;TO; 0.492127; 0.0909337;0.0042814;TO;TO;TO;TO;TO;0.093747015
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;ERR;ERR;ERR;TO;0.2479965;TO; 0.589652; 0.164658;TO; 0.817829; 0.127012;0.0440164;TO; 0.577596; 0.0960903;0.00496457;TO;TO;TO;TO;TO;0.17681089700000002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;TO; 0.511222; 0.123695;TO;0.2712899;TO; 0.85587; 0.169336;TO; 0.654367; 0.211494;0.0681282;TO; 0.687743; 0.089258;0.00443437;TO;TO;TO;TO;TO;0.17295211100000002
