name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.18; 0.167307; 0.0285693; 0.0015; 0.0008;0.16;0.0721825;0.0104889; 0.0000509000; 0.0308891000; True;0.13; 0.10885; 0.0320179;0.0005703489999999999;0.000143832; 7.201e-06; true;0.14; 0.106102; 0.0327914;0.010574573;0.001511519;0.001878409; 0.00273273; true;0.15; 0.108229; 0.036906;0.003204252;0.0028678070000000004;0.0025766139999999996; 0.00452558; true;1.0; 0.1639; 0.0000; 0.0017; 0.0000; 0.0000; True;45.42; 0.3178; 1.2972; 44.0289; 0.0021; True;1.18; 0.1579; 0.1401; 0.0425; 0.0002; True;3.01;0.48699419899999996;0.066635932; 0.033360175; true;1.51;0.07616534999999999;0.005026903; 0.005040335; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.28; 0.223437; 0.0536782; 0.0052; 0.0045;0.26;0.14382160000000002;0.0176148; 0.0000817000; 0.0526271000; True;0.27; 0.229429; 0.0606263;0.000422875;0.00011443799999999999; 7.838e-06; true;0.3; 0.268624; 0.0934658;0.024547868;0.001055798;0.000611109; 0.00174385; true;0.29; 0.225041; 0.0590018;0.003977044000000001;0.001827001;0.001192231; 0.00316098; true;1.53; 0.3212; 0.0000; 0.0065; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.531772045;MISSING;MISSING;MISSING;1.75;0.18477084099999996;0.052548014; 0.002459798; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.2; 0.226431; 0.0381229; 0.0018; 0.0007;0.24;0.11887819999999999;0.0171205; 0.0000777000; 0.0430841000; True;0.2; 0.215544; 0.0553579;0.006591451;0.00013484199999999998; 1.7025e-05; true;0.24; 0.239704; 0.119599;0.036213808;0.003936495;0.000532066; 0.009452; true;0.21; 0.215722; 0.0424788;0.0035566449999999998;0.0016881599999999997;0.0011026179999999999; 0.00465949; true;1.44; 0.2444; 0.0000; 0.0011; 0.0000; 0.0000; True;2.8; 0.2448; 0.6259; 0.7826; 0.0022; True;1.56; 0.2667; 0.1385; 0.0228; 0.0000; True;2.99;0.54340773;0.056164376; 0.015589641; true;1.27;0.07896568999999999;0.003716798; 0.015716338; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.57; 0.671397; 0.0865339; 0.0045; 0.0006;0.3;0.24432730000000003;0.0170224; 0.0000904000; 0.0415965000; True;0.39; 0.349979; 0.104992;0.000214463;5.6673e-05; 4.99e-06; true;0.88; 0.565311; 0.184744;0.142374747;0.000986697;0.000489374; 0.0709041; true;1.35; 0.323353; 0.107131;0.009790479;0.001225924;0.000740203; 0.956646; true;1.87; 0.8199; 0.0000; 0.0011; 0.0000; 0.0000; True;17.12; 0.4932; 16.2326; 0.6797; 0.0833; True;6.43; 1.0198; 4.7873; 0.0233; 0.0000; True;5.64;1.9495815380000001;0.055908838; 0.022838721; true;2.79;0.23301059400000002;0.003959145; 0.359690575; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.08; 0.0756385; 0.0172659; 0.0006; 0.0003;0.12;0.06450969999999999;0.009601100000000001; 0.0000653000; 0.0243377000; True;0.15; 0.127865; 0.0366053;0.000401812;0.00013437899999999998; 6.739e-06; true;0.18; 0.18908; 0.0379392;0.013089992;0.0009729360000000001;0.00051787; 0.000962195; true;0.17; 0.133398; 0.0358898;0.002028325;0.0017833819999999998;0.001081458; 0.00383988; true;1.26; 0.1852; 0.0000; 0.0009; 0.0000; 0.0000; True;3.83; 0.1963; 1.4892; 1.0502; 0.0011; True;1.49; 0.1895; 0.1749; 0.0328; 0.0001; True;3.38;0.6572826629999999;0.117517074; 0.05651193; true;1.48;0.067908786;0.003866874; 0.005205232; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.17; 0.198293; 0.0310717; 0.0013; 0.0010;0.23;0.11957230000000002;0.03105; 0.0000889000; 0.0685972000; True;0.19; 0.159796; 0.0436548;0.000250373;6.1917e-05; 1.0735e-05; true;0.18; 0.186299; 0.036703;0.013506371;0.0010156890000000002;0.0005910930000000001; 0.000100761; true;0.14; 0.121898; 0.0212263;0.000991903;0.00094899;0.000599176; 0.00064981; true;1.07; 0.1232; 0.0000; 0.0010; 0.0000; 0.0000; True;14.47; 0.2046; 1.0202; 13.0005; 0.0002; True;1.0; 0.1154; 0.0655; 0.0226; 0.0000; True;2.8;0.5831104269999999;0.074023593; 0.031559513; true;1.17;0.06546608;0.010213973999999999; 0.001065781; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.14; 0.161846; 0.0271784; 0.0002; 0.0001;0.13;0.06305090000000001;0.0089774; 0.0000577000; 0.0255295000; True;0.15; 0.1225; 0.0342234;2.0544000000000002e-05;9.095e-06; 5.731e-06; true;0.08; 0.0672325; 0.0189455;0.004717722999999999;3.4095e-05;1.9315e-05; 5.1035e-05; true;0.14; 0.118536; 0.0312065;0.00136077;0.000736057;0.000518819; 0.00109661; true;1.27; 0.1575; 0.0000; 0.0003; 0.0000; 0.0000; True;2.3; 0.1692; 0.6982; 0.3466; 0.0001; True;1.35; 0.1284; 0.0754; 0.0004; 0.0000; True;2.88;0.47785252199999995;0.122588469; 0.019037481; true;1.35;0.057530213999999996;0.00439359; 0.001049609; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.18; 0.152878; 0.0371125; 0.0003; 0.0000;0.22;0.1168132;0.0140117; 0.0000759000; 0.0384922000; True;0.13; 0.124525; 0.0258352;8.307e-06;5.079e-06; 5.594e-06; true;0.19; 0.148688; 0.0449534;0.012263391000000002;4.0957999999999996e-05;1.8315e-05; 0.00055808; true;0.11; 0.0860096; 0.035302;0.001942683;0.000714814;0.00048670500000000004; 0.00127406; true;1.28; 0.2273; 0.0000; 0.0002; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.18; 0.1457; 0.2033; 0.0006; 0.0000; True;3.33;0.57444515;0.107644092; 0.029750101; true;1.21;0.07590242000000001;0.003814549; 0.001050994; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.44; 0.349583; 0.209821; 0.0016; 0.0001;0.27;0.1687282;0.014315199999999998; 0.0000758000; 0.0410668000; True;0.44; 0.36854; 0.115323;2.1503e-05;8.497e-06; 7.621e-06; true;0.53; 0.405633; 0.116552;0.08251952;7.796700000000001e-05;3.2224e-05; 0.0193204; true;0.65; 0.355084; 0.151751;0.011539839;0.00077038;0.00045896699999999996; 0.224253; true;1.47; 0.3023; 0.0000; 0.0004; 0.0000; 0.0000; True;46.17; 0.5163; 6.0552; 40.4987; 0.1066; True;2.56; 0.5068; 1.0955; 0.0010; 0.0000; True;5.39;0.9422649350000001;0.088498649; 0.464273606; true;2.65;0.248624385;0.011331640999999998; 0.315085135; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.69; 0.586983; 0.160956; 0.0080; 0.0009;0.35;0.26318030000000003;0.016528400000000002; 0.0000779000; 0.0396197000; True;0.73; 0.568709; 0.177064;0.000395644;9.8947e-05; 7.547e-06; true;0.94; 0.557052; 0.174101;0.168675408;0.001079453;0.0005126390000000001; 0.0765905; true;2.11; 0.604742; 0.157766;0.019692102;0.001786462;0.0010884129999999999; 1.45505; true;1.93; 0.9442; 0.0000; 0.0008; 0.0000; 0.0000; True;23.23; 0.8865; 16.2949; 5.7690; 0.1558; True;5.88; 0.8296; 4.2064; 0.0126; 0.0000; True;5.29;1.9252124;0.076521757; 0.031485334; true;3.24;0.258856389;0.004234291999999999; 0.486318445; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.41; 0.244812; 0.0622056; 0.0834; 0.0284;0.23;0.141615;0.0165914; 0.0000790000; 0.0379201000; True;0.3; 0.258031; 0.0726689;0.000505456;0.00016387200000000002; 1.8242e-05; true;0.2; 0.143869; 0.0444329;0.02131152;0.0006701559999999999;0.000294051; 0.000752798; true;0.22; 0.145808; 0.0733719;0.002878973;0.00101241;0.000643324; 0.00120021; true;1.56; 0.4968; 0.0000; 0.0329; 0.0038; 0.0000; True;6.67; 0.2188; 1.0063; 4.8953; 0.0010; True;1.44; 0.2715; 0.1480; 0.1124; 0.0115; True;4.61;0.8922078679999998;0.31462714999999997; 0.051405175; true;1.97;0.168255286;0.006210687; 0.015184105; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19; 0.138215; 0.0320741; 0.0234; 0.0025;0.23;0.1215075;0.0195627; 0.0000917000; 0.0560383000; True;0.18; 0.152588; 0.039807;0.000603261;0.000236121; 8.16e-06; true;0.19; 0.251783; 0.0370657;0.014172285;0.0013241829999999998;0.0009018620000000001; 0.00256597; true;0.18; 0.134374; 0.0412211;0.002229914;0.002222019;0.0015338819999999999; 0.00344545; true;1.45; 0.2191; 0.0000; 0.0043; 0.0003; 0.0000; True;5.41; 0.2050; 0.9910; 3.0558; 0.0016; True;1.68; 0.2128; 0.1334; 0.0695; 0.0292; True;3.28;0.651333344;0.050919124999999996; 0.022097588; true;1.66;0.074133453;0.004129918; 0.005025185; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.1; 0.0805284; 0.0195611; 0.0010; 0.0004;0.13;0.07003939999999999;0.010407099999999999; 0.0000563000; 0.0255968000; True;0.18; 0.148493; 0.0429157;0.000503884;0.000127361; 7.594e-06; true;0.2; 0.154638; 0.0412457;0.015210571999999999;0.001139627;0.000738866; 0.0007103; true;0.11; 0.088717; 0.0259971;0.001213398;0.001183645;0.000772614; 0.000865243; true;1.49; 0.2048; 0.0000; 0.0012; 0.0000; 0.0000; True;9.22; 0.1355; 0.6104; 7.7394; 0.0002; True;1.6; 0.2132; 0.1478; 0.0289; 0.0002; True;3.1;0.575260541;0.076657692; 0.016862547; true;1.57;0.12536628800000002;0.010433705; 0.005308588; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.18; 0.1477; 0.0313; 0.0011; 0.0007;0.23;0.1132656;0.0224176; 0.0001018000; 0.0435934000; True;0.14; 0.167671; 0.0320798;0.0005737089999999999;0.000120821; 1.9242e-05; true;0.18; 0.145567; 0.040165;0.012254872;0.0014408630000000001;0.0009204349999999999; 0.00134042; true;0.18; 0.149275; 0.0385213;0.001786231;0.001830493;0.001214169; 0.00199527; true;1.52; 0.2051; 0.0000; 0.0014; 0.0000; 0.0000; True;3.09; 0.2089; 0.7026; 0.9765; 0.0008; True;1.65; 0.2217; 0.1190; 0.0243; 0.0000; True;3.29;0.7234885480000001;0.075539719; 0.012531234; true;1.53;0.098022721;0.004171569000000001; 0.009022106; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;1.68; 0.507861; 0.121558; 0.7225; 0.3572;0.74;0.2580781;0.2147843; 0.0030177000; 0.2103029000; True;1.21; 0.677483; 0.215487;0.192762;0.03358348; 0.0520973; true;5.35; 0.649769; 0.22643;0.20051042000000002;0.7038143;1.7344979999999999; 1.8926; true;1.52; 0.671577; 0.231733;0.010267403;0.2065397;0.2902451; 0.152541; true;2.18; 0.6565; 0.0000; 0.3153; 0.0246; 0.0239; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;4.01; 0.6093; 0.3335; 2.0193; 0.2089; True;6.15;1.2568529629999998;0.39028873799999997; 0.12238805; true;2.14;0.207046288;0.01385498; 0.007000779; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;1.17; 0.592135; 0.170109; 0.2503; 0.1924;0.42;0.3063719;0.10356220000000001; 0.0000607000; 0.0325724000; True;0.92; 0.619067; 0.196577;0.103806872;0.021725239; 9.188e-06; true;1.74; 0.5987; 0.19564;0.150546531;0.310149083;0.531689462; 0.0159896; true;1.09; 0.611669; 0.180299;0.015673708;0.157843015;0.153313011; 0.00173986; true;2.43; 0.9004; 0.0000; 0.2817; 0.0084; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.11; 0.5152; 0.2149; 0.5043; 0.0113; True;6.49;1.11255179;0.670499083; 0.249738627; true;2.23;0.350452185;0.012886785; 0.0011242; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;1.39; 0.721251; 0.196885; 0.4623; 0.0611;0.23;0.14700430000000003;0.0242157; 0.0000569000; 0.0269006000; True;0.94; 0.694856; 0.22589;0.024061674;0.003988242; 1.023e-05; true;1.25; 0.679698; 0.213913;0.16389262999999998;0.105549196;0.119782248; 0.00630397; true;0.58; 0.403017; 0.129739;0.009500024999999999;0.020913630000000002;0.028133354; 0.00368499; true;2.38; 1.0259; 0.0000; 0.1251; 0.0085; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.04; 0.5666; 0.2474; 0.3484; 0.0418; True;6.85;1.2006753950000002;0.24277969900000002; 0.9443704; true;2.83;0.34363302399999995;0.01250216; 0.005170068; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.3; 0.329781; 0.0693561; 0.0062; 0.0013;0.28;0.164082;0.0202531; 0.0000914000; 0.0517697000; True;0.25; 0.255569; 0.0411906;0.000769688;0.000234571; 1.0854e-05; true;0.34; 0.226839; 0.0647958;0.041623560000000004;0.00194586;0.002561392; 0.0183601; true;0.45; 0.231666; 0.0661324;0.005744891;0.002664306;0.0025900809999999997; 0.155576; true;1.14; 0.1924; 0.0000; 0.0017; 0.0001; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.63; 0.2038; 0.5703; 0.0524; 0.0004; True;4.49;0.830704218;0.10347267700000001; 0.064010337; true;2.57;0.09070951699999999;0.0047444670000000005; 0.301718747; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.23; 0.267628; 0.0415472; 0.0019; 0.0010;0.24;0.14072479999999998;0.017658700000000003; 0.0001074000; 0.0506572000; True;0.23; 0.194688; 0.0478293;0.0007692259999999999;0.000189333; 7.652e-06; true;0.25; 0.189314; 0.0481424;0.016608513;0.001919684;0.002711472; 0.00357294; true;0.24; 0.190431; 0.0460955;0.002545187;0.0022662979999999995;0.00233609; 0.00320974; true;1.53; 0.2751; 0.0000; 0.0026; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.77; 0.2802; 0.1547; 0.0519; 0.0001; True;3.34;0.6028806890000001;0.073991655; 0.019983546; true;1.55;0.07361944499999999;0.0046711980000000005; 0.003971576; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.15; 0.131947; 0.0267712; 0.0011; 0.0009;0.22;0.10791899999999999;0.0182996; 0.0000842000; 0.0415357000; True;0.17; 0.143217; 0.0376355;0.000757323;0.000274705; 3.1423e-05; true;0.18; 0.142742; 0.0374445;0.010761074;0.002082354;0.0029887579999999998; 0.00235498; true;0.18; 0.14519; 0.0387064;0.001584554;0.0026929080000000004;0.0027644059999999996; 0.00398989; true;1.68; 0.2097; 0.0000; 0.0023; 0.0000; 0.0000; True;51.98; 0.2099; 1.0784; 50.3157; 0.0007; True;1.73; 0.1621; 0.0731; 0.0267; 0.0000; True;3.59;0.5571564099999999;0.07222477199999999; 0.025224979; true;1.72;0.09475878199999999;0.007723213; 0.008034219; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.31; 0.145622; 0.0484454; 0.0897; 0.0212;0.41;0.179751;0.092114; 0.0001389000; 0.0721357000; True;0.37; 0.264484; 0.0891963;0.014619194;0.007911039000000002; 1.9991e-05; true;0.38; 0.211809; 0.0636784;0.01871911;0.03940980299999999;0.04960843400000001; 0.00211702; true;0.2; 0.131536; 0.0451548;0.001749484;0.011134398;0.016405006999999996; 0.00590687; true;2.13; 0.3169; 0.0000; 0.0418; 0.0035; 0.0001; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.71; 0.2637; 0.2745; 0.9203; 0.0414; True;3.73;0.630178482;0.15139608699999998; 0.025216064; true;1.93;0.085835742;0.048699038; 0.022307105; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.62; 0.379666; 0.0932271; 0.1199; 0.0300;0.25;0.1569262;0.0144346; 0.0000568000; 0.0277545000; True;0.84; 0.709768; 0.164995;0.0068375169999999996;0.0013364940000000001; 7.093e-06; true;0.57; 0.385826; 0.0996172;0.05654176;0.011312017;0.026769847; 0.013179; true;0.58; 0.439256; 0.0990241;0.0065273069999999996;0.006581108;0.004935089; 0.0531054; true;2.03; 0.8639; 0.0000; 0.0362; 0.0017; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;5.06; 0.8625; 3.1397; 0.1169; 0.0307; True;6.3;1.6163929049999999;0.264936091; 0.115479744; true;3.48;0.35813356400000007;0.10397274399999999; 0.170228777; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.96; 0.440948; 0.211289; 0.1525; 0.1508;0.61;0.29756789999999994;0.2969486; 0.0001218000; 0.0449457000; True;1.05; 0.724049; 0.216762;0.12639604599999998;0.019935783000000002; 8.125e-06; true;2.14; 0.412877; 0.131646;0.08758951899999999;0.302985459;1.108444227; 0.00320562; true;1.46; 0.684556; 0.205268;0.020097908;0.227852006;0.31965259100000004; 0.00873562; true;2.39; 0.9805; 0.0000; 0.1823; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;4.06; 0.9606; 0.4442; 2.1137; 0.0001; True;6.8;1.2003179739999998;0.339955059; 0.254890268; true;2.37;0.37725500500000003;0.013642946999999999; 0.019899754; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.7; 0.55816; 0.109295; 0.0514; 0.0512;0.38;0.2151228;0.0837466; 0.0000834000; 0.0372382000; True;0.86; 0.589986; 0.187651;0.076474394;0.013930135; 1.1498e-05; true;1.43; 0.575213; 0.153983;0.0781438;0.21382214099999997;0.419024779; 0.00889353; true;1.01; 0.581212; 0.178679;0.015885871000000003;0.128260193;0.143460113; 0.00261384; true;1.92; 0.7190; 0.0000; 0.0798; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.43; 0.8190; 0.4343; 1.0169; 0.0001; True;4.97;0.9311636130000001;0.330302563; 0.075831815; true;2.32;0.24095565400000002;0.085006306; 0.001805488; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.71; 0.521615; 0.157459; 0.0272; 0.0259;0.42;0.2285388;0.09006589999999999; 0.0000804000; 0.0546157000; True;0.44; 0.349015; 0.10082;0.010641512;0.006464269; 6.592e-06; true;1.01; 0.593202; 0.173615;0.11655709300000001;0.046424579;0.079913033; 0.0129342; true;0.79; 0.587485; 0.16165;0.013198224;0.022931685;0.03299926500000001; 0.00653811; true;2.19; 0.8862; 0.0000; 0.0307; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.63; 0.8637; 0.2964; 0.2353; 0.0000; True;6.3;1.316476427;0.308823961; 0.166804964; true;2.29;0.17870293199999998;0.0054417599999999995; 0.027700232; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata;0.72; 0.606932; 0.141457; 0.0003; 0.0001;0.35;0.2349409;0.016892599999999997; 0.0000849000; 0.0468414000; True;0.73; 0.619076; 0.161254;2.6411999999999997e-05;1.1922e-05; 1.1684e-05; true;0.84; 0.622769; 0.164891;0.088709223;8.9452e-05;5.0701e-05; 0.000660181; true;0.77; 0.645474; 0.166608;0.009884885;0.001024825;0.000673024; 0.00186066; true;2.54; 0.9037; 0.0000; 0.0006; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.24; 1.0320; 0.2546; 0.0006; 0.0000; True;7.78;1.3645122399999998;0.464732887; 0.207532502; true;1.91;0.16123762900000002;0.005422979; 0.001779462; true
