name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.02; 0.000190701;0.008370092999999999;0.002230784; 0.0010992; false;0.05; 0.000205199; 1.6815e-05;0.02522331;0.020432194; 0.0107579; false;1.19; 0.0061; 0.0000;0.0377;0.0027; 0.0007; False;3.17; 0.0060; 0.0003;1.8105; 0.2484; False;0.99; 0.007629058;0.014870262; 1.9883E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.0; 6.7627e-05;0.000548841;0.0012431879999999999; 0.000404122; false;0.0; 5.3217e-05; 5.276e-06;0.00293723;0.0022898059999999997; 0.000987681; false;0.9; 0.0057; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False;1.25; 0.0061; 0.0001;0.1255; 0.0091; False;0.9; 0.005559285;0.015700092000000002; 1.9035E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.02; 0.000205465;0.008382244;0.002228067; 0.00112161; false;0.05; 0.000206699; 1.7337e-05;0.024047586000000003;0.019625973999999997; 0.0104215; false;1.08; 0.0063; 0.0000;0.036699999999999997;0.0024000000000000002; 0.0007; False;3.38; 0.0044; 0.0002;2.3951000000000002; 0.2210; False;0.92; 0.007905875;0.016556344; 2.0471E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.01; 0.000124534;0.003048821;0.001421689; 0.000582129; false;0.02; 0.000139278; 1.1243e-05;0.012880278;0.009746564; 0.00509982; false;1.13; 0.0061; 0.0000;0.0172;0.0014; 0.0006; False;1.85; 0.0047; 0.0002;0.9225; 0.0724; False;0.88; 0.006095731;0.017223551; 1.5454E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.02; 0.000199578;0.008580922;0.0029026349999999998; 0.00119254; false;0.06; 0.000258231; 1.9215e-05;0.025399352;0.02028153; 0.0105722; false;0.99; 0.0043; 0.0000;0.022199999999999998;0.0015; 0.0005; False;3.03; 0.0044; 0.0003;1.7691000000000001; 0.2167; False;0.91; 0.008027654;0.016294585; 2.6511E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.02; 0.000206417;0.008435175999999999;0.002280563; 0.00121847; false;0.05; 0.000227947; 1.9543e-05;0.024496152;0.020141454; 0.0103182; false;1.13; 0.0063; 0.0000;0.0381;0.0026; 0.0007; False;3.12; 0.0061; 0.0003;2.035; 0.1572; False;0.91; 0.007607056;0.015685212; 2.0696E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 7.4916e-05;0.0005703959999999999;0.0012194509999999999; 0.000338084; false;0.01; 8.8484e-05; 8.161e-06;0.005490909;0.003946928000000001; 0.0017652; false;0.95; 0.0059; 0.0000;0.0050999999999999995;0.0011; 0.0005; False;1.02; 0.0042; 0.0001;0.0601; 0.0046; False;0.94; 0.005227938;0.020671519; 2.848E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.0; 0.000117008;0.003054038;0.0014747179999999999; 0.000609654; false;0.03; 0.000131842; 1.1266e-05;0.013125493;0.010083083999999999; 0.00508259; false;1.18; 0.0061; 0.0000;0.0262;0.0015; 0.0006; False;1.78; 0.0043; 0.0001;0.7130000000000001; 0.0816; False;0.79; 0.00651285;0.019428548999999996; 2.5233E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.02; 0.000200578;0.008736276000000001;0.002629433; 0.00139222; false;0.06; 0.000219192; 1.8777e-05;0.034099636;0.029265601000000002; 0.0209576; false;1.2; 0.0063; 0.0000;0.0383;0.0035; 0.0010; False;2.84; 0.0043; 0.0002;1.7929; 0.1297; False;1.0; 0.00531013;0.013774727; 2.6616E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.02; 0.000214686;0.008471904;0.00262099; 0.00118683; false;0.05; 0.000211125; 2.2362e-05;0.025159824;0.020337394; 0.0105787; false;1.19; 0.0063; 0.0000;0.0372;0.0026; 0.0007; False;3.51; 0.0065; 0.0003;2.3007; 0.2171; False;0.96; 0.007821358;0.016329331000000002; 1.9785E-5; false
