name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12334.mata;0.01; 0.0121; 0.001454; 0.000113; 8.7e-05; false; 0.015786;0.03; 0.010034; 0.023132; 0.001612; 0.000112; 9.6e-05; false; 0.03707
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12336.mata;0.11; 0.102244; 0.007392; 0.000375; 0.000211; false; 0.124759;0.44; 0.08999; 0.339701; 0.007383; 0.000306; 0.000205; false; 0.452094
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12345.mata;0.0; 0.008023; 0.001037; 7.8e-05; 2.7e-05; false; 0.010678;0.03; 0.007949; 0.025086; 0.001077; 8e-05; 2.7e-05; false; 0.035786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12355.mata;0.07; 0.067693; 0.00913; 0.00038; 0.000109; false; 0.08736;0.11; 0.069472; 0.026986; 0.009742; 0.000517; 0.000135; false; 0.118275
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12388.mata;0.0; 0.003207; 0.002416; 0.000264; 0.000125; false; 0.007909;0.01; 0.003165; 0.003687; 0.001975; 0.000225; 0.000172; false; 0.010704
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12419.mata;0.01; 0.008023; 0.001142; 9.3e-05; 5.8e-05; false; 0.011062;0.02; 0.00781; 0.015738; 0.001205; 8.8e-05; 8e-05; false; 0.026591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12516.mata;0.06; 0.052004; 0.008399; 0.000479; 8.9e-05; false; 0.070482;0.15; 0.051387; 0.089758; 0.009873; 0.000492; 9e-05; false; 0.160317
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12549.mata;0.02; 0.023626; 0.001072; 8.7e-05; 5.1e-05; false; 0.028646;0.03; 0.022872; 0.013341; 0.00104; 7.3e-05; 9.1e-05; false; 0.040809
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12554.mata;0.05; 0.047981; 0.005039; 0.000273; 7.6e-05; false; 0.061374;0.08; 0.052098; 0.025572; 0.006096; 0.000343; 8.3e-05; false; 0.091403
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12566.mata;0.0; 0.001699; 0.000972; 0.000104; 7.6e-05; false; 0.003806;0.0; 0.001635; 0.001973; 0.000954; 9.8e-05; 8.5e-05; false; 0.005543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12687.mata;0.01; 0.006835; 0.001035; 9.3e-05; 8.1e-05; false; 0.009792;0.01; 0.006627; 0.006813; 0.001111; 9.4e-05; 9.3e-05; false; 0.016376
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12726.mata;0.0; 0.001461; 0.000403; 5.4e-05; 3.6e-05; false; 0.002697;0.0; 0.0014; 0.002547; 0.000435; 4.5e-05; 3.8e-05; false; 0.005265
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12740.mata;0.04; 0.032962; 0.002787; 0.000141; 9.9e-05; false; 0.042811;0.08; 0.035363; 0.048526; 0.003014; 0.000131; 0.000164; false; 0.092999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12829.mata;0.01; 0.016905; 0.001446; 8.6e-05; 5.2e-05; false; 0.021786;0.04; 0.016979; 0.031995; 0.001564; 9e-05; 0.000111; false; 0.054193
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12846.mata;0.33; 0.336745; 0.003903; 0.000155; 0.000151; false; 0.368027;0.56; 0.30866; 0.261559; 0.002648; 0.00016; 0.000172; false; 0.600733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12853.mata;0.01; 0.007577; 0.000626; 4.7e-05; 2.2e-05; false; 0.009615;0.03; 0.007686; 0.022719; 0.000677; 4.7e-05; 2.8e-05; false; 0.03255
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12881.mata;0.14; 0.015645; 0.122912; 0.000671; 0.000134; false; 0.143198;0.2; 0.029059; 0.025844; 0.147122; 0.000695; 6.5e-05; false; 0.208171
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12889.mata;0.01; 0.010541; 0.000847; 4.9e-05; 6.8e-05; false; 0.013429;0.03; 0.010455; 0.021114; 0.000896; 4.8e-05; 6.4e-05; false; 0.034537
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13031.mata;0.0; 0.001232; 0.001336; 0.000167; 4.5e-05; false; 0.003909;0.01; 0.002119; 0.003992; 0.002002; 0.000281; 9e-05; false; 0.010078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13074.mata;0.33; 0.295798; 0.013307; 0.001142; 0.00116; false; 0.368184;4.03; 0.170322; 3.89995; 0.015387; 0.001034; 0.001241; false; 4.11986
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13076.mata;0.12; 0.110001; 0.010397; 0.000816; 0.000428; false; 0.144868;1.11; 0.11281; 0.994917; 0.010015; 0.000542; 0.000307; false; 1.14096
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13116.mata;0.01; 0.003251; 0.004148; 0.00026; 0.000172; false; 0.009686;0.01; 0.003678; 0.002328; 0.004218; 0.000217; 0.000146; false; 0.012432
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13127.mata;0.02; 0.018995; 0.001655; 8.7e-05; 4.9e-05; false; 0.024122;0.04; 0.018804; 0.02955; 0.001707; 8.5e-05; 9.8e-05; false; 0.05358
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13195.mata;0.01; 0.00679; 0.002027; 0.000156; 0.000106; false; 0.010725;0.01; 0.006345; 0.003907; 0.001761; 0.000174; 0.000121; false; 0.013888
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13200.mata;0.01; 0.007114; 0.005544; 0.000492; 0.000253; false; 0.016458;0.02; 0.006846; 0.012693; 0.00518; 0.000317; 0.000226; false; 0.027593
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13211.mata;0.05; 0.052951; 0.005206; 0.000255; 0.000137; false; 0.068094;0.19; 0.057284; 0.130709; 0.002808; 0.000139; 7.8e-05; false; 0.19999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13261.mata;0.02; 0.02644; 0.001315; 6.8e-05; 5.6e-05; false; 0.031947;0.05; 0.025551; 0.025604; 0.001498; 6.9e-05; 9e-05; false; 0.057098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13315.mata;0.06; 0.052622; 0.008629; 0.000492; 8.9e-05; false; 0.071366;0.12; 0.040786; 0.069583; 0.009792; 0.00049; 8.5e-05; false; 0.12902
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13413.mata;0.02; 0.027079; 0.001419; 6.7e-05; 5.2e-05; false; 0.032628;0.02; 0.014149; 0.01357; 0.000762; 3.9e-05; 5.2e-05; false; 0.03068
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13427.mata;0.05; 0.054385; 0.001942; 0.000153; 9.7e-05; false; 0.062469;0.32; 0.034674; 0.293979; 0.002083; 0.000149; 0.00011; false; 0.337003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13437.mata;0.03; 0.027699; 0.007723; 0.000629; 6.4e-05; false; 0.041261;0.05; 0.027222; 0.018676; 0.007945; 0.000652; 6.3e-05; false; 0.05968
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13461.mata;0.0; 0.002376; 0.000899; 9.4e-05; 7.4e-05; false; 0.004578;0.0; 0.002287; 0.002896; 0.000951; 0.000128; 7.8e-05; false; 0.007324
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13476.mata;0.0; 0.001497; 0.002718; 0.000199; 7.4e-05; false; 0.005904;0.0; 0.001456; 0.001882; 0.00248; 0.000177; 6.3e-05; false; 0.007451
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13482.mata;0.0; 0.000844; 0.00056; 6.8e-05; 4.5e-05; false; 0.002152;0.0; 0.000765; 0.001155; 0.000562; 6.4e-05; 4.6e-05; false; 0.003145
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13519.mata;0.04; 0.042221; 0.001296; 8.1e-05; 9.3e-05; false; 0.050813;0.08; 0.040924; 0.039572; 0.001213; 7.7e-05; 0.000136; false; 0.088839
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13603.mata;0.0; 0.001817; 0.000547; 5.3e-05; 4.5e-05; false; 0.003173;0.0; 0.001793; 0.001626; 0.000549; 5.2e-05; 4.5e-05; false; 0.004699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13604.mata;0.01; 0.013209; 0.001323; 0.0001; 3.8e-05; false; 0.017304;0.03; 0.007333; 0.022376; 0.00107; 6.2e-05; 4.9e-05; false; 0.032302
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13693.mata;0.0; 0.002069; 0.000305; 3.2e-05; 2.5e-05; false; 0.003066;0.0; 0.001908; 0.002571; 0.000345; 3.2e-05; 2.7e-05; false; 0.00559
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13694.mata;0.01; 0.007663; 0.001857; 0.000251; 0.000154; false; 0.012309;0.03; 0.013544; 0.009323; 0.003383; 0.000458; 0.000305; false; 0.030638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13714.mata;0.0; 0.000885; 0.000545; 7.2e-05; 4.7e-05; false; 0.002218;0.0; 0.000435; 0.000715; 0.00031; 3.3e-05; 2.7e-05; false; 0.001861
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13774.mata;0.0; 0.000549; 0.001151; 5.1e-05; 4.4e-05; false; 0.002171;0.0; 0.000908; 0.001416; 0.001828; 0.000123; 6.6e-05; false; 0.005037
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13793.mata;0.02; 0.02045; 0.0032; 0.000376; 0.000202; false; 0.028596;0.17; 0.012029; 0.157612; 0.003725; 0.000272; 0.000193; false; 0.176599
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13794.mata;0.53; 0.531682; 0.005757; 0.000168; 0.000129; false; 0.59351;0.44; 0.37792; 0.060189; 0.001931; 0.000126; 0.000168; false; 0.488897
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13823.mata;0.03; 0.028484; 0.002087; 0.000142; 6e-05; false; 0.035476;0.06; 0.027638; 0.028409; 0.002257; 0.000148; 0.00014; false; 0.062762
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13860.mata;0.06; 0.056172; 0.005568; 0.000388; 0.000156; false; 0.073449;0.21; 0.058577; 0.150033; 0.002981; 0.000171; 9.2e-05; false; 0.221102
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13895.mata;0.01; 0.006595; 0.003725; 0.000166; 0.000124; false; 0.012499;0.02; 0.006683; 0.012044; 0.003754; 0.000191; 0.000123; false; 0.024592
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13903.mata;0.05; 0.02883; 0.022061; 0.000791; 9e-05; false; 0.058519;0.1; 0.035977; 0.050903; 0.011796; 0.00042; 6.2e-05; false; 0.104973
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13909.mata;0.05; 0.033111; 0.017334; 0.001086; 0.000698; false; 0.060292;0.1; 0.032264; 0.046564; 0.01667; 0.000811; 0.00033; false; 0.104722
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13934.mata;0.23; 0.008486; 0.205014; 0.00923; 0.000243; false; 0.239925;0.14; 0.004693; 0.004808; 0.125049; 0.00516; 0.000215; false; 0.149081
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13994.mata;0.0; 0.002436; 0.00263; 0.000152; 0.000106; false; 0.006566;0.0; 0.002344; 0.001789; 0.002515; 0.000146; 0.000115; false; 0.008082
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14063.mata;0.03; 0.031831; 0.002364; 0.000132; 9.1e-05; false; 0.04003;0.07; 0.032698; 0.034972; 0.002795; 0.000132; 9.8e-05; false; 0.077333
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14064.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14085.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14207.mata;0.0; 0.002112; 0.000387; 3.6e-05; 2.9e-05; false; 0.003147;0.0; 0.002066; 0.002017; 0.000433; 4.9e-05; 3.1e-05; false; 0.005208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14212.mata;0.0; 0.002221; 0.000367; 4.4e-05; 2.8e-05; false; 0.003239;0.0; 0.003307; 0.00329; 0.000781; 6.6e-05; 5.3e-05; false; 0.008537
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14293.mata;0.0; 0.002383; 0.002856; 0.000327; 2.2e-05; false; 0.007787;0.0; 0.001313; 0.002642; 0.001237; 0.000178; 0.000115; false; 0.00645
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14322.mata;0.03; 0.02957; 0.002189; 0.000148; 5.9e-05; false; 0.037097;0.06; 0.031109; 0.031253; 0.002339; 0.000152; 0.000142; false; 0.069925
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14326.mata;0.0; 0.001722; 0.001049; 0.000131; 7.5e-05; false; 0.004173;0.0; 0.00162; 0.002008; 0.000997; 0.000104; 7.7e-05; false; 0.005857
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14379.mata;0.0; 0.00442; 0.000856; 7.6e-05; 6.5e-05; false; 0.006633;0.01; 0.004539; 0.004444; 0.000918; 7.9e-05; 7e-05; false; 0.01124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14382.mata;0.0; 0.000824; 0.000527; 6.7e-05; 5.5e-05; false; 0.002217;0.0; 0.000767; 0.001185; 0.000522; 6.4e-05; 4.8e-05; false; 0.003165
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14468.mata;0.23; 0.005051; 0.215315; 0.008294; 0.000269; false; 0.242273;0.25; 0.008957; 0.008602; 0.221343; 0.006185; 0.000272; false; 0.260105
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14488.mata;0.01; 0.011418; 0.001036; 6.9e-05; 2.9e-05; false; 0.014674;0.03; 0.011047; 0.027911; 0.001065; 6.9e-05; 3.2e-05; false; 0.042192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14621.mata;0.0; 0.002286; 0.000897; 8.6e-05; 6.5e-05; false; 0.004356;0.0; 0.002201; 0.002753; 0.000891; 9.7e-05; 8.5e-05; false; 0.006937
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14668.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14719.mata;0.0; 0.001805; 0.000567; 6.4e-05; 4.4e-05; false; 0.003137;0.0; 0.001774; 0.002674; 0.000616; 7.3e-05; 5.3e-05; false; 0.005984
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14761.mata;0.07; 0.06903; 0.003213; 0.000276; 0.000208; false; 0.081795;0.58; 0.101716; 0.492816; 0.006456; 0.000576; 0.000311; false; 0.621639
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14763.mata;0.11; 0.051988; 0.063425; 0.000179; 8.4e-05; false; 0.123815;0.09; 0.029815; 0.024199; 0.044467; 9.9e-05; 4.6e-05; false; 0.102804
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14796.mata;0.0; 0.002364; 0.002283; 0.000306; 6.1e-05; false; 0.006926;0.0; 0.002249; 0.00463; 0.001982; 0.000323; 0.000164; false; 0.010871
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14818.mata;0.12; 0.052722; 0.06392; 0.000183; 9.4e-05; false; 0.125349;0.09; 0.029965; 0.023914; 0.040955; 0.0001; 4.6e-05; false; 0.099144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14845.mata;0.0; 0.00054; 0.000621; 9.7e-05; 3.1e-05; false; 0.001856;0.0; 0.000746; 0.001329; 0.000918; 0.000106; 0.000106; false; 0.003961
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14883.mata;0.02; 0.019282; 0.001421; 7.8e-05; 4.8e-05; false; 0.023904;0.09; 0.033587; 0.053991; 0.002846; 0.00013; 0.000187; false; 0.097159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14896.mata;1.05; 1.07591; 0.01838; 8.9e-05; 0.000172; false; 1.17142;2.09; 1.53148; 0.676933; 0.002146; 9.7e-05; 0.0002; false; 2.2891
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14906.mata;0.03; 0.028613; 0.003164; 0.000196; 8.2e-05; false; 0.037142;0.07; 0.02633; 0.046959; 0.002998; 0.000164; 0.000179; false; 0.081647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14913.mata;0.0; 0.001719; 0.00099; 0.000106; 7.9e-05; false; 0.003904;0.0; 0.001893; 0.002012; 0.001156; 0.000108; 7.3e-05; false; 0.006071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14920.mata;0.04; 0.036271; 0.002891; 0.000153; 8.5e-05; false; 0.045269;0.09; 0.032201; 0.055924; 0.002849; 0.000126; 0.000161; false; 0.097094
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14921.mata;0.06; 0.029478; 0.015283; 0.004475; 0.000422; false; 0.068789;1.29; 0.030487; 1.27736; 0.016541; 0.004716; 0.00042; false; 1.34818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14938.mata;0.0; 0.002579; 0.000476; 4e-05; 3.7e-05; false; 0.003795;0.01; 0.004489; 0.004566; 0.000945; 0.000119; 7.2e-05; false; 0.011528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14954.mata;0.02; 0.020508; 0.003225; 0.000336; 0.000216; false; 0.028668;0.24; 0.020414; 0.226665; 0.003357; 0.000331; 0.000226; false; 0.255292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15020.mata;0.04; 0.02486; 0.004111; 0.001059; 0.000129; false; 0.039601;0.62; 0.02592; 0.624725; 0.00309; 0.00044; 5.5e-05; false; 0.662683
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15087.mata;0.01; 0.011781; 0.001824; 0.000159; 3.6e-05; false; 0.016097;0.02; 0.011404; 0.009025; 0.002026; 0.000179; 0.000106; false; 0.025035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15133.mata;0.06; 0.037163; 0.021244; 0.000782; 0.000106; false; 0.068024;0.14; 0.034867; 0.085303; 0.021412; 0.00076; 0.000103; false; 0.150319
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15137.mata;0.11; 0.100182; 0.005914; 0.000453; 0.000287; false; 0.126036;0.56; 0.101311; 0.482678; 0.006644; 0.000496; 0.000285; false; 0.608287
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15138.mata;0.03; 0.019982; 0.00442; 0.00114; 0.000128; false; 0.034431;0.4; 0.023124; 0.387676; 0.001993; 0.000292; 4.1e-05; false; 0.419864
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15188.mata;0.0; 0.001291; 0.001078; 0.000149; 7.3e-05; false; 0.003475;0.0; 0.001194; 0.001334; 0.000999; 0.000139; 7.4e-05; false; 0.004613
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15275.mata;0.11; 0.051899; 0.063618; 0.000204; 8.7e-05; false; 0.124411;0.15; 0.05283; 0.041526; 0.064237; 0.000224; 8.5e-05; false; 0.167877
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15301.mata;0.01; 0.014919; 0.001831; 0.000152; 5.6e-05; false; 0.019961;0.05; 0.009066; 0.041859; 0.00244; 0.000159; 4.2e-05; false; 0.056621
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15312.mata;0.04; 0.041311; 0.001294; 6.9e-05; 8.9e-05; false; 0.04858;0.08; 0.044153; 0.030069; 0.000695; 7e-05; 7.3e-05; false; 0.081827
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15315.mata;0.02; 0.018445; 0.001693; 0.000146; 7.1e-05; false; 0.023985;0.06; 0.021159; 0.039116; 0.001748; 9.9e-05; 0.000105; false; 0.065771
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15328.mata;0.04; 0.028561; 0.007695; 0.001124; 8.5e-05; false; 0.043837;0.06; 0.031101; 0.021771; 0.008087; 0.000616; 6.3e-05; false; 0.066799
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15391.mata;0.07; 0.049402; 0.015493; 0.001258; 0.000114; false; 0.077143;0.05; 0.027973; 0.019402; 0.008496; 0.00061; 6.5e-05; false; 0.061812
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15392.mata;0.02; 0.020258; 0.001634; 0.000106; 6.7e-05; false; 0.026024;0.06; 0.019927; 0.04159; 0.001736; 9.9e-05; 0.000101; false; 0.067464
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15394.mata;0.01; 0.009094; 0.001057; 9.9e-05; 2.8e-05; false; 0.011907;0.04; 0.010027; 0.030057; 0.001108; 0.000102; 2.7e-05; false; 0.043989
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15443.mata;0.0; 0.005114; 0.00097; 9.2e-05; 6.2e-05; false; 0.007491;0.0; 0.004759; 0.004297; 0.000946; 0.000122; 7.4e-05; false; 0.0115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15494.mata;0.0; 0.001861; 0.000614; 7.4e-05; 5.3e-05; false; 0.003362;0.0; 0.002083; 0.001918; 0.000627; 6.7e-05; 5.1e-05; false; 0.005405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15546.mata;0.0; 0.000996; 0.002476; 0.000159; 4.2e-05; false; 0.004424;0.0; 0.00053; 0.000983; 0.001276; 6.1e-05; 3.6e-05; false; 0.003311
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15550.mata;0.0; 0.00237; 0.002182; 0.000403; 8.9e-05; false; 0.007304;0.0; 0.001595; 0.002812; 0.001123; 0.000164; 9.6e-05; false; 0.006717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15588.mata;0.06; 0.054314; 0.004465; 0.000181; 0.000257; false; 0.069585;0.13; 0.059371; 0.063277; 0.002336; 0.000103; 0.000153; false; 0.135003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15595.mata;0.02; 0.018873; 0.001478; 0.000121; 5e-05; false; 0.023907;0.09; 0.036539; 0.056998; 0.003244; 0.000135; 0.00017; false; 0.10291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15598.mata;0.0; 0.000578; 0.001277; 8.4e-05; 2.2e-05; false; 0.002428;0.0; 0.000516; 0.000889; 0.001212; 8.8e-05; 3.3e-05; false; 0.003239
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15634.mata;0.0; 0.002627; 0.000481; 4.2e-05; 3.8e-05; false; 0.003883;0.0; 0.002524; 0.002338; 0.000517; 4.2e-05; 4e-05; false; 0.006148
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15671.mata;0.02; 0.019202; 0.001451; 0.000115; 4.9e-05; false; 0.024064;0.09; 0.033832; 0.057271; 0.002819; 0.000137; 0.000185; false; 0.100907
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15719.mata;0.05; 0.031349; 0.017033; 0.00092; 0.000573; false; 0.05696;0.07; 0.01844; 0.032993; 0.018284; 0.000808; 0.000309; false; 0.075866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15791.mata;0.0; 0.002055; 0.001253; 8.2e-05; 5.1e-05; false; 0.004385;0.0; 0.002064; 0.002158; 0.001365; 7.5e-05; 2.1e-05; false; 0.006554
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15826.mata;0.11; 0.025136; 0.076161; 0.003086; 0.000282; false; 0.116291;0.12; 0.035505; 0.028161; 0.046162; 0.002321; 0.000252; false; 0.12349
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15828.mata;0.03; 0.023924; 0.00351; 0.000522; 6.3e-05; false; 0.035368;0.42; 0.025309; 0.409598; 0.001942; 0.000276; 4.1e-05; false; 0.443088
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15836.mata;0.01; 0.01397; 0.001333; 0.000101; 4.4e-05; false; 0.018223;0.06; 0.014126; 0.047511; 0.001437; 0.000102; 4.5e-05; false; 0.066312
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15848.mata;0.01; 0.00892; 0.001187; 0.000157; 5.9e-05; false; 0.012149;0.02; 0.00804; 0.015073; 0.001203; 8.4e-05; 7.8e-05; false; 0.026189
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15866.mata;0.19; 0.208409; 0.002122; 8.8e-05; 9.6e-05; false; 0.226025;0.41; 0.268824; 0.156857; 0.001253; 8.1e-05; 9.1e-05; false; 0.441733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15900.mata;0.01; 0.01814; 0.00158; 0.000101; 6.4e-05; false; 0.023178;0.05; 0.023429; 0.033331; 0.001893; 9.1e-05; 0.000103; false; 0.062246
