name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.057466; 0.019738;8.8e-05;2.9e-05; 8e-06; true; 0.080029;0.04; 0.034535; 0.012394;0.002142;2.1e-05;1.7e-05; 6e-06; true; 0.051186
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.076499; 0.044157;0.000132;4.2e-05; 1.2e-05; true; 0.128659;0.11; 0.054217; 0.040628;0.025561;9.9e-05;3.4e-05; 8e-06; true; 0.128524
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.045853; 0.021863;0.00045;0.00018999999999999998; 7e-06; true; 0.072107;0.12; 0.080055; 0.035411;0.012946000000000001;0.000256;7.4e-05; 5e-06; true; 0.134718
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.07; 0.046744; 0.030717;0.000228;6.4e-05; 9e-06; true; 0.084035;0.13; 0.082204; 0.031525;0.023743999999999998;0.000167;4.8e-05; 8e-06; true; 0.144237
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.012627; 0.008402;4.6e-05;2e-05; 9e-06; true; 0.022567;0.02; 0.01308; 0.008917;0.001319;2.5e-05;2.1e-05; 4e-06; true; 0.024682
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.020835; 0.010525;0.00011999999999999999;4.8e-05; 8e-06; true; 0.033083;0.01; 0.012289; 0.007412;0.0008719999999999999;2.9999999999999997e-05;1.7e-05; 6e-06; true; 0.021658
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.049763; 0.019248;0.000816;0.000222; 8e-06; true; 0.073385;0.05; 0.040864; 0.012398;0.002461;8.499999999999999e-05;4.6e-05; 5e-06; true; 0.057743
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22; 0.202547; 0.053008;5.6e-05;4.9999999999999996e-05; 7e-06; true; 0.260393;0.41; 0.35115; 0.081298;0.010939;7.199999999999999e-05;3e-05; 1.5e-05; true; 0.451267
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.052636; 0.026646;0.000164;3.9e-05; 1.1e-05; true; 0.084435;0.08; 0.053744; 0.02384;0.013151;8.2e-05;2.2000000000000003e-05; 8e-06; true; 0.09553
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.010228; 0.008011;1e-05;8.000000000000001e-06; 6e-06; true; 0.019762;0.03; 0.0187; 0.013663;0.002352;1.3000000000000001e-05;8.000000000000001e-06; 7e-06; true; 0.037661
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.015753; 0.010292;3.4e-05;1.5000000000000002e-05; 7e-06; true; 0.027733;0.02; 0.016294; 0.00976;0.001631;3.2999999999999996e-05;2e-05; 6e-06; true; 0.029407
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.03; 0.022659; 0.012855;0.000173;6.1000000000000005e-05; 8e-06; true; 0.0381;0.03; 0.022361; 0.011876;0.003449;0.00011300000000000001;4.6e-05; 7e-06; true; 0.040185
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.28; 0.196116; 0.104065;0.0008230000000000001;0.00019700000000000002; 1.5e-05; true; 0.322816;0.59; 0.354449; 0.171227;0.088005;0.0010819999999999998;0.000244; 9e-06; true; 0.649354
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.049179; 0.024218;2.3e-05;1.4e-05; 9e-06; true; 0.077118;0.07; 0.049523; 0.023022;0.00376;1.9e-05;1.7e-05; 8e-06; true; 0.080067
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.38; 0.33877; 0.071823;0.000163;5.099999999999999e-05; 9e-06; true; 0.42047;0.48; 0.36169; 0.11071;0.036093;0.000164;4.3e-05; 1.4e-05; true; 0.52418
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.019254; 0.009028;0.000112;3.9e-05; 3.8e-05; true; 0.029807;0.02; 0.019717; 0.00982;0.001523;5.6e-05;2.2e-05; 2.4e-05; true; 0.032692
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.019316; 0.008679;5.9e-05;2.6e-05; 7e-06; true; 0.029237;0.02; 0.017708; 0.008269;0.000982;3.4e-05;1.9e-05; 6e-06; true; 0.028132
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.07; 0.051019; 0.021519;0.000232;0.000107; 8e-06; true; 0.076041;0.11; 0.075629; 0.036569;0.011799;0.000176;5.4e-05; 6e-06; true; 0.130174
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.035607; 0.014154;2e-05;1.2000000000000002e-05; 8e-06; true; 0.051878;0.06; 0.037356; 0.022152;0.003163;3.7e-05;1.4000000000000001e-05; 1.1e-05; true; 0.066271
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.011323; 0.009148;2.3e-05;1.4000000000000001e-05; 1.1e-05; true; 0.022397;0.03; 0.019074; 0.013493;0.002363;3.1e-05;1.5e-05; 9e-06; true; 0.038037
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.02; 0.018818; 0.011699;2.2e-05;1.2000000000000002e-05; 9e-06; true; 0.03283;0.02; 0.018178; 0.010095;0.0015229999999999998;2.4e-05;1.1000000000000001e-05; 7e-06; true; 0.031758
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.052298; 0.025387;3.5000000000000004e-05;1.6e-05; 1e-05; true; 0.081949;0.07; 0.052036; 0.022617;0.005377999999999999;2.8e-05;1.2000000000000002e-05; 7e-06; true; 0.084041
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.02; 0.013914; 0.01308;2.3e-05;1.2000000000000002e-05; 7e-06; true; 0.02926;0.02; 0.014549; 0.012741;0.002945;3.7999999999999995e-05;1.1000000000000001e-05; 1.4e-05; true; 0.032813
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.22; 0.163381; 0.075847;0.003149;0.000891; 9e-06; true; 0.255445;0.27; 0.184069; 0.075828;0.023511;0.000501;0.00011099999999999999; 1.5e-05; true; 0.2959
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.18; 0.128006; 0.064017;0.0016879999999999998;0.000725; 1e-05; true; 0.204907;0.21; 0.128207; 0.064825;0.033895;0.00033400000000000004;7.699999999999999e-05; 8e-06; true; 0.237334
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.16; 0.107885; 0.051103;0.003591;0.0013520000000000001; 1.1e-05; true; 0.173569;0.17; 0.108995; 0.04441;0.023413000000000003;0.0006500000000000001;0.000157; 7e-06; true; 0.186206
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.41; 0.251472; 0.174896;0.0026229999999999995;0.0008629999999999999; 1.1e-05; true; 0.466407;0.43; 0.281622; 0.123042;0.049632;0.00037000000000000005;8e-05; 7e-06; true; 0.476001
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.050783; 0.032;0.00015999999999999999;4.9e-05; 9e-06; true; 0.088195;0.11; 0.088217; 0.032133;0.009305999999999998;9.5e-05;4.2999999999999995e-05; 9e-06; true; 0.134901
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.17; 0.136727; 0.050052;4.4e-05;8e-06; 1e-05; true; 0.193429;0.18; 0.135748; 0.048514;0.014564;1.9e-05;7e-06; 9e-06; true; 0.205623
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.11; 0.079034; 0.035527;5.9e-05;9.999999999999999e-06; 1.2e-05; true; 0.122239;0.11; 0.082593; 0.027823;0.011772000000000001;2.6000000000000002e-05;1.1999999999999999e-05; 8e-06; true; 0.127945
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.09; 0.072546; 0.024579;3.7e-05;8e-06; 1.1e-05; true; 0.102487;0.13; 0.095317; 0.039824;0.010131999999999999;2.5e-05;5.999999999999999e-06; 7e-06; true; 0.151663
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.61; 0.447792; 0.182812;0.001838;0.000678; 1.1e-05; true; 0.668419;0.72; 0.457407; 0.17848;0.097933;0.000461;0.00011; 9e-06; true; 0.768702
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.06; 0.049448; 0.024298;3.9999999999999996e-05;7e-06; 6e-06; true; 0.076871;0.12; 0.084696; 0.036826;0.010187;2.1000000000000002e-05;9e-06; 8e-06; true; 0.137114
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.07; 0.054885; 0.024919;0.00042800000000000005;0.000156; 7e-06; true; 0.084753;0.12; 0.09658; 0.025605;0.007803000000000001;0.00014;3.9999999999999996e-05; 8e-06; true; 0.134167
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.12; 0.073384; 0.056913;0.0006410000000000001;0.000144; 1.1e-05; true; 0.139708;0.11; 0.072506; 0.036678;0.011580999999999998;0.000154;3.7e-05; 6e-06; true; 0.126318
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.21; 0.159634; 0.066389;0.0008000000000000001;0.00010199999999999999; 1e-05; true; 0.238885;0.14; 0.085641; 0.044083;0.017342;7.4e-05;1.9e-05; 1.5e-05; true; 0.153652
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.16; 0.120233; 0.049959;0.00013;5.7999999999999994e-05; 7e-06; true; 0.176051;0.11; 0.066088; 0.034435;0.014159000000000001;5.2e-05;1.6e-05; 8e-06; true; 0.120105
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.45; 0.373296; 0.106826;0.00026000000000000003;0.000104; 1.1e-05; true; 0.502766;0.44; 0.238835; 0.11995;0.081344;7.999999999999999e-05;2.6000000000000002e-05; 1e-05; true; 0.473491
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.12; 0.087485; 0.035637;0.000259;8.999999999999999e-05; 7e-06; true; 0.13021;0.06; 0.046676; 0.022202;0.006632;6.4e-05;1.9e-05; 6e-06; true; 0.07918
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.07; 0.052998; 0.022234;0.000137;5.399999999999999e-05; 7e-06; true; 0.078768;0.13; 0.097973; 0.035952;0.009601;7.5e-05;2.7000000000000002e-05; 8e-06; true; 0.1492
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.1; 0.076991; 0.030569;4.7999999999999994e-05;1.8e-05; 8e-06; true; 0.111942;0.06; 0.045785; 0.020759;0.005376000000000001;2.8e-05;1.1e-05; 7e-06; true; 0.075005
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.08; 0.062187; 0.03065;6.3e-05;8e-06; 7e-06; true; 0.096431;0.15; 0.107409; 0.04526;0.012046999999999999;2.8000000000000003e-05;1.1e-05; 8e-06; true; 0.170891
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.26; 0.2074; 0.070311;5.9999999999999995e-05;1e-05; 7e-06; true; 0.289825;0.41; 0.229104; 0.121117;0.061980999999999994;4.1e-05;1.9999999999999998e-05; 1.2e-05; true; 0.436066
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.38; 0.261319; 0.130777;0.00030500000000000004;9.4e-05; 2e-05; true; 0.426702;0.69; 0.425484; 0.18787;0.09692600000000001;0.00010099999999999999;3.5000000000000004e-05; 1.3e-05; true; 0.744466
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.23; 0.166973; 0.078005;0.00036;0.000112; 1e-05; true; 0.258768;0.25; 0.161517; 0.079185;0.027111;5.9e-05;2e-05; 7e-06; true; 0.27572
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.054339; 0.024379;0.000198;9.999999999999999e-05; 8e-06; true; 0.082857;0.08; 0.054593; 0.024805;0.006568;7.3e-05;2.4e-05; 5e-06; true; 0.089951
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.12; 0.088032; 0.040179;0.00032600000000000006;0.000103; 1e-05; true; 0.135538;0.1; 0.079129; 0.026136;0.006743;7.5e-05;2e-05; 7e-06; true; 0.116104
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.12; 0.094611; 0.03786;0.000326;0.000117; 1.6e-05; true; 0.138369;0.13; 0.093913; 0.036061;0.008377;9.599999999999999e-05;2.9e-05; 7e-06; true; 0.14383
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;0.52; 0.27849; 0.1171;0.05153100000000001;0.020897; 0.019664; true; 0.563812;12.82; 0.433331; 0.20448;12.168255;0.017302;0.005363; 0.002005; true; 12.8799
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.36; 0.23362; 0.09756;0.023868;0.011758000000000001; 1.1e-05; true; 0.391903;3.63; 0.450391; 0.160335;3.017527;0.017139;0.003986; 9e-06; true; 3.68733
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.68; 0.489257; 0.186515;0.013499999999999998;0.003019; 1e-05; true; 0.741735;1.68; 0.463038; 0.18533;1.061164;0.003981;0.0009470000000000001; 8e-06; true; 1.75269
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.08999; 0.040769;0.00028700000000000004;7.8e-05; 9e-06; true; 0.138628;0.15; 0.089453; 0.044911;0.022782;9.499999999999999e-05;2.8e-05; 1.6e-05; true; 0.164369
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.08; 0.068663; 0.030365;0.000304;7.1e-05; 9e-06; true; 0.10342;0.1; 0.069875; 0.034438;0.008204;0.00010099999999999999;2.5e-05; 8e-06; true; 0.116976
