name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;6.86;3.156174116;0.09931054800000001; 0.042641559; true; 0.149685092; 3.757137785;3.74;0.458125671;0.014840769; 0.397054041; true; 0.430775179; 1.623400797;0.54; 0.382194; 0.181062;0.00010800000000000001;4.1e-05; 1.3e-05; true; 0.591073;0.63; 0.418982; 0.162923;0.08027400000000001;9.8e-05;3.9999999999999996e-05; 1.3e-05; true; 0.69291;0.5; 0.389537; 0.146968;6.4e-05;2.7000000000000002e-05; 8e-06; true; 0.554866
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;2.52;0.452851647;0.07865080399999999; 0.11496476; true; 0.201861132; 0.901642766;1.94;0.12649333100000001;0.006874697; 0.112560228; true; 0.140261554; 0.528577695;0.1; 0.074431; 0.029923;1.4999999999999999e-05;7e-06; 1.1e-05; true; 0.109192;0.1; 0.068196; 0.028046;0.01124;1e-05;8e-06; 9e-06; true; 0.112156;0.07; 0.060458; 0.018173;8e-06;5.999999999999999e-06; 1.1e-05; true; 0.081286
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;3.46;0.449255229;0.158377256; 0.053456891; true; 0.219606926; 0.882369434;2.15;0.080033785;0.058408932; 0.027567761; true; 0.105003436; 0.372961076;0.16; 0.109736; 0.056093;0.0019399999999999999;0.000746; 1.9e-05; true; 0.17698;0.14; 0.082056; 0.046887;0.013281;0.00030900000000000003;8.9e-05; 1e-05; true; 0.149797;0.16; 0.11502; 0.065124;0.0023669999999999997;0.001148; 1.1e-05; true; 0.192586
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;2.61;0.38788733799999997;0.18765794; 0.033149326; true; 0.23936746; 0.8722839;1.83;0.170679187;0.11102842199999999; 0.002010841; true; 0.14755721; 0.585869325;0.09; 0.066004; 0.02718;0.0017410000000000001;0.0008399999999999999; 1e-05; true; 0.100726;0.09; 0.063393; 0.028371;0.012207999999999998;0.000534;0.00016999999999999999; 1.1e-05; true; 0.109622;0.09; 0.06578; 0.02774;0.002037;0.0008830000000000001; 1e-05; true; 0.10147
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;4.34;0.8177964439999998;0.111848275; 0.056603719; true; 0.186954151; 1.286863398;2.8;0.28246016399999996;0.042249100000000005; 0.137501928; true; 0.201708879; 0.862268929;0.19; 0.145469; 0.057477;0.00035600000000000003;0.00015; 1e-05; true; 0.212095;0.29; 0.167445; 0.078935;0.051435999999999996;0.000221;7.2e-05; 1.2e-05; true; 0.312253;0.15; 0.108587; 0.054928;0.00038200000000000007;0.00016299999999999998; 8e-06; true; 0.173493
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;3.06;0.8367951880000001;0.106215423; 0.040194877; true; 0.156273311; 1.303775065;2.11;0.20539239999999997;0.026736571; 0.007324363; true; 0.048980292; 0.729619969;0.13; 0.092416; 0.043353;0.000509;0.000137; 8e-06; true; 0.141575;0.14; 0.090063; 0.038848;0.015945;0.000252;5e-05; 1.3e-05; true; 0.153421;0.13; 0.088441; 0.048858;0.0009550000000000001;0.000335; 1e-05; true; 0.146901
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;2.41;0.41137875199999996;0.090570511; 0.058632683; true; 0.156614262; 0.745229571;1.57;0.08861258300000001;0.038679745; 0.001847295; true; 0.04844626; 0.325915999;0.09; 0.069995; 0.030027;0.000741;0.000252; 1.1e-05; true; 0.105807;0.11; 0.073055; 0.032414;0.011747;0.000284;7.500000000000001e-05; 1e-05; true; 0.122864;0.09; 0.069532; 0.028395;0.0008340000000000001;0.000253; 1e-05; true; 0.103402
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;2.92;0.4041237900000001;0.089754478; 0.034405877; true; 0.132245075; 0.82344871;1.95;0.14728778;0.009214008000000001; 0.005123934; true; 0.031713924; 0.481218451;0.14; 0.104275; 0.050663;0.00014;1.7e-05; 1.1e-05; true; 0.16362;0.15; 0.106664; 0.048041;0.010138999999999999;2.7000000000000002e-05;1.1e-05; 1e-05; true; 0.173602;0.14; 0.107952; 0.051583;0.000102;1e-05; 9e-06; true; 0.168307
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.07; 0.055196; 0.02222;0.00017;4.5e-05; 1e-05; true; 0.082768;0.08; 0.056612; 0.032421;0.009503000000000001;0.00010899999999999999;3.2e-05; 9e-06; true; 0.104265;0.09; 0.079883; 0.027701;0.000194;4.2e-05; 9e-06; true; 0.112188
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;2.33;0.287983342;0.088625188; 0.026379459; true; 0.130808444; 0.598693755;1.72;0.178865239;0.048266632; 0.001135706; true; 0.068737801; 0.496838662;0.06; 0.057834; 0.017495;0.000302;7.7e-05; 1.8e-05; true; 0.078557;0.06; 0.039082; 0.019528;0.009414;0.000147;3.1e-05; 9e-06; true; 0.070868;0.08; 0.053828; 0.030599;0.0005149999999999999;0.000162; 9e-06; true; 0.089628
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;TO; 0.328908985;MISSING;MISSING;MISSING;MISSING;MISSING;2.43;0.095742216;0.312916528; 0.004975588; false; 0.357020912; 0.730953574;0.13; 0.09457; 0.035645;0.005204;0.00444; 7.6e-05; false; 0.148799;0.14; 0.08473; 0.034418;0.024474000000000003;0.001433;0.00039; 5.1e-05; false; 0.151793;0.14; 0.09117; 0.043011;0.007098;0.004978; 8.5e-05; false; 0.154364
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;6.91;3.515726626;0.06566838; 0.055840522; true; 0.141882887; 4.11177822;3.39;0.360894003;0.005432169000000001; 0.004863285; true; 0.019250643; 1.151692191;0.57; 0.406535; 0.179175;5.6999999999999996e-05;1.3e-05; 1.2e-05; true; 0.621333;0.62; 0.360325; 0.188663;0.09131099999999999;3.1e-05;1.3e-05; 1.1e-05; true; 0.67678;0.57; 0.413224; 0.172522;6.599999999999999e-05;1e-05; 9e-06; true; 0.621145
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;1.98;0.337597298;0.061051365999999996; 0.019680433; true; 0.108291934; 0.692374376;1.34;0.136800176;0.004648854; 0.00285455; true; 0.022806419; 0.399344367;0.05; 0.041514; 0.018826;0.000177;5.1e-05; 1.1e-05; true; 0.063527;0.06; 0.043691; 0.018688;0.00482;0.00010999999999999999;2.9000000000000004e-05; 9e-06; true; 0.070149;0.05; 0.039614; 0.018011;0.000173;4.3e-05; 8e-06; true; 0.060437
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.45;0.061822145;0.003729067; 0.012676393; true; 0.028247216; 0.31270821;0.08; 0.055318; 0.02562;0.000182;7.2e-05; 9e-06; true; 0.084721;0.05; 0.035726; 0.016865;0.002478;6.1e-05;2.5e-05; 7e-06; true; 0.058;0.04; 0.03101; 0.016823;9.499999999999999e-05;2.9e-05; 7e-06; true; 0.050382
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;2.04;0.243212215;0.120513837; 0.015666081; true; 0.155424985; 0.62848081;1.34;0.056588611999999996;0.005007355; 0.004053826; true; 0.018447647; 0.26115379;0.04; 0.029287; 0.019772;0.00047200000000000003;9.7e-05; 1.8e-05; true; 0.053706;0.05; 0.028911; 0.020064;0.005203;0.00019899999999999999;4.2e-05; 9e-06; true; 0.058425;0.04; 0.029074; 0.01991;0.00045200000000000004;0.00010499999999999999; 9e-06; true; 0.053123
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;2.93;0.6160803229999999;0.12358578700000002; 0.214485435; true; 0.355741989; 1.159199244;1.63;0.122094469;0.008810515; 0.059936853; true; 0.11311318; 0.42521853;0.09; 0.074321; 0.028063;0.000221;5.2e-05; 1.2e-05; true; 0.107344;0.1; 0.076867; 0.028347;0.01151;0.00010499999999999999;2.6000000000000002e-05; 1.1e-05; true; 0.121355;0.06; 0.048149; 0.021464;0.00011399999999999999;3.5999999999999994e-05; 7e-06; true; 0.072363
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;2.04;0.30805303399999995;0.08917366700000001; 0.022064538; true; 0.118777612; 0.633384274;1.36;0.131363898;0.0036455410000000004; 0.006002424; true; 0.033823956; 0.432011616;0.05; 0.038559; 0.018275;4.9999999999999996e-05;1.9e-05; 1e-05; true; 0.059798;0.03; 0.027252; 0.012571;0.0016600000000000002;2.5e-05;1.7e-05; 8e-06; true; 0.043432;0.04; 0.02896; 0.019516;4.7e-05;2e-05; 1e-05; true; 0.051351
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;1.78;0.28195387200000005;0.082210795; 0.008985178; true; 0.110782366; 0.569353617;1.23;0.037153966000000004;0.003366387; 0.001545734; true; 0.011876313; 0.194106466;0.02; 0.022702; 0.013217;1.5e-05;7e-06; 7e-06; true; 0.037319;0.03; 0.022142; 0.015043;0.002514;2.1000000000000002e-05;2.6000000000000002e-05; 9e-06; true; 0.042109;0.04; 0.034658; 0.015372;2.4e-05;9e-06; 9e-06; true; 0.052019
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;1.47;0.262426318;0.034558862; 0.012197201; true; 0.053159266; 0.417256071;1.01;0.025116521000000003;0.002987437; 0.006054766; true; 0.015900373; 0.217562739;0.01; 0.011805; 0.010119;8e-06;4.9999999999999996e-06; 7e-06; true; 0.022845;0.02; 0.017899; 0.010548;0.001111;1.1000000000000001e-05;7e-06; 9e-06; true; 0.031194;0.02; 0.01689; 0.008622;8e-06;5.999999999999999e-06; 7e-06; true; 0.026681
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;3.68;1.009460053;0.12509747799999998; 0.034559404; true; 0.166981283; 1.375172188;2.04;0.11131157099999998;0.049394014; 0.011341511; true; 0.085514593; 0.605896706;0.35; 0.322813; 0.056304;0.000144;4.4e-05; 6.1e-05; true; 0.386187;0.42; 0.373145; 0.082305;0.009736;9.300000000000001e-05;3.9999999999999996e-05; 4.7e-05; true; 0.472182;0.29; 0.258712; 0.066882;0.000156;4.6e-05; 6e-05; true; 0.332778
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;1.62;0.26368933;0.079090944; 0.021125902; true; 0.119781108; 0.641586667;1.34;0.06055164699999999;0.017329062; 0.001480449; true; 0.027748035; 0.347976891;0.06; 0.045376; 0.021609;2e-05;1.3e-05; 1.1e-05; true; 0.069508;0.06; 0.043538; 0.019516;0.00247;1.8e-05;1.1e-05; 8e-06; true; 0.06824;0.05; 0.045365; 0.019225;1.6e-05;9e-06; 9e-06; true; 0.066859
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;1.33;0.168356181;0.048494748000000004; 0.010246732; true; 0.083151703; 0.387585159;1.02;0.036077683;0.0024328749999999997; 0.001493046; true; 0.017475618; 0.173008924;0.01; 0.013061; 0.008672;0.000136;4.5e-05; 4e-05; false; 0.023429;0.01; 0.012968; 0.008386;0.001348;8.8e-05;3.7e-05; 9.7e-05; false; 0.024504;0.01; 0.012121; 0.008221;0.000123;3.9e-05; 3.9e-05; false; 0.021783
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;1.52;0.18659666400000002;0.03909811; 0.009996365; true; 0.056590721; 0.517207612;1.03;0.037229596000000004;0.006017995; 0.004934022; true; 0.01797573; 0.210508525;0.02; 0.018762; 0.009257;0.000129;4.9e-05; 8e-06; true; 0.029434;0.03; 0.023181; 0.011324;0.001821;0.000134;4.2000000000000004e-05; 8e-06; true; 0.038203;0.03; 0.0232; 0.011353;0.00023600000000000002;7.7e-05; 8e-06; true; 0.036558
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.26;0.066308781;0.002769042; 0.0035067; true; 0.013440316; 0.282894596;0.05; 0.042946; 0.018199;1.6e-05;9e-06; 9e-06; true; 0.063469;0.05; 0.043005; 0.018103;0.002173;1.3000000000000001e-05;9e-06; 8e-06; true; 0.065639;0.05; 0.041412; 0.017673;1.9e-05;1e-05; 9e-06; true; 0.061388
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;2.12;0.42262903500000004;0.048305325999999996; 0.035644088; true; 0.09183913; 0.803201016;1.55;0.111626749;0.002386408; 0.012196582; true; 0.024897939; 0.422578432;0.08; 0.059952; 0.029892;1.4e-05;9e-06; 1.1e-05; true; 0.095316;0.09; 0.059761; 0.029423;0.016456;9e-06;8e-06; 1.2e-05; true; 0.111315;0.08; 0.051998; 0.03259;1.2000000000000002e-05;5.999999999999999e-06; 9e-06; true; 0.090132
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;1.32;0.133953698;0.028773003; 0.008279999; true; 0.044302463; 0.30268666;1.11;0.029213348;0.002213363; 0.005191509; true; 0.015174875; 0.20210399;0.01; 0.010672; 0.008349;1e-05;8e-06; 1e-05; true; 0.020446;0.01; 0.010494; 0.008947;0.000856;1e-05;8e-06; 2.2e-05; true; 0.02173;0.01; 0.010803; 0.008731;1.2e-05;8e-06; 1e-05; true; 0.021101
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;3.77;0.616956101;0.06425101899999999; 0.212264478; true; 0.304651989; 1.16589725;2.51;0.210325771;0.024984617; 0.129098782; true; 0.188748933; 1.0207745;0.13; 0.097906; 0.042273;0.000217;5.6e-05; 8e-06; true; 0.146378;0.13; 0.09621; 0.039908;0.014293;7.7e-05;1.6e-05; 1e-05; true; 0.155991;0.16; 0.137182; 0.039234;0.000234;5.2e-05; 7e-06; true; 0.182192
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;2.43;0.38519176299999996;0.06809027899999999; 0.022739581; true; 0.097785224; 0.810249298;1.8;0.127633671;0.036005475999999995; 0.003315137; true; 0.051979595; 0.513156395;0.13; 0.097847; 0.041615;0.002048;0.0005110000000000001; 1e-05; true; 0.149797;0.15; 0.100109; 0.041183;0.011167;0.00033400000000000004;6.2e-05; 1.1e-05; true; 0.159501;0.13; 0.100401; 0.042976;0.002135;0.00046199999999999995; 1.1e-05; true; 0.153177
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;2.47;0.439099464;0.065603704; 0.037550341; true; 0.124580651; 0.75383654;1.24;0.062707752;0.009173403; 0.008481005; true; 0.025663631; 0.323296256;0.04; 0.025258; 0.027849;0.000335;8.3e-05; 1e-05; true; 0.058834;0.07; 0.045096; 0.027726;0.007683000000000001;0.000157;3.7000000000000005e-05; 1.1e-05; true; 0.086477;0.05; 0.041483; 0.023354;0.000166;4.9e-05; 7e-06; true; 0.067983
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;1.79;0.32746398699999996;0.062248015000000004; 0.072852959; true; 0.149537187; 0.716693932;1.29;0.074202109;0.005234697; 0.005847988; true; 0.047989158; 0.360872219;0.02; 0.015089; 0.010372;0.000408;9.5e-05; 9e-06; true; 0.029182;0.02; 0.015146; 0.01402;0.004031;0.00021099999999999998;4.4000000000000006e-05; 6e-06; true; 0.03601;0.02; 0.013155; 0.014763;0.00043900000000000005;9e-05; 9e-06; true; 0.031651
