name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.06; 0.011272; 0.028401;0.003118;0.0032259999999999997; 0.000713; false; 0.06617;0.04; 0.010633; 0.023311;0.0015949999999999998;0.0017859999999999998; 0.000449; false; 0.04867;0.07; 0.016809; 0.038316;0.0029950000000000003;0.002609; 0.000598; false; 0.080425;1.02; 0.0738; 0.0000; 0.0200; 0.0007; 0.0002; False; 0.0210; 0.0958
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.09; 0.023483; 0.045409;0.003704;0.003775; 0.000708; false; 0.10069;0.09; 0.022322; 0.047942;0.0037590000000000006;0.003259; 0.000676; false; 0.101098;0.08; 0.021967; 0.045024;0.0037339999999999995;0.0037440000000000004; 0.000816; false; 0.098557;1.3; 0.1125; 0.0000; 0.0430; 0.0013; 0.0004; False; 0.0449; 0.1593
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.07; 0.026522; 0.0419;0.0022389999999999997;0.0024830000000000004; 0.000573; false; 0.089002;0.1; 0.02438; 0.053666;0.004061;0.004149; 0.000826; false; 0.111332;0.1; 0.026248; 0.05681;0.0044399999999999995;0.004941; 0.000781; false; 0.120931;1.28; 0.0742; 0.0000; 0.0326; 0.0011; 0.0004; False; 0.0341; 0.1099
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.08; 0.016759; 0.038533;0.0055200000000000015;0.00679; 0.001073; false; 0.093937;0.13; 0.030534; 0.066873;0.005742;0.006413; 0.001076; false; 0.144418;0.09; 0.029435; 0.042449;0.004701;0.006366; 0.001124; false; 0.102896;1.27; 0.1486; 0.0000; 0.0477; 0.0014; 0.0004; False; 0.0496; 0.2000
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.12; 0.026602; 0.072544;0.006109;0.007622; 0.001156; false; 0.14005;0.12; 0.034078; 0.07462;0.003226;0.004451; 0.000814; false; 0.137404;0.1; 0.034567; 0.053134;0.003372;0.004332; 0.000839; false; 0.119678;1.35; 0.1637; 0.0000; 0.0988; 0.0019; 0.0008; False; 0.1016; 0.2683
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.11; 0.022533; 0.071171;0.0037669999999999995;0.005793; 0.001047; false; 0.127231;0.11; 0.032684; 0.052661;0.0039250000000000005;0.005953000000000001; 0.000957; false; 0.118852;0.17; 0.041158; 0.086006;0.008266;0.01079; 0.001425; false; 0.190107;1.33; 0.1427; 0.0000; 0.1231; 0.0020; 0.0008; False; 0.1259; 0.2719
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.21; 0.04515; 0.102841;0.00899;0.017476; 0.001859; false; 0.233553;0.22; 0.044244; 0.106263;0.009375;0.018384; 0.001948; false; 0.239368;0.17; 0.0435; 0.095474;0.004494;0.007883; 0.002206; false; 0.185173;1.28; 0.2083; 0.0000; 0.0929; 0.0019; 0.0006; False; 0.0955; 0.3064
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.26; 0.053829; 0.114322;0.010291999999999999;0.021448; 0.002339; false; 0.269076;0.21; 0.033638; 0.105095;0.009694000000000001;0.019624000000000003; 0.002083; false; 0.235485;0.26; 0.049997; 0.122099;0.009385000000000001;0.018310000000000003; 0.002024; false; 0.27103;1.39; 0.2028; 0.0000; 0.1104; 0.0024; 0.0007; False; 0.1135; 0.3194
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.25; 0.032071; 0.121001;0.011059999999999999;0.024561; 0.002296; false; 0.26175;0.19; 0.052883; 0.081221;0.006376999999999999;0.015028; 0.002341; false; 0.201055;0.24; 0.055746; 0.114845;0.009371999999999998;0.021816999999999996; 0.002377; false; 0.251626;1.54; 0.2570; 0.0000; 0.1537; 0.0025; 0.0006; False; 0.1569; 0.4174
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.0; 0.001328; 0.006317; 6.7e-05; 3e-05; 2.9e-05; false; 0.009116;0.0; 0.001129; 0.006278; 7.6e-05; 3.6e-05; 3e-05; false; 0.009013;0.0; 0.001336; 0.006808; 6.9e-05; 3.1e-05; 3.1e-05; false; 0.009767;1.07; 0.0071; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0077
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.21; 0.032477; 0.129463;0.006469;0.016415; 0.001883; false; 0.230418;0.34; 0.059972; 0.163783;0.013489000000000001;0.028713000000000002; 0.002597; false; 0.354175;0.23; 0.032797; 0.090711;0.013235;0.027038; 0.002282; false; 0.242578;1.65; 0.3160; 0.0000; 0.1824; 0.0028; 0.0008; False; 0.1860; 0.5068
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.38; 0.070083; 0.177467;0.015349;0.037407; 0.003032; false; 0.394339;0.37; 0.065715; 0.180463;0.014613000000000001;0.037298000000000005; 0.003024; false; 0.39416;0.31; 0.0483; 0.137815;0.014185;0.036773; 0.003027; false; 0.328073;1.77; 0.3299; 0.0000; 0.3018; 0.0047; 0.0012; False; 0.3078; 0.6440
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.4; 0.075722; 0.205665;0.009977;0.029276; 0.003259; false; 0.428705;0.43; 0.075055; 0.196169;0.015916;0.042457; 0.00335; false; 0.449875;0.27; 0.043144; 0.123264;0.015092999999999999;0.038172; 0.003332; false; 0.292674;1.5; 0.2596; 0.0000; 0.2281; 0.0050; 0.0020; False; 0.2353; 0.5033
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.34; 0.06811; 0.130318;0.018771;0.05459399999999999; 0.003732; false; 0.368328;0.45; 0.08045; 0.221799;0.018452999999999997;0.051141; 0.003732; false; 0.475852;0.46; 0.080257; 0.225352;0.016608;0.044995999999999994; 0.003432; false; 0.480866;1.88; 0.4727; 0.0000; 0.3951; 0.0045; 0.0013; False; 0.4009; 0.8818
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.52; 0.065962; 0.264071;0.020826000000000004;0.064916; 0.005042; false; 0.54818;0.52; 0.08217; 0.250601;0.022319;0.071452; 0.003829; false; 0.559532;0.52; 0.091575; 0.260704;0.018943;0.05970999999999999; 0.004494; false; 0.556949;2.21; 0.5642; 0.0000; 0.4710; 0.0055; 0.0020; False; 0.4786; 1.0526
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.55; 0.08265; 0.218033;0.030809000000000003;0.080474; 0.004969; false; 0.576957;0.58; 0.095925; 0.291185;0.026531;0.06534; 0.003842; false; 0.625381;0.45; 0.094397; 0.230835;0.014321000000000002;0.046321999999999995; 0.004057; false; 0.475999;1.84; 0.4510; 0.0000; 0.4551; 0.0047; 0.0012; False; 0.4611; 0.9212
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.65; 0.102929; 0.312454;0.030942;0.071732; 0.005851; false; 0.679897;0.63; 0.101337; 0.310072;0.029151000000000003;0.06767500000000001; 0.005023; false; 0.659736;0.36; 0.054073; 0.17085;0.016486000000000004;0.052662999999999995; 0.0043; false; 0.382795;2.05; 0.4574; 0.0000; 0.4701; 0.0071; 0.0022; False; 0.4795; 0.9498
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.51; 0.120165; 0.247335;0.017497999999999993;0.063102; 0.005362; false; 0.548014;0.59; 0.059611; 0.271426;0.032605;0.081654; 0.005574; false; 0.616579;0.73; 0.120437; 0.346011;0.034011;0.080369; 0.00572; false; 0.765183;2.2; 0.4840; 0.0000; 0.6299; 0.0072; 0.0020; False; 0.6393; 1.1378
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.76; 0.119659; 0.357968;0.038561999999999985;0.11153799999999998; 0.006376; false; 0.811761;0.67; 0.068003; 0.341069;0.03439799999999999;0.09601599999999999; 0.005351; false; 0.716862;0.81; 0.124316; 0.381163;0.036542;0.101163; 0.006566; false; 0.840144;2.46; 0.5889; 0.0000; 0.8006; 0.0100; 0.0027; False; 0.8134; 1.4204
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.8; 0.101936; 0.333275;0.041305999999999995;0.129016; 0.007402; false; 0.817482;0.64; 0.1331; 0.255059;0.030227999999999998;0.095872; 0.007484; false; 0.668639;0.8; 0.139152; 0.415963;0.028455;0.097379; 0.005628; false; 0.849287;2.4; 0.5367; 0.0000; 0.8186; 0.0082; 0.0025; False; 0.8294; 1.3821
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.0; 0.002412; 0.008069;0.000172;9.400000000000001e-05; 2e-05; false; 0.013227;0.0; 0.00209; 0.007377;0.000147;7e-05; 1.8e-05; false; 0.011857;0.0; 0.002229; 0.007787;0.00015999999999999999;8.1e-05; 2.3e-05; false; 0.012525;1.31; 0.0147; 0.0000; 0.0008; 0.0001; 0.0001; False; 0.0010; 0.0161
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.88; 0.137671; 0.314426;0.047832;0.162158; 0.010109; false; 0.903741;0.66; 0.129901; 0.259242;0.026296999999999997;0.11162699999999999; 0.007299; false; 0.681915;0.81; 0.144032; 0.439719;0.023382000000000003;0.088683; 0.005557; false; 0.861336;2.53; 0.5738; 0.0000; 0.8861; 0.0071; 0.0016; False; 0.8949; 1.4819
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.68; 0.10526; 0.295194;0.030421999999999998;0.102701; 0.006683; false; 0.708713;0.75; 0.149236; 0.375807;0.02663500000000001;0.097299; 0.006517; false; 0.795072;1.02; 0.153097; 0.484482;0.049426000000000005;0.145425; 0.008389; false; 1.07181;2.87; 0.6973; 0.0000; 1.0509; 0.0118; 0.0027; False; 1.0656; 1.7849
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;1.2; 0.183051; 0.515023;0.054673;0.19182600000000002; 0.011019; false; 1.25774;1.19; 0.121707; 0.557221;0.05982200000000001;0.19000700000000004; 0.01031; false; 1.2392;1.04; 0.165953; 0.533664;0.030442;0.130536; 0.00753; false; 1.09869;3.37; 1.0962; 0.0000; 1.2591; 0.0137; 0.0025; False; 1.2755; 2.3959
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;1.09; 0.166495; 0.350093;0.06027499999999999;0.18989899999999998; 0.01119; false; 1.10628;1.3; 0.169578; 0.589677;0.05913;0.176679; 0.009301; false; 1.36154;0.99; 0.170763; 0.466267;0.032196;0.14774900000000002; 0.00966; false; 1.03244;3.11; 0.9261; 0.0000; 1.2360; 0.0139; 0.0032; False; 1.2533; 2.2068
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.92; 0.121421; 0.409289;0.035274999999999994;0.15983500000000003; 0.009556; false; 0.971041;1.28; 0.094512; 0.501309;0.067001;0.21110600000000002; 0.010871; false; 1.30994;1.39; 0.175567; 0.629209;0.063466;0.20890899999999996; 0.009216; false; 1.44514;3.48; 1.0469; 0.0000; 1.2244; 0.0135; 0.0028; False; 1.2408; 2.3149
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;0.99; 0.116044; 0.426267;0.054077;0.180911; 0.009274; false; 1.02389;1.58; 0.202223; 0.701142;0.07057300000000001;0.241404; 0.010707; false; 1.64031;1.2; 0.108946; 0.543551;0.036877999999999994;0.17201; 0.009971; false; 1.25032;3.97; 1.5327; 0.0000; 1.3986; 0.0160; 0.0031; False; 1.4180; 2.9828
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;1.44; 0.218172; 0.737649;0.046782;0.18483200000000002; 0.010172; false; 1.51348;1.58; 0.219876; 0.788122;0.05206600000000001;0.17513899999999993; 0.009503; false; 1.66594;1.06; 0.123859; 0.487183;0.040951;0.18620800000000004; 0.011688; false; 1.11093;4.57; 1.4083; 0.0000; 1.8782; 0.0152; 0.0028; False; 1.8963; 3.3433
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;1.52; 0.135331; 0.615011;0.08228499999999998;0.263346; 0.015175; false; 1.568;1.76; 0.230322; 0.821433;0.078985;0.24749399999999996; 0.009914; false; 1.85419;1.4; 0.222879; 0.677424;0.047532;0.221901; 0.011705; false; 1.4578;4.44; 1.6992; 0.0000; 1.9064; 0.0195; 0.0035; False; 1.9296; 3.6650
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;2.0; 0.269865; 0.912056;0.082984;0.303822; 0.016192; false; 2.07812;1.24; 0.135361; 0.579253;0.04805099999999998;0.2225; 0.014048; false; 1.30015;1.98; 0.250356; 0.86904;0.08900200000000001;0.322467; 0.016027; false; 2.05544;4.65; 1.5235; 0.0000; 2.2757; 0.0173; 0.0032; False; 2.2963; 3.8579
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;1.84; 0.149878; 0.786379;0.09101999999999998;0.33554300000000015; 0.015259; false; 1.88738;1.34; 0.151145; 0.610943;0.05166200000000001;0.25674199999999997; 0.014213; false; 1.39228;1.68; 0.247494; 0.909127;0.048731000000000003;0.227705; 0.011748; false; 1.76642;4.71; 1.9887; 0.0000; 1.9038; 0.0164; 0.0026; False; 1.9230; 3.9385
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.0; 0.002103; 0.006381;0.000156;9.6e-05; 5.1e-05; false; 0.010675;0.0; 0.003343; 0.009283;0.000325;0.00015900000000000002; 7.6e-05; false; 0.016068;0.0; 0.003175; 0.009195;0.00032199999999999997;0.000174; 7.3e-05; false; 0.015821;1.09; 0.0118; 0.0000; 0.0011; 0.0002; 0.0001; False; 0.0014; 0.0136
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;2.1; 0.263378; 0.996763;0.065671;0.287115; 0.015526; false; 2.18657;2.11; 0.173501; 0.957429;0.09796499999999998;0.3590729999999999; 0.018911; false; 2.17892;1.61; 0.177443; 0.621316;0.09834999999999999;0.37517; 0.014764; false; 1.65071;4.64; 1.6632; 0.0000; 2.0873; 0.0152; 0.0026; False; 2.1052; 3.7970
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;2.02; 0.17817; 0.843675;0.10695799999999998;0.3719170000000001; 0.01294; false; 2.10047;2.41; 0.251328; 1.12874;0.10885999999999998;0.39585699999999996; 0.017134; false; 2.48859;2.09; 0.212573; 1.083;0.05844300000000001;0.2938; 0.013913; false; 2.19993;6.04; 1.9671; 0.0000; 2.9886; 0.0164; 0.0028; False; 3.0079; 5.0084
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;1.97; 0.314705; 1.02445;0.062559;0.28591500000000003; 0.015892; false; 2.08253;2.64; 0.325816; 1.10899;0.11617899999999998;0.411079; 0.021206; false; 2.72042;2.48; 0.235407; 1.12742;0.114217;0.438479; 0.018403; false; 2.55478;6.37; 1.9576; 0.0000; 3.2927; 0.0153; 0.0030; False; 3.3112; 5.3042
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;2.03; 0.178673; 0.765901;0.11911100000000004;0.479199; 0.022288; false; 2.08098;2.12; 0.174955; 0.882268;0.081151;0.368716; 0.014405; false; 2.19271;2.29; 0.305796; 0.91391;0.12296899999999998;0.42407400000000006; 0.020204; false; 2.35946;5.7; 2.0359; 0.0000; 2.5132; 0.0210; 0.0037; False; 2.5381; 4.6203
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;2.34; 0.335375; 1.14282;0.07359400000000002;0.404663; 0.019699; false; 2.40769;2.73; 0.183502; 1.15591;0.13602;0.52283; 0.02128; false; 2.79762;2.11; 0.193458; 1.05018;0.07774400000000002;0.38145900000000005; 0.014611; false; 2.19799;6.58; 2.6025; 0.0000; 2.8608; 0.0203; 0.0032; False; 2.8844; 5.5264
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;3.01; 0.217468; 1.34802;0.13928800000000005;0.530178; 0.026114; false; 3.07724;3.18; 0.354636; 1.439;0.11677600000000005;0.5146000000000001; 0.026923; false; 3.25483;3.28; 0.352723; 1.43104;0.14370299999999997;0.5793280000000001; 0.023671; false; 3.36784;7.49; 2.6099; 0.0000; 4.0572; 0.0267; 0.0051; False; 4.0892; 6.7608
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;2.25; 0.253338; 1.08159;0.07992899999999999;0.40960799999999997; 0.01723; false; 2.36847;3.16; 0.403085; 1.56004;0.084213;0.467362; 0.019833; false; 3.30321;3.18; 0.388969; 1.45635;0.15405700000000003;0.6247539999999999; 0.024458; false; 3.27535;7.71; 3.0488; 0.0000; 3.6404; 0.0233; 0.0040; False; 3.6679; 6.7618
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;2.55; 0.217073; 1.11582;0.11995199999999999;0.570837; 0.031427; false; 2.62475;3.1; 0.244106; 1.57542;0.16175799999999993;0.61467; 0.0253; false; 3.20187;2.76; 0.23467; 1.2351;0.15835600000000002;0.629273; 0.027007; false; 2.83587;7.65; 3.0463; 0.0000; 3.7603; 0.0240; 0.0042; False; 3.7886; 6.8840
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;2.73; 0.399229; 1.27901;0.09369899999999999;0.4842389999999999; 0.022602; false; 2.84879;2.85; 0.23854; 1.25466;0.13623799999999997;0.603899; 0.033139; false; 2.90794;3.15; 0.417547; 1.66623;0.09579300000000002;0.4846219999999999; 0.025441; false; 3.27478;9.25; 3.1968; 0.0000; 4.8184; 0.0355; 0.0058; False; 4.8599; 8.1590
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;3.08; 0.415373; 1.57429;0.09742100000000002;0.539874; 0.021718; false; 3.21839;3.87; 0.40342; 1.71573;0.17451999999999998;0.679547; 0.030106; false; 3.96556;4.08; 0.419425; 1.77627;0.1765049999999999;0.7172370000000001; 0.028467; false; 4.18948;7.61; 2.9106; 0.0000; 3.5391; 0.0303; 0.0060; False; 3.5755; 6.5469
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.0; 0.003024; 0.007802;0.000399;0.000341; 8.9e-05; false; 0.015109;0.01; 0.004962; 0.0128;0.00049;0.000317; 0.000161; false; 0.023494;0.01; 0.005033; 0.012106;0.000513;0.00041299999999999996; 0.000195; false; 0.023517;1.35; 0.0197; 0.0000; 0.0021; 0.0002; 0.0001; False; 0.0025; 0.0227
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;2.92; 0.513225; 1.23917;0.10519800000000001;0.563844; 0.027081; false; 3.0396;4.28; 0.465862; 1.9507;0.18481599999999992;0.7777020000000001; 0.035157; false; 4.46435;4.22; 0.436224; 1.87347;0.186244;0.7901069999999998; 0.027033; false; 4.37291;9.31; 3.9354; 0.0000; 4.2128; 0.0269; 0.0051; False; 4.2449; 8.2531
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;2.92; 0.259705; 1.26697;0.14411200000000002;0.5903470000000001; 0.024955; false; 3.04275;3.68; 0.49974; 1.93438;0.110985;0.6595670000000001; 0.026239; false; 3.88031;3.95; 0.368388; 1.35211;0.207032;0.8779699999999999; 0.034505; false; 4.01797;10.24; 3.6006; 0.0000; 5.6038; 0.0303; 0.0038; False; 5.6380; 9.2994
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;4.29; 0.332376; 2.19617;0.151232;0.8074040000000001; 0.03555; false; 4.42535;4.85; 0.478869; 2.15756;0.21820199999999998;0.8018230000000001; 0.03317; false; 4.984;4.27; 0.529663; 1.77977;0.195004;0.7813579999999999; 0.030609; false; 4.44116;9.61; 3.5452; 0.0000; 4.9344; 0.0359; 0.0065; False; 4.9770; 8.5926
