name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI591_1.mata;0.0; 0.0005; 0.005406; 3.2e-05; 8e-06; 1e-06; false; 0.006913;0.0; 0.000404; 0.005475; 3.2e-05; 9e-06; 2e-06; false; 0.006877;0.0; 0.000411; 0.005323; 6.5e-05; 1.8e-05; 6e-06; 2e-06; false; 0.006818;1.16; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM868_1.mata;0.0; 0.000144; 0.003871; 2.1e-05; 4e-06; 1e-06; false; 0.004669;0.0; 9.4e-05; 0.003945; 2.1e-05; 5e-06; 2e-06; false; 0.004687;0.0; 0.000137; 0.005231; 4.8e-05; 5.8e-05; 6e-06; 2e-06; false; 0.006238;0.84; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM869_1.mata;0.0; 0.000154; 0.005214; 1.8e-05; 6e-06; 1e-06; false; 0.006285;0.0; 9.1e-05; 0.005232; 2e-05; 5e-06; 2e-06; false; 0.006231;0.0; 9.3e-05; 0.005211; 3.7e-05; 1.4e-05; 5e-06; 1e-06; false; 0.006201;1.09; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0061
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM870_1.mata;0.0; 0.000221; 0.003814; 1.5e-05; 4e-06; 1e-06; false; 0.004674;0.0; 0.000192; 0.003765; 1.4e-05; 4e-06; 2e-06; false; 0.004512;0.0; 0.000298; 0.005215; 4e-05; 1.6e-05; 6e-06; 2e-06; false; 0.006401;0.81; 0.0051; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0053
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM871_1.mata;0.0; 0.002759; 0.005619; 2e-05; 6e-06; 2e-06; false; 0.009272;0.0; 0.0026; 0.00564; 2e-05; 5e-06; 2e-06; false; 0.009146;0.0; 0.002637; 0.005542; 3.8e-05; 1.6e-05; 5e-06; 2e-06; false; 0.009057;1.19; 0.0177; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0180
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM874_1.mata;0.0; 0.000166; 0.005372; 2.2e-05; 5e-06; 2e-06; false; 0.006545;0.0; 6.8e-05; 0.003955; 1.7e-05; 6e-06; 1e-06; false; 0.00476;0.0; 6.5e-05; 0.003769; 2.8e-05; 1.3e-05; 4e-06; 2e-06; false; 0.004409;1.2; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM896_1.mata;0.0; 0.001104; 0.005653; 8.6e-05; 1.8e-05; 6e-06; false; 0.007793;0.0; 0.000992; 0.005718; 8.8e-05; 1.7e-05; 8e-06; false; 0.007758;0.0; 0.000971; 0.005667; 0.000191; 8.6e-05; 1.8e-05; 7e-06; false; 0.007921;1.23; 0.0082; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0090
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM897_1.mata;0.0; 0.000669; 0.005665; 6.7e-05; 1.3e-05; 6e-06; false; 0.007423;0.0; 0.000591; 0.005616; 6.9e-05; 1.2e-05; 8e-06; false; 0.007437;0.0; 0.000609; 0.005583; 9.7e-05; 6.1e-05; 1.1e-05; 4e-06; false; 0.007441;1.22; 0.0070; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0075
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM898_1.mata;0.0; 0.000722; 0.005604; 6.8e-05; 1.4e-05; 5e-06; false; 0.007523;0.0; 0.000585; 0.00557; 7.4e-05; 1.8e-05; 6e-06; false; 0.007489;0.0; 0.000596; 0.005353; 9.8e-05; 6e-05; 1.1e-05; 5e-06; false; 0.007229;1.07; 0.0053; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0056
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM899_1.mata;0.0; 0.002649; 0.006212; 0.000142; 2.4e-05; 1e-05; false; 0.010051;0.0; 0.002595; 0.006186; 0.000126; 2.4e-05; 1.1e-05; false; 0.009972;0.0; 0.00259; 0.006283; 0.000322; 0.000135; 2.6e-05; 1.2e-05; false; 0.010455;1.24; 0.0130; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0004; 0.0137
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM915_1.mata;0.0; 0.00054; 0.005702; 2.9e-05; 8e-06; 2e-06; false; 0.007493;0.0; 0.000447; 0.005378; 2.9e-05; 6e-06; 1e-06; false; 0.00678;0.0; 0.000434; 0.005285; 5.1e-05; 1.6e-05; 5e-06; 2e-06; false; 0.006681;1.22; 0.0069; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0072
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM916_1.mata;0.0; 0.000318; 0.003909; 1.8e-05; 5e-06; 2e-06; false; 0.004868;0.0; 0.000253; 0.003982; 1.9e-05; 5e-06; 1e-06; false; 0.004875;0.0; 0.000268; 0.003918; 3.8e-05; 1.3e-05; 4e-06; 1e-06; false; 0.004924;0.91; 0.0051; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0054
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM917_1.mata;0.0; 0.000461; 0.005152; 2.7e-05; 7e-06; 2e-06; false; 0.006525;0.0; 0.000436; 0.005376; 3e-05; 1.4e-05; 2e-06; false; 0.006819;0.0; 0.00043; 0.005356; 5e-05; 1.9e-05; 5e-06; 2e-06; false; 0.006822;1.13; 0.0066; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0069
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM918_1.mata;0.0; 0.000331; 0.004016; 2e-05; 5e-06; 2e-06; false; 0.005019;0.0; 0.000294; 0.004106; 2.1e-05; 6e-06; 1e-06; false; 0.005262;0.0; 0.000283; 0.004301; 3.5e-05; 1.4e-05; 4e-06; 1e-06; false; 0.005388;0.88; 0.0051; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0053
