name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.037493; 0.018836;4.4e-05;2.6000000000000002e-05; 1e-05; true; 0.060595;0.05; 0.034523; 0.017838;3.899999999999999e-05;1.9e-05; 8e-06; true; 0.056092;0.05; 0.03687; 0.018058;0.003231;2.4e-05;2.3000000000000003e-05; 8e-06; true; 0.061785;1.22; 0.0808; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0816
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.06; 0.042296; 0.024312;4.4e-05;2.3000000000000003e-05; 9e-06; true; 0.070545;0.06; 0.040386; 0.024313;4.4e-05;2.2000000000000003e-05; 8e-06; true; 0.068842;0.06; 0.040673; 0.026452;0.004916;2.9000000000000004e-05;2.5e-05; 9e-06; true; 0.076291;1.15; 0.0766; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0778
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.13; 0.10916; 0.038545;0.0003420000000000001;0.00012; 7e-06; true; 0.153423;0.15; 0.112705; 0.047802;0.000655;0.000245; 1.1e-05; true; 0.17088;0.1; 0.062734; 0.032238;0.017025;0.000147;3.8e-05; 1e-05; true; 0.11755;1.1; 0.1734; 0.0000; 0.0028; 0.0000; 0.0000; True; 0.0029; 0.1772
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;0.05; 0.038076; 0.020983;0.000595;0.000234; 1e-05; true; 0.064677;0.05; 0.037668; 0.019883;0.000557;0.00018899999999999999; 1e-05; true; 0.06261;0.06; 0.038228; 0.021877;0.007589;0.000166;6.5e-05; 8e-06; true; 0.072446;1.04; 0.0546; 0.0000; 0.0016; 0.0000; 0.0000; True; 0.0017; 0.0569
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.11; 0.076429; 0.035995;0.000955;0.000311; 1e-05; true; 0.122459;0.11; 0.073227; 0.037291;0.001013;0.000307; 1.2e-05; true; 0.120348;0.1; 0.066076; 0.03369;0.009458999999999999;0.000222;5.8e-05; 8e-06; true; 0.11678;1.28; 0.1535; 0.0000; 0.0097; 0.0009; 0.0000; True; 0.0108; 0.1648
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.07; 0.050875; 0.025009;0.0009969999999999998;0.000222; 1.2e-05; true; 0.083039;0.07; 0.053258; 0.02697;0.000827;0.000283; 9e-06; true; 0.086627;0.08; 0.056888; 0.027133;0.008371;0.000218;6.1e-05; 8e-06; true; 0.097327;1.05; 0.0647; 0.0000; 0.0028; 0.0000; 0.0000; True; 0.0029; 0.0682
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.13; 0.08089; 0.052862;0.000717;0.00021899999999999998; 1.2e-05; true; 0.14442;0.14; 0.099463; 0.048599;0.000568;0.000144; 1.1e-05; true; 0.158087;0.1; 0.056404; 0.030185;0.01646;0.00011;3e-05; 8e-06; true; 0.108654;1.31; 0.1466; 0.0000; 0.0018; 0.0000; 0.0000; True; 0.0018; 0.1489
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.09; 0.054885; 0.041113;0.00086;0.00026399999999999997; 1.2e-05; true; 0.107635;0.12; 0.092376; 0.034512;0.000411;0.000126; 8e-06; true; 0.132932;0.17; 0.10008; 0.049834;0.029144;0.000316;7.2e-05; 8e-06; true; 0.190036;1.08; 0.1382; 0.0000; 0.0031; 0.0000; 0.0000; True; 0.0031; 0.1421
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.02; 0.01966; 0.009826;0.000598;0.000263; 3.9e-05; false; 0.03279;0.05; 0.037417; 0.016249;0.001202;0.000543; 4.2e-05; false; 0.059729;0.05; 0.036453; 0.016432;0.005016;0.00029;0.00011899999999999999; 2.3e-05; false; 0.0621;1.11; 0.0728; 0.0000; 0.0043; 0.0002; 0.0001; False; 0.0047; 0.0779
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.085165; 0.037086;0.0014;0.000658; 1.2e-05; true; 0.131916;0.11; 0.082291; 0.037629;0.0012739999999999997;0.000532; 1.1e-05; true; 0.128994;0.13; 0.08362; 0.036354;0.02135;0.00044;0.000151; 1e-05; true; 0.149445;1.28; 0.1646; 0.0000; 0.0057; 0.0000; 0.0000; True; 0.0058; 0.1709
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.040756; 0.016553;0.00017800000000000002;5.9e-05; 2.2e-05; true; 0.060128;0.05; 0.040023; 0.015866;0.000183;6.5e-05; 9e-06; true; 0.058605;0.05; 0.039865; 0.016716;0.002086;3.7999999999999995e-05;2.5e-05; 7e-06; true; 0.061217;1.27; 0.0871; 0.0000; 0.0013; 0.0000; 0.0000; True; 0.0014; 0.0889
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.04; 0.031698; 0.016677;0.000258;0.00010699999999999999; 8e-06; true; 0.052115;0.04; 0.030306; 0.016424;0.000263;7.699999999999999e-05; 9e-06; true; 0.050468;0.04; 0.033312; 0.016147;0.0026639999999999997;6.8e-05;2.6e-05; 7e-06; true; 0.055398;1.02; 0.0486; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0496
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.0269; 0.025466;0.000332;0.000142; 1.1e-05; true; 0.058494;0.06; 0.049745; 0.02384;0.000342;8.7e-05; 1e-05; true; 0.079239;0.06; 0.037998; 0.02484;0.0046700000000000005;0.00010199999999999999;3.7e-05; 9e-06; true; 0.072962;1.06; 0.0847; 0.0000; 0.0012; 0.0000; 0.0000; True; 0.0013; 0.0864
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.022262; 0.009409;7.3e-05;3.4e-05; 2.1e-05; false; 0.033111;0.04; 0.040392; 0.01514;0.000142;5.599999999999999e-05; 3.6e-05; false; 0.057628;0.03; 0.023203; 0.016047;0.00185;0.000122;5.1e-05; 2.9e-05; false; 0.043527;1.18; 0.0770; 0.0000; 0.0007; 0.0000; 0.0001; False; 0.0009; 0.0781
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.056681; 0.02355;8.299999999999998e-05;3.1e-05; 9e-06; true; 0.084681;0.07; 0.055117; 0.023206;8.3e-05;2.9e-05; 2.3e-05; true; 0.0826;0.09; 0.055359; 0.024116;0.01266;5.1e-05;2.5e-05; 1.1e-05; true; 0.096409;1.28; 0.1185; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.1196
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.022162; 0.012335;0.00010499999999999999;5e-05; 8e-06; true; 0.037098;0.03; 0.024091; 0.012111;0.000123;4.9e-05; 9e-06; true; 0.038692;0.01; 0.013478; 0.007889;0.0009709999999999999;3.5e-05;2.7e-05; 6e-06; true; 0.02388;1.26; 0.0578; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0588
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.08; 0.053242; 0.035618;0.0008269999999999999;0.000337; 1.2e-05; true; 0.097945;0.14; 0.102398; 0.042449;0.000719;0.000312; 1.1e-05; true; 0.154083;0.1; 0.080029; 0.024532;0.006105;0.000135;3.6e-05; 6e-06; true; 0.115069;1.13; 0.1991; 0.0000; 0.0029; 0.0000; 0.0000; True; 0.0030; 0.2026
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.025545; 0.013524;4.0999999999999994e-05;1.9e-05; 8e-06; true; 0.041668;0.05; 0.04544; 0.017159;4.1e-05;1.9e-05; 1e-05; true; 0.064975;0.04; 0.041495; 0.010698;0.000949;2e-05;1.3000000000000001e-05; 6e-06; true; 0.054598;1.25; 0.0964; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0971
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.27; 0.238003; 0.063549;2.5e-05;1.3000000000000001e-05; 8e-06; true; 0.310015;0.42; 0.33712; 0.108615;4.4e-05;1.8e-05; 1e-05; true; 0.460425;0.25; 0.190794; 0.064443;0.015052;1.8e-05;1.3000000000000001e-05; 9e-06; true; 0.278309;1.69; 0.5975; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.5989
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.28; 0.254838; 0.05689;3.1e-05;1.8000000000000004e-05; 8e-06; true; 0.316584;0.27; 0.245464; 0.059333;3.4e-05;1.9e-05; 8e-06; true; 0.309511;0.26; 0.241033; 0.052942;0.005109;2.1000000000000002e-05;1.4e-05; 6e-06; true; 0.303147;1.54; 0.5335; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.5346
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.15; 0.119871; 0.04093;0.000712;0.000245; 0.000131; false; 0.168293;0.16; 0.124215; 0.04335;0.000829;0.000231; 0.000114; false; 0.175178;0.16; 0.121465; 0.039224;0.012956;0.000255;8.6e-05; 8.3e-05; false; 0.180012;1.35; 0.1985; 0.0000; 0.0034; 0.0005; 0.0002; False; 0.0042; 0.2033
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.017622; 0.00893;1.3000000000000001e-05;8e-06; 8e-06; true; 0.027828;0.02; 0.017358; 0.008875;1.3000000000000001e-05;8e-06; 7e-06; true; 0.027364;0.03; 0.026407; 0.014094;0.0010220000000000001;1.1000000000000001e-05;7e-06; 8e-06; true; 0.043433;1.01; 0.0368; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0373
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.027189; 0.0179;2.4e-05;1.3000000000000001e-05; 8e-06; true; 0.047729;0.04; 0.039594; 0.015693;2.3e-05;2.5e-05; 9e-06; true; 0.057834;0.05; 0.043775; 0.009216;0.000939;1e-05;5.999999999999999e-06; 5e-06; true; 0.055322;0.93; 0.0432; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0437
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.030448; 0.015185;2.5e-05;1.3000000000000001e-05; 9e-06; true; 0.048282;0.04; 0.030904; 0.015026;2.6000000000000002e-05;1.2000000000000002e-05; 9e-06; true; 0.048502;0.04; 0.030139; 0.0161;0.002491;1.7e-05;9.999999999999999e-06; 8e-06; true; 0.051452;1.11; 0.0624; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0633
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.03; 0.026435; 0.013365;7e-05;3.3e-05; 9e-06; true; 0.042372;0.03; 0.026365; 0.012579;6.4e-05;3.4e-05; 9e-06; true; 0.041456;0.02; 0.022623; 0.00831;0.001041;2.6000000000000002e-05;1.8e-05; 6e-06; true; 0.033568;1.06; 0.0414; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0421
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.033336; 0.016631;0.000223;7.2e-05; 7e-06; true; 0.053004;0.06; 0.054149; 0.020506;0.000231;6.799999999999999e-05; 6e-06; true; 0.077922;0.08; 0.057412; 0.024705;0.004560999999999999;0.000168;4.9000000000000005e-05; 6e-06; true; 0.091526;1.36; 0.1343; 0.0000; 0.0021; 0.0000; 0.0000; True; 0.0021; 0.1370
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.07; 0.053594; 0.023555;0.000351;9.6e-05; 8e-06; true; 0.081957;0.07; 0.052031; 0.02554;0.000367;0.000129; 9e-06; true; 0.082258;0.06; 0.030117; 0.029318;0.0047420000000000006;0.000236;5.9000000000000004e-05; 1e-05; true; 0.069255;1.28; 0.1158; 0.0000; 0.0015; 0.0000; 0.0000; True; 0.0016; 0.1178
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.042529; 0.034316;0.0020169999999999997;0.000536; 1.1e-05; true; 0.09003;0.11; 0.076522; 0.04029;0.001915;0.000501; 1e-05; true; 0.129968;0.11; 0.064523; 0.024169;0.025529;0.0005080000000000001;0.000108; 6e-06; true; 0.120229;1.28; 0.1375; 0.0000; 0.0051; 0.0000; 0.0000; True; 0.0052; 0.1431
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.043053; 0.015004;0.000723;0.000285; 1e-05; true; 0.06242;0.05; 0.042494; 0.014617;0.000374;0.000167; 8e-06; true; 0.05976;0.06; 0.042638; 0.013833;0.007507;0.00032;0.00011300000000000001; 6e-06; true; 0.067341;0.98; 0.0514; 0.0000; 0.0021; 0.0000; 0.0000; True; 0.0022; 0.0538
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.099958; 0.035619;0.00011399999999999999;3.7e-05; 1.1e-05; true; 0.141693;0.11; 0.100115; 0.03511;0.000117;3.7e-05; 1.1e-05; true; 0.141178;0.14; 0.099281; 0.037287;0.018396;3.9e-05;1.7e-05; 1e-05; true; 0.161508;1.17; 0.1624; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.1635
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.11; 0.086524; 0.033102;0.000202;7.399999999999998e-05; 1e-05; true; 0.125057;0.12; 0.087062; 0.038321;0.000222;8.8e-05; 1.1e-05; true; 0.131893;0.12; 0.086187; 0.033734;0.009788;5.9999999999999995e-05;2.3000000000000003e-05; 8e-06; true; 0.135661;1.12; 0.1066; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0007; 0.1078
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.13; 0.082143; 0.051086;0.000236;8.099999999999999e-05; 1.1e-05; true; 0.144237;0.13; 0.086281; 0.049211;0.000197;7.999999999999999e-05; 1.2e-05; true; 0.147213;0.15; 0.085237; 0.049612;0.019187;6.2e-05;2.2000000000000003e-05; 9e-06; true; 0.164728;1.36; 0.1866; 0.0000; 0.0010; 0.0000; 0.0000; True; 0.0011; 0.1883
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.07; 0.043888; 0.026132;0.000153;5e-05; 9e-06; true; 0.075893;0.06; 0.042812; 0.026132;0.000184;4.7e-05; 1e-05; true; 0.074681;0.04; 0.026204; 0.015757;0.003253;5.6e-05;1.8e-05; 5e-06; true; 0.048218;0.93; 0.0547; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0556
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.07; 0.058592; 0.019044;6.500000000000001e-05;3.2e-05; 9e-06; true; 0.079823;0.06; 0.058599; 0.018648;8.8e-05;4e-05; 8e-06; true; 0.079621;0.06; 0.056783; 0.01813;0.003288;4.3e-05;3.2999999999999996e-05; 9e-06; true; 0.080341;1.27; 0.0726; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0738
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.12; 0.098437; 0.036088;0.000332;0.000142; 9e-06; true; 0.140968;0.12; 0.093203; 0.033786;0.000315;0.000135; 1e-05; true; 0.133477;0.14; 0.095563; 0.036872;0.009626999999999998;0.000121;2.9e-05; 7e-06; true; 0.147803;1.4; 0.1995; 0.0000; 0.0030; 0.0000; 0.0000; True; 0.0031; 0.2036
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.14; 0.109352; 0.040439;0.000313;0.00011899999999999999; 1e-05; true; 0.157048;0.13; 0.103228; 0.038648;0.00031800000000000003;0.000127; 1.3e-05; true; 0.149095;0.08; 0.061475; 0.025769;0.006124999999999999;7.3e-05;1.9e-05; 7e-06; true; 0.097238;1.35; 0.1931; 0.0000; 0.0023; 0.0000; 0.0000; True; 0.0023; 0.1961
