name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-2.mata;0.0; 0.000107;0.000544;0.000539; 0.000117; false; 0.002361;0.07; 8.4e-05;0.07822;0.00046199999999999995;0.00031099999999999997; 6e-05; false; 0.080425;0.01; 0.000119; 1.7e-05;0.005246000000000001;0.00387; 0.001681; false; 0.012595
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-3.mata;0.57; 0.003106;0.185439;0.05762; 0.005445; false; 0.586725;0.49; 0.001596;0.141539;0.089492;0.038133; 0.004426; false; 0.487849;0.85; 0.002972; 0.00018;0.33716;0.360788; 0.188943; false; 0.902458
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-4.mata;1.77; 0.010211;0.609781;0.14516600000000002; 0.032647; false; 1.81138;2.07; 0.009668;0.526397;0.41791900000000004;0.15290399999999998; 0.023495; false; 2.12278;2.7; 0.005235; 0.000279;0.746732;1.4166400000000001; 0.671001; false; 2.87551
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09633-1.mata;0.1; 0.000309;0.025258999999999997;0.030314999999999998; 0.008342; false; 0.117706;0.21; 0.000576;0.037318000000000004;0.037844;0.046224; 0.013157; false; 0.222485;0.81; 0.000549; 5.6e-05;0.329141;0.338459; 0.183963; false; 0.875388
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09664-1.mata;0.08; 0.000403;0.023892999999999998;0.011621; 0.002138; false; 0.082365;0.3; 0.0007;0.18758399999999997;0.030796;0.01865; 0.003049; false; 0.307107;0.19; 0.000446; 3.2e-05;0.06485;0.081876; 0.042333; false; 0.195247
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09776-1.mata;0.04; 0.00019;0.010293;0.009786; 0.00275; false; 0.042817;0.05; 0.000184;0.017204;0.008679000000000001;0.009571; 0.002584; false; 0.05726;0.11; 0.000127; 1.4e-05;0.04604;0.049298999999999996; 0.024753; false; 0.125013
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09799-1.mata;0.16; 0.000787;0.052946;0.016082; 0.003227; false; 0.160955;0.23; 0.00066;0.12937099999999999;0.02441;0.014058999999999999; 0.003291; false; 0.240592;0.29; 0.000978; 7.4e-05;0.11054900000000001;0.13028099999999998; 0.065208; false; 0.315634
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-1.mata;0.08; 0.00024;0.017921;0.024550000000000002; 0.006004; false; 0.090323;0.14; 0.00041;0.036373;0.025949;0.029209; 0.009085; false; 0.159505;0.52; 0.000263; 3.1e-05;0.19270900000000002;0.226549; 0.129258; false; 0.562688
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-2.mata;0.87; 0.004334;0.288124;0.10583400000000001; 0.012702; false; 0.897849;0.91; 0.004713;0.21419200000000002;0.20208900000000002;0.073988; 0.012388; false; 0.925191;1.29; 0.004545; 0.000246;0.419955;0.5858129999999999; 0.345145; false; 1.37441
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10015-1.mata;0.16; 0.000795;0.047141;0.021038; 0.003746; false; 0.162194;0.2; 0.000613;0.136574;0.018758000000000004;0.009822000000000001; 0.001999; false; 0.211904;0.25; 0.000702; 5.1e-05;0.112595;0.117616; 0.037128; false; 0.274694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10042-1.mata;0.04; 0.00024;0.012298;0.011682000000000001; 0.002271; false; 0.048036;0.03; 0.000132;0.011924;0.004959;0.006332000000000001; 0.00175; false; 0.036415;0.18; 0.000195; 2.5e-05;0.085707;0.077268; 0.026775; false; 0.195983
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-1.mata;0.15; 0.000527;0.037836;0.021759; 0.003329; false; 0.153107;0.37; 0.000958;0.15733399999999997;0.051219;0.028064; 0.004286; false; 0.365302;0.44; 0.000879; 7.2e-05;0.149929;0.189757; 0.090078; false; 0.442597
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-2.mata;0.0; 0.00011;0.000562;0.000554; 0.000109; false; 0.002476;0.05; 7.9e-05;0.055192;0.000411;0.00024799999999999996; 4.8e-05; false; 0.057089;0.01; 0.0001; 1e-05;0.004655;0.0032960000000000003; 0.001629; false; 0.011254
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;0.73; 0.004279;0.26741899999999996;0.05618; 0.009089; false; 0.756046;0.81; 0.002398;0.219398;0.202491;0.052684; 0.005716; false; 0.851152;1.19; 0.004335; 0.000268;0.376064;0.554067; 0.330169; false; 1.27934
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;0.09; 0.000529;0.030853000000000002;0.012344999999999998; 0.000901; false; 0.10288;0.17; 0.000324;0.109548;0.014542;0.008541; 0.000701; false; 0.171547;0.16; 0.000306; 2.5e-05;0.064873;0.06559999999999999; 0.036107; false; 0.17249
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;0.02; 0.000157;0.006947;0.006189; 0.001291; false; 0.026983;0.04; 0.000149;0.028110999999999997;0.005555;0.004803; 0.001204; false; 0.051294;0.07; 0.000123; 1.9e-05;0.027719999999999998;0.030489; 0.015066; false; 0.076816
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;0.04; 0.000215;0.012176;0.010537; 0.002603; false; 0.046701;0.06; 0.000205;0.026471;0.01021;0.010946000000000001; 0.002544; false; 0.071529;0.26; 0.000223; 3e-05;0.095217;0.10182; 0.068102; false; 0.273218
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;0.0; 0.000102;0.000614;0.0005870000000000001; 0.000131; false; 0.002613;0.07; 9.8e-05;0.078164;0.000523;0.00034500000000000004; 6.7e-05; false; 0.080559;0.01; 0.000109; 1.1e-05;0.005482;0.003928; 0.001631; false; 0.013
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;0.01; 0.000136;0.003118;0.000914; 0.00024; false; 0.009925;0.32; 0.000142;0.32803899999999997;0.0026769999999999997;0.000737; 0.000197; false; 0.336727;0.03; 0.000195; 1.8e-05;0.010638;0.008658; 0.004863; false; 0.026648
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;0.02; 0.000232;0.008538;0.0022849999999999997; 0.000517; false; 0.025194;0.81; 0.000253;0.8099390000000001;0.004933999999999999;0.001284; 0.000243; false; 0.825121;0.04; 0.00023; 1.8e-05;0.016928;0.01771; 0.009107; false; 0.046376
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;0.02; 0.000218;0.008477;0.001852; 0.00066; false; 0.024809;1.08; 0.000194;1.107122;0.005868;0.0015890000000000001; 0.000312; false; 1.1251;0.04; 0.000236; 1.7e-05;0.015722;0.015402; 0.008252; false; 0.041535
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;0.0; 8e-05;0.000527;0.000496; 0.000115; false; 0.002249;0.06; 7.3e-05;0.068433;0.000428;0.00028300000000000005; 5.7e-05; false; 0.070343;0.0; 6.4e-05; 1.8e-05;0.00311;0.002375; 0.000939; false; 0.007554
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;0.83; 0.002942;0.299162;0.066967; 0.00888; false; 0.881092;0.85; 0.004873;0.260404;0.207394;0.064191; 0.00552; false; 0.890766;1.33; 0.00512; 0.000337;0.502856;0.665503; 0.243323; false; 1.4326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;0.22; 0.001226;0.071498;0.018445999999999997; 0.001376; false; 0.216877;3.05; 0.00123;2.917251;0.052850999999999995;0.015205; 0.002035; false; 3.08718;0.31; 0.00135; 0.000102;0.121461;0.14099899999999999; 0.073245; false; 0.342137
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;0.02; 0.000127;0.006829;0.007039; 0.001661; false; 0.027772;0.06; 0.000186;0.018747999999999997;0.009770000000000001;0.009838; 0.002274; false; 0.061762;0.14; 0.00013; 1.5e-05;0.054514;0.057484999999999994; 0.029241; false; 0.146107
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;0.03; 0.000144;0.007592;0.007583; 0.00213; false; 0.031319;0.07; 0.000205;0.026278000000000003;0.011635;0.011318; 0.002705; false; 0.077633;0.19; 0.000135; 1.5e-05;0.060497999999999996;0.07833699999999999; 0.053765; false; 0.199687
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;0.02; 0.000148;0.006763;0.002124; 0.000193; false; 0.021182;0.41; 8.2e-05;0.421214;0.0028069999999999996;0.001058; 0.000232; false; 0.430454;0.05; 0.000134; 1.2e-05;0.018946;0.018943; 0.010096; false; 0.050295
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;0.94; 0.004869;0.313647;0.086201; 0.017286; false; 0.977766;0.78; 0.005349;0.13346000000000002;0.156538;0.06351799999999999; 0.017568; false; 0.786485;1.81; 0.00472; 0.00029;0.641615;0.87618; 0.355097; false; 1.908
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;0.01; 0.000126;0.004138;0.0044540000000000005; 0.000947; false; 0.016971;0.03; 9.7e-05;0.016815999999999998;0.0029239999999999995;0.003085; 0.000933; false; 0.030658;0.07; 0.000127; 1.7e-05;0.02677;0.028574000000000002; 0.015387; false; 0.074126
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;0.07; 0.000304;0.019271;0.018495; 0.005458; false; 0.083169;0.05; 0.000227;0.012820000000000002;0.008704;0.012558; 0.003244; false; 0.058271;0.36; 0.000332; 3.8e-05;0.147427;0.152897; 0.087057; false; 0.399035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;0.0; 5.3e-05;0.00029;0.00032399999999999996; 8.5e-05; false; 0.001359;0.04; 5.8e-05;0.048711;0.000276;0.000187; 4.6e-05; false; 0.050021;0.0; 9e-05; 8e-06;0.00305;0.0022319999999999996; 0.000964; false; 0.007462
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-2.mata;0.0; 5.9e-05;0.00030900000000000003;0.000334; 7.6e-05; false; 0.001396;0.07; 7.9e-05;0.075824;0.000477;0.000334; 7.2e-05; false; 0.078076;0.01; 0.000101; 1e-05;0.0049369999999999995;0.0035050000000000003; 0.001568; false; 0.011688
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-1.mata;0.1; 0.000378;0.026714;0.027242000000000002; 0.006829; false; 0.110412;0.11; 0.000366;0.030774000000000003;0.024111;0.028672; 0.004965; false; 0.131996;0.58; 0.000404; 3.9e-05;0.24410199999999999;0.25478999999999996; 0.106064; false; 0.62073
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-2.mata;0.03; 0.000221;0.009887;0.010902; 0.002487; false; 0.041675;0.03; 0.00015;0.011793999999999999;0.004181000000000001;0.005848; 0.001501; false; 0.033457;0.1; 0.000126; 1.5e-05;0.041824;0.045478000000000005; 0.02324; false; 0.114825
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-1.mata;0.0; 6.9e-05;0.000335;0.000372; 7.9e-05; false; 0.001576;0.04; 6.4e-05;0.05342;0.00044300000000000003;0.00029699999999999996; 8.1e-05; false; 0.055382;0.01; 9.7e-05; 1.4e-05;0.004801;0.003633; 0.001603; false; 0.011576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-2.mata;0.34; 0.003137;0.108533;0.034546; 0.004453; false; 0.357834;0.7; 0.003097;0.195718;0.164607;0.046689999999999995; 0.00465; false; 0.722159;0.69; 0.00166; 8.8e-05;0.20781899999999998;0.322397; 0.203048; false; 0.746945
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-3.mata;0.19; 0.00111;0.056089;0.027644000000000002; 0.002154; false; 0.200149;0.29; 0.001069;0.07317;0.06067;0.032581; 0.003295; false; 0.303408;0.53; 0.000647; 4.8e-05;0.213428;0.23150900000000002; 0.10717; false; 0.564429
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-4.mata;0.12; 0.000361;0.026206;0.034807000000000005; 0.007729; false; 0.131554;0.1; 0.000326;0.024508000000000002;0.019152000000000002;0.019309; 0.0048; false; 0.107826;0.32; 0.000205; 2.3e-05;0.10508500000000001;0.133048; 0.090853; false; 0.339692
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-1.mata;0.07; 0.000318;0.020118000000000004;0.017752; 0.004365; false; 0.078382;0.13; 0.000348;0.025411999999999997;0.020804999999999997;0.030745; 0.005987; false; 0.140419;0.25; 0.000179; 2.2e-05;0.09376000000000001;0.106871; 0.055921; false; 0.264558
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-2.mata;0.09; 0.000345;0.025168;0.023813; 0.005361; false; 0.103281;0.13; 0.000388;0.032841;0.023096;0.026373; 0.006647; false; 0.138509;0.51; 0.000392; 3.7e-05;0.206121;0.21090799999999998; 0.100918; false; 0.532228
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11080-1.mata;0.3; 0.001426;0.089153;0.040984999999999994; 0.004561; false; 0.310905;0.32; 0.000979;0.150027;0.04223299999999999;0.028111; 0.003019; false; 0.337418;0.51; 0.000797; 5.5e-05;0.166649;0.203046; 0.131861; false; 0.513669
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-1.mata;0.0; 8.1e-05;0.000559;0.000544; 0.000112; false; 0.002426;0.07; 9.2e-05;0.08178;0.000526;0.000357; 8.2e-05; false; 0.084254;0.01; 9.4e-05; 1.3e-05;0.005357000000000001;0.003849; 0.001624; false; 0.012747
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-2.mata;0.15; 0.000695;0.043907;0.02475; 0.003698; false; 0.161424;0.22; 0.000709;0.096433;0.031919;0.018116; 0.004395; false; 0.225737;0.42; 0.000796; 6.9e-05;0.168848;0.18289; 0.080021; false; 0.443309
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-3.mata;0.0; 9.3e-05;0.000601;0.000582; 0.000125; false; 0.002633;0.08; 8.1e-05;0.086949;0.0005840000000000001;0.00038500000000000003; 0.000107; false; 0.089588;0.0; 6.2e-05; 7e-06;0.0030550000000000004;0.002221; 0.000953; false; 0.007323
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-4.mata;0.27; 0.001085;0.077952;0.034421999999999994; 0.005932; false; 0.277068;0.36; 0.001965;0.12020499999999999;0.067406;0.029744; 0.003694; false; 0.377193;0.72; 0.002077; 0.000105;0.271258;0.310108; 0.180667; false; 0.776294
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11254-1.mata;0.15; 0.00085;0.048652;0.012427; 0.003383; false; 0.154257;0.65; 0.000888;0.554189;0.026959;0.011765999999999999; 0.002118; false; 0.660406;0.27; 0.000813; 4.9e-05;0.112923;0.115337; 0.061099; false; 0.29703
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-1.mata;0.0; 5.6e-05;0.00031499999999999996;0.000348; 7.8e-05; false; 0.001408;0.05; 5.6e-05;0.053437;0.000278;0.000192; 4.5e-05; false; 0.054748;0.01; 8.8e-05; 1.2e-05;0.003456;0.002363; 0.001012; false; 0.008271
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-2.mata;0.48; 0.002237;0.14456000000000002;0.039969000000000005; 0.006983; false; 0.472397;0.79; 0.003847;0.254627;0.179112;0.063555; 0.004703; false; 0.830623;1.04; 0.00212; 0.000118;0.346004;0.5074240000000001; 0.262059; false; 1.13058
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-3.mata;0.0; 7.8e-05;0.000546;0.0005350000000000001; 0.00012; false; 0.002454;0.07; 9.4e-05;0.08166499999999999;0.000588;0.00038600000000000006; 8.1e-05; false; 0.084306;0.01; 0.000105; 1.4e-05;0.005312;0.0038329999999999996; 0.001699; false; 0.012651
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-4.mata;0.72; 0.003934;0.256278;0.063064; 0.00654; false; 0.754856;0.8; 0.003132;0.241924;0.213547;0.048644999999999994; 0.005607; false; 0.828259;0.85; 0.004241; 0.000233;0.32051199999999996;0.396393; 0.197393; false; 0.933799
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-1.mata;0.0; 0.000145;0.0020480000000000003;0.001307; 0.000142; false; 0.0072;0.5; 0.000127;0.50315;0.001682;0.0008550000000000001; 9.3e-05; false; 0.509386;0.03; 0.000131; 1.3e-05;0.011578999999999999;0.010885; 0.005059; false; 0.029929
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-2.mata;0.03; 0.000213;0.010369999999999999;0.0060940000000000005; 0.001003; false; 0.037641;0.06; 0.000212;0.036707;0.008144;0.00455; 0.000838; false; 0.066378;0.11; 0.000225; 2.1e-05;0.042867;0.045641; 0.022575; false; 0.115572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-3.mata;0.08; 0.000275;0.01938;0.022414; 0.00752; false; 0.088392;0.15; 0.000286;0.023434;0.031306;0.036243; 0.008118; false; 0.165855;0.73; 0.000514; 5.1e-05;0.294487;0.30029; 0.161428; false; 0.778078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-4.mata;1.45; 0.008728;0.5412410000000001;0.149928; 0.019257; false; 1.5364;1.58; 0.008542;0.36889;0.366193;0.135479; 0.013747; false; 1.68114;2.51; 0.008787; 0.000504;0.890722;1.283913; 0.493835; false; 2.7094
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-1.mata;0.0; 0.000131;0.000523;0.000585; 0.000101; false; 0.002414;0.04; 8e-05;0.051663;0.000281;0.00019; 4.2e-05; false; 0.053047;0.01; 8.2e-05; 1e-05;0.004717000000000001;0.0033369999999999997; 0.001449; false; 0.011085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-2.mata;0.65; 0.002994;0.20524900000000001;0.08463000000000001; 0.005855; false; 0.685093;0.88; 0.002912;0.242533;0.168145;0.066464; 0.008329; false; 0.891664;1.56; 0.005647; 0.000328;0.540678;0.7248140000000001; 0.36905; false; 1.65807
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-3.mata;0.08; 0.000267;0.017418000000000003;0.018622; 0.006336; false; 0.083673;0.11; 0.000299;0.02683;0.016135;0.020247; 0.006048; false; 0.109933;0.59; 0.000489; 4.8e-05;0.233709;0.247059; 0.124231; false; 0.620351
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-4.mata;0.04; 0.000268;0.014159000000000001;0.0054859999999999996; 0.000954; false; 0.04638;0.58; 0.000262;0.5728059999999999;0.005877;0.002712; 0.000445; false; 0.594212;0.06; 0.000174; 1.6e-05;0.022899;0.026300999999999998; 0.014607; false; 0.066773
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-1.mata;0.08; 0.000402;0.025137;0.012752; 0.002121; false; 0.091285;0.15; 0.000401;0.045569;0.027827;0.015158; 0.003099; false; 0.156032;0.25; 0.000412; 3e-05;0.091361;0.10453300000000001; 0.049406; false; 0.252342
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-2.mata;0.05; 0.000261;0.014829;0.014627; 0.003595; false; 0.061692;0.05; 0.000151;0.023139;0.007174;0.009394; 0.002596; false; 0.059361;0.18; 0.000226; 3e-05;0.071258;0.07802200000000001; 0.036024; false; 0.191703
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-1.mata;0.0; 5.6e-05;0.0005329999999999999;0.000493; 0.000116; false; 0.002267;0.06; 7.2e-05;0.070602;0.000503;0.000338; 6.8e-05; false; 0.072767;0.01; 9.7e-05; 9e-06;0.00487;0.00358; 0.001619; false; 0.011731
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-2.mata;0.83; 0.005445;0.31828999999999996;0.08103199999999999; 0.005301; false; 0.890716;1.14; 0.00505;0.310309;0.257517;0.06947400000000001; 0.011156; false; 1.17869;1.25; 0.002623; 0.00015;0.39786;0.572767; 0.352087; false; 1.33938
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-3.mata;0.04; 0.000274;0.012631;0.006037; 0.000991; false; 0.045391;0.24; 0.00025;0.208203;0.009282;0.0065639999999999995; 0.001148; false; 0.249422;0.19; 0.000471; 3.1e-05;0.071995;0.07069; 0.042318; false; 0.190972
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-4.mata;0.08; 0.000377;0.027736999999999998;0.020952; 0.004213; false; 0.095787;0.08; 0.000224;0.019154000000000004;0.0132;0.021336; 0.006117; false; 0.097312;0.53; 0.000428; 6.2e-05;0.220617;0.22595700000000002; 0.117693; false; 0.580717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-5.mata;0.0; 0.000101;0.000552;0.0006050000000000001; 0.000125; false; 0.002565;0.05; 8.7e-05;0.051228;0.000322;0.00021799999999999999; 4.4e-05; false; 0.052835;0.01; 8.6e-05; 9e-06;0.005083000000000001;0.003718; 0.00155; false; 0.012045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-6.mata;0.0; 8.7e-05;0.000543;0.0005399999999999999; 0.000107; false; 0.002391;0.05; 5.5e-05;0.057640000000000004;0.000301;0.000218; 6.1e-05; false; 0.059112;0.01; 9e-05; 9e-06;0.0045780000000000005;0.003307; 0.001415; false; 0.010895
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-1.mata;4.17; 0.02764;1.4444629999999998;0.407787; 0.018277; false; 4.33107;4.9; 0.014587;0.8745689999999999;1.3724509999999999;0.371412; 0.016152; false; 5.10153;6.56; 0.015103; 0.000722;2.1426040000000004;3.232007; 1.63867; false; 7.11685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-2.mata;0.02; 0.000162;0.006834;0.006082000000000001; 0.001131; false; 0.026342;0.05; 0.000172;0.029519999999999998;0.005573;0.004576; 0.00111; false; 0.052381;0.12; 0.000174; 1.8e-05;0.047869999999999996;0.050059000000000006; 0.02396; false; 0.126449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-3.mata;0.07; 0.000296;0.01788;0.013089; 0.004558; false; 0.070802;0.09; 0.000308;0.034490999999999994;0.016203000000000002;0.013379; 0.003186; false; 0.100919;0.17; 0.000228; 3.3e-05;0.06093900000000001;0.073684; 0.036248; false; 0.178448
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-4.mata;2.08; 0.011046;0.6654070000000001;0.21703499999999998; 0.031115; false; 2.13899;2.28; 0.011093;0.39410599999999996;0.60589;0.203554; 0.017779; false; 2.38041;2.66; 0.006207; 0.000344;0.7220010000000001;1.297363; 0.768948; false; 2.82176
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-1.mata;0.14; 0.000444;0.03835;0.031334; 0.007941; false; 0.147381;0.19; 0.000487;0.04178;0.032159;0.038156999999999996; 0.008788; false; 0.199038;0.4; 0.000302; 3.5e-05;0.141735;0.176974; 0.075206; false; 0.411261
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-2.mata;0.09; 0.000397;0.027201;0.025929; 0.005228; false; 0.106408;0.11; 0.000331;0.024183000000000003;0.020222;0.022885; 0.004387; false; 0.120687;0.44; 0.000361; 3.7e-05;0.167237;0.174208; 0.085996; false; 0.440305
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-1.mata;0.17; 0.00061;0.045651;0.043547; 0.008143; false; 0.181982;0.12; 0.000319;0.02135;0.021591;0.025161999999999997; 0.00819; false; 0.132456;0.73; 0.000359; 3.7e-05;0.25751199999999996;0.32044700000000004; 0.159573; false; 0.760244
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-2.mata;0.23; 0.001173;0.06704199999999999;0.03322; 0.004196; false; 0.238769;0.47; 0.001093;0.26618699999999995;0.054693000000000006;0.030080000000000003; 0.004964; false; 0.475278;0.55; 0.001171; 7.8e-05;0.22391699999999998;0.24845; 0.082414; false; 0.568715
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-3.mata;0.12; 0.000636;0.042732;0.015532; 0.002547; false; 0.134421;0.27; 0.000778;0.162101;0.035433;0.012881; 0.002697; false; 0.288472;0.2; 0.000404; 2.9e-05;0.073585;0.081193; 0.055478; false; 0.215405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12090-1.mata;0.0; 6.1e-05;0.000345;0.00036500000000000004; 7.9e-05; false; 0.001541;0.07; 6.6e-05;0.074327;0.000535;0.000353; 6.8e-05; false; 0.07661;0.01; 8.4e-05; 9e-06;0.0044919999999999995;0.0033; 0.001316; false; 0.010557
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-1.mata;0.0; 7.8e-05;0.000516;0.00048300000000000003; 0.000107; false; 0.002153;0.07; 8.1e-05;0.076551;0.0005;0.000328; 8e-05; false; 0.078774;0.0; 8.4e-05; 8e-06;0.003206;0.002384; 0.00097; false; 0.007826
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-2.mata;0.0; 6e-05;0.00031800000000000003;0.000329; 7.6e-05; false; 0.001464;0.06; 5.9e-05;0.064869;0.00035099999999999997;0.000228; 5.1e-05; false; 0.066533;0.01; 0.000105; 1e-05;0.00574;0.003954; 0.001623; false; 0.013216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-3.mata;3.26; 0.019864;1.110464;0.279548; 0.007638; false; 3.31255;3.17; 0.011642;0.7062160000000001;0.662851;0.193247; 0.006476; false; 3.16821;4.78; 0.020302; 0.001263;1.533056;2.341894; 1.30029; false; 5.23774
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-4.mata;0.28; 0.001443;0.083236;0.03257; 0.005687; false; 0.290579;0.49; 0.001382;0.239419;0.07352800000000001;0.033809000000000006; 0.00339; false; 0.508001;0.68; 0.001495; 7.9e-05;0.244557;0.28511; 0.149692; false; 0.695886
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-5.mata;0.0; 9.8e-05;0.000578;0.000549; 0.000122; false; 0.002474;0.07; 8.5e-05;0.080321;0.000546;0.00038; 8.3e-05; false; 0.082865;0.01; 0.000114; 1.2e-05;0.005628000000000001;0.004078; 0.001613; false; 0.013322
