name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08201.mata;0.08; 0.074184; 0.008294; 0.000588; 0.000151; false; 0.095039;0.12; 0.076299; 0.02903; 0.008283; 0.00055; 0.000121; false; 0.128334;0.11; 0.075797; 0.004561; 0.015795; 0.005158; 0.004523; false; 0.113894
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08207.mata;0.02; 0.027956; 0.001345; 0.000145; 6.5e-05; false; 0.035138;0.05; 0.025145; 0.029719; 0.001356; 8.9e-05; 0.000108; false; 0.060502;0.03; 0.026721; 0.001432; 0.00379; 0.001538; 0.000789; false; 0.039303
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08227.mata;0.06; 0.05533; 0.005797; 0.000819; 0.000159; false; 0.073052;0.1; 0.058987; 0.040015; 0.005338; 0.000737; 0.000109; false; 0.114293;0.08; 0.056645; 0.002793; 0.010838; 0.003982; 0.003279; false; 0.086614
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;13.08; 13.2986; 0.33431; 0.000798; 0.000418; false; 14.4706;14.28; 14.8484; 0.011872; 0.327351; 0.000675; 0.000353; false; 16.1708;20.21; 10.1238; 7.73332; 2.95706; 0.004472; 0.004765; false; 21.3892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;0.11; 0.103035; 0.005832; 0.000519; 0.000274; false; 0.126466;0.12; 0.107001; 0.001356; 0.005959; 0.000617; 0.000311; false; 0.132593;0.14; 0.109835; 0.005585; 0.012246; 0.005355; 0.004638; false; 0.151701
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;0.01; 0.014866; 0.000939; 0.0001; 3.9e-05; false; 0.01893;0.05; 0.014223; 0.044224; 0.001134; 0.00012; 5.6e-05; false; 0.062859;0.02; 0.01457; 0.000829; 0.003633; 0.001634; 0.000921; false; 0.024451
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;0.12; 0.038918; 0.077031; 0.003203; 0.000324; false; 0.13454;0.19; 0.039391; 0.057198; 0.082514; 0.003261; 0.000273; false; 0.196696;0.28; 0.039299; 0.002261; 0.175874; 0.029223; 0.028941; false; 0.281099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.01; 0.003748; 0.003179; 0.000581; 7.6e-05; false; 0.010798;0.02; 0.003879; 0.0105; 0.003194; 0.000799; 0.000299; false; 0.021317;0.02; 0.003944; 0.000372; 0.008811; 0.005258; 0.004918; false; 0.025515
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.01; 0.004118; 0.003585; 0.000774; 0.000102; false; 0.012074;0.02; 0.004023; 0.010813; 0.003163; 0.000625; 4.7e-05; false; 0.021437;0.02; 0.003753; 0.000389; 0.009315; 0.005432; 0.004383; false; 0.025481
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.01; 0.012118; 0.001878; 0.000197; 4.1e-05; false; 0.016658;0.02; 0.011665; 0.010395; 0.001722; 0.000177; 0.00012; false; 0.026605;0.02; 0.012153; 0.000814; 0.005913; 0.002396; 0.001742; false; 0.025616
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.03; 0.02469; 0.004009; 0.001111; 0.000216; false; 0.040142;0.03; 0.025097; 0.000707; 0.003568; 0.000676; 6.5e-05; false; 0.037694;0.05; 0.024594; 0.001972; 0.010475; 0.005125; 0.005204; false; 0.053254
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.03; 0.025043; 0.004372; 0.00107; 0.000101; false; 0.039249;0.04; 0.024856; 0.00065; 0.004429; 0.001137; 0.000138; false; 0.040098;0.05; 0.023565; 0.00199; 0.010259; 0.005279; 0.004968; false; 0.052099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;0.34; 0.325503; 0.003459; 0.000319; 0.000265; false; 0.368024;0.6; 0.327872; 0.292018; 0.002349; 0.000159; 0.000168; false; 0.658143;0.36; 0.336634; 0.021353; 0.022214; 0.00225; 0.001739; false; 0.408383
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.0; 0.002308; 0.000753; 9.5e-05; 8e-05; false; 0.004254;0.0; 0.002319; 0.00217; 0.000888; 0.000108; 7.4e-05; false; 0.006522;0.01; 0.002339; 0.00019; 0.00287; 0.001715; 0.001134; false; 0.009705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.0; 0.001074; 0.001185; 0.000154; 4e-05; false; 0.00355;0.0; 0.000992; 0.001689; 0.001055; 0.000187; 0.000103; false; 0.00497;0.01; 0.000984; 9e-05; 0.003172; 0.001888; 0.001403; false; 0.008758
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.01; 0.00721; 0.000956; 9.7e-05; 8.3e-05; false; 0.010111;0.01; 0.00717; 0.006516; 0.001056; 8.5e-05; 6.9e-05; false; 0.016552;0.01; 0.004091; 0.000235; 0.002347; 0.000965; 0.000616; false; 0.009487
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.0; 0.002986; 0.001553; 0.000212; 0.00012; false; 0.006416;0.01; 0.003034; 0.003763; 0.001483; 0.000333; 0.000162; false; 0.010299;0.01; 0.002843; 0.000232; 0.0045; 0.002556; 0.001936; false; 0.013523
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.01; 0.012472; 0.001837; 0.000318; 6.7e-05; false; 0.017965;0.01; 0.006996; 0.005084; 0.001025; 8.9e-05; 6.7e-05; false; 0.014536;0.02; 0.011571; 0.000684; 0.005314; 0.00206; 0.001654; false; 0.023725
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;0.03; 0.027929; 0.006686; 0.000578; 5.5e-05; false; 0.040331;0.11; 0.053447; 0.039218; 0.012618; 0.001752; 0.000128; false; 0.117299;0.09; 0.050844; 0.003027; 0.023824; 0.009185; 0.008936; false; 0.101773
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;0.03; 0.028145; 0.006743; 0.00058; 5.7e-05; false; 0.040719;0.06; 0.027794; 0.021749; 0.006994; 0.00071; 0.000102; false; 0.062683;0.09; 0.052031; 0.002624; 0.02491; 0.009339; 0.008673; false; 0.105968
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;0.06; 0.031895; 0.016585; 0.004656; 0.000363; false; 0.069895;0.07; 0.031899; 0.001018; 0.015087; 0.005697; 0.000421; false; 0.076206;0.09; 0.017105; 0.002281; 0.028372; 0.015051; 0.017352; false; 0.087297
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;0.09; 0.084821; 0.003646; 0.000179; 0.000125; false; 0.101666;0.25; 0.088435; 0.161761; 0.003926; 0.000155; 0.00012; false; 0.265086;0.06; 0.049265; 0.002809; 0.005856; 0.001557; 0.001066; false; 0.065958
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;0.0; 0.001386; 0.001051; 0.000154; 7.4e-05; false; 0.003644;0.0; 0.001253; 0.001459; 0.000924; 0.000167; 7.4e-05; false; 0.004793;0.01; 0.001454; 0.00011; 0.003307; 0.001797; 0.001404; false; 0.009361
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;0.0; 0.001082; 0.000313; 2.9e-05; 2.6e-05; false; 0.001853;0.0; 0.001804; 0.001493; 0.000571; 5.4e-05; 4e-05; false; 0.004631;0.0; 0.001027; 8.2e-05; 0.001156; 0.000673; 0.000322; false; 0.004121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;0.1; 0.088312; 0.005579; 0.000594; 0.000245; false; 0.112298;0.34; 0.06067; 0.28101; 0.003289; 0.000218; 0.000147; false; 0.353552;0.11; 0.085192; 0.004807; 0.0146; 0.004806; 0.003955; false; 0.125611
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;0.0; 0.001055; 0.002507; 0.00013; 9.1e-05; false; 0.004565;0.0; 0.00095; 0.001554; 0.00216; 0.000151; 9.3e-05; false; 0.005753;0.01; 0.000981; 9.6e-05; 0.005397; 0.002158; 0.001559; false; 0.01137
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;0.1; 0.089864; 0.005779; 0.000642; 0.000348; false; 0.115153;0.71; 0.090539; 0.625587; 0.006197; 0.000377; 0.000216; false; 0.740578;0.12; 0.091616; 0.004872; 0.014113; 0.004713; 0.004142; false; 0.13273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.0; 0.00251; 0.000964; 9.4e-05; 8.7e-05; false; 0.004746;0.0; 0.002488; 0.002861; 0.001007; 9.5e-05; 8.4e-05; false; 0.007525;0.01; 0.002491; 0.000187; 0.002821; 0.001569; 0.001052; false; 0.009538
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.01; 0.014374; 0.000598; 3.9e-05; 3.1e-05; false; 0.017189;0.02; 0.014519; 0.013584; 0.000652; 4.4e-05; 5.5e-05; false; 0.030988;0.04; 0.026953; 0.001395; 0.003658; 0.001301; 0.000772; false; 0.038568
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.0; 0.001001; 0.00059; 6.8e-05; 4.3e-05; false; 0.002289;0.0; 0.000983; 0.001283; 0.000527; 5.4e-05; 4.5e-05; false; 0.003413;0.0; 0.00095; 8.5e-05; 0.001913; 0.001041; 0.000685; false; 0.005496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.0; 0.000576; 0.000613; 9.5e-05; 2.3e-05; false; 0.001929;0.0; 0.000812; 0.001359; 0.001039; 0.000115; 7.3e-05; false; 0.004134;0.0; 0.000462; 4.9e-05; 0.00277; 0.001731; 0.001214; false; 0.007096
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.02; 0.015175; 0.001842; 0.00032; 4.8e-05; false; 0.021188;0.03; 0.024304; 0.000807; 0.003871; 0.000806; 8e-05; false; 0.038387;0.03; 0.01346; 0.001223; 0.005788; 0.003044; 0.002888; false; 0.029334
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.09; 0.083607; 0.005748; 0.000487; 0.000298; false; 0.105286;0.29; 0.048279; 0.245766; 0.003226; 0.000198; 0.000141; false; 0.30567;0.12; 0.086739; 0.004786; 0.01416; 0.004585; 0.004007; false; 0.127035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;0.01; 0.014106; 0.000989; 9.3e-05; 4.2e-05; false; 0.018001;0.05; 0.01415; 0.037386; 0.001092; 0.000108; 4.3e-05; false; 0.055786;0.01; 0.007943; 0.000436; 0.002044; 0.000951; 0.000649; false; 0.013565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;0.06; 0.04966; 0.01264; 0.001032; 9.1e-05; false; 0.074248;0.05; 0.027384; 0.018749; 0.006609; 0.000597; 7.1e-05; false; 0.058672;0.08; 0.04261; 0.002795; 0.022522; 0.008513; 0.007804; false; 0.090164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;0.21; 0.030004; 0.177221; 0.001284; 0.000211; false; 0.215538;0.24; 0.029027; 0.028466; 0.184285; 0.001155; 0.000101; false; 0.249522;0.36; 0.028517; 0.001441; 0.30542; 0.010326; 0.009558; false; 0.359297
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;0.13; 0.117064; 0.007198; 0.000396; 0.000259; false; 0.143861;0.9; 0.11236; 0.788183; 0.007922; 0.000443; 0.000306; false; 0.927877;0.11; 0.101448; 0.003212; 0.009959; 0.004064; 0.004647; false; 0.130998
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;0.03; 0.030197; 0.001828; 0.000141; 6.3e-05; false; 0.037492;0.06; 0.02938; 0.025888; 0.0021; 0.000126; 0.000106; false; 0.06175;0.04; 0.030425; 0.001542; 0.005659; 0.002055; 0.001599; false; 0.045217
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.0; 0.00229; 0.000346; 3.2e-05; 2.4e-05; false; 0.003307;0.0; 0.00224; 0.002199; 0.000325; 3.1e-05; 2.5e-05; false; 0.005457;0.0; 0.001127; 9e-05; 0.000924; 0.0005; 0.000198; false; 0.003656
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.0; 0.003871; 0.000661; 6e-05; 4.3e-05; false; 0.005636;0.0; 0.002332; 0.001957; 0.000381; 3.6e-05; 3.1e-05; false; 0.005304;0.01; 0.003897; 0.00026; 0.002357; 0.001165; 0.000671; false; 0.009776
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;0.02; 0.015487; 0.003802; 0.000523; 6.1e-05; false; 0.026445;0.03; 0.024329; 0.00053; 0.003822; 0.000458; 5.5e-05; false; 0.035732;0.03; 0.020357; 0.00112; 0.00555; 0.003125; 0.002889; false; 0.036301
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;0.0; 0.001432; 0.001163; 0.000127; 7.3e-05; false; 0.003689;0.0; 0.001328; 0.001313; 0.001104; 0.000119; 7.1e-05; false; 0.004784;0.01; 0.001242; 0.000111; 0.003316; 0.001751; 0.00127; false; 0.008917
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;0.01; 0.011576; 0.000747; 6e-05; 3.2e-05; false; 0.014412;0.06; 0.021147; 0.044668; 0.001501; 9.8e-05; 0.000134; false; 0.072057;0.02; 0.011577; 0.000573; 0.002534; 0.001029; 0.000651; false; 0.018339
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;0.0; 0.003549; 0.000891; 8.8e-05; 2.9e-05; false; 0.005676;0.01; 0.003488; 0.008168; 0.000949; 9.9e-05; 6.5e-05; false; 0.013895;0.01; 0.003428; 0.000323; 0.003234; 0.001367; 0.001014; false; 0.010681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;0.0; 0.000921; 0.0006; 6.5e-05; 4.3e-05; false; 0.002244;0.0; 0.000835; 0.0012; 0.000346; 3.3e-05; 2.7e-05; false; 0.002869;0.0; 0.000765; 7.4e-05; 0.002175; 0.001242; 0.000752; false; 0.006097
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;0.0; 0.00298; 0.001117; 0.000152; 9.9e-05; false; 0.005553;0.01; 0.003013; 0.004367; 0.001145; 0.000102; 8.8e-05; false; 0.009773;0.02; 0.005233; 0.000397; 0.005574; 0.002852; 0.002296; false; 0.018111
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09752.mata;0.01; 0.008626; 0.004555; 0.000204; 4.2e-05; false; 0.01527;0.03; 0.015658; 0.011394; 0.008421; 0.000381; 4.8e-05; false; 0.039205;0.02; 0.008221; 0.000454; 0.006608; 0.002684; 0.002382; false; 0.0219
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09781.mata;0.0; 0.001002; 0.000567; 6.6e-05; 5.2e-05; false; 0.002318;0.0; 0.000953; 0.001276; 0.000591; 5.5e-05; 4.5e-05; false; 0.00346;0.0; 0.001034; 8.3e-05; 0.001836; 0.001042; 0.000685; false; 0.005527
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09843.mata;0.01; 0.014058; 0.001226; 0.000108; 4.1e-05; false; 0.018105;0.05; 0.015574; 0.032203; 0.000746; 5.8e-05; 4.5e-05; false; 0.05122;0.02; 0.013878; 0.000743; 0.003612; 0.001626; 0.001116; false; 0.023605
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09860.mata;0.06; 0.030423; 0.015157; 0.005363; 0.000433; false; 0.074724;0.03; 0.017012; 0.000518; 0.009096; 0.003455; 0.000354; false; 0.043742;0.08; 0.01723; 0.002064; 0.026861; 0.01592; 0.016797; false; 0.086518
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09878.mata;0.03; 0.022342; 0.003582; 0.000731; 6e-05; false; 0.0334;0.03; 0.023002; 0.000477; 0.00334; 0.000596; 6.1e-05; false; 0.034028;0.02; 0.015771; 0.001083; 0.005491; 0.003119; 0.002949; false; 0.031331
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09881.mata;0.03; 0.022089; 0.003862; 0.000551; 6.9e-05; false; 0.033321;0.01; 0.013242; 0.000361; 0.001836; 0.000282; 4.4e-05; false; 0.02015;0.05; 0.024581; 0.002089; 0.009941; 0.005148; 0.004823; false; 0.051512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09928.mata;0.01; 0.012788; 0.001766; 0.000179; 3.6e-05; false; 0.017103;0.02; 0.011921; 0.009426; 0.00174; 0.000175; 0.000112; false; 0.025879;0.02; 0.012357; 0.000744; 0.00432; 0.001289; 0.000971; false; 0.021998
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10051.mata;0.02; 0.017997; 0.001205; 8.6e-05; 6e-05; false; 0.02305;0.03; 0.010203; 0.018447; 0.000712; 4.7e-05; 5.7e-05; false; 0.031175;0.02; 0.009736; 0.000914; 0.003655; 0.00145; 0.000923; false; 0.018998
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10088.mata;0.03; 0.029902; 0.002067; 0.000134; 5.4e-05; false; 0.036549;0.05; 0.030313; 0.024039; 0.002166; 0.000158; 0.000126; false; 0.061048;0.02; 0.016178; 0.000816; 0.003629; 0.001308; 0.001014; false; 0.025227
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10092.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;0.13; 0.059708; 0.061093; 0.004301; 0.000104; false; 0.140697;0.47; 0.090124; 0.245882; 0.110193; 0.006525; 0.000161; false; 0.483243;0.29; 0.049047; 0.002456; 0.172614; 0.04501; 0.034327; false; 0.308778
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;0.11; 0.072529; 0.036164; 0.000189; 0.000198; false; 0.118263;0.07; 0.038026; 0.018986; 0.01896; 0.0001; 0.000121; false; 0.081483;0.15; 0.073018; 0.004131; 0.075215; 0.002635; 0.002079; false; 0.1647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.0; 0.000516; 0.000598; 6.4e-05; 2.2e-05; false; 0.001784;0.0; 0.000851; 0.001351; 0.001035; 9.8e-05; 7e-05; false; 0.004151;0.01; 0.0008; 7.3e-05; 0.003035; 0.001793; 0.001238; false; 0.008019
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.0; 0.003994; 0.000547; 4.9e-05; 4.6e-05; false; 0.005538;0.01; 0.00739; 0.006509; 0.001169; 8.8e-05; 7.5e-05; false; 0.016939;0.0; 0.004165; 0.00025; 0.001897; 0.000883; 0.000588; false; 0.009196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;0.05; 0.038986; 0.019333; 0.000157; 0.000151; false; 0.064166;0.11; 0.039003; 0.031076; 0.033733; 0.000176; 0.000202; false; 0.113373;0.13; 0.068808; 0.001877; 0.061289; 0.002746; 0.002003; false; 0.141143
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.04; 0.034889; 0.002355; 0.000125; 8e-05; false; 0.043112;0.06; 0.033125; 0.030837; 0.001245; 7.2e-05; 9.6e-05; false; 0.068519;0.05; 0.035731; 0.001865; 0.005999; 0.00187; 0.001439; false; 0.051473
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.0; 0.000629; 0.00129; 6.6e-05; 5.6e-05; false; 0.002473;0.0; 0.000912; 0.001517; 0.002; 0.000128; 6.9e-05; false; 0.005357;0.0; 0.000561; 5e-05; 0.002867; 0.001036; 0.000779; false; 0.005984
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.07; 0.067183; 0.003509; 0.000444; 0.000201; false; 0.083964;0.07; 0.064094; 0.000864; 0.003291; 0.00035; 0.000174; false; 0.082342;0.04; 0.034796; 0.001955; 0.004775; 0.00222; 0.001954; false; 0.050404
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.02; 0.020673; 0.001526; 0.000101; 6.3e-05; false; 0.025858;0.06; 0.021538; 0.036026; 0.001564; 9.5e-05; 0.000104; false; 0.062986;0.03; 0.020863; 0.001126; 0.004369; 0.00175; 0.001132; false; 0.03241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.02; 0.0095; 0.010289; 0.000928; 4.5e-05; false; 0.024255;0.02; 0.009217; 0.005157; 0.005636; 0.000468; 2.9e-05; false; 0.02298;0.03; 0.009624; 0.000602; 0.016147; 0.005039; 0.003909; false; 0.037355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;11.48; 11.0595; 0.645659; 0.000582; 0.000228; false; 12.7144;11.25; 11.3355; 0.013023; 0.487647; 0.000431; 0.000106; false; 12.4351;29.51; 12.9137; 9.58982; 7.66268; 0.003667; 0.003185; false; 31.0108
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;0.34; 0.315979; 0.010503; 0.000669; 0.000903; false; 0.375558;0.35; 0.314347; 0.004284; 0.01122; 0.000725; 0.000917; false; 0.379742;0.37; 0.306478; 0.016628; 0.024527; 0.008198; 0.007566; false; 0.395685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;0.04; 0.040163; 0.002186; 0.000105; 7.9e-05; false; 0.048665;0.06; 0.034256; 0.029992; 0.002312; 0.000116; 8.2e-05; false; 0.072797;0.05; 0.035646; 0.002029; 0.005762; 0.001817; 0.001296; false; 0.051539
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.0; 0.002208; 0.000322; 3e-05; 2.3e-05; false; 0.003188;0.0; 0.002126; 0.002421; 0.000337; 2.9e-05; 2.4e-05; false; 0.005542;0.01; 0.002226; 0.000177; 0.001476; 0.000807; 0.000298; false; 0.00622
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.04; 0.040382; 0.002437; 0.000139; 8.4e-05; false; 0.048877;0.09; 0.038855; 0.044882; 0.002507; 0.000136; 0.000167; false; 0.092109;0.05; 0.035904; 0.002049; 0.006047; 0.00192; 0.001422; false; 0.051825
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.01; 0.00406; 0.003591; 0.000378; 7.9e-05; false; 0.011098;0.01; 0.004056; 0.009221; 0.003164; 0.000326; 4.2e-05; false; 0.019282;0.02; 0.004008; 0.000397; 0.008019; 0.004357; 0.003906; false; 0.02243
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.0; 0.001422; 0.001168; 0.000111; 6.9e-05; false; 0.003614;0.0; 0.001509; 0.001326; 0.001099; 9.8e-05; 7.4e-05; false; 0.00492;0.01; 0.001366; 0.000122; 0.00319; 0.001657; 0.001175; false; 0.008565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.0; 0.002451; 0.00264; 0.000245; 0.000156; false; 0.007325;0.01; 0.002444; 0.00384; 0.002375; 0.000227; 0.00016; false; 0.010473;0.01; 0.002188; 0.000201; 0.005666; 0.003186; 0.002717; false; 0.015256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.0; 0.002122; 0.001171; 0.000116; 6.9e-05; false; 0.004475;0.0; 0.001814; 0.001939; 0.001075; 9.1e-05; 7.8e-05; false; 0.005818;0.01; 0.001806; 0.000165; 0.002923; 0.001513; 0.001076; false; 0.008653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.09; 0.094048; 0.001999; 0.000113; 0.000143; false; 0.107884;0.16; 0.106922; 0.053608; 0.002023; 0.00011; 0.000147; false; 0.174139;0.11; 0.094755; 0.005819; 0.005416; 0.001687; 0.001184; false; 0.118172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.04; 0.033528; 0.010295; 0.000331; 7.1e-05; false; 0.048031;0.12; 0.035382; 0.067271; 0.020603; 0.000608; 0.000213; false; 0.130558;0.1; 0.035445; 0.001967; 0.049503; 0.006562; 0.00628; false; 0.104316
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.04; 0.034348; 0.002343; 0.000134; 8.1e-05; false; 0.042582;0.09; 0.034032; 0.054203; 0.002361; 0.000151; 0.000197; false; 0.097516;0.05; 0.034984; 0.002051; 0.006416; 0.002139; 0.001515; false; 0.051834
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.0; 0.002179; 0.000318; 2.9e-05; 2.4e-05; false; 0.003163;0.0; 0.002174; 0.002429; 0.00034; 3e-05; 2.4e-05; false; 0.005601;0.0; 0.002471; 0.000168; 0.001421; 0.00076; 0.000321; false; 0.006282
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.0; 0.004907; 0.000882; 7.2e-05; 6e-05; false; 0.007064;0.01; 0.004886; 0.003761; 0.000936; 8.3e-05; 6.4e-05; false; 0.010883;0.01; 0.004873; 0.000315; 0.002704; 0.001327; 0.000836; false; 0.011494
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.0; 0.002021; 0.000232; 2.1e-05; 1.6e-05; false; 0.002826;0.0; 0.001926; 0.001609; 0.00025; 2e-05; 1.9e-05; false; 0.004367;0.0; 0.001981; 0.000148; 0.001211; 0.000679; 0.00022; false; 0.005401
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.12; 0.11325; 0.007332; 0.00051; 0.000318; false; 0.140878;0.51; 0.060642; 0.46017; 0.00397; 0.000262; 0.000163; false; 0.535899;0.17; 0.134932; 0.006524; 0.017455; 0.005568; 0.004972; false; 0.183409
