name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.3; 0.22293; 0.0939;0.002607;0.00072; 8e-06; true; 0.337964;0.21; 0.128481; 0.059197;0.036878;0.000293;7e-05; 8e-06; true; 0.234752;0.36; 0.225263; 0.092906;0.005592000000000001;0.007455;0.010482; 0.024535; true; 0.380783
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.16; 0.109741; 0.0508;0.0034679999999999997;0.001356; 8e-06; true; 0.175192;0.16; 0.089596; 0.051244;0.023583000000000003;0.0005970000000000001;0.000154; 8e-06; true; 0.173943;0.12; 0.075378; 0.029753;0.0011949999999999999;0.00543;0.0062309999999999996; 0.001724; true; 0.124943
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.36; 0.255174; 0.117688;0.0011489999999999998;0.0005329999999999999; 9e-06; true; 0.397205;0.71; 0.458488; 0.19793;0.08674599999999999;0.000515;0.00013900000000000002; 8e-06; true; 0.779368;1.94; 0.460215; 0.193292;0.014268;0.007213;0.009434000000000001; 1.27811; true; 1.99784
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.12; 0.093814; 0.034509;0.000165;4.9000000000000005e-05; 9e-06; true; 0.134145;0.07; 0.050046; 0.021773;0.005587;8.099999999999999e-05;4.1e-05; 6e-06; true; 0.080749;0.07; 0.051715; 0.020077;0.0006309999999999999;0.000686;0.000549; 0.000672; true; 0.077602
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.19; 0.147291; 0.053772;4.9e-05;1e-05; 8e-06; true; 0.208;0.2; 0.145842; 0.053027;0.014525999999999999;2.2000000000000003e-05;6.999999999999999e-06; 7e-06; true; 0.220967;0.1; 0.079737; 0.030719;0.000915;0.00048;0.000362; 0.000591; true; 0.117418
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.06; 0.04685; 0.02376;3.4e-05;8e-06; 6e-06; true; 0.074293;0.07; 0.04873; 0.023098;0.005928;1.6e-05;5.999999999999999e-06; 5e-06; true; 0.081187;0.11; 0.082876; 0.032073;0.001218;0.0007109999999999999;0.0005279999999999999; 0.000751; true; 0.123603
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.08; 0.057056; 0.026964;3e-05;7e-06; 8e-06; true; 0.088107;0.08; 0.059402; 0.024908;0.005805;1.5e-05;5.999999999999999e-06; 7e-06; true; 0.093769;0.12; 0.09154; 0.038666;0.001265;0.0007710000000000001;0.000556; 0.001455; true; 0.140159
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.35; 0.254529; 0.115342;0.0008900000000000001;0.000427; 7e-06; true; 0.392533;0.41; 0.259442; 0.115455;0.055016;0.00021299999999999997;6.9e-05; 8e-06; true; 0.451461;1.96; 0.446181; 0.182446;0.013729;0.006645999999999999;0.006498; 1.316; true; 2.00249
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.11; 0.087001; 0.034488;8.3e-05;1.1999999999999999e-05; 9e-06; true; 0.126861;0.12; 0.088017; 0.038662;0.01006;2.9e-05;1.1e-05; 8e-06; true; 0.142471;0.13; 0.092592; 0.038335;0.0012929999999999999;0.0008719999999999999;0.000651; 0.00279; true; 0.142766
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.13; 0.102856; 0.041812;0.000724;0.000232; 7e-06; true; 0.152429;0.13; 0.097911; 0.038951;0.012874;0.00022;6.5e-05; 8e-06; true; 0.156777;0.08; 0.057277; 0.027464;0.0007880000000000001;0.001813;0.001699; 0.001007; true; 0.094366
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.1; 0.076952; 0.037544;0.000302;9.2e-05; 6e-06; true; 0.119902;0.11; 0.074774; 0.038024;0.009687;0.000116;3.1e-05; 5e-06; true; 0.127512;0.2; 0.133111; 0.062601;0.0023769999999999998;0.002424;0.002377; 0.003292; true; 0.21638
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.21; 0.156441; 0.066087;0.0007430000000000001;0.000127; 8e-06; true; 0.234467;0.14; 0.091418; 0.042149;0.015494000000000003;6.8e-05;3.7999999999999995e-05; 5e-06; true; 0.155439;0.13; 0.089625; 0.040881;0.0014320000000000001;0.0010309999999999998;0.000748; 0.001546; true; 0.141276
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.15; 0.118068; 0.047585;0.000303;0.000126; 9e-06; true; 0.17508;0.1; 0.064835; 0.028888;0.013057;4.4999999999999996e-05;1.8e-05; 6e-06; true; 0.111458;0.09; 0.065335; 0.030398;0.001088;0.000945;0.0007170000000000001; 0.002122; true; 0.105348
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.58; 0.432723; 0.171115;0.000261;0.00011999999999999999; 9e-06; true; 0.639295;0.39; 0.232882; 0.112892;0.068894;5.399999999999999e-05;1.9e-05; 9e-06; true; 0.433584;1.24; 0.278643; 0.115967;0.006432;0.0011339999999999998;0.0006659999999999999; 0.865701; true; 1.28535
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.11; 0.086646; 0.036072;0.000279;0.000128; 8e-06; true; 0.129636;0.12; 0.083744; 0.037189;0.01041;7.8e-05;2.6000000000000002e-05; 1.1e-05; true; 0.136939;0.12; 0.089111; 0.033118;0.0013679999999999999;0.0016519999999999998;0.001162; 0.002716; true; 0.135058
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.07; 0.052913; 0.022925;0.000148;6.2e-05; 7e-06; true; 0.079563;0.13; 0.0917; 0.035494;0.009597000000000001;7.9e-05;2.8000000000000003e-05; 5e-06; true; 0.14207;0.07; 0.053717; 0.023769;0.000731;0.001034;0.0008120000000000001; 0.000739; true; 0.084588
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.1; 0.080102; 0.031356;5.2e-05;1.9e-05; 7e-06; true; 0.116244;0.1; 0.078326; 0.02879;0.008339;2.4e-05;9e-06; 7e-06; true; 0.119835;0.06; 0.045578; 0.02082;0.000527;0.000449;0.000341; 0.000605; true; 0.071304
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.15; 0.103513; 0.046772;8.9e-05;1.1e-05; 8e-06; true; 0.156111;0.15; 0.102568; 0.044068;0.012121;3.9999999999999996e-05;1.1e-05; 6e-06; true; 0.164838;0.08; 0.057336; 0.029181;0.000743;0.0005690000000000001;0.000406; 0.000756; true; 0.093173
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.33; 0.230394; 0.111234;9.9e-05;1.5e-05; 1.1e-05; true; 0.36633;0.23; 0.13154; 0.067529;0.033699;2.7000000000000002e-05;9e-06; 6e-06; true; 0.244621;0.52; 0.232575; 0.11494;0.007227000000000001;0.000891;0.0005349999999999999; 0.178236; true; 0.553753
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.62; 0.46158; 0.184977;0.000255;9.199999999999999e-05; 9e-06; true; 0.680813;0.41; 0.260406; 0.115479;0.056928999999999993;5.099999999999999e-05;2.2e-05; 6e-06; true; 0.45327;1.68; 0.473366; 0.191299;0.013181;0.00176;0.001216; 1.02791; true; 1.7409
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.24; 0.173959; 0.084895;0.000331;0.000128; 1e-05; true; 0.273754;0.16; 0.100649; 0.048067;0.026792999999999997;5.2999999999999994e-05;2.1000000000000002e-05; 7e-06; true; 0.183364;0.25; 0.180747; 0.07933;0.003835;0.001908;0.0013219999999999998; 0.001928; true; 0.281507
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.13; 0.093434; 0.04236;0.0005120000000000001;0.000203; 1.1e-05; true; 0.143836;0.1; 0.081883; 0.028421;0.006692999999999999;6.9e-05;2.4e-05; 7e-06; true; 0.121999;0.11; 0.083462; 0.025239;0.0008259999999999999;0.001256;0.000892; 0.001564; true; 0.117395
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.13; 0.09511; 0.040534;0.000288;0.00010499999999999999; 8e-06; true; 0.142652;0.14; 0.095746; 0.040113;0.013037;0.00011999999999999999;3.7e-05; 1.4e-05; true; 0.156243;0.07; 0.05691; 0.022957;0.0008179999999999999;0.001058;0.000711; 0.000705; true; 0.08693
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.07; 0.05605; 0.024077;0.00015099999999999998;7.099999999999999e-05; 7e-06; true; 0.084136;0.12; 0.09347; 0.035077;0.009283;7.9e-05;3.1e-05; 6e-06; true; 0.143296;0.12; 0.089813; 0.034292;0.0012309999999999999;0.001508;0.001143; 0.001441; true; 0.134875
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;0.47; 0.251271; 0.115601;0.04041;0.018424; 0.017406; true; 0.512723;13.65; 0.25718; 0.113773;13.272168;0.017825;0.006548; 0.00147; true; 13.7031;1.32; 0.466521; 0.195123;0.013741;0.18901;0.31179999999999997; 0.163691; true; 1.37591
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.56; 0.434249; 0.121788;0.01943;0.011443; 7e-06; true; 0.610725;3.78; 0.425955; 0.164222;3.198405;0.014831;0.003742; 7e-06; true; 3.84261;0.83; 0.419293; 0.173897;0.010660999999999999;0.09165200000000001;0.142659; 0.001878; true; 0.87336
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.37; 0.259138; 0.113329;0.005461000000000001;0.0020729999999999998; 8e-06; true; 0.408343;1.22; 0.266507; 0.114419;0.8461550000000001;0.0052899999999999996;0.00138; 6e-06; true; 1.25761;0.49; 0.263957; 0.17712;0.012854;0.018584;0.020811; 0.002547; true; 0.529029
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.2; 0.158296; 0.063977;0.0004;0.000123; 9e-06; true; 0.234324;0.23; 0.149576; 0.064031;0.028331000000000002;0.000117;4.2e-05; 1.1e-05; true; 0.254687;0.35; 0.153785; 0.074858;0.003605;0.001997;0.0019790000000000003; 0.11762; true; 0.367426
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.09; 0.06722; 0.028935;0.000282;7.6e-05; 7e-06; true; 0.101095;0.16; 0.117098; 0.048138;0.013946;0.000123;4.2000000000000004e-05; 5e-06; true; 0.186322;0.1; 0.067016; 0.030177;0.0009119999999999999;0.001104;0.0011300000000000001; 0.001689; true; 0.10618
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.09; 0.074125; 0.028411;0.000378;0.000122; 1e-05; true; 0.107665;0.07; 0.04618; 0.021017;0.0065840000000000004;8.8e-05;2.5e-05; 7e-06; true; 0.077013;0.08; 0.046528; 0.030248;0.001108;0.0020190000000000004;0.0020399999999999997; 0.002622; true; 0.090112
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.15; 0.103058; 0.042326;0.003428;0.001411; 9e-06; true; 0.159825;0.18; 0.11106; 0.04352;0.037994;0.000976;0.000277; 8e-06; true; 0.202301;0.17; 0.116162; 0.044857;0.000992;0.006940999999999999;0.008269; 0.003274; true; 0.186055
/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.45; 0.378779; 0.097234;0.0013909999999999999;0.0005260000000000001; 9e-06; true; 0.492213;0.61; 0.440972; 0.144247;0.050243;0.0005740000000000001;0.000163; 7e-06; true; 0.65942;0.63; 0.396705; 0.15947;0.009042999999999999;0.006274999999999999;0.0077800000000000005; 0.083363; true; 0.687766
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.71; 0.430375; 0.18511;0.050353;0.015301; 1.3e-05; true; 0.766095;0.55; 0.251701; 0.119148;0.18505;0.004734;0.001716; 7e-06; true; 0.588097;0.7; 0.391315; 0.117641;0.0065699999999999995;0.057629;0.161831; 0.00466; true; 0.75797
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.5; 0.29289; 0.153204;0.038169999999999996;0.011153; 1.3e-05; true; 0.551451;1.01; 0.332791; 0.143513;0.5513049999999999;0.004829999999999999;0.0015; 8e-06; true; 1.06701;0.59; 0.316725; 0.093808;0.010662999999999999;0.071214;0.103842; 0.001693; true; 0.619034
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.48; 0.34097; 0.140886;0.006006;0.00278; 9e-06; true; 0.519148;0.55; 0.305112; 0.088935;0.17770900000000003;0.002465;0.0007030000000000001; 7e-06; true; 0.591298;0.44; 0.350598; 0.091238;0.004837;0.011970999999999999;0.014617; 0.002639; true; 0.490209
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata;0.34; 0.245846; 0.121449;7.399999999999998e-05;1.1e-05; 8e-06; true; 0.384778;0.65; 0.3465; 0.119039;0.21358000000000002;3.9999999999999996e-05;9.999999999999999e-06; 6e-06; true; 0.697741;0.46; 0.354883; 0.12201;0.005838000000000001;0.000791;0.000493; 0.001206; true; 0.501453
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.43; 0.344962; 0.116906;7.699999999999999e-05;1.1e-05; 7e-06; true; 0.478878;0.49; 0.342128; 0.105389;0.089612;2.5e-05;1.1000000000000001e-05; 6e-06; true; 0.546564;0.29; 0.243031; 0.071627;0.002905;0.000572;0.00036700000000000003; 0.000513; true; 0.328164
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.35; 0.216899; 0.133456;0.007401999999999999;0.0029159999999999998; 9e-06; true; 0.393718;1.13; 0.395942; 0.141444;0.629007;0.003244;0.000888; 7e-06; true; 1.2013;0.62; 0.356937; 0.197105;0.01499;0.028578;0.03616899999999999; 0.001523; true; 0.674724
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.55; 0.437935; 0.126111;0.004445;0.001499; 8e-06; true; 0.598361;0.96; 0.252464; 0.197553;0.502575;0.003732;0.0009040000000000001; 7e-06; true; 1.00083;0.67; 0.430339; 0.188372;0.014319;0.015891999999999996;0.019785; 0.021337; true; 0.731031
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.36; 0.268023; 0.105997;0.013295;0.005504; 9e-06; true; 0.411097;0.48; 0.324989; 0.067849;0.121186;0.002324;0.000809; 5e-06; true; 0.526989;0.44; 0.30611; 0.10257;0.005199999999999999;0.022459000000000003;0.033087000000000005; 0.001486; true; 0.486397
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.39; 0.33562; 0.086659;0.007363;0.002236; 8e-06; true; 0.442103;0.32; 0.189772; 0.053745;0.09499699999999998;0.001578;0.000469; 7e-06; true; 0.346534;0.4; 0.33007; 0.078057;0.002962;0.014105;0.017225; 0.001555; true; 0.452497
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.24; 0.20537; 0.056976;0.003265;0.0008569999999999999; 1e-05; true; 0.275103;0.5; 0.367047; 0.0768;0.092791;0.000831;0.000244; 7e-06; true; 0.543344;0.4; 0.361258; 0.063064;0.001154;0.004196000000000001;0.0056300000000000005; 0.001361; true; 0.441108
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.22; 0.192353; 0.053111;0.00040200000000000007;0.000121; 8e-06; true; 0.251811;0.47; 0.331546; 0.089582;0.09302500000000001;0.00048000000000000007;0.00010199999999999999; 6e-06; true; 0.525172;0.38; 0.325265; 0.088977;0.003137;0.003121;0.001711; 0.001756; true; 0.433109
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.51; 0.384193; 0.1514;0.000402;9.7e-05; 9e-06; true; 0.563365;0.47; 0.239587; 0.101717;0.143856;0.00032900000000000003;9.699999999999999e-05; 7e-06; true; 0.502304;0.4; 0.243554; 0.099043;0.00462;0.001595;0.000804; 0.067198; true; 0.43051
