name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.22;0.0968985;0.0093529;0.013960700000000001; 0.0500844000; True; 0.0777097000; 0.2317504000;0.11; 0.087; 0.028426;1.7e-05;1.6e-05; 6e-05; true; 0.119411;0.1; 0.087714; 0.028599;1.8e-05;1.6e-05; 8e-06; true; 0.120231;0.12; 0.087846; 0.028612;0.008988000000000001;1.1e-05;1.1e-05; 0.00043; true; 0.129649;0.06; 0.05198; 0.018191;0.000715;0.000571;0.000487; 0.001131; true; 0.076572;ERR;ERR;ERR;1.07; 0.1514; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.1524;2.82; 0.1526; 0.0210; 0.1896; 1.3555; True; 1.5452; 1.7195;1.32; 0.2609; 0.0436; 0.0002;0.0028; 0.0029; True; 0.0031; 0.3086;2.71;0.8677466789999999;0.11536331; 0.055629986; true; 0.21322891; 1.420812441;1.37;0.105765307;0.0033561470000000003; 0.003526556; true; 0.017676605; 0.443714251
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.2;0.1310439;0.011038099999999999;0.0161554; 0.0479184000; True; 0.0800652000; 0.2917023000;0.04; 0.074288; 0.028092;1e-05;7e-06; 8e-06; true; 0.104191;0.04; 0.068685; 0.028208;1.1000000000000001e-05;9.999999999999999e-06; 9e-06; true; 0.098892;0.06; 0.076967; 0.02689;0.00241;1.7e-05;1.4e-05; 0.000355; true; 0.108498;0.06; 0.075305; 0.030162;0.00047400000000000003;0.0006929999999999999;0.0005790000000000001; 0.001261; true; 0.111597;ERR;ERR;ERR;1.3; 0.0870; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0883;1.34; 0.0833; 0.0035; 0.0060; 0.0751; True; 0.0812; 0.1683;1.23; 0.0836; 0.0110; 0.0002;0.0012000000000000001; 0.0012; True; 0.0014; 0.0963;1.58;0.186100801;0.039959071; 0.013736457; true; 0.064191461; 0.393816238;1.13;0.032378290000000004;0.002187582; 0.002605269; true; 0.011642443; 0.180573076
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.13;0.046818900000000004;0.005891500000000001;0.0097907; 0.0391987000; True; 0.0575261000; 0.1410702000;0.03; 0.023549; 0.010461;1.2e-05;9e-06; 6e-06; true; 0.03574;0.04; 0.032245; 0.017262;1.9e-05;1.5e-05; 8e-06; true; 0.052452;0.04; 0.033815; 0.011037;0.001958;8e-06;6e-06; 0.000245; true; 0.048616;0.04; 0.033595; 0.014905;0.00057;0.0007340000000000001;0.00059; 0.001594; true; 0.055162;ERR;ERR;ERR;1.02; 0.0638; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0643;4.7; 0.0761; 0.0039; 0.1445; 3.3217; True; 3.4663; 3.5473;1.22; 0.0713; 0.0061; 0.0002;0.0017000000000000001; 0.0017; True; 0.0020; 0.0797;1.62;0.205322071;0.036560824; 0.013533369; true; 0.056972239; 0.405074122;1.28;0.051851443;0.007802229999999999; 0.004368432; true; 0.023504729; 0.452184471
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.2;0.08040030000000001;0.009837599999999998;0.0140935; 0.0546432000; True; 0.0825146000; 0.2086986000;0.04; 0.03065; 0.021231;2.6000000000000002e-05;1.3e-05; 8e-06; true; 0.056462;0.05; 0.037989; 0.030581;2.4e-05;1.2e-05; 9e-06; true; 0.073204;0.05; 0.03401; 0.02456;0.009635999999999999;3.2999999999999996e-05;2.2000000000000003e-05; 0.001146; true; 0.073806;0.05; 0.063045; 0.049583;0.001806;0.003909;0.001225; 0.003012; true; 0.128668;ERR;ERR;ERR;1.32; 0.1709; 0.0000; 0.0017; 0.0000; 0.0000; True; 0.0018; 0.1756;4.48; 0.0960; 0.0142; 0.5616; 2.6481; True; 3.2098; 3.3213;1.02; 0.0512; 0.0094; 0.0003;0.0016; 0.0017; True; 0.0021; 0.0631;1.98;0.27422947;0.069128319; 0.031106428; true; 0.117861927; 0.541154242;1.49;0.071904469;0.0028284499999999997; 0.005160644; true; 0.016858826; 0.252483499
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.19;0.09312619999999999;0.0088545;0.0138121; 0.0377708000; True; 0.0645432000; 0.2363190000;0.03; 0.027781; 0.014149;1.9e-05;1.4000000000000001e-05; 1e-05; true; 0.04478;0.03; 0.027866; 0.014615;2e-05;1.5e-05; 9e-06; true; 0.04554;0.04; 0.026264; 0.01479;0.00438;3.1e-05;1.4e-05; 0.000653; true; 0.049128;0.04; 0.028389; 0.015541;0.0007229999999999999;0.0008460000000000001;0.000689; 0.001578; true; 0.052006;ERR;ERR;ERR;1.18; 0.0596; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0601;2.09; 0.0366; 0.0024; 0.0113; 0.8064; True; 0.8177; 0.8575;1.37; 0.0922; 0.0112; 0.0002;0.0025; 0.0026; True; 0.0029; 0.1073;1.66;0.307019741;0.08278865299999999; 0.033344194; true; 0.131571449; 0.681185298;1.2;0.061193634999999996;0.002181993; 0.002872855; true; 0.014719762; 0.300519187
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.23;0.1476211;0.010155099999999999;0.0219716; 0.0634821000; False; 0.1029337000; 0.3481154000;0.14; 0.161556; 0.05795;0.0016580000000000002;0.000387; 0.000176; false; 0.230206;0.13; 0.173943; 0.057821;0.0016480000000000002;0.00038500000000000003; 0.00017; false; 0.241143;0.23; 0.1563; 0.059395;0.017928;0.012156;0.024257; 0.029622; false; 0.307807;0.14; 0.126464; 0.041886;0.0026260000000000003;0.008572;0.009624999999999998; 0.010596; false; 0.206303;ERR;ERR;ERR;1.18; 0.1551; 0.0000; 0.0046; 0.0006; 0.0001; False; 0.0054; 0.1611;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.65; 0.2349; 0.0130; 0.0993;0.215; 0.2239; False; 0.3233; 0.5755;2.49;0.278332638;0.11537452200000001; 0.037842632; true; 0.165347251; 0.720727931;1.45;0.082028247;0.015320237999999998; 0.0033453; true; 0.027134596; 0.276263144
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.24;0.0987917;0.008956999999999998;0.029219099999999998; 0.0374236000; True; 0.0799924000; 0.2433946000;0.12; 0.086775; 0.038157;0.0019010000000000001;0.000798; 1.1e-05; true; 0.132498;0.17; 0.121772; 0.049769;0.002717;0.0009149999999999999; 1e-05; true; 0.182715;0.21; 0.117891; 0.054132;0.016834000000000002;0.012895;0.01448; 0.000208; true; 0.224942;0.18; 0.120219; 0.052921;0.002593;0.007942;0.007569; 0.001118; true; 0.19979;ERR;ERR;ERR;1.3; 0.2711; 0.0000; 0.0086; 0.0000; 0.0009; True; 0.0095; 0.2813;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.2365; 0.1335; 0.2698;0.0007; 0.0010; True; 0.2717; 0.6427;3.01;0.594991884;0.174642912; 0.041120395; true; 0.238406392; 1.10227333;1.54;0.066335991;0.044883873000000005; 0.001218285; true; 0.054430145; 0.281284016
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.18;0.0648888;0.008865900000000001;0.0512033; 0.0391477000; True; 0.1029372000; 0.2273337000;0.01; 0.012773; 0.008418;0.000156;7.099999999999999e-05; 3.6e-05; true; 0.022993;0.02; 0.012298; 0.011087;0.000156;7e-05; 7e-06; true; 0.025346;0.02; 0.01272; 0.008924;0.0015539999999999998;0.000487;0.0005110000000000001; 9.5e-05; true; 0.025909;0.02; 0.012078; 0.008369;0.00030999999999999995;0.001135;0.001008; 0.000767; true; 0.026229;ERR;ERR;ERR;1.33; 0.0549; 0.0000; 0.0017; 0.0000; 0.0000; True; 0.0018; 0.0570;3.26; 0.0496; 0.0031; 0.2985; 1.9081; True; 2.2066; 2.2601;1.09; 0.0538; 0.0045; 0.0089;0.0004; 0.0004; True; 0.0093; 0.0679;1.34;0.139791034;0.039238724999999995; 0.007589463; true; 0.052771786; 0.293202405;1.03;0.025055881000000006;0.002254681; 6.51745E-4; true; 0.009062775; 0.160596432
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.19;0.0845992;0.0082682;0.0131598; 0.0453394000; True; 0.0697318000; 0.1928020000;0.07; 0.060411; 0.020907;8.7e-05;3.4e-05; 9e-06; true; 0.084226;0.06; 0.059333; 0.019186;8.9e-05;3.4e-05; 8e-06; true; 0.081181;0.07; 0.060251; 0.019038;0.004206;0.00020700000000000002;0.00021999999999999998; 0.000576; true; 0.086855;0.08; 0.062617; 0.02023;0.000759;0.000776;0.000609; 0.002226; true; 0.090501;ERR;ERR;ERR;1.3; 0.1358; 0.0000; 0.0033; 0.0005; 0.0000; True; 0.0040; 0.1404;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.1560; 0.0121; 0.0713;0.031200000000000002; 0.0317; True; 0.1031; 0.2733;TO;0.243083236;MISSING;MISSING;MISSING;MISSING;MISSING;1.28;0.048153493;0.007688245; 0.006453729; true; 0.021960924; 0.230683299
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.21;0.1370583;0.008728199999999998;0.0139222; 0.0419987000; True; 0.0690599000; 0.2907769000;0.12; 0.078499; 0.045614;0.000158;5.6e-05; 8e-06; true; 0.131904;0.1; 0.079325; 0.041669;0.00015099999999999998;5.6999999999999996e-05; 9e-06; true; 0.12871;0.15; 0.078974; 0.043291;0.024015;0.000524;0.0005020000000000001; 0.008578; true; 0.162984;0.16; 0.08308; 0.043668;0.003659;0.0013380000000000002;0.000964; 0.035175; true; 0.176251;ERR;ERR;ERR;1.37; 0.1882; 0.0000; 0.0015; 0.0000; 0.0000; True; 0.0016; 0.1907;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.1852; 0.0317; 0.0048;0.0599; 0.0602; True; 0.0650; 0.2827;2.46;0.691814672;0.09980765; 0.103394934; true; 0.23153539; 1.249035292;1.61;0.088666696;0.005248963; 0.06859467; true; 0.083447907; 0.421560675
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.22;0.1509732;0.009672399999999998;0.0235772; 0.0512044000; True; 0.0909581000; 0.4051835000;0.1; 0.079915; 0.039755;0.000878;0.000346; 1e-05; true; 0.126856;0.1; 0.077971; 0.042333;0.000874;0.00035; 1e-05; true; 0.127733;0.13; 0.075749; 0.033039;0.013672;0.003953;0.0041080000000000005; 0.004203; true; 0.140764;0.12; 0.078177; 0.038659;0.002147;0.0035199999999999997;0.0036979999999999995; 0.004853; true; 0.137349;ERR;ERR;ERR;1.42; 0.1892; 0.0000; 0.0038; 0.0000; 0.0000; True; 0.0039; 0.1938;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.27; 0.1805; 0.0214; 0.0537;0.0181; 0.0182; True; 0.0720; 0.2746;2.48;0.35152796999999997;0.08488042100000001; 0.0469602; true; 0.1413761; 0.708635476;1.53;0.085403113;0.013929404; 0.0255254; true; 0.047958157; 0.320740728
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.19;0.09213350000000001;0.008510299999999998;0.0128831; 0.0309827000; True; 0.0559355000; 0.2017137000;0.13; 0.083608; 0.050123;0.000494;0.00010999999999999999; 8e-06; true; 0.144701;0.13; 0.090381; 0.05377;0.0005020000000000001;0.000109; 9e-06; true; 0.155003;0.19; 0.09056; 0.052521;0.036318;0.0019749999999999998;0.0020269999999999997; 0.017944; true; 0.210962;0.31; 0.091534; 0.051808;0.005455;0.0022040000000000002;0.001523; 0.15864; true; 0.322265;ERR;ERR;ERR;1.22; 0.1240; 0.0000; 0.0014; 0.0000; 0.0000; True; 0.0015; 0.1261;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.82; 0.1908; 0.0434; 0.0160;0.42429999999999995; 0.4254; True; 0.4415; 0.6767;3.36;0.6443967960000001;0.181088016; 0.039270535; true; 0.235112146; 1.048731065;1.88;0.062674912;0.006162056000000001; 0.201184746; true; 0.213562054; 0.541552665
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.12;0.0403877;0.005844900000000001;0.0087569; 0.0245877000; True; 0.0410592000; 0.1165419000;0.03; 0.023029; 0.012774;7e-05;2.4e-05; 8e-06; true; 0.038005;0.03; 0.023486; 0.01338;7.5e-05;2.7000000000000002e-05; 8e-06; true; 0.039085;0.03; 0.024381; 0.013402;0.0033269999999999997;0.000195;0.00029; 0.000414; true; 0.044124;0.02; 0.012821; 0.00828;0.000284;0.00051;0.000405; 0.001291; true; 0.025563;ERR;ERR;ERR;0.82; 0.0338; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0343;1.7; 0.0324; 0.0018; 0.0872; 0.7956; True; 0.8829; 0.9176;1.2; 0.0572; 0.0054; 0.0023;0.004399999999999999; 0.0046; True; 0.0069; 0.0699;1.5;0.187368169;0.046965446; 0.013139957; true; 0.066333687; 0.36730637;1.07;0.038276475;0.00256798; 0.005670207; true; 0.015230726; 0.202487761
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.18;0.06217140000000001;0.0082858;0.0137104; 0.0457111000; True; 0.0699222000; 0.2218711000;0.02; 0.020881; 0.010243;0.000122;5.7999999999999994e-05; 9e-06; true; 0.03279;0.03; 0.021134; 0.010445;0.00012;4.9999999999999996e-05; 9e-06; true; 0.033277;0.03; 0.021457; 0.010388;0.001598;0.000301;0.000375; 0.000386; true; 0.036016;0.03; 0.021621; 0.010711;0.000281;0.000878;0.0007949999999999999; 0.001399; true; 0.038093;ERR;ERR;ERR;1.17; 0.0468; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0479;2.37; 0.0449; 0.0018; 0.2174; 1.0228; True; 1.2402; 1.2875;1.15; 0.0464; 0.0034; 0.0043;0.0015; 0.0016; True; 0.0059; 0.0560;1.51;0.21146710400000002;0.074656287; 0.066681294; true; 0.154981957; 0.504247489;1.18;0.059813072;0.004126237; 0.005678813; true; 0.033041439; 0.31990828
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.22;0.11570230000000001;0.010768900000000001;0.0165473; 0.0568430000; True; 0.0888230000; 0.2693376000;0.06; 0.066121; 0.029188;0.0007650000000000001;0.000221; 1e-05; true; 0.099258;0.07; 0.065586; 0.031119;0.000907;0.000274; 1e-05; true; 0.101876;0.07; 0.068976; 0.030529;0.005231;0.003105;0.005382; 0.001803; true; 0.118627;0.07; 0.069531; 0.030028;0.000971;0.003072;0.002886; 0.002447; true; 0.113424;ERR;ERR;ERR;1.4; 0.1171; 0.0000; 0.0040; 0.0003; 0.0000; True; 0.0045; 0.1221;35.38; 0.1046; 0.0087; 3.7673; 31.7116; True; 35.4796; 35.6189;1.36; 0.1160; 0.0111; 0.0372;0.0031000000000000003; 0.0032; True; 0.0404; 0.1682;2.24;0.287465248;0.08235878399999999; 0.022474411; true; 0.123099487; 0.587177568;1.27;0.055177451;0.013671809; 0.002730631; true; 0.02490335; 0.231695764
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.31;0.1982632;0.009568800000000002;0.0134504; 0.0416550000; True; 0.0687312000; 0.3240969000;0.42; 0.367965; 0.082873;0.00010999999999999999;8.8e-05; 7e-06; true; 0.459155;0.24; 0.205224; 0.048465;6.2e-05;5.9e-05; 6e-06; true; 0.258182;0.44; 0.370346; 0.082274;0.023579000000000003;0.00031299999999999996;0.000274; 0.010945; true; 0.494585;0.68; 0.371603; 0.082052;0.003254;0.001089;0.000847; 0.25736; true; 0.724489;ERR;ERR;ERR;1.66; 0.5720; 0.0000; 0.0009; 0.0001; 0.0000; True; 0.0010; 0.5735;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.47; 0.5972; 0.0318; 0.0072;0.7239; 0.7256; True; 0.7329; 1.3627;5.04;1.6502805509999998;0.044790908; 0.042682851; true; 0.0942043; 2.036500321;3.25;0.25772494;0.003546704; 0.740550462; true; 0.775871779; 1.483696507
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.21;0.0861454;0.009376200000000001;0.014040200000000001; 0.0406912000; True; 0.0677613000; 0.2084282000;0.08; 0.057484; 0.026649;0.00019899999999999999;5.4e-05; 9e-06; true; 0.089416;0.07; 0.056785; 0.025955;0.000198;5.3e-05; 9e-06; true; 0.087707;0.09; 0.058571; 0.026041;0.011553999999999998;0.00067;0.00077; 0.00363; true; 0.105881;0.08; 0.058741; 0.026181;0.001789;0.001341;0.0010919999999999999; 0.004251; true; 0.098968;ERR;ERR;ERR;1.21; 0.1128; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0010; 0.1142;9.18; 0.1106; 0.0156; 0.2529; 7.8726; True; 8.1260; 8.2592;1.35; 0.1375; 0.0204; 0.0064;0.0096; 0.0097; True; 0.0162; 0.1747;1.77;0.254978239;0.09297951700000001; 0.031454918; true; 0.142315293; 0.54148265;1.23;0.07349133499999999;0.00329323; 0.013319482; true; 0.026042525; 0.416541466
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.14;0.0582628;0.0071292000000000005;0.008540999999999998; 0.0324487000; True; 0.0517465000; 0.1577459000;0.02; 0.018928; 0.017935;2.6000000000000002e-05;2e-05; 9e-06; true; 0.039745;0.02; 0.017566; 0.013633;1.8e-05;1.2000000000000002e-05; 9e-06; true; 0.033948;0.02; 0.014806; 0.016079;0.0022170000000000002;2.9e-05;2.5e-05; 0.000372; true; 0.035453;0.02; 0.022099; 0.015993;0.000353;0.0007689999999999999;0.000605; 0.0014; true; 0.043873;ERR;ERR;ERR;1.11; 0.0639; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0649;1.75; 0.0692; 0.0038; 0.0636; 0.4848; True; 0.5484; 0.6219;1.37; 0.0785; 0.0059; 0.0007;0.0019; 0.0020; True; 0.0027; 0.0875;1.54;0.174802957;0.055670336; 0.027192725; true; 0.089132962; 0.516906924;1.26;0.052417282;0.003373001; 0.003724807; true; 0.016078754; 0.235081302
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.17;0.067061;0.0086377;0.0131316; 0.0359630000; True; 0.0607311000; 0.1698625000;0.03; 0.023549; 0.013079;3.7e-05;2.7000000000000002e-05; 8e-06; true; 0.038555;0.04; 0.028143; 0.018522;5.4e-05;2.9e-05; 7e-06; true; 0.049799;0.04; 0.028574; 0.017;0.0046700000000000005;0.00019299999999999997;0.00020099999999999998; 0.000672; true; 0.054075;0.05; 0.032716; 0.017872;0.000721;0.000934;0.0006879999999999999; 0.001555; true; 0.058738;ERR;ERR;ERR;1.07; 0.0509; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0515;1.67; 0.0971; 0.0135; 0.0776; 0.3678; True; 0.4455; 0.5567;0.99; 0.0688; 0.0085; 0.0021;0.0021000000000000003; 0.0022; True; 0.0044; 0.0821;1.66;0.229015461;0.074354927; 0.019301971; true; 0.109973789; 0.470040772;1.27;0.057782747;0.006243065999999999; 0.002378447; true; 0.018777617; 0.306059873
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.18;0.0629723;0.009502700000000003;0.0150635; 0.0448975000; True; 0.0721658000; 0.1753066000;0.02; 0.017006; 0.014011;0.000184;6.3e-05; 1e-05; true; 0.033909;0.03; 0.024093; 0.013803;0.00017299999999999998;5.4999999999999995e-05; 1e-05; true; 0.040642;0.04; 0.02558; 0.014001;0.0035719999999999997;0.000592;0.000773; 0.000704; true; 0.047915;0.03; 0.02277; 0.012735;0.00056;0.001065;0.000798; 0.001371; true; 0.042453;ERR;ERR;ERR;1.21; 0.0328; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0338;33.27; 0.0346; 0.0022; 0.0951; 33.2917; True; 33.3870; 33.4252;1.21; 0.0538; 0.0068; 0.0067;0.0025; 0.0039; True; 0.0107; 0.0719;1.92;0.25139469500000006;0.129291142; 0.059696581; true; 0.213331944; 0.651024711;1.35;0.07170085600000001;0.008664204000000002; 0.011777672; true; 0.034672739; 0.306068711
