name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;TO;0.0509346;0.23095700000000002;3.1648291000000004;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.004418; 0.010852;0.005504;3.542788;5.051502;MISSING;MISSING;MISSING;TO; 0.004322; 0.009981;0.000938;1.074101;6.503487;MISSING;MISSING;MISSING;0.52; 0.003906; 0.010732;2.8e-05; 7e-06; true; 0.019007;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25;0.047643774; 8.5509E-5; 0.001197204; false; 0.0088566; 0.193361154
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;TO;0.24205919999999992;0.8863762000000001;22.1076252;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.452651; 1.14705;1.3957060000000003;41.988506; 0.168658;MISSING;MISSING;MISSING;TO; 0.202956; 0.870407;0.183669;15.819162;39.39586;MISSING;MISSING;MISSING;2.89; 0.356331; 1.12316;0.00022099999999999998; 4e-06; true; 2.54636;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.08;1.373803007; 6.8732E-5; 7.96651E-4; false; 0.005411617; 2.511609059
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;TO;0.24544510000000005;0.8670158;12.1094655;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.432625; 1.1571;1.4537349999999996;45.033170000000005; 0.192014;MISSING;MISSING;MISSING;TO; 0.368393; 1.15862;0.115919;14.902337;40.111277;MISSING;MISSING;MISSING;2.95; 0.353642; 1.38409;0.00023600000000000002; 5e-06; true; 2.89525;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.93;1.5201026009999996; 9.4975E-5; 0.00114243; false; 0.021387663; 2.851646446
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;TO;0.2650506000000001;0.8045085999999999;17.3198633;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.409477; 1.17279;1.4743439999999999;44.35312699999999; 0.220542;MISSING;MISSING;MISSING;TO; 0.353856; 0.860158;0.219918;15.911506999999999; 0.105643;MISSING;MISSING;MISSING;2.14; 0.310054; 0.770721;0.00018399999999999992; 5e-06; true; 1.84368;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.05;1.6141853890000002; 9.4285E-5; 0.001144429; false; 0.007987843; 3.090701027
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;TO;0.22555930000000002;1.1725788;12.5894335;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.507133; 1.35521;1.6623929999999998;42.207708999999994; 0.178531;MISSING;MISSING;MISSING;TO; 0.348302; 1.21667;0.241037;16.077890999999997;39.86417;MISSING;MISSING;MISSING;3.32; 0.452502; 1.7858;0.00022199999999999987; 5e-06; true; 3.53112;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.04;1.7027808380000002; 9.0888E-5; 0.001089925; false; 0.007509473; 3.124981964
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;TO;0.2974242000000001;0.5562951;11.276689699999999;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.43505; 1.37759;1.6343050000000003;38.472328999999995; 0.175058;MISSING;MISSING;MISSING;TO; 0.394292; 1.38521;0.262348;15.450145; 0.123522;MISSING;MISSING;MISSING;3.33; 0.452499; 2.01876;0.000365; 6e-06; true; 3.74289;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.98;1.9362746270000004; 1.04343E-4; 0.001134106; false; 0.010518876; 3.651281666
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;TO;0.3204977;0.8310262;18.522344999999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.547247; 1.55753;1.6835959999999999;47.206324; 0.193422;MISSING;MISSING;MISSING;TO; 0.395687; 0.914936;0.141344;17.421011; 0.077088;MISSING;MISSING;MISSING;3.11; 0.370831; 0.988854;0.00029400000000000026; 6e-06; true; 2.81071;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.79;1.745076568; 7.2594E-5; 0.001092233; false; 0.007730732; 3.593678957
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;TO;0.2994932;0.8033346;18.205439300000002;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.51709; 1.40072;1.9765760000000003;48.354768; 0.204709;MISSING;MISSING;MISSING;TO; 0.513899; 1.14074;0.186056;15.398996; 0.083184;MISSING;MISSING;MISSING;3.79; 0.495982; 1.79697;0.00021899999999999996; 4e-06; true; 3.80447;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.25;2.104414147999999; 1.13258E-4; 0.001207226; false; 0.008683634; 3.671577513
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;TO;0.1928019;0.8027705;12.8535715;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.556816; 1.58628;2.118442;45.241646; 0.200188;MISSING;MISSING;MISSING;TO; 0.535317; 1.05954;0.21589399999999995;16.879483; 0.103984;MISSING;MISSING;MISSING;3.82; 0.493266; 2.42201;0.0004909999999999999; 6e-06; true; 4.65111;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.77;2.002294265; 9.586E-5; 0.001117093; false; 0.007680437; 3.81180769
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;TO;0.3302048000000001;1.0544723999999999;19.5720128;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.625024; 1.85056;2.285449;46.217521999999995; 0.195812;MISSING;MISSING;MISSING;TO; 0.55892; 1.74898;0.16370000000000004;16.114205000000002; 0.075919;MISSING;MISSING;MISSING;4.14; 0.565115; 2.09639;0.001969000000000001; 8e-06; true; 4.41568;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.67;2.44039945; 1.10417E-4; 0.001257142; false; 0.0089997; 4.261048989
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;TO;0.3311884;1.7233954999999999;19.832013699999997;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.425853; 1.46332;2.3991569999999998;45.087736; 0.198269;MISSING;MISSING;MISSING;TO; 0.55961; 1.52731;0.338583;17.050637000000002; 0.136286;MISSING;MISSING;MISSING;3.83; 0.661956; 1.98209;0.0002169999999999999; 5e-06; true; 3.84986;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.36;2.0766364529999994; 7.2327E-5; 9.22129E-4; false; 0.007289084; 4.100128555
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;TO;0.057645300000000003;0.1915674;2.8472333;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.006224; 0.012935;0.007917;3.5081189999999998;5.6319669999999995;MISSING;MISSING;MISSING;TO; 0.006021; 0.012111;0.001124;1.74604;5.7641789999999995;MISSING;MISSING;MISSING;0.51; 0.005978; 0.012327;4e-05; 4e-06; true; 0.024645;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.32;0.047558377; 1.33415E-4; 0.001260382; false; 0.008246304; 0.228173045
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;TO;0.4616618000000001;0.7290715999999999;21.5832256;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.626857; 1.96736;2.531852;50.724334; 0.191441;MISSING;MISSING;MISSING;TO; 0.363926; 1.65571;0.34790399999999994;16.493959; 0.127271;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.81;2.5610064000000006; 1.08993E-4; 0.001107837; false; 0.007416629; 4.401160186
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;TO;0.3619527999999998;1.0793382;17.2844751;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.614573; 1.62585;23.153184;6.807125999999999;MISSING;MISSING;MISSING;TO; 0.657461; 2.0494;2.613427;47.176531; 0.124316;MISSING;MISSING;MISSING;TO; 0.613924; 1.94699;0.3885549999999999;17.427010999999997; 0.138558;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.8;2.5162433010000003; 1.02454E-4; 0.001250384; false; 0.008330209; 4.337351996
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;TO;0.4148211;1.0235992;18.7249119;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.484874; 2.19561;19.069016;3.9488469999999998;MISSING;MISSING;MISSING;TO; 0.67565; 2.17713;2.7150129999999995; 0.197348; 0.190536;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.58;3.0513250129999996; 1.61516E-4; 0.001703979; false; 0.016517091; 5.322643568
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;TO;0.34647079999999997;0.9799651;16.725953;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.66148; 2.1226;2.511696;49.295357; 0.150304;MISSING;MISSING;MISSING;TO; 0.427524; 2.16015;0.430436;20.104675; 0.13784;MISSING;MISSING;MISSING;4.08; 0.382437; 2.04754;0.000251; 6e-06; true; 4.11963;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.34;2.827950099999999; 9.3213E-5; 0.001129497; false; 0.007895711; 4.851696315
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;TO;0.3977229;0.6076589;13.8723338;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.696123; 2.36873;3.030613;46.687784; 0.221053;MISSING;MISSING;MISSING;TO; 0.824155; 2.40962;0.4856440000000001;21.660837; 0.136284;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.86;3.164408052; 1.19717E-4; 0.001273109; false; 0.019712952; 5.323741075
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;TO;0.44583999999999996;0.6208933000000001;21.9705063;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.759211; 2.55892;3.1007890000000002;47.370768; 0.152127;MISSING;MISSING;MISSING;TO; 0.751488; 2.81717;0.252668;20.057457; 0.098292;MISSING;MISSING;MISSING;4.9; 0.543904; 1.54101;0.019742000000000023; 8.8e-05; true; 4.85124;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.43;2.996468925999999; 9.5576E-5; 7.8906E-4; false; 0.007080493; 5.141250292
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;TO;0.45594349999999995;0.9050061;22.0221136;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.910126; 2.9137;22.144357;6.173105;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.818686; 2.74692;0.532091;22.965543999999998; 0.137978;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.59;3.5187350159999986; 9.6001E-5; 0.001179271; false; 0.009687555; 5.854542157
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;TO;0.3937703;1.1232276;20.6970991;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.846994; 3.01689;3.8508050000000007; 0.204538; 0.205419;MISSING;MISSING;MISSING;TO; 0.640146; 2.5899;0.5056610000000001;18.3032; 0.15117;MISSING;MISSING;MISSING;7.56; 0.829211; 3.5181;0.0003689999999999999; 6e-06; true; 8.0392;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.46;3.287532349000001; 1.42204E-4; 0.001274043; false; 0.009440451; 5.586364272
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;TO;0.3404885000000001;0.9676769;17.525334400000002;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.553108; 2.91714;3.7021340000000014;42.898281; 0.216836;MISSING;MISSING;MISSING;TO; 0.859073; 2.89923;0.608837;23.728626; 0.152333;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.02;3.416767620000001; 9.6865E-5; 0.001087022; false; 0.007429455; 5.599772431
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;TO;0.4236903;1.5965567;20.8415079;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.805701; 2.7008;24.041795;3.047578;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.915606; 4.18678;0.626318;16.450006; 0.15972;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.87;2.8495726209999996; 1.28211E-4; 0.001240588; false; 0.009044547; 4.905644727
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;TO;0.06934989999999999;0.2980439;3.0096334;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.008453; 0.016468;0.012159;3.118735;5.056900000000001;MISSING;MISSING;MISSING;TO; 0.006906; 0.013887;0.001054;1.3428390000000001;6.275181;MISSING;MISSING;MISSING;0.49; 0.008153; 0.015786;4.4000000000000006e-05; 4e-06; true; 0.033018;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.58;0.08468994999999999; 9.5935E-5; 0.001222799; false; 0.019292475; 0.286437144
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;TO;0.48925669999999993;0.8926495;22.7060062;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.998008; 3.28501;3.3306010000000006; 0.137217; 0.170567;MISSING;MISSING;MISSING;TO; 0.927009; 2.42154;0.3191859999999999;21.731566; 0.097953;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.58;3.9793467039999997; 1.18272E-4; 0.001310372; false; 0.008653611; 6.225130543
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;TO;0.069122;0.2119211;3.6809694;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.007991; 0.011424;0.009522;2.957538;4.81713;MISSING;MISSING;MISSING;TO; 0.011045; 0.022;0.002774;2.058799;5.421928;MISSING;MISSING;MISSING;0.6; 0.010937; 0.020348;5.3e-05; 5e-06; true; 0.043029;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.28;0.06782395; 1.27573E-4; 0.001228208; false; 0.009316967; 0.377588221
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;TO;0.06995400000000002;0.3454645;4.0562122;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.014318; 0.025339;0.020552;4.088429;6.741778;MISSING;MISSING;MISSING;TO; 0.015659; 0.026477;0.003703;1.8447449999999999;7.164782;MISSING;MISSING;MISSING;0.6; 0.013931; 0.023831;5.600000000000001e-05; 5e-06; true; 0.052927;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.84;0.082319459; 1.11797E-4; 0.001228335; false; 0.009154832; 0.388121392
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;TO;0.0704607;0.3284057;3.8572875;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.01873; 0.032616;0.030815000000000002;4.381043;7.146371;MISSING;MISSING;MISSING;TO; 0.019739; 0.032982;0.004540000000000001;2.000463;7.754111;MISSING;MISSING;MISSING;0.37; 0.009499; 0.017253;4.9000000000000005e-05; 4e-06; true; 0.038575;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.85;0.11396621399999998; 1.08307E-4; 0.001298437; false; 0.009429772; 0.532692283
