name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.42;0.3204591;0.0137469; 0.0525764000; False; 0.0690428000; 0.4315034000;0.66; 0.46351; 0.2008; 0.001188; false; 0.711496;0.66; 0.464419; 0.202384; 0.001433; false; 0.714333;0.95; 0.485801; 0.208077;0.11505599999999999; 0.111489; false; 0.970451;0.75; 0.463488; 0.200712;0.013892999999999999; 0.081548; false; 0.801676;TO; 0.500688; 0.200225;1.9; 0.7890; 0.0000; 0.0022; False; 0.0023; 0.7927;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.27; 0.7670; 0.1731;0.31389999999999996; 0.3153; False; 0.3154; 1.2602;4.68;0.91239607; 0.134781202; false; 0.140152789; 1.469857883;3.51;0.421149781; 0.34132676; false; 0.348067362; 1.11826341
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.43;0.3248374;0.011918; 0.0514031000; False; 0.0660808000; 0.4338678000;0.73; 0.53181; 0.20874; 0.002072; false; 0.786562;0.72; 0.518279; 0.202571; 0.001074; false; 0.763083;0.96; 0.533957; 0.199502;0.126004; 0.098812; false; 0.997113;0.85; 0.530155; 0.206162;0.017136; 0.09841; false; 0.894659;TO; 0.508844; 0.206082;1.44; 0.4903; 0.0000; 0.0025; False; 0.0026; 0.4945;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.56; 0.4943; 0.0963;0.1854; 0.1861; False; 0.1862; 0.7793;4.14;0.926025705; 0.094728373; false; 0.100741666; 1.491587147;3.85;0.6045406; 0.239101386; false; 0.259260663; 1.180514549
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.33;0.2339217;0.0120364; 0.0359790000; False; 0.0513474000; 0.3356320000;0.48; 0.366997; 0.137132; 0.00085; false; 0.535363;0.44; 0.320857; 0.131667; 0.000895; false; 0.484317;0.65; 0.37566; 0.13559;0.083034; 0.067358; false; 0.688814;0.5; 0.332988; 0.132547;0.009573; 0.038276; false; 0.543011;TO; 0.207578; 0.087751;1.72; 0.6214; 0.0000; 0.0016; False; 0.0016; 0.6242;10.5; 0.6617; 2.3697; 6.4274; True; 6.4275; 9.4610;1.62; 0.5492; 0.0642;0.0777; 0.0782; False; 0.0783; 0.6935;3.76;0.8498819860000001; 0.106366454; false; 0.130479099; 1.243529233;2.3;0.264364312; 0.017213832; false; 0.023349896; 0.609357858
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.32;0.2242758;0.0126386; 0.0362263000; False; 0.0513581000; 0.3456046000;0.46; 0.336313; 0.144378; 0.001078; false; 0.516833;0.39; 0.295469; 0.100944; 0.001148; false; 0.431789;0.48; 0.240444; 0.108088;0.060664; 0.061835; false; 0.492081;0.51; 0.338696; 0.141313;0.010376; 0.036757; false; 0.560155;TO; 0.368176; 0.139823;1.84; 0.6397; 0.0000; 0.0020; False; 0.0020; 0.6432;7.85; 0.3522; 1.1893; 5.4151; False; 5.4151; 6.9587;1.9; 0.5697; 0.1136;0.1333; 0.1342; False; 0.1342; 0.8211;4.33;0.839712449; 0.080043229; false; 0.085828739; 1.277752751;2.59;0.364092282; 0.020755455; false; 0.027067305; 0.66720672
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.35;0.2456553;0.0117034; 0.0369358000; False; 0.0508095000; 0.3366745000;0.48; 0.350585; 0.144699; 0.001172; false; 0.529284;0.47; 0.349663; 0.142618; 0.001186; false; 0.526559;0.65; 0.340606; 0.143126;0.08229; 0.076891; false; 0.674107;0.52; 0.351905; 0.139812;0.009614; 0.040452; false; 0.572592;TO; 0.353709; 0.13782;1.64; 0.5491; 0.0000; 0.0020; False; 0.0020; 0.5522;7.15; 0.4421; 1.1414; 4.6575; True; 4.6575; 6.2424;1.85; 0.5600; 0.1105;0.12459999999999999; 0.1255; False; 0.1255; 0.7991;4.15;0.881695335; 0.070609147; false; 0.076274925; 1.265782516;1.86;0.250728656; 0.016404316; false; 0.022644046; 0.533041395
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.35;0.2381693;0.0121553; 0.0489897000; False; 0.0633133000; 0.3405250000;0.5; 0.382657; 0.142256; 0.00128; false; 0.557848;0.4; 0.300522; 0.117693; 0.000824; false; 0.44741;0.73; 0.403137; 0.154136;0.09463; 0.082018; false; 0.76593;0.37; 0.264257; 0.089722;0.006295; 0.022518; false; 0.401255;TO; 0.363558; 0.133319;1.12; 0.3418; 0.0000; 0.0010; False; 0.0011; 0.3435;12.02; 0.6263; 1.3124; 9.1776; False; 9.1777; 11.1177;1.93; 0.6208; 0.1183;0.1393; 0.1405; False; 0.1405; 0.8826;4.35;0.8554609099999999; 0.085926199; false; 0.091192665; 1.274658464;2.07;0.22137624; 0.017919975; false; 0.02384671; 0.521034291
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.34;0.2378226;0.0114533; 0.0370704000; False; 0.0509265000; 0.3298541000;0.49; 0.359325; 0.132885; 0.001248; false; 0.527996;0.5; 0.380961; 0.145196; 0.00109; false; 0.5611;0.64; 0.37474; 0.133811;0.082123; 0.061113; false; 0.675035;0.55; 0.385267; 0.140008;0.011488; 0.038174; false; 0.602104;TO; 0.196573; 0.08708;1.67; 0.6351; 0.0000; 0.0019; False; 0.0020; 0.6383;8.34; 0.3505; 1.1804; 6.0065; False; 6.0065; 7.5387;2.03; 0.6547; 0.1231;0.14730000000000001; 0.1483; False; 0.1483; 0.9291;3.96;0.708251993; 0.063942757; false; 0.072879224; 1.10555661;2.07;0.22082906100000002; 0.017301778; false; 0.023298701; 0.525450023
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.38;0.2592506;0.013063199999999999; 0.0537867000; False; 0.0693605000; 0.3724716000;0.51; 0.379674; 0.145461; 0.001086; false; 0.557543;0.5; 0.375462; 0.142195; 0.000975; false; 0.551609;0.68; 0.384513; 0.139262;0.08670399999999999; 0.074575; false; 0.711412;0.6; 0.404822; 0.152936;0.011772999999999999; 0.043673; false; 0.645509;TO; 0.329032; 0.13559;1.78; 0.6451; 0.0000; 0.0019; False; 0.0020; 0.6482;15.1; 0.6089; 2.1002; 11.3744; False; 11.3745; 14.0851;1.6; 0.3756; 0.1049;0.1511; 0.1526; False; 0.1526; 0.6360;4.05;0.806691857; 0.07352872; false; 0.080267522; 1.186691851;2.53;0.266005184; 0.019103138; false; 0.025744057; 0.583081912
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.39;0.2725623;0.0273062; 0.1193094000; False; 0.1522266000; 0.4684739000;0.47; 0.348942; 0.149927; 0.001345; false; 0.532902;0.49; 0.368661; 0.143172; 0.000848; false; 0.543896;0.51; 0.298875; 0.094781;0.053475; 0.062145; false; 0.526449;0.51; 0.350299; 0.142763;0.010137; 0.038225; false; 0.571532;TO; 0.198826; 0.082882;1.68; 0.5511; 0.0000; 0.0014; False; 0.0014; 0.5536;20.63; 0.6288; 2.1878; 16.9657; False; 16.9657; 19.7837;2.12; 0.6401; 0.1229;0.1444; 0.1461; False; 0.1461; 0.9124;3.97;0.8020440959999999; 0.083208554; false; 0.097267497; 1.237600301;2.05;0.265409939; 0.023229149; false; 0.030710931; 0.579560997
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.36;0.25487109999999996;0.012895; 0.0516738000; False; 0.0669119000; 0.3639109000;0.48; 0.347533; 0.142428; 0.001323; false; 0.528123;0.48; 0.363065; 0.137092; 0.000772; false; 0.530612;0.67; 0.375386; 0.139054;0.083162; 0.069456; false; 0.694645;0.42; 0.329728; 0.086946;0.006967; 0.029578; false; 0.472656;TO; 0.397417; 0.152239;1.8; 0.6466; 0.0000; 0.0021; False; 0.0021; 0.6499;14.0; 0.6354; 2.2606; 10.3838; False; 10.3839; 13.2814;1.29; 0.3597; 0.0640;0.0736; 0.0743; False; 0.0743; 0.4998;4.38;1.2186310800000002; 0.066612589; false; 0.073549423; 1.743315876;2.69;0.389577394; 0.034559896; false; 0.063734418; 1.091882199
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.25;0.16329860000000002;0.0083844; 0.0367016000; False; 0.0476270000; 0.2987600000;0.55; 0.411515; 0.160674; 0.000866; false; 0.604791;0.31; 0.228994; 0.10177; 0.000608; false; 0.350973;0.75; 0.220263; 0.094804;0.053317; 0.389096; false; 0.776927;0.6; 0.413225; 0.149649;0.012266; 0.037904; false; 0.644342;TO; 0.349373; 0.145475;1.16; 0.3585; 0.0000; 0.0018; False; 0.0019; 0.3612;25.41; 0.3476; 1.2423; 23.3457; False; 23.3457; 24.9379;1.89; 0.6174; 0.1174;0.1341; 0.1379; False; 0.1379; 0.8754;4.15;0.845938961; 0.105055019; false; 0.117911397; 1.297121722;2.81;0.359797934; 0.028712724; false; 0.062266522; 0.755361428
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.37;0.26062230000000003;0.0132526; 0.0439336000; False; 0.0596336000; 0.3635154000;0.48; 0.353036; 0.14102; 0.001167; false; 0.527369;0.54; 0.404861; 0.160927; 0.001237; false; 0.603569;0.7; 0.392852; 0.142421;0.085924; 0.086294; false; 0.7359;0.52; 0.352739; 0.139384;0.009826999999999999; 0.040403; false; 0.571827;TO; 0.266537; 0.090561;1.74; 0.6468; 0.0000; 0.0020; False; 0.0021; 0.6500;19.31; 0.6492; 1.8662; 15.9719; False; 15.9720; 18.4888;1.99; 0.6272; 0.1200;0.1401; 0.1414; False; 0.1415; 0.8915;4.03;0.736327242; 0.075550557; false; 0.081706959; 1.201188411;2.51;0.238338725; 0.04164005; false; 0.048921175; 0.664681381
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.4;0.2820876;0.0145978; 0.0610005000; False; 0.0783476000; 0.4071558000;0.52; 0.369854; 0.157167; 0.001621; false; 0.569679;0.54; 0.404195; 0.146288; 0.001302; false; 0.586419;1.28; 0.414238; 0.149029;0.059066; 0.661953; false; 1.31664;0.34; 0.232653; 0.101021;0.006382; 0.025677; false; 0.387987;TO; 0.335221; 0.149232;1.35; 0.3728; 0.0000; 0.0017; False; 0.0017; 0.3754;32.91; 0.5977; 2.1794; 29.4987; False; 29.4987; 32.2774;1.31; 0.3684; 0.0633;0.0755; 0.0772; False; 0.0772; 0.5107;4.07;0.811183215; 0.105011165; false; 0.117935473; 1.227003365;2.63;0.35156979099999996; 0.044335326; false; 0.050814082; 0.802393782
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.32;0.4005731;0.014872999999999999; 0.7473082000; True; 0.7647324000; 1.2072086000;0.82; 0.548753; 0.247714; 0.023337; true; 0.881206;0.85; 0.5817; 0.258548; 0.020815; true; 0.921547;4.57; 0.654634; 0.255031;0.16037099999999999; 3.47688; true; 4.6061;0.66; 0.36552; 0.165207;0.01073; 0.118955; true; 0.698073;TO; 0.662209; 0.26865;2.02; 0.9751; 0.0000; 0.0283; True; 0.0283; 1.0056;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.63; 1.0364; 0.2692;0.23349999999999999; 0.2515; True; 0.2516; 1.5617;4.85;1.0110139630000001; 0.116138081; true; 0.122327319; 1.509298734;3.73;0.486076577; 0.220512573; true; 0.227490853; 1.087773531
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.31;0.39394629999999997;0.0141663; 0.7555808000; True; 0.7723364000; 1.2067017000;0.59; 0.421488; 0.161491; 0.014686; true; 0.636707;0.55; 0.375173; 0.167036; 0.014776; true; 0.594486;4.48; 0.640992; 0.241297;0.15531699999999998; 3.4248; true; 4.51279;1.11; 0.679633; 0.25183;0.019882999999999998; 0.167162; true; 1.17528;TO; 0.364038; 0.172851;2.18; 1.0352; 0.0000; 0.0263; True; 0.0264; 1.0655;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.64; 1.0756; 0.2681;0.21939999999999998; 0.2361; True; 0.2362; 1.5854;4.83;0.928583502; 0.080724505; true; 0.088093979; 1.483197643;3.09;0.382550722; 0.184681326; true; 0.205476659; 0.958081589
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.51;0.44900379999999995;0.015335600000000001; 0.9307980000; True; 0.9487411000; 1.4425899000;1.03; 0.71486; 0.285895; 0.029839; true; 1.10374;1.02; 0.71072; 0.28659; 0.029573; true; 1.09598;5.57; 0.725116; 0.28997;0.183019; 4.34513; true; 5.60406;0.99; 0.703817; 0.170857;0.011901; 0.138596; true; 1.06249;TO; 0.664747; 0.280464;2.19; 1.1270; 0.0000; 0.0341; True; 0.0341; 1.1631;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.0; 1.1739; 0.2989;0.274; 0.2940; True; 0.2941; 1.7716;5.65;1.207799165; 0.144579349; true; 0.165650501; 1.790357331;3.56;0.467390867; 0.226460516; true; 0.234683192; 1.168315147
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.51;0.4815622;0.0177098; 0.9237794000; True; 0.9449515000; 1.4741928000;1.06; 0.730405; 0.296614; 0.034596; true; 1.13694;1.02; 0.711471; 0.283978; 0.032993; true; 1.10123;6.32; 0.751898; 0.298213;0.193348; 5.04567; true; 6.35634;1.29; 0.757113; 0.281386;0.022697000000000002; 0.241209; true; 1.36496;TO;MISSING;MISSING;2.46; 1.2286; 0.0000; 0.0389; True; 0.0389; 1.2700;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.0; 1.2187; 0.3040;0.28390000000000004; 0.3049; True; 0.3049; 1.8311;5.41;1.263813656; 0.066423654; true; 0.07207025; 2.028797011;3.57;0.8039514130000001; 0.296366734; true; 0.316611468; 1.777822042
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;TO;0.1165456;0.0094041;MISSING;MISSING;MISSING;MISSING;0.36; 0.097491; 0.042006; 0.234196; true; 0.380709;0.37; 0.09288; 0.038803; 0.256019; true; 0.394239;0.15; 0.095435; 0.039269;0.015172; 0.017442; true; 0.173682;14.76; 0.099339; 0.041499;0.002469; 14.9348; true; 15.0858;ERR;ERR;ERR;1.67; 0.1740; 0.0000; 0.2621; True; 0.2621; 0.4365;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.06; 0.0987; 0.0117;5.9101; 6.0868; True; 6.0869; 6.1980;9.09;4.356943598; 0.232306595; true; 0.238762732; 4.82885398;9.98;0.11463881100000001; 5.422600929; true; 5.429746994; 5.736959378
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;TO;0.0741782;0.006286600000000001;MISSING;MISSING;MISSING;MISSING;0.61; 0.114477; 0.044297; 0.470591; true; 0.636106;0.61; 0.114753; 0.04313; 0.467521; true; 0.631958;0.2; 0.117292; 0.050746;0.018841; 0.026255; true; 0.220659;23.59; 0.119279; 0.048239;0.0026950000000000003; 25.1478; true; 25.3256;TO; 0.104862; 0.04788;1.83; 0.2235; 0.0000; 0.4600; True; 0.4601; 0.6846;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.89; 0.2542; 0.0304;11.225999999999999; 11.2832; True; 11.2833; 11.5688;8.12;4.026758833; 0.172291827; true; 0.186279233; 4.463205724;12.26;0.13930681; 7.399998324; true; 7.405794926; 7.713748993
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;TO;0.10510140000000001;0.0077196;MISSING;MISSING;MISSING;MISSING;0.6; 0.114166; 0.047442; 0.452751; true; 0.621945;0.57; 0.107585; 0.02923; 0.447307; true; 0.591412;0.19; 0.117933; 0.043099;0.018078999999999998; 0.023092; true; 0.208369;18.8; 0.104133; 0.040127;0.002277; 20.6891; true; 20.8433;TO; 0.061072; 0.029687;1.76; 0.2450; 0.0000; 0.4569; True; 0.4569; 0.7023;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.64; 0.2492; 0.0274;11.3627; 11.5302; True; 11.5302; 11.8074;9.82;5.011124684; 0.143944275; true; 0.150400941; 5.332406027;12.72;0.09995742399999999; 7.291040155; true; 7.298588012; 7.575236911
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;14.73;0.4449401;0.0147081; 14.4043947000; True; 14.4232405000; 14.9200305000;2.32; 0.693046; 0.27599; 1.36104; true; 2.38647;2.18; 0.656585; 0.254881; 1.28048; true; 2.24506;1.58; 0.698521; 0.26555;0.158962; 0.464674; true; 1.63642;1.36; 0.668205; 0.253351;0.020461; 0.439574; true; 1.43102;TO;MISSING;MISSING;3.51; 1.0948; 0.0000; 1.3922; True; 1.3922; 2.4894;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.82; 1.8247; 0.4297;0.6979000000000001; 0.7095; True; 0.7096; 2.9715;4.29;1.535943929; 0.07451097; true; 0.08038339; 2.103531489;4.15;0.887487251; 0.463916765; true; 0.470972987; 1.926659801
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;13.8;0.4847041;0.0249121; 13.5516392000; True; 13.5823126000; 14.1293647000;2.54; 0.808385; 0.305708; 1.5323; true; 2.70484;2.54; 0.833624; 0.29511; 1.53816; true; 2.72918;1.53; 0.77855; 0.320118;0.10719400000000001; 0.343602; true; 1.60346;1.51; 0.739432; 0.287167;0.021974; 0.489319; true; 1.59487;TO;MISSING;MISSING;3.87; 1.2193; 0.0000; 1.5752; True; 1.5753; 2.7973;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.54; 1.1581; 0.1127;0.2591; 0.2638; True; 0.2638; 1.5379;4.87;1.115739171; 0.124137608; true; 0.141897934; 1.752921784;5.24;0.720107486; 0.481518385; true; 0.494264817; 1.71773141
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;11.0;0.2816285;0.0104877; 10.7231425000; True; 10.7455293000; 11.0554796000;2.57; 0.750857; 0.302243; 1.54149; true; 2.65706;2.5; 0.728742; 0.286824; 1.50378; true; 2.57626;1.85; 0.793459; 0.310381;0.187469; 0.546774; true; 1.9013;1.66; 0.772372; 0.309482;0.023773; 0.565747; true; 1.7325;ERR;ERR;ERR;3.8; 1.2068; 0.0000; 1.5904; True; 1.5904; 2.7998;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.04; 1.2273; 0.2199;0.5068; 0.5162; True; 0.5162; 1.9692;5.18;1.444836649; 0.101086544; true; 0.107394618; 2.082677236;5.34;0.841895726; 0.407839402; true; 0.428150657; 1.798174272
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;16.67;0.5452658;0.0172741; 16.2512535000; True; 16.2717062000; 16.8697403000;2.41; 0.709531; 0.274879; 1.45136; true; 2.49298;2.48; 0.720578; 0.276107; 1.50361; true; 2.55459;1.73; 0.759273; 0.28528;0.16701899999999997; 0.513116; true; 1.77957;1.51; 0.722121; 0.26822;0.0215; 0.520927; true; 1.58427;TO;MISSING;MISSING;3.03; 0.9950; 0.0000; 1.0057; True; 1.0057; 2.0026;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.31; 0.7463; 0.2166;0.482; 0.4925; True; 0.4925; 1.4613;4.97;1.156971316; 0.133110304; true; 0.148096439; 1.844599212;6.04;0.869180854; 0.699672103; true; 0.705706653; 2.3113218
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;10.31;0.5155921;0.014055; 9.8354081000; True; 9.8523315000; 10.4039055000;2.47; 0.730312; 0.28774; 1.47441; true; 2.54921;2.44; 0.716251; 0.281498; 1.46059; true; 2.51516;1.72; 0.748728; 0.296913;0.174847; 0.499944; true; 1.77663;1.63; 0.761913; 0.298602;0.0234; 0.545557; true; 1.68737;TO;MISSING;MISSING;3.06; 0.9429; 0.0000; 1.0249; True; 1.0250; 1.9693;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.03; 1.2149; 0.2070;0.4759; 0.4848; True; 0.4849; 1.9120;5.04;1.120234642; 0.09188227; true; 0.109139773; 1.622443232;6.29;0.845769796; 0.799376744; true; 0.806490107; 2.113083336
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;3.94;0.25787519999999997;0.012350100000000001; 3.6917693000; True; 3.7067705000; 4.0089686000;0.62; 0.340594; 0.131196; 0.169517; true; 0.665994;0.63; 0.341052; 0.131605; 0.171407; true; 0.669858;0.68; 0.348894; 0.130212;0.06972300000000001; 0.146993; true; 0.717805;0.65; 0.368059; 0.135453;0.010406; 0.14206; true; 0.680734;ERR;ERR;ERR;1.9; 0.5874; 0.0000; 0.1882; True; 0.1882; 0.7767;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.3322; 0.0576;0.0927; 0.0954; True; 0.0955; 0.4870;4.28;0.892754501; 0.127295334; true; 0.157058905; 1.382140697;2.67;0.300465336; 0.196036588; true; 0.203642643; 0.902657404
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;4.09;0.2541554;0.012707300000000001; 3.7331712000; True; 3.7488330000; 4.0495612000;0.62; 0.329718; 0.133335; 0.171796; true; 0.663056;0.62; 0.330843; 0.132356; 0.170807; true; 0.663465;0.75; 0.339814; 0.137492;0.07542399999999999; 0.192542; true; 0.773633;0.67; 0.363753; 0.144067;0.011262000000000001; 0.163994; true; 0.71148;ERR;ERR;ERR;1.38; 0.3266; 0.0000; 0.1091; True; 0.1092; 0.4367;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.23; 0.3110; 0.0536;0.0825; 0.0854; True; 0.0855; 0.4517;3.96;0.730996058; 0.080024327; true; 0.091890751; 1.090205951;3.54;0.34028306900000005; 0.279354498; true; 0.286575509; 0.92857595
