name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.03; 0.022631; 0.007025; 0.000417; 0.000178; false; 0.036437;0.06; 0.06295; 0.003213; 0.000276; 0.000107; false; 0.071935
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.05; 0.044311; 0.007094; 0.000411; 0.000163; false; 0.059424;0.05; 0.054589; 0.003113; 0.000258; 0.000106; false; 0.061986
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.06; 0.045639; 0.007345; 0.000465; 0.000207; false; 0.061174;0.06; 0.057757; 0.006302; 0.000403; 0.000186; false; 0.071591
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.03; 0.022564; 0.003545; 0.000252; 0.00011; false; 0.03043;0.03; 0.032064; 0.003138; 0.000253; 0.000107; false; 0.039554
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.02; 0.016977; 0.003235; 0.000294; 0.000106; false; 0.023739;0.05; 0.045491; 0.005683; 0.000412; 0.000173; false; 0.057344
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.01; 0.010139; 0.00227; 0.000158; 7e-05; false; 0.014597;0.02; 0.020326; 0.0039; 0.000254; 0.000112; false; 0.028158
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.02; 0.020263; 0.004069; 0.000273; 7.1e-05; false; 0.027819;0.01; 0.014389; 0.001877; 0.000166; 6.2e-05; false; 0.018579
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.02; 0.019628; 0.003063; 0.000389; 8.2e-05; false; 0.026537;0.01; 0.014446; 0.002002; 0.000184; 0.00011; false; 0.018832
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.01; 0.011302; 0.002171; 9.1e-05; 6.8e-05; false; 0.015736;0.01; 0.015438; 0.002028; 8.9e-05; 6.4e-05; false; 0.01971
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.03; 0.029597; 0.005101; 0.000218; 0.000128; false; 0.039878;0.04; 0.0392; 0.004779; 0.0002; 0.000134; false; 0.048915
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.01; 0.014724; 0.002573; 0.000111; 9.3e-05; false; 0.020162;0.04; 0.040054; 0.004596; 0.00017; 0.000135; false; 0.04983
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.01; 0.014116; 0.002538; 0.000196; 8.3e-05; false; 0.020036;0.04; 0.036516; 0.004485; 0.000297; 0.000134; false; 0.046065
