name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.12;0.0575018;0.0060693; 0.0049085000; 0.0001335000; False; 0.0130073000; 0.1081296000;0.88;0.0426572;0.0095505; 0.0145735000; 0.0002377000; False; 0.0271602000; 0.1256198000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.15;0.11457999999999999;0.009638599999999999; 0.0094291000; 0.0002270000; False; 0.0220336000; 0.2141764000;0.95;0.0269159;0.0059649; 0.0050120000; 0.0001424000; False; 0.0127772000; 0.0735570000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.17;0.1005504;0.0099516; 0.0081029000; 0.0003129000; False; 0.0259893000; 0.1679811000;0.99;0.0666335;0.009798799999999998; 0.0080236000; 0.0001651000; False; 0.0203138000; 0.1582764000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.18;0.11039199999999999;0.0088603; 0.0101811000; 0.0002592000; False; 0.0219249000; 0.2059775000;0.97;0.0413281;0.0103658; 0.0090168000; 0.0003333000; False; 0.0228007000; 0.1046607000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.14;0.08027770000000001;0.0066009; 0.0054937000; 0.0001681000; False; 0.0141287000; 0.1309432000;0.98;0.0289256;0.0074002; 0.0058559000; 0.0001442000; False; 0.0150830000; 0.1587491000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.2;0.13165860000000001;0.0109097; 0.0128156000; 0.0046999000; False; 0.0310750000; 0.2028167000;1.12;0.031186600000000002;0.006815700000000001; 0.0059939000; 0.0001885000; False; 0.0148906000; 0.0974582000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.21;0.1470229;0.0104819; 0.0087012000; 0.0001718000; False; 0.0218242000; 0.2126067000;1.09;0.0484358;0.0094205; 0.0062183000; 0.0002372000; False; 0.0175952000; 0.1181919000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.14;0.0691773;0.0092906; 0.0072074000; 0.0001911000; False; 0.0192619000; 0.1333018000;0.78;0.037744;0.0089186; 0.0069796000; 0.0001822000; False; 0.0184060000; 0.0963764000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.23;0.1823346;0.0101765; 0.0119554000; 0.0002091000; False; 0.0249632000; 0.2486018000;1.26;0.0612963;0.010042; 0.0092545000; 0.0001917000; False; 0.0218250000; 0.1410708000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.24;0.2017028;0.011142699999999998; 0.0104351000; 0.0002469000; False; 0.0248349000; 0.2709405000;1.17;0.0965111;0.0108817; 0.0095637000; 0.0002138000; False; 0.0231155000; 0.1828221000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.25;0.2132092;0.010892299999999999; 0.0144905000; 0.0003023000; False; 0.0285130000; 0.2862245000;1.18;0.039333599999999996;0.008374; 0.0070653000; 0.0002264000; False; 0.0177619000; 0.1526826000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.21;0.1728676;0.011966500000000001; 0.0122362000; 0.0003567000; False; 0.0276293000; 0.2435422000;1.24;0.059875;0.0111685; 0.0109077000; 0.0003516000; False; 0.0249819000; 0.1399054000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.21;0.1543712;0.0108146; 0.0070214000; 0.0002927000; False; 0.0202850000; 0.2085127000;1.17;0.0378517;0.0071139; 0.0060666000; 0.0001582000; False; 0.0152028000; 0.0885792000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.23;0.17598640000000002;0.0080603; 0.0068213000; 0.0002506000; False; 0.0172575000; 0.2339416000;1.34;0.0646736;0.011989399999999999; 0.0113563000; 0.0002307000; False; 0.0260018000; 0.1480782000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.18;0.1205621;0.0082843; 0.0086953000; 0.0002503000; False; 0.0192329000; 0.2124598000;1.23;0.0412334;0.0075434000000000005; 0.0070987000; 0.0002451000; False; 0.0166297000; 0.0970513000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.27;0.2047855;0.011373500000000002; 0.0116304000; 0.0002961000; False; 0.0264500000; 0.2674365000;1.19;0.038661799999999996;0.0071347; 0.0067779000; 0.0001880000; False; 0.0158469000; 0.0904525000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.31;0.2393205;0.0127055; 0.0128460000; 0.0003410000; False; 0.0288783000; 0.3099668000;1.04;0.0388475;0.0077817; 0.0070480000; 0.0002486000; False; 0.0170202000; 0.0918520000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.33;0.2600419;0.0130767; 0.0133742000; 0.0003616000; False; 0.0300753000; 0.3399966000;1.0;0.0370902;0.0066458; 0.0116786000; 0.0002033000; False; 0.0201745000; 0.0904969000
