name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.24; 0.0779865000;0.0092365; 0.0766234000; 0.0001326000; False; 0.0885743000; 0.2320569000;0.96; 0.0655497000;0.0089888; 0.1218193000; 0.0003205000; False; 0.1335108000; 0.2434732000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.26; 0.0791737000;0.0095314; 0.1251121000; 0.0001859000; False; 0.1375488000; 0.2629654000;1.0; 0.0761553000;0.0091401; 0.1229143000; 0.0002699000; False; 0.1347965000; 0.2763700000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.27; 0.0611313000;0.0100085; 0.1417158000; 0.0003164000; False; 0.1550813000; 0.2749163000;0.92; 0.0748256000;0.010053399999999999; 0.1349412000; 0.0003474000; False; 0.1480060000; 0.3247174000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.24; 0.0609460000;0.0059171; 0.1041726000; 0.0003446000; False; 0.1122919000; 0.2350924000;0.88; 0.0482143000;0.0057622; 0.1150384000; 0.0001579000; False; 0.1227773000; 0.2125478000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.28; 0.1157731000;0.0130512; 0.0890429000; 0.0002239000; False; 0.1060227000; 0.3287136000;0.94; 0.0619571000;0.0059756; 0.0794927000; 0.0002128000; False; 0.0875267000; 0.2020199000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.31; 0.1042171000;0.0065565; 0.1599952000; 0.0003218000; False; 0.1695771000; 0.3500188000;0.94; 0.0988207000;0.0092139; 0.1302950000; 0.0001856000; False; 0.1422148000; 0.3133850000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.2; 0.0504797000;0.008756799999999999; 0.0753210000; 0.0001638000; False; 0.0869234000; 0.1963450000;0.84; 0.0329448000;0.0093402; 0.1262830000; 0.0001896000; False; 0.1385115000; 0.2114541000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.31; 0.0886829000;0.0094006; 0.1286332000; 0.0003231000; False; 0.1410004000; 0.3056011000;0.9; 0.0888787000;0.00747; 0.0780326000; 0.0002321000; False; 0.0881191000; 0.2447562000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.32; 0.0995063000;0.0100172; 0.1341940000; 0.0002338000; False; 0.1471238000; 0.3210021000;0.94; 0.0610909000;0.0060201000000000005; 0.0794827000; 0.0001544000; False; 0.0874931000; 0.2144749000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.21; 0.0804245000;0.007862899999999999; 0.0685300000; 0.0001309000; False; 0.0791551000; 0.2064661000;0.91; 0.0771974000;0.0092149; 0.1132271000; 0.0002109000; False; 0.1249132000; 0.2681130000
