name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.12; 0.0359167000;0.009279699999999998; 0.0061220000; 0.0001878000; False; 0.0182800000; 0.1066132000;0.79; 0.0379484000;0.0096259; 0.0061917000; 0.0002004000; False; 0.0190607000; 0.1101377000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.12; 0.0355873000;0.0093695; 0.0061238000; 0.0001827000; False; 0.0181081000; 0.1238189000;0.77; 0.0347349000;0.0084893; 0.0058297000; 0.0001788000; False; 0.0171312000; 0.1318342000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.12; 0.0339359000;0.0085184; 0.0059422000; 0.0001508000; False; 0.0169118000; 0.1020565000;0.83; 0.0383668000;0.0100871; 0.0065511000; 0.0001834000; False; 0.0196551000; 0.1127846000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.11; 0.0564468000;0.0055065; 0.0040258000; 0.0001181000; False; 0.0114508000; 0.1230218000;0.88; 0.0272533000;0.0083975; 0.0060995000; 0.0001654000; False; 0.0172524000; 0.0941733000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.11; 0.0369362000;0.0092114; 0.0056738000; 0.0001522000; False; 0.0173050000; 0.1052873000;0.78; 0.0353021000;0.00896; 0.0059239000; 0.0001650000; False; 0.0176101000; 0.0922966000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.11; 0.0687537000;0.008717500000000001; 0.0066122000; 0.0001631000; False; 0.0178466000; 0.1430315000;0.86; 0.0374096000;0.0090134; 0.0057843000; 0.0001827000; False; 0.0172936000; 0.1079248000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.1; 0.0256684000;0.0058926000000000004; 0.0040858000; 0.0001154000; False; 0.0116775000; 0.0860951000;0.8; 0.0367568000;0.008667600000000001; 0.0057695000; 0.0001758000; False; 0.0171614000; 0.1059164000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.1; 0.0682893000;0.0054075; 0.0038597000; 0.0001080000; False; 0.0109264000; 0.1198257000;0.75; 0.0335706000;0.0084685; 0.0055368000; 0.0001069000; False; 0.0164053000; 0.1001930000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;0.12; 0.0351988000;0.0088104; 0.0057310000; 0.0001727000; False; 0.0173156000; 0.1065572000;0.81; 0.0350476000;0.0087854; 0.0059386000; 0.0001869000; False; 0.0176906000; 0.0953486000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;0.12; 0.0514174000;0.008739299999999998; 0.0059406000; 0.0001520000; False; 0.0175571000; 0.1406138000;0.75; 0.0289702000;0.0054889000000000005; 0.0036818000; 0.0001122000; False; 0.0110169000; 0.0867310000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;0.11; 0.0451672000;0.0056737; 0.0037477000; 0.0001087000; False; 0.0110318000; 0.1298308000;0.82; 0.0392609000;0.016651199999999998; 0.0052100000; 0.0002256000; False; 0.0327736000; 0.1388737000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;0.11; 0.0350750000;0.0085918; 0.0062958000; 0.0001767000; False; 0.0174169000; 0.1031362000;0.77; 0.0217962000;0.0056122; 0.0040168000; 0.0001145000; False; 0.0115175000; 0.0806919000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;0.11; 0.0387291000;0.0176838; 0.0150069000; 0.0001699000; False; 0.0352275000; 0.1513978000;0.86; 0.0425866000;0.0086138; 0.0065025000; 0.0001863000; False; 0.0177197000; 0.1407850000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;0.11; 0.0335780000;0.0085114; 0.0057067000; 0.0001678000; False; 0.0167933000; 0.0933473000;0.85; 0.0215890000;0.005615800000000001; 0.0036427000; 0.0001136000; False; 0.0110955000; 0.0741851000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;0.1; 0.0614914000;0.0079235; 0.0066601000; 0.0001907000; False; 0.0167828000; 0.1379617000;0.85; 0.0259196000;0.0088643; 0.0058525000; 0.0001696000; False; 0.0175015000; 0.0805236000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;0.11; 0.0271204000;0.0099758; 0.0068262000; 0.0001999000; False; 0.0201168000; 0.1088143000;0.86; 0.0473503000;0.017734; 0.0055219000; 0.0001485000; False; 0.0266668000; 0.1456356000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;0.1; 0.0281183000;0.0056782; 0.0040690000; 0.0001141000; False; 0.0116479000; 0.0864909000;0.8; 0.0517016000;0.008719300000000001; 0.0058418000; 0.0001606000; False; 0.0173437000; 0.1367404000
