name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;20.36;0.21610830000000003;0.011334100000000001; 20.4465967000; 0.0003594000; False; 20.4608339000; 20.7144464000;20.43;0.0576646;0.0081628; 19.3603722000; 0.0002177000; False; 19.3709027000; 19.4856019000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;23.77;0.2343491;0.0123281; 23.5072036000; 0.0004022000; False; 23.5233742000; 23.7978684000;23.17;0.0462577;0.0105662; 22.0479582000; 0.0003460000; False; 22.0611511000; 22.1454191000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.19;0.0455966;0.0060791000000000005; 0.1057598000; 0.0002593000; False; 0.1142246000; 0.1870466000;0.8;0.025478300000000002;0.0060436000000000005; 0.0856971000; 0.0002202000; False; 0.0939586000; 0.1539076000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;27.04;0.1560717;0.011061600000000001; 26.9793854000; 0.0003661000; False; 26.9932965000; 27.1769912000;26.97;0.0666927;0.0125598; 25.9391585000; 0.0003949000; False; 25.9553596000; 26.0776144000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.42;0.0778347;0.009066500000000002; 0.2797102000; 0.0003440000; False; 0.2916806000; 0.4076017000;1.14;0.0384908;0.008824; 0.2009173000; 0.0002748000; False; 0.2124902000; 0.3013793000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.73;0.08577270000000001;0.00885; 0.5818720000; 0.0003742000; False; 0.5939883000; 0.7194035000;1.27;0.0566788;0.009678500000000001; 0.4364251000; 0.0002702000; False; 0.4489867000; 0.5619664000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.86;0.100661;0.0080298; 0.7122339000; 0.0003225000; False; 0.7234567000; 0.8641386000;1.7;0.0470979;0.0093578; 0.8902777000; 0.0003376000; False; 0.9026688000; 1.0036867000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;1.38;0.1049265;0.009282; 1.1895876000; 0.0003416000; False; 1.2020327000; 1.3482174000;2.22;0.044324100000000005;0.0098027; 1.1872766000; 0.0003740000; False; 1.2004305000; 1.2992853000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;1.87;0.1129859;0.0094745; 1.7172170000; 0.0003547000; False; 1.7298733000; 1.8827011000;2.77;0.048723999999999996;0.0099494; 1.7280258000; 0.0002709000; False; 1.7411376000; 1.8443509000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;1.95;0.0738887;0.0065237; 1.8162649000; 0.0003404000; False; 1.8252433000; 1.9250208000;3.49;0.06858890000000001;0.0098669; 2.4855167000; 0.0002713000; False; 2.4984308000; 2.6341289000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;2.82;0.0845791;0.0068022; 2.7315261000; 0.0002501000; False; 2.7406395000; 2.8531893000;4.72;0.050264;0.0104136; 3.5706682000; 0.0003372000; False; 3.5844132000; 3.7038084000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.17;0.0607228;0.0092639; 0.0382384000; 0.0003746000; False; 0.0509669000; 0.1548716000;0.87;0.0240654;0.009811499999999999; 0.0386446000; 0.0002227000; False; 0.0517881000; 0.1105016000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;4.43;0.1160833;0.0203538; 4.3208213000; 0.0002421000; False; 4.3490542000; 4.4997943000;5.79;0.060065999999999994;0.0111918; 4.6906850000; 0.0003774000; False; 4.7056038000; 4.8196325000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;5.11;0.0967751;0.0078792; 5.0137064000; 0.0003639000; False; 5.0243580000; 5.1479429000;6.9;0.060037099999999996;0.010934300000000001; 5.7632222000; 0.0003643000; False; 5.7776332000; 5.8933694000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;7.06;0.128129;0.0075754; 6.8886008000; 0.0005070000; False; 6.8991922000; 7.0636589000;7.68;0.0586437;0.0111798; 6.7989861000; 0.0002561000; False; 6.8131189000; 6.9262519000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;8.8;0.1085527;0.008026; 8.7404294000; 0.0003660000; False; 8.7511569000; 8.8958334000;9.28;0.0557137;0.0072158000000000005; 8.3176261000; 0.0002276000; False; 8.3271157000; 8.4360488000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;10.06;0.1850384;0.0111278; 9.9207013000; 0.0004427000; False; 9.9354803000; 10.1627040000;11.11;0.0620206;0.011517600000000001; 9.8759737000; 0.0003546000; False; 9.8912479000; 10.0103732000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;12.57;0.1979073;0.011654499999999998; 12.5838499000; 0.0003164000; False; 12.5989423000; 12.8365249000;13.33;0.043120099999999995;0.00804; 12.5335719000; 0.0003295000; False; 12.5442884000; 12.6274078000
