name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;1.07; 0.016908164; 0.065765644; 0.02321361; 0.001983476; false; 0.099535397; 0.179165406
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;1.07; 0.024581792; 0.056670762; 0.023346055; 0.002152525; false; 0.088396881; 0.214357917
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;1.12; 0.01851263; 0.096290342; 0.018879857; 0.002133594; false; 0.124188414; 0.212057868
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;1.03; 0.014974982; 0.048839339; 0.0219683; 0.002104076; false; 0.079960226; 0.158939149
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;1.08; 0.010808018; 0.043511888; 0.013347421; 0.001825557; false; 0.064604488; 0.171135127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;1.05; 0.017142334; 0.050022374; 0.018920406; 0.005289829; false; 0.091526639; 0.194637741
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;1.11; 0.018109729; 0.112414533; 0.042539761; 0.004990022; false; 0.175676512; 0.261889423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;1.02; 0.015680219; 0.053671984; 0.023642145; 0.002875188; false; 0.087631414; 0.206642991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;1.08; 0.01286435; 0.04330076; 0.014886204; 0.0019244; false; 0.067725806; 0.139507367
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;1.43; 0.042973682; 0.105381888; 0.036318529; 0.002449844; false; 0.151029384; 0.364948101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;1.47; 0.038028701; 0.084091432; 0.062546399; 0.00322171; false; 0.158179251; 0.361582041
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;1.08; 0.02313788; 0.057465097; 0.018674179; 0.001849298; false; 0.089760234; 0.233521741
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;1.79; 0.099056325; 0.13213674; 0.070879823; 0.0036093; false; 0.223457493; 0.57666944
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;1.12; 0.020542865; 0.091254045; 0.03700151; 0.002129333; false; 0.147791269; 0.245090866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;1.07; 0.012781475; 0.057025903; 0.013446327; 0.002155379; false; 0.077962191; 0.162837176
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;1.06; 0.014730937; 0.049874843; 0.024534849; 0.002275592; false; 0.08451573; 0.203109989
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;1.15; 0.0190686; 0.053334279; 0.020123751; 0.001991922; false; 0.0823598; 0.185479225
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;1.04; 0.014326611; 0.044582742; 0.015784612; 0.002186072; false; 0.069935166; 0.154208413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;1.04; 0.01473553; 0.074154027; 0.016312074; 0.002048512; false; 0.099688827; 0.19115977
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;1.09; 0.026180426; 0.101202472; 0.025359105; 0.002019177; false; 0.137621955; 0.313803979
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;1.31; 0.044677043; 0.112359547; 0.031971656; 0.002264815; false; 0.153554267; 0.3550524
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;1.2; 0.031952734; 0.093370158; 0.031478197; 0.00241803; false; 0.134524374; 0.258463212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;1.04; 0.015107043; 0.059021848; 0.018661855; 0.001925474; false; 0.09164038; 0.182675945
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;1.09; 0.026094212; 0.112440682; 0.033896682; 0.002272375; false; 0.159736662; 0.290824488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;1.07; 0.019387071; 0.071972426; 0.030618942; 0.003137922; false; 0.113904623; 0.231517286
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;1.08; 0.0192862; 0.051248932; 0.011177956; 0.002028907; false; 0.071596272; 0.15793093
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;1.3; 0.037504653; 0.145850433; 0.047507545; 0.003689026; false; 0.221238921; 0.414228225
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;1.07; 0.014748539; 0.060728003; 0.027387531; 0.002017009; false; 0.103733716; 0.192537869
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;1.01; 0.030056857; 0.054616494; 0.014147526; 0.001900222; false; 0.077480953; 0.175427963
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;1.36; 0.040046804; 0.076754614; 0.036952028; 0.002054471; false; 0.122670907; 0.256518653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;1.18; 0.019198523; 0.062339582; 0.0248067; 0.002283342; false; 0.099676795; 0.199630349
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;1.06; 0.031908512; 0.059065542; 0.023165001; 0.00208007; false; 0.10094716; 0.253402903
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;1.2; 0.013000897; 0.111593067; 0.060154088; 0.005170894; false; 0.191702314; 0.32572378
