name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07419.mata;0.35; 0.0847934000;0.0118216; 0.1676639000; 0.0002674000; False; 0.1827429000; 0.3394498000;1.04; 0.1225101000;0.0104086; 0.1963627000; 0.0002268000; False; 0.2097448000; 0.4011239000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07431.mata;0.13; 0.0445928000;0.0102181; 0.0070912000; 0.0002228000; False; 0.0207087000; 0.1615208000;0.8; 0.0430477000;0.0087356; 0.0072721000; 0.0002081000; False; 0.0188500000; 0.1173938000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07461.mata;0.15; 0.0554613000;0.0092423; 0.0065445000; 0.0001775000; False; 0.0188353000; 0.1463590000;0.83; 0.0369878000;0.0089301; 0.0062231000; 0.0001563000; False; 0.0175959000; 0.1437078000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07468.mata;0.14; 0.0593048000;0.0058887; 0.0368071000; 0.0002056000; False; 0.0447186000; 0.1725769000;0.73; 0.0255270000;0.0054993; 0.0558256000; 0.0002217000; False; 0.0630880000; 0.1268481000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07473.mata;0.15; 0.0389772000;0.0083135; 0.0338585000; 0.0001182000; False; 0.0451631000; 0.1340690000;0.9; 0.0359045000;0.0090253; 0.0441027000; 0.0001905000; False; 0.0571821000; 0.1361556000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07591.mata;0.12; 0.0399447000;0.005386; 0.0042223000; 0.0001256000; False; 0.0114757000; 0.1001653000;0.68; 0.0259951000;0.0094508; 0.0089412000; 0.0002165000; False; 0.0210864000; 0.0934090000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07609.mata;0.32; 0.1377358000;0.009492200000000001; 0.0778295000; 0.0003813000; False; 0.0904466000; 0.3546946000;0.86; 0.1309125000;0.0084668; 0.0767364000; 0.0002657000; False; 0.0876983000; 0.3266394000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07622.mata;0.18; 0.0549073000;0.009480599999999999; 0.0483018000; 0.0002137000; False; 0.0608126000; 0.1720024000;0.87; 0.0350203000;0.0099984; 0.0509584000; 0.0001830000; False; 0.0637776000; 0.1357097000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07668.mata;0.18; 0.0478935000;0.0099524; 0.0497621000; 0.0001856000; False; 0.0628668000; 0.1664037000;0.73; 0.0291276000;0.0072588; 0.0323683000; 0.0001654000; False; 0.0414024000; 0.1054499000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07669.mata;0.35; 0.1105501000;0.0127137; 0.1639775000; 0.0002317000; False; 0.1798709000; 0.3824097000;1.01; 0.0753419000;0.0076803; 0.1045039000; 0.0002567000; False; 0.1143548000; 0.2546236000
