name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;2.22;0.075862;0.006189600000000001; 2.1234639000; 0.0002252000; True; 2.1317328000; 2.2343527000;3.14;0.0466025;0.0097601; 2.1193374000; 0.0001069000; True; 2.1318866000; 2.2302164000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;3.68;0.1321893;0.0094048; 3.6259759000; 0.0001437000; True; 3.6385281000; 3.8156607000;3.55;0.0329583;0.0066155; 2.6355793000; 0.0001610000; True; 2.6444776000; 2.7141830000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.1;0.0379485;0.0056292; 0.0256004000; 0.0001675000; True; 0.0336717000; 0.0989443000;0.7;0.0257877;0.009642900000000001; 0.0394081000; 0.0001697000; True; 0.0520300000; 0.1247799000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;4.58;0.1868717;0.0096861; 4.3767018000; 0.0002049000; True; 4.3896312000; 4.6177657000;4.85;0.039904;0.007569; 3.9547334000; 0.0001944000; True; 3.9649354000; 4.0438559000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;5.45;0.16913319999999998;0.011168699999999998; 5.2888488000; 0.0001827000; True; 5.3033069000; 5.5151968000;6.85;0.0578221;0.0105288; 5.7320316000; 0.0001538000; True; 5.7459683000; 5.8600933000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;6.99;0.17681439999999998;0.0069215; 6.7507430000; 0.0001508000; True; 6.7600397000; 6.9797796000;8.32;0.0562994;0.0099553; 7.1573954000; 0.0001680000; True; 7.1703949000; 7.2801501000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;8.72;0.1840526;0.0106955; 8.5940615000; 0.0001196000; True; 8.6075739000; 8.8330630000;9.62;0.0590731;0.009844799999999999; 8.5269616000; 0.0002236000; True; 8.5400397000; 8.6638357000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;9.84;0.1929462;0.010997999999999999; 9.7753719000; 0.0001447000; True; 9.7890811000; 10.0215638000;11.36;0.0386935;0.006697600000000001; 10.3605022000; 0.0001143000; True; 10.3693316000; 10.4456324000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;11.87;0.22952630000000002;0.010500700000000002; 11.8071339000; 0.0001609000; True; 11.8206633000; 12.1166714000;12.78;0.0390537;0.006948; 11.8102566000; 0.0001400000; True; 11.8192941000; 11.8955221000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;13.49;0.1987326;0.0106181; 13.4041180000; 0.0001168000; True; 13.4177715000; 13.6567337000;14.68;0.0573783;0.007057900000000001; 13.5960941000; 0.0001335000; True; 13.6052248000; 13.7174934000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;18.21;0.2180988;0.010141099999999998; 18.1193971000; 0.0002381000; True; 18.1327445000; 18.3911350000;17.76;0.065076;0.010138; 16.9102934000; 0.0001583000; True; 16.9235836000; 17.0449269000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;19.15;0.22651169999999998;0.010642800000000001; 18.9085548000; 0.0001167000; True; 18.9221254000; 19.1895810000;19.64;0.0745124;0.0124674; 18.3022378000; 0.0001333000; True; 18.3181205000; 18.4547613000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;19.77;0.1697555;0.007365; 19.5883239000; 0.0001189000; True; 19.5978015000; 19.7941881000;17.47;0.063206;0.0072629999999999995; 16.5320515000; 0.0001071000; True; 16.5414393000; 16.6559315000
