name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.19;0.1221518;0.0121283; 0.0088280000; 0.0001825000; False; 0.0238816000; 0.1885824000;1.1;0.0509291;0.0103998; 0.0096801000; 0.0002259000; False; 0.0231276000; 0.1307242000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.21;0.1772168;0.0065542; 0.0058693000; 0.0001987000; False; 0.0145077000; 0.2441020000;1.0;0.0314967;0.0089405; 0.0059509000; 0.0001476000; False; 0.0168369000; 0.0828113000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.13;0.0596631;0.008797399999999999; 0.0074749000; 0.0001755000; False; 0.0192247000; 0.1222293000;0.9;0.0408741;0.008712; 0.0067807000; 0.0001716000; False; 0.0182614000; 0.1111858000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.23;0.1549702;0.010472799999999999; 0.0121475000; 0.0002762000; False; 0.0255730000; 0.2226123000;1.08;0.056643;0.010046500000000002; 0.0090667000; 0.0002330000; False; 0.0220794000; 0.1808610000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.24;0.1673902;0.0110763; 0.0100308000; 0.0003153000; False; 0.0241421000; 0.2334869000;1.24;0.0469295;0.010462099999999998; 0.0097570000; 0.0002348000; False; 0.0232101000; 0.1260452000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.16;0.1008639;0.0071318; 0.0091504000; 0.0001422000; False; 0.0183608000; 0.1535594000;1.14;0.0813844;0.0104448; 0.0098046000; 0.0002783000; False; 0.0233118000; 0.1754090000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.27;0.2111576;0.011538; 0.0105498000; 0.0003415000; False; 0.0253493000; 0.2800024000;1.31;0.07083779999999999;0.010339; 0.0098420000; 0.0002242000; False; 0.0232455000; 0.1780676000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.28;0.2020246;0.015847899999999998; 0.0111958000; 0.0003667000; False; 0.0303849000; 0.2746497000;1.21;0.0632606;0.0133182; 0.0114440000; 0.0003279000; False; 0.0282021000; 0.1517680000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.27;0.1990684;0.010654999999999998; 0.0108416000; 0.0003002000; False; 0.0244892000; 0.2918574000;1.19;0.0798634;0.0108906; 0.0104356000; 0.0002024000; False; 0.0242098000; 0.1779169000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.2;0.1386602;0.0073546; 0.0066426000; 0.0001808000; False; 0.0159912000; 0.1917504000;1.38;0.041075600000000004;0.007481099999999999; 0.0064612000; 0.0001560000; False; 0.0158776000; 0.1027427000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.31;0.2366338;0.011992999999999998; 0.0127303000; 0.0003368000; False; 0.0278234000; 0.3439217000;1.33;0.042727100000000004;0.0090003; 0.0071136000; 0.0001480000; False; 0.0184601000; 0.1613312000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.25;0.1836006;0.012325800000000001; 0.0123131000; 0.0010486000; False; 0.0286273000; 0.2430548000;1.21;0.0683896;0.0117037; 0.0115856000; 0.0002854000; False; 0.0261929000; 0.1537925000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.3;0.2214639;0.0126178; 0.0105628000; 0.0003446000; False; 0.0263226000; 0.2895391000;1.58;0.0748726;0.031959299999999996; 0.0405736000; 0.0003419000; False; 0.0757915000; 0.2126176000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.11;0.0549678;0.019498799999999997; 0.0169354000; 0.0003556000; False; 0.0453323000; 0.1327184000;0.85;0.0386379;0.0097295; 0.0075520000; 0.0002032000; False; 0.0204266000; 0.1057710000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.21;0.1575225;0.013227599999999999; 0.0137120000; 0.0003166000; False; 0.0302498000; 0.2170806000;1.49;0.050091000000000004;0.0104297; 0.0178080000; 0.0002508000; False; 0.0308108000; 0.1554391000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.1;0.048649;0.0056152; 0.0061686000; 0.0001302000; False; 0.0134218000; 0.0871211000;0.96;0.0373942;0.0091705; 0.0074683000; 0.0001694000; False; 0.0194698000; 0.1035793000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.17;0.09989899999999999;0.009750899999999998; 0.0093725000; 0.0002970000; False; 0.0221349000; 0.1661828000;0.89;0.0356674;0.0092922; 0.0077428000; 0.0001929000; False; 0.0197103000; 0.0929019000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.16;0.0995148;0.0062489; 0.0051803000; 0.0001473000; False; 0.0133865000; 0.1527247000;0.86;0.0373544;0.0104944; 0.0092169000; 0.0002427000; False; 0.0227958000; 0.1151773000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.11;0.0649536;0.006688800000000001; 0.0068136000; 0.0001503000; False; 0.0153679000; 0.1065655000;0.94;0.0436748;0.006907399999999999; 0.0056708000; 0.0001640000; False; 0.0146253000; 0.1546762000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.21;0.1291198;0.0106554; 0.0088475000; 0.0002078000; False; 0.0222676000; 0.1995882000;1.16;0.07121960000000001;0.0079438; 0.0060525000; 0.0001474000; False; 0.0163663000; 0.1602777000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.2;0.1257885;0.010488899999999999; 0.0121612000; 0.0002254000; False; 0.0256663000; 0.2098636000;1.09;0.036047300000000004;0.0119683; 0.0108042000; 0.0002812000; False; 0.0263144000; 0.1079861000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.22;0.1426253;0.011501699999999998; 0.0096669000; 0.0002391000; False; 0.0246372000; 0.2091970000;1.11;0.0309269;0.008942499999999999; 0.0058125000; 0.0002212000; False; 0.0166662000; 0.0816934000
