name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-construction;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;1.68; 1.40748; 0.261374; 0.0214; 0.0197;0.49; NOT EMPTY;3.54; 2.63568; 0.806964;0.064133365;0.045643510000000005; 6.48e-05; true;4.9; 2.57135; 0.790872;1.0927835099999998;0.279069; 0.0531238; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.73337; 0.50876;1.44; 0.5585; 0.0000; 0.0149; 0.0010;TO;MISSING;MISSING;MISSING;MISSING;3.21; 0.9780; 0.9121; 0.1147; 0.0015
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;1.23; 1.05144; 0.127946; 0.0462; 0.0462;0.43; NOT EMPTY;2.64; 2.06019; 0.427324;0.018546899;0.116228004; 6.9323e-05; true;2.93; 2.04605; 0.418376;0.429797864;0.00844826; 0.00422423; true;2.69; 2.07441; 0.429719;0.022881339999999997;0.13201173500000002; 0.00670165; true;TO; 2.04273; 0.423506;1.9; 0.6888; 0.0000; 0.0425; 0.0038;TO;MISSING;MISSING;MISSING;MISSING;2.33; 0.6627; 0.3282; 0.2181; 0.0035
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;ERR;ERR;ERR;ERR;ERR;0.42; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.01; 0.6721; 0.0000; 0.0254; 0.0032;TO;MISSING;MISSING;MISSING;MISSING;1.34; 0.3665; 0.1074; 0.0555; 0.0010
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.65; 0.622421; 0.0469207; 0.0046; 0.0043;0.26; NOT EMPTY;2.41; 2.14514; 0.271093;0.005188808;0.002378577; 4.7183e-05; true;2.6; 2.15905; 0.280118;0.13510251099999998;0.020030950000000002; 0.00800078; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 2.26771; 0.28467;2.0; 0.7258; 0.0000; 0.0069; 0.0035;TO;MISSING;MISSING;MISSING;MISSING;2.04; 0.6650; 0.1673; 0.0370; 0.0005
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.37; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.02; 0.6828; 0.0000; 0.0038; 0.0016;TO;MISSING;MISSING;MISSING;MISSING;2.42; 0.7110; 0.2474; 0.0220; 0.0110
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.31; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.15; 0.8953; 0.0000; 0.0015; 0.0019;TO;MISSING;MISSING;MISSING;MISSING;3.26; 0.8859; 1.0642; 0.0171; 0.0168
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.55; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.68; 1.2735; 0.0000; 0.0204; 0.0098;TO;MISSING;MISSING;MISSING;MISSING;5.5; 1.2299; 3.1219; 0.0328; 0.0104
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.43; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.97; 0.6870; 0.0000; 0.0509; 0.0015;TO;MISSING;MISSING;MISSING;MISSING;3.37; 0.9808; 1.0530; 0.0832; 0.0032
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;ERR;ERR;ERR;ERR;ERR;0.44; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.3; 0.8057; 0.0000; 0.0247; 0.0036;TO;MISSING;MISSING;MISSING;MISSING;2.84; 0.8181; 0.3693; 0.0410; 0.0012
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.46; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.16; 0.8731; 0.0000; 0.0005; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;3.03; 0.8618; 0.7743; 0.0003; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;1.42; 1.2669; 0.195283; 0.0012; 0.0002;0.48; NOT EMPTY;2.96; 2.39166; 0.566351;0.031304619;0.000303257; 3.4922e-05; true;2.45; 1.58346; 0.385564;0.423220147;0.001682954; 0.0189701; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.64952; 0.388664;2.14; 0.8381; 0.0000; 0.0001; 0.0000;12.37; 0.4971; 9.7797; 1.1356; 0.0201;2.69; 0.8327; 0.5761; 0.0003; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;1.25; 1.11809; 0.156457; 0.0090; 0.0058;0.42; NOT EMPTY;1.91; 1.45567; 0.329312;0.014597672;0.0660744; 0.012984; true;4.52; 2.15351; 0.514773;0.54200144;0.8989050000000001; 0.293089; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.60834; 0.513135;1.92; 0.7167; 0.0000; 0.0084; 0.0008;TO;MISSING;MISSING;MISSING;MISSING;2.35; 0.7212; 0.4194; 0.0448; 0.0006
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;1.03; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.8; 0.7702; 0.0000; 0.0076; 0.0009;TO;MISSING;MISSING;MISSING;MISSING;2.48; 0.7510; 0.6309; 0.0493; 0.0006
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.91; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.04; 0.8020; 0.0000; 0.1275; 0.0080;TO;MISSING;MISSING;MISSING;MISSING;2.84; 0.5567; 0.4036; 0.8289; 0.0020
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;ERR;ERR;ERR;ERR;ERR;0.26; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.2225; 0.0000; 0.0015; 0.0002;8.99; 0.2255; 0.4700; 7.3335; 0.0046;1.54; 0.2468; 0.1123; 0.0012; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.0852; 0.0000; 0.0011; 0.0002;13.27; 0.0861; 0.3604; 11.6853; 0.0003;0.95; 0.0486; 0.0509; 0.0008; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;ERR;ERR;ERR;ERR;ERR;0.15; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.1551; 0.0000; 0.0011; 0.0002;13.61; 0.1607; 0.4320; 11.9381; 0.0018;1.83; 0.1879; 0.1572; 0.0018; 0.0003
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;ERR;ERR;ERR;ERR;ERR;0.25; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.0893; 0.0000; 0.0007; 0.0002;1.18; 0.0597; 0.0212; 0.0459; 0.0005;1.51; 0.0944; 0.0349; 0.0017; 0.0004
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.16; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31; 0.0433; 0.0000; 0.0003; 0.0000;1.53; 0.0730; 0.0530; 0.0765; 0.0018;1.34; 0.0720; 0.0385; 0.0002; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;ERR;ERR;ERR;ERR;ERR;0.16; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0486; 0.0000; 0.0001; 0.0000;1.03; 0.0473; 0.0262; 0.0391; 0.0006;1.32; 0.0782; 0.0435; 0.0002; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.07; 0.069704; 0.00950776; 0.0004; 0.0001;0.22; NOT EMPTY;0.15; 0.122499; 0.0337414;0.0020916439999999997;0.00026184299999999994; 2.3455e-05; true;0.23; 0.128196; 0.0335081;0.025462562;0.03601887; 0.0102611; true;0.11; 0.0836053; 0.0231849;0.000838608;0.000684897; 0.0012486; true;TO; 0.0853843; 0.0232312;0.93; 0.0339; 0.0000; 0.0004; 0.0001;1.45; 0.0575; 0.0190; 0.1410; 0.0005;1.27; 0.0555; 0.0209; 0.0009; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.12; 0.110141; 0.0143333; 0.0002; 0.0000;0.15; NOT EMPTY;0.3; 0.25665; 0.0524195;0.003188674;0.00074309; 1.7019e-05; true;1.94; 0.389929; 0.076771;0.062802051;0.8777817000000001; 0.423268; true;0.31; 0.255957; 0.051263;0.002226588;0.001224296; 0.00100872; true;TO; 0.389826; 0.0776715;0.94; 0.0910; 0.0000; 0.0002; 0.0000;21.84; 0.1510; 0.3920; 20.3484; 0.0001;1.35; 0.1487; 0.0715; 0.0005; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21; 0.0661; 0.0000; 0.0003; 0.0001;1.42; 0.0648; 0.0397; 0.1792; 0.0003;1.33; 0.0692; 0.0278; 0.0005; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.15; 0.138463; 0.0169244; 0.0003; 0.0001;0.24; NOT EMPTY;0.28; 0.241188; 0.0518116;0.0031020889999999997;1.3601e-05; 1.995e-05; true;0.35; 0.23628; 0.050739;0.03312113;0.027890113; 0.00457509; true;0.3; 0.23819; 0.0515838;0.0018304800000000002;0.0007908759999999999; 0.00204172; true;TO; 0.238076; 0.0516056;1.2; 0.0953; 0.0000; 0.0003; 0.0001;1.19; 0.0926; 0.0230; 0.0100; 0.0005;1.25; 0.0977; 0.0259; 0.0005; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.08; 0.0679816; 0.00840434; 0.0004; 0.0002;0.2; NOT EMPTY;0.14; 0.115303; 0.0310012;0.0019780630000000004;0.000464712; 3.293e-05; true;0.21; 0.114608; 0.03087;0.023836381;0.025325359999999998; 0.0110558; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.115509; 0.0309201;1.04; 0.0451; 0.0000; 0.0001; 0.0001;1.09; 0.0460; 0.0202; 0.0074; 0.0006;1.06; 0.0454; 0.0190; 0.0004; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.17; 0.151659; 0.0222939; 0.0005; 0.0001;0.2; NOT EMPTY;0.33; 0.256586; 0.0701577;0.005472403;1.7259999999999997e-05; 1.8892e-05; true;0.42; 0.255798; 0.069173;0.0736411;0.009002483; 0.0122188; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.258725; 0.0705028;1.07; 0.1034; 0.0000; 0.0002; 0.0001;1.23; 0.1057; 0.0720; 0.0637; 0.0021;1.12; 0.1035; 0.0487; 0.0004; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02; 0.0649; 0.0000; 0.0002; 0.0001;1.08; 0.0644; 0.0351; 0.0336; 0.0011;1.07; 0.0638; 0.0391; 0.0004; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.11; 0.1305; 0.0000; 0.0007; 0.0001;1.27; 0.1323; 0.1205; 0.0708; 0.0019;1.18; 0.1288; 0.0763; 0.0010; 0.0003
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.0594; 0.0000; 0.0006; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.1404; 0.0000; 0.0003; 0.0001;1.77; 0.1427; 0.5504; 0.0454; 0.0137;1.21; 0.0833; 0.1615; 0.0004; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.14; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21; 0.1625; 0.0000; 0.0000; 0.0000;2.33; 0.1577; 0.9827; 0.1343; 0.0388;1.38; 0.1586; 0.1598; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.22; 0.0880; 0.0000; 0.0000; 0.0000;10.95; 0.0855; 0.5389; 9.3043; 0.0006;1.3; 0.0816; 0.1500; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13; 0.0830; 0.0000; 0.0000; 0.0000;6.38; 0.0504; 0.3176; 5.1309; 0.0006;1.36; 0.0882; 0.1904; 0.0001; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.34; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.76; 0.6552; 0.0000; 0.0000; 0.0000;14.93; 0.6333; 11.9847; 1.2119; 0.1336;2.49; 0.3521; 1.3985; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.4; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.79; 0.7136; 0.0000; 0.0032; 0.0006;19.32; 0.4069; 11.9740; 6.2708; 0.0714;3.19; 0.4601; 1.7825; 0.0286; 0.0068
