name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-construction;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.02; 0.0185032; 0.00385477; 0.0008; 0.0001;0.11; NOT EMPTY;0.07; 0.0570087; 0.0175797;0.001052713; 5.0786e-05; false;0.15; 0.0872816; 0.0261494;0.028066300000000002; 0.013069; false;0.13; 0.0889031; 0.0264782;0.001798874; 0.00697546; false;TO; 0.0893831; 0.0267438;0.97; 0.0453; 0.0000; 0.0002;9.55; 0.0275; 0.0205; 8.8105;1.1; 0.0472; 0.0367; 0.0005
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.04; 0.0307525; 0.00629396; 0.0016; 0.0001;0.19; NOT EMPTY;0.1; 0.0798416; 0.0243066;0.001545752; 5.9318e-05; false;0.13; 0.0772107; 0.0240795;0.02482446; 0.0104985; false;0.11; 0.0776938; 0.0242726;0.0015780240000000001; 0.00694779; false;TO; 0.0781826; 0.0244235;0.95; 0.0384; 0.0000; 0.0002;3.33; 0.0400; 0.0334; 2.3469;1.05; 0.0396; 0.0302; 0.0002
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.04; 0.03629; 0.00747326; 0.0017; 0.0002;0.18; NOT EMPTY;0.11; 0.0910499; 0.0272754;0.001745404; 7.8378e-05; false;0.15; 0.0898172; 0.0267568;0.02856244; 0.0128693; false;0.13; 0.0885992; 0.026523;0.001810001; 0.00697898; false;TO; 0.0896028; 0.0268188;0.99; 0.0463; 0.0000; 0.0002;15.57; 0.0464; 0.0382; 14.6187;0.74; 0.0260; 0.0184; 0.0003
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;0.73; 0.531962; 0.143658; 0.0429; 0.0188;0.96; NOT EMPTY;3.43; 2.6361; 0.649309;0.047233; 0.0598313; true;5.95; 2.57897; 0.645731;0.928766; 1.71312; true;ERR;ERR;ERR;ERR;ERR;ERR;TO; 2.61153; 0.665251;2.12; 1.1519; 0.0000; 0.0304;TO;MISSING;MISSING;MISSING;2.89; 1.1561; 0.8210; 0.0080
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.74; 0.579142; 0.148653; 0.0152; 0.0077;0.68; NOT EMPTY;1.93; 1.5034; 0.388282;0.02611234; 0.00108387; false;2.63; 1.50481; 0.379587;0.505895; 0.210912; false;2.01; 1.50952; 0.388623;0.033319949999999994; 0.0460894; false;TO; 1.49581; 0.377246;1.59; 0.6447; 0.0000; 0.0084;TO;MISSING;MISSING;MISSING;2.02; 0.6388; 0.4400; 0.0108
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.75; 0.590329; 0.14616; 0.0151; 0.0078;0.7; NOT EMPTY;1.95; 1.53293; 0.383264;0.02628974; 0.00113873; false;2.69; 1.53286; 0.387897;0.5103047; 0.225184; false;1.81; 1.48642; 0.252491;0.02192514; 0.0322621; false;TO; 1.53922; 0.391429;1.42; 0.6424; 0.0000; 0.0055;TO;MISSING;MISSING;MISSING;2.59; 0.7712; 0.5763; 0.0122
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.77; 0.563658; 0.166553; 0.0213; 0.0100;0.82; NOT EMPTY;1.52; 1.23031; 0.275815;0.0197741; 0.00117391; false;2.9; 1.6029; 0.42062;0.5532442; 0.268149; false;1.39; 1.019; 0.270729;0.02365546; 0.0441089; false;TO; 1.37975; 0.293213;1.9; 0.7271; 0.0000; 0.0099;TO;MISSING;MISSING;MISSING;2.36; 0.7127; 0.5209; 0.0120
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.49; 1.08561; 0.274171; 0.0817; 0.0385;1.04; NOT EMPTY;2.3; 1.76372; 0.439504;0.034590499999999996; 0.0386426; true;6.37; 2.70799; 0.689203;0.9762390000000001; 1.91638; true;ERR;ERR;ERR;ERR;ERR;ERR;TO; 1.71689; 0.566775;2.23; 1.2001; 0.0000; 0.0356;TO;MISSING;MISSING;MISSING;2.75; 1.1175; 0.6211; 0.0081
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.78; 0.60843; 0.151363; 0.0157; 0.0083;0.74; NOT EMPTY;1.62; 1.17151; 0.404749;0.028923619999999997; 0.00121799; false;2.17; 1.38533; 0.262902;0.3394597; 0.164907; false;2.08; 1.55685; 0.400894;0.03505444; 0.0530269; false;TO; 1.04853; 0.299886;1.68; 0.6737; 0.0000; 0.0087;TO;MISSING;MISSING;MISSING;2.65; 0.8159; 0.5028; 0.0108
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.8; 0.61489; 0.166886; 0.0185; 0.0091;0.86; NOT EMPTY;2.09; 1.62661; 0.424901;0.03033598; 0.00200363; false;2.92; 1.62462; 0.406695;0.5612355; 0.273573; false;2.19; 1.63075; 0.431308;0.03829115; 0.0658204; false;TO; 1.62676; 0.419888;1.89; 0.7235; 0.0000; 0.0098;TO;MISSING;MISSING;MISSING;2.52; 0.7324; 0.5324; 0.0122
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.83; 0.636151; 0.167964; 0.0196; 0.0102;0.86; NOT EMPTY;1.32; 1.03012; 0.266923;0.01823358; 0.000948524; false;2.84; 1.56327; 0.409881;0.5496316; 0.259241; false;1.39; 1.03114; 0.268739;0.02315832; 0.0374234; false;TO; 1.07847; 0.278363;1.79; 0.7137; 0.0000; 0.0088;TO;MISSING;MISSING;MISSING;1.78; 0.4047; 0.2952; 0.0059
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.43; 0.326458; 0.097209; 0.0111; 0.0054;0.6; NOT EMPTY;1.42; 1.13611; 0.259989;0.01788669; 0.00125857; false;2.81; 1.58221; 0.409703;0.5439175; 0.232359; false;2.0; 1.4531; 0.402432;0.034830509999999995; 0.0546705; false;TO; 1.58145; 0.407867;1.77; 0.7040; 0.0000; 0.0091;TO;MISSING;MISSING;MISSING;2.56; 0.7472; 0.5456; 0.0123
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.83; 0.651767; 0.178165; 0.0188; 0.0094;0.84; NOT EMPTY;2.11; 1.62436; 0.439885;0.032813339999999996; 0.001767; false;2.97; 1.63111; 0.444695;0.5793551; 0.269946; false;2.24; 1.66089; 0.431332;0.037399720000000004; 0.0619857; false;TO; 1.6762; 0.44106;1.84; 0.7209; 0.0000; 0.0091;TO;MISSING;MISSING;MISSING;1.64; 0.4377; 0.3293; 0.0064
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.53; 0.349282; 0.162847; 0.0179; 0.0090;0.56; NOT EMPTY;1.48; 1.18602; 0.272205;0.01896021; 0.0010081; false;2.84; 1.57716; 0.409509;0.5596535; 0.249506; false;1.41; 1.04831; 0.275235;0.023983340000000002; 0.0386996; false;TO; 1.29271; 0.426682;1.33; 0.4272; 0.0000; 0.0093;TO;MISSING;MISSING;MISSING;1.93; 0.5193; 0.5159; 0.0113
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.83; 0.644196; 0.166557; 0.0167; 0.0087;0.79; NOT EMPTY;2.11; 1.64137; 0.418285;0.031019059999999998; 0.00179821; false;2.9; 1.62376; 0.417882;0.5606956000000001; 0.256354; false;2.25; 1.66736; 0.43382;0.03735675; 0.0607279; false;TO; 1.65707; 0.430664;1.8; 0.7339; 0.0000; 0.0089;TO;MISSING;MISSING;MISSING;1.82; 0.4383; 0.3168; 0.0059
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.85; 0.653807; 0.174355; 0.0186; 0.0095;0.89; NOT EMPTY;2.18; 1.69899; 0.44037;0.03338496; 0.0017103; false;2.98; 1.66681; 0.434835;0.5809978; 0.274383; false;2.3; 1.69796; 0.451025;0.04022798; 0.0673258; false;TO; 1.68689; 0.432791;1.95; 0.7502; 0.0000; 0.0095;TO;MISSING;MISSING;MISSING;2.1; 0.7129; 0.2862; 0.0056
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.81; 0.627786; 0.164044; 0.0174; 0.0095;0.5; NOT EMPTY;2.06; 1.61069; 0.414589;0.030495139999999997; 0.00195387; false;1.91; 1.05262; 0.281495;0.3572249; 0.176006; false;1.41; 1.04532; 0.276774;0.023660760000000003; 0.0344128; false;TO; 1.62094; 0.297227;1.75; 0.7179; 0.0000; 0.0089;TO;MISSING;MISSING;MISSING;1.66; 0.4081; 0.2945; 0.0060
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.44; 0.329953; 0.0975625; 0.0101; 0.0049;0.5; NOT EMPTY;2.09; 1.63268; 0.415622;0.03095839; 0.0018744; false;2.9; 1.61793; 0.426169;0.5557677; 0.255936; false;2.2; 1.63965; 0.424701;0.03684069; 0.0590649; false;TO; 1.65067; 0.420952;1.75; 0.7082; 0.0000; 0.0088;TO;MISSING;MISSING;MISSING;1.63; 0.4427; 0.3181; 0.0060
