name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.07; 0.0533277; 0.0228106;6.025e-06;4.544e-06; 7.185e-06; true;0.08; 0.0690945; 0.0191071;5.451e-06;3.417e-06; 4.552e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.0427695; 0.022328;8.022e-06;1.4979e-05; 7.676e-06; true;0.08; 0.0697728; 0.0195835;5.109999999999999e-06;2.7940000000000003e-06; 5.426e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.0522787; 0.0190985;5.8870000000000006e-06;4.574e-06; 5.895e-06; true;0.09; 0.0733062; 0.0289328;6.694e-06;4.411e-06; 5.508e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.01; 0.00918774; 0.00874986;8.289e-06;6.1039999999999995e-06; 6.548e-06; true;0.03; 0.0238369; 0.01398;6.203e-06;2.759e-06; 4.333e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.29; 0.215488; 0.102708;5.473e-06;2.779e-06; 4.456e-06; true;0.34; 0.268968; 0.0991122;7.725e-06;4.62e-06; 8.361e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.27; 0.220577; 0.068507;2.4615e-05;8.454e-06; 8.509e-06; true;0.31; 0.275209; 0.0673289;2.3607999999999998e-05;9.630000000000001e-06; 6.52e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.54; 0.419012; 0.155544;1.1239e-05;3.504e-06; 6.688e-06; true;0.64; 0.522754; 0.14475;1.3678e-05;3.521e-06; 6.774e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.25; 0.211115; 0.0646329;1.2954e-05;5.914e-06; 1.2619e-05; true;0.33; 0.298684; 0.062753;1.0264e-05;4.009e-06; 5.887e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.0440951; 0.0214837;6.357999999999999e-06;5.664000000000001e-06; 8.57e-06; true;0.07; 0.0526348; 0.0270759;8.221000000000001e-06;3.768e-06; 6.495e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.05; 0.0454541; 0.0175394;9.383999999999999e-06;5.149e-06; 9.16e-06; true;0.05; 0.0427134; 0.0154184;8.740000000000001e-06;5.335000000000001e-06; 7.168e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.0355464; 0.0109535;6.49e-06;2.809e-06; 6.654e-06; true;0.04; 0.0402378; 0.0102023;5.454e-06;2.953e-06; 6.431e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.07; 0.0523295; 0.0263442;5.611000000000001e-06;4.563e-06; 8.089e-06; true;0.06; 0.0503287; 0.0226277;4.8100000000000005e-06;2.705e-06; 5.618e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.0491751; 0.0161393;4.391000000000001e-06;3.13e-06; 6.417e-06; true;0.07; 0.0639319; 0.0168065;2.988e-06;2.322e-06; 3.584e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.0246755; 0.00962648;4.797000000000001e-06;3.2e-06; 4.963e-06; true;0.03; 0.0329907; 0.00969373;4.848e-06;3.893e-06; 5.519e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.0236497; 0.00972216;4.5259999999999995e-06;2.588e-06; 6.081e-06; true;0.03; 0.0304824; 0.00961197;3.853e-06;2.645e-06; 4.519e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.02059; 0.0232165;1.7447e-05;5.906e-06; 5.991e-06; true;0.03; 0.0272695; 0.013814;1.0744e-05;3.8090000000000003e-06; 4.559e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.026727; 0.0140717;7.757e-06;5.21e-06; 6.153e-06; true;0.02; 0.0212984; 0.00968317;3.277e-06;1.868e-06; 2.927e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.09; 0.0718531; 0.0248553;0.000806626;0.00019162700000000001; 0.000102143; false;0.11; 0.0796601; 0.0310349;0.0017068449999999998;0.00030199000000000003; 0.00016373; false
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.1; 0.0680411; 0.0407181;0.00280612;0.000747011; 6.735e-06; true;0.12; 0.0887258; 0.0316908;0.0014162250000000001;0.000467475; 9.257e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.01; 0.011498; 0.00755666;0.000164288;5.7278e-05; 7.507e-06; true;0.02; 0.0169564; 0.00811999;0.00015860899999999999;4.0442e-05; 4.731e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.0348181; 0.0123806;4.5067e-05;1.625e-05; 5.13e-06; true;0.05; 0.0442765; 0.0123447;4.3672e-05;1.7127e-05; 4.972e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.0454693; 0.0266501;6.5128e-05;1.708e-05; 5.948e-06; true;0.07; 0.0556642; 0.0248294;9.760100000000002e-05;1.899e-05; 4.756e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.0480081; 0.0226345;0.000460819;0.000151097; 5.807e-06; true;0.07; 0.0615864; 0.0190502;0.000472925;0.000154525; 7.877e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.07; 0.0501446; 0.0284182;0.000248222;5.0715e-05; 5.798e-06; true;0.12; 0.0727588; 0.0480584;0.00047902299999999997;8.004199999999999e-05; 5.903e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.02; 0.0128906; 0.00867026;5.5194e-05;1.2283e-05; 5.328e-06; true;0.02; 0.0186676; 0.00806091;4.5849999999999996e-05;1.2738999999999998e-05; 5.997e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.0220354; 0.0112523;0.000120576;4.0478999999999996e-05; 6.334e-06; true;0.02; 0.016633; 0.00680541;6.8117e-05;2.6969999999999998e-05; 5.652e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.0284966; 0.0127035;0.0004054;0.000134722; 5.103e-06; true;0.07; 0.0678174; 0.0125731;0.000417372;0.00014160599999999999; 5.475e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.23; 0.206118; 0.0498733;8.2812e-05;1.9730999999999998e-05; 5.313e-06; true;0.28; 0.271265; 0.0544684;8.5104e-05;1.6405e-05; 5.457e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.0371492; 0.0145186;9.1087e-05;1.9597999999999998e-05; 5.64e-06; true;0.05; 0.0394499; 0.0142019;7.9848e-05;3.8249999999999995e-05; 5.983e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.0197205; 0.0120697;1.2534e-05;5.556e-06; 5.988e-06; true;0.02; 0.0169871; 0.00775899;8.764e-06;4.369e-06; 6.719e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.0163133; 0.00996691;3.3167e-05;2.2859e-05; 7.456e-06; true;0.05; 0.0430375; 0.0166329;5.8277e-05;3.6903e-05; 8.706e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.01; 0.0124713; 0.00794144;8.3211e-05;2.4925e-05; 4.945e-06; true;0.03; 0.0315576; 0.0103318;8.5266e-05;2.5327000000000003e-05; 5.578e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.28; 0.205401; 0.0990183;0.000861374;0.00018341699999999998; 7.689e-06; true;0.37; 0.284536; 0.109665;0.0008400959999999999;0.000214509; 4.204e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.0279424; 0.0134612;1.1348e-05;5.983e-06; 5.578e-06; true;0.08; 0.0687406; 0.0230151;1.0889999999999999e-05;4.9100000000000004e-06; 5.463e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.25; 0.219292; 0.0627244;0.00017902600000000002;5.9674999999999994e-05; 6.336e-06; true;0.35; 0.286853; 0.0905982;0.000321706;5.9914e-05; 5.333e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.0212551; 0.00908416;0.00011042200000000001;3.1208000000000003e-05; 3.9259e-05; true;0.05; 0.0462935; 0.0142561;0.00021599500000000002;7.809e-05; 5.9664e-05; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.0187597; 0.00810774;5.2822000000000003e-05;1.9537000000000003e-05; 5.234e-06; true;0.04; 0.0421212; 0.00879989;5.2956999999999995e-05;1.8877e-05; 5.832e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.08; 0.0681561; 0.0237273;0.000249294;0.000113684; 7.102e-06; true;0.08; 0.0706617; 0.0200883;0.00022558599999999998;7.9051e-05; 6.412e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.020791; 0.0131674;1.9056999999999997e-05;7.976000000000001e-06; 9.412e-06; true;0.05; 0.0469944; 0.0151467;1.6215000000000003e-05;2.7642e-05; 5.102e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.0107828; 0.00828201;1.7177000000000002e-05;1.0558e-05; 5.959e-06; true;0.02; 0.0153901; 0.00943403;1.6342e-05;6.705e-06; 5.385e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.03; 0.0185744; 0.0164477;3.0745000000000005e-05;2.1657e-05; 5.947e-06; true;0.05; 0.0434731; 0.0113151;1.7466e-05;1.7187e-05; 7.07e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.0282828; 0.0149204;1.8301000000000003e-05;7.096999999999999e-06; 6.92e-06; true;0.05; 0.0361471; 0.0141392;1.6583e-05;7.973e-06; 4.522e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.03; 0.0233223; 0.015253;3.0428000000000004e-05;1.0374000000000001e-05; 3.3557e-05; true;0.04; 0.0338472; 0.0123126;1.7939000000000002e-05;6.965e-06; 6.255e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.13; 0.105976; 0.04467;0.0016347760000000001;0.000466509; 8e-06; true;0.18; 0.146555; 0.0424005;0.0018001319999999999;0.00046192; 7.181e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.21; 0.161058; 0.0593445;0.001408315;0.0003467; 6.233e-06; true;0.29; 0.239621; 0.0631996;0.0014311279999999998;0.000384671; 7.865e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.1; 0.0747632; 0.0358963;0.002291248;0.000889741; 1.1901e-05; true;0.14; 0.121942; 0.0291576;0.001955534;0.00059641; 7.455e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.270464; 0.144633;0.0015653479999999998;0.000565766; 5.489e-06; true;0.42; 0.309955; 0.126916;0.001302597;0.00044737; 6.818e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.0513233; 0.0220473;0.00011700799999999999;2.5021000000000003e-05; 5.191e-06; true;0.09; 0.0751559; 0.0240054;0.00012205;2.6434999999999997e-05; 6.482e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.11; 0.0874679; 0.0338305;3.0458000000000002e-05;3.703e-06; 7.16e-06; true;0.13; 0.116156; 0.0247167;2.5215e-05;3.26e-06; 6.742e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.08; 0.066168; 0.02085;2.3957e-05;2.9219999999999997e-06; 6.8e-06; true;0.08; 0.0669935; 0.0185714;2.4783000000000003e-05;2.93e-06; 6.817e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.08; 0.0704993; 0.0232027;2.5319000000000003e-05;3.649e-06; 5.47e-06; true;0.13; 0.112537; 0.0225537;2.4012e-05;4.421999999999999e-06; 8.342e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.288152; 0.120013;0.00092733;0.000293037; 7.77e-06; true;0.4; 0.317328; 0.110416;0.0009338969999999999;0.000301869; 3.711e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.07; 0.0525587; 0.0222676;3.8084e-05;5.053e-06; 5.467e-06; true;0.09; 0.0808214; 0.0215432;4.1522e-05;5.93e-06; 8.087e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.08; 0.0584712; 0.0270929;0.000494856;0.000130858; 8.792e-06; true;0.1; 0.0821588; 0.0241512;0.000493287;0.00011657699999999999; 8.311e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.11; 0.0764092; 0.0411287;0.00038238700000000004;7.3153e-05; 6.742e-06; true;0.13; 0.107999; 0.0312145;0.000392949;7.7871e-05; 5.69e-06; true
