name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.13; 0.0409699; 0.0594359;0.0046765830000000015;0.008092341; 0.0014565; false;0.14; 0.0460396; 0.0719512;0.004507909;0.007511079; 0.00143382; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.14; 0.0290725; 0.0800214;0.005130459;0.006662963999999999; 0.00132185; false;0.16; 0.0378849; 0.0897467;0.005264884;0.00845827; 0.000698963; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.16; 0.0393264; 0.0956185;0.005743373;0.011585831999999999; 0.00171074; false;0.18; 0.0368017; 0.0917932;0.007483300999999998;0.011922325999999999; 0.000784877; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.0; 0.00107985; 0.00469412; 3.5244e-05; 2.5059e-05; 2.0186e-05; false;0.0; 0.000762703; 0.00474132; 3.5415e-05; 3.6567e-05; 2.3213e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.19; 0.0396297; 0.124961;0.006543283000000001;0.014921828000000002; 0.00241317; false;0.19; 0.0399582; 0.104507;0.007446256999999999;0.016411656; 0.00236718; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.23; 0.0523849; 0.132098;0.007565533000000001;0.017215808000000003; 0.00244719; false;0.23; 0.0662003; 0.117859;0.0076734659999999994;0.018209408; 0.00241802; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.27; 0.0472623; 0.141519;0.008553835000000003;0.023904348; 0.00306494; false;0.27; 0.0491605; 0.142844;0.008897223;0.026303248; 0.00281947; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.3; 0.0707801; 0.162503;0.010088599;0.034227911; 0.00356555; false;0.3; 0.0647293; 0.157629;0.009947457;0.030696617; 0.00297661; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.32; 0.0666088; 0.15284;0.011222837;0.039382814999999995; 0.00382454; false;0.33; 0.0686336; 0.164961;0.011348408;0.037715674; 0.00299809; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.37; 0.0604437; 0.195639;0.014804572000000002;0.047896625; 0.00437459; false;0.36; 0.0617859; 0.180748;0.014197682;0.04389460099999999; 0.0037771; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.43; 0.0808238; 0.203916;0.016920354;0.060775815999999996; 0.00395344; false;0.41; 0.0666229; 0.20509;0.015813898;0.053126155; 0.00511037; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.43; 0.0740978; 0.210265;0.018488367;0.062734008; 0.00459347; false;0.46; 0.094286; 0.212936;0.018976631;0.062971413; 0.00467895; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.48; 0.0800508; 0.234351;0.020004767999999996;0.068558132; 0.00583265; false;0.48; 0.0761167; 0.232126;0.021636155;0.071391144; 0.00485836; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.53; 0.100138; 0.258114;0.021038113999999997;0.076112662; 0.00581577; false;0.59; 0.109308; 0.281693;0.027360149;0.084492005; 0.00534447; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.0; 0.00192902; 0.00536081;0.00010611600000000001;6.0231e-05; 2.6072e-05; false;0.01; 0.0024221; 0.00845749;0.000197876;8.5048e-05; 3.9209e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.57; 0.0845508; 0.278573;0.024524888;0.08982617899999999; 0.00590129; false;0.57; 0.0937004; 0.259037;0.028559026;0.09260498399999999; 0.0065705; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.66; 0.0994356; 0.32666;0.026563462;0.10898198700000002; 0.0068115; false;0.66; 0.108148; 0.283148;0.02818659299999999;0.11319608099999999; 0.00588423; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;0.7; 0.0951477; 0.320917;0.028882929999999994;0.11634235; 0.00790902; false;0.71; 0.111563; 0.322373;0.029188068999999997;0.11843241999999998; 0.00736743; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.82; 0.120993; 0.356743;0.031396195;0.13531843699999999; 0.00822269; false;0.84; 0.13702; 0.397811;0.035053372;0.133138666; 0.00870766; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.82; 0.122456; 0.377514;0.03342725;0.137418213; 0.00789726; false;0.89; 0.120812; 0.432699;0.032839439;0.140199078; 0.00743329; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;0.96; 0.134709; 0.4354;0.039743776;0.169773563; 0.00913838; false;0.96; 0.138445; 0.458999;0.03677216700000001;0.15446022299999998; 0.00863396; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;0.98; 0.121569; 0.437561;0.042372884;0.15755126799999997; 0.00913735; false;1.05; 0.16219; 0.498858;0.038797785999999994;0.16321944299999996; 0.00831939; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;1.12; 0.185107; 0.495853;0.043341897000000004;0.19803799300000002; 0.00976511; false;1.16; 0.146428; 0.556303;0.045757147999999984;0.193801325; 0.00959675; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;1.16; 0.158058; 0.512188;0.04457285799999999;0.18069112400000004; 0.0102841; false;1.24; 0.148853; 0.661883;0.04701787899999999;0.192301901; 0.0101988; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;1.23; 0.1535; 0.569808;0.05061854499999999;0.224805951; 0.01249; false;1.37; 0.17019; 0.65954;0.052559074999999976;0.222294054; 0.0117582; false
