name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;0.0; 0.00056861; 0.00162738; 6.0628e-05; 6.5401e-05; false;0.0; 0.000575155; 0.00168218; 6.0686e-05; 4.5346e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;0.07; 0.075441; 0.00341618; 0.000209011; 0.000132361; false;0.04; 0.0439211; 0.00344451; 0.000221301; 0.000124127; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.0; 0.00252375; 0.00100465; 9.528e-05; 6.2445e-05; false;0.0; 0.00238366; 0.000998644; 9.7713e-05; 6.289e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.02; 0.0179177; 0.000654073; 5.0513e-05; 4.765e-05; false;0.01; 0.0139439; 0.000678027; 3.2026e-05; 4.7931e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.0; 0.000933373; 0.000602351; 7.6814e-05; 2.0919e-05; false;0.0; 0.000998087; 0.000599572; 5.7576e-05; 4.1298e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.0; 0.000446934; 0.000608801; 6.0721e-05; 1.8585e-05; false;0.0; 0.000834631; 0.00120741; 0.000123388; 3.4079e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.02; 0.0192726; 0.00194611; 0.000312856; 3.6158e-05; false;0.02; 0.0160047; 0.00188957; 0.000330505; 2.9876e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.07; 0.0585715; 0.00699203; 0.000271424; 0.000210193; false;0.04; 0.0430678; 0.00339581; 0.000174072; 0.000118807; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;0.01; 0.0149559; 0.00126538; 8.1461e-05; 3.314e-05; false;0.0; 0.00800381; 0.000602879; 6.7355e-05; 2.251e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;0.03; 0.0264725; 0.00745719; 0.000503137; 7.2038e-05; false;0.03; 0.0251096; 0.00723746; 0.000331371; 4.4005e-05; false
