name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;0.0; 5.9152e-05;0.000323781;0.000195664; 3.7119e-05; false;0.0; 5.6807e-05;0.000313415;0.000194796; 3.6465e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;0.0; 5.557e-05;0.00032806;0.000189007; 3.5855e-05; false;0.0; 7.149e-05;0.000547592;0.000327942; 5.478e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;0.0; 0.000119833;0.003111794;0.000698752; 0.00018379; false;0.0; 7.3991e-05;0.002097619;0.000475272; 0.000114605; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;0.01; 0.000216374;0.005612089000000001;0.001109844; 0.000344673; false;0.01; 0.00012001;0.004725239000000001;0.000999905; 0.000326033; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;0.02; 0.000233291;0.008628217;0.0016349950000000002; 0.000462321; false;0.01; 0.000162276;0.005092684;0.000943052; 0.000261463; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;0.0; 5.7449e-05;0.000409146;0.00025888699999999996; 3.6607e-05; false;0.0; 4.9643e-05;0.000330792;0.000208707; 3.5211e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;0.0; 7.7483e-05;0.0022764100000000004;0.000390895; 0.000105984; false;0.0; 0.000122395;0.003139866;0.0006316480000000001; 0.000160803; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;0.01; 0.00012278;0.0050579449999999995;0.001357782; 0.000392067; false;0.01; 0.000137053;0.004928724000000001;0.001506777; 0.000403854; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;0.01; 0.000139536;0.004905108;0.001493329; 0.000405619; false;0.02; 0.000235957;0.008933858;0.001964912; 0.000432643; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;0.0; 6.0028e-05;0.000329222;0.000209998; 3.668e-05; false;0.0; 6.9915e-05;0.000345625;0.00027822799999999994; 3.8128e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;0.64; 0.00319214;0.19666549500000002;0.060020652; 0.0016258; false;0.65; 0.00535476;0.212901495;0.061466600999999996; 0.0011015; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;0.48; 0.00364038;0.140817346;0.052418542; 0.00268246; false;0.45; 0.00167457;0.13606974500000002;0.051870793; 0.00298438; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;0.0; 8.5566e-05;0.001765332;0.00035561899999999994; 0.000123503; false;0.0; 0.000145353;0.002522369;0.000817289; 0.000186769; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;2.05; 0.015543;0.630115814;0.199277035; 0.0226392; false;2.07; 0.0161597;0.617300532;0.184822222; 0.0269446; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;0.02; 0.000250706;0.008796874;0.0016647239999999998; 0.000545464; false;0.01; 0.000116387;0.004675637999999999;0.001134872; 0.000269951; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.01; 0.000125597;0.004861093;0.001322668; 0.000375165; false;0.01; 0.000125642;0.006724766;0.001446841; 0.000425492; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 7.7538e-05;0.0005779299999999999;0.000292387; 5.4287e-05; false;0.0; 5.3208e-05;0.00028237900000000003;0.00017301300000000002; 3.7286e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.05; 0.000376073;0.018557267000000002;0.006274727; 0.000470133; false;0.03; 0.000188619;0.010584933;0.004651135; 0.000556113; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 5.7441e-05;0.000319157;0.000187613; 3.5118e-05; false;0.0; 5.0504e-05;0.00027449500000000003;0.000247182; 4.5031e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 5.7297e-05;0.000345317;0.00018320100000000002; 3.5019e-05; false;0.0; 7.9988e-05;0.000297949;0.000208615; 3.8159e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 0.000102915;0.000535099;0.000301151; 5.4498e-05; false;0.0; 6.2662e-05;0.000403309;0.000176733; 3.5914e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.6; 0.00271438;0.166458481;0.059031005; 0.00669197; false;0.59; 0.0025157;0.16521671599999999;0.055676829; 0.00618073; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.04; 0.000252808;0.013283374;0.005956596; 0.00138529; false;0.03; 0.000225649;0.01318252;0.005505374; 0.00138209; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 8.5219e-05;0.000583929;0.000354962; 5.5176e-05; false;0.0; 7.0862e-05;0.0006199549999999999;0.000347567; 6.4217e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.05; 0.000324646;0.017279618;0.0066584650000000006; 0.00125313; false;0.06; 0.000529598;0.022635612;0.007070264; 0.00111591; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000192468;0.004834395;0.0020581139999999998; 0.000201445; false;0.0; 0.000113688;0.0026314900000000002;0.001333048; 0.000146509; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.000109291;0.0005179780000000001;0.000354854; 8.0941e-05; false;0.0; 7.5198e-05;0.0005539060000000001;0.000330573; 5.4042e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.34; 0.0015528;0.097047895;0.031023407; 0.00612793; false;0.35; 0.00267986;0.101046457;0.032205647000000004; 0.00645697; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 5.6794e-05;0.000306772;0.000182475; 3.8362e-05; false;0.0; 4.93e-05;0.00043335;0.00031067; 3.6961e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 7.9899e-05;0.000563608;0.00034949600000000003; 5.5443e-05; false;0.0; 5.3184e-05;0.00031245800000000005;0.000184416; 3.5866e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.34; 0.00182171;0.086257611;0.036097783; 0.00605185; false;0.35; 0.00220167;0.09258002500000001;0.03928380100000001; 0.00690724; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.02; 0.000211508;0.007991154;0.00547366; 0.00100231; false;0.03; 0.000223303;0.007925267;0.005610838; 0.000929133; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.01; 0.000125337;0.005540995;0.001774832; 0.000306181; false;0.03; 0.000179861;0.008555773;0.002821011; 0.000663053; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.03; 0.000137707;0.00788112;0.0056403059999999994; 0.00131496; false;0.04; 0.000310853;0.010665683;0.009173853; 0.00142861; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.04; 0.000190467;0.009789625;0.008549502; 0.0012052; false;0.03; 0.000167873;0.008929894;0.007027897; 0.00117784; false
