name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.01; 0.0133431; 0.00170268; 0.000113116; 4.8177e-05; false;0.01; 0.0119553; 0.00180748; 0.000129911; 4.7229e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.05; 0.0493798; 0.00424319; 0.00028092; 0.000103347; false;0.03; 0.030556; 0.00358725; 0.000272605; 0.000103254; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.05; 0.0419649; 0.00745176; 0.000398048; 0.000177462; false;0.03; 0.0301094; 0.00387747; 0.000415003; 0.000103453; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.03; 0.0372691; 0.0036793; 0.000237993; 0.00010278; false;0.03; 0.0297693; 0.00400838; 0.000266883; 9.9488e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.05; 0.0430563; 0.00752863; 0.000404109; 0.000201084; false;0.03; 0.0299826; 0.0038322; 0.000299818; 0.000104435; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.03; 0.0371805; 0.00360074; 0.000255668; 0.000115006; false;0.04; 0.0370781; 0.00359503; 0.000260088; 9.9504e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.05; 0.0462947; 0.00381884; 0.000279484; 0.000103006; false;0.03; 0.0295911; 0.00368728; 0.000257004; 0.000103341; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.03; 0.0317696; 0.00360384; 0.000235228; 0.000107041; false;0.03; 0.0300399; 0.00359737; 0.000273923; 0.000102718; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.05; 0.043491; 0.00655534; 0.000337679; 0.000174678; false;0.05; 0.0425641; 0.00644577; 0.000334806; 0.000243009; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.02; 0.0153971; 0.0021896; 0.0001481; 6.0042e-05; false;0.01; 0.013802; 0.00217641; 0.000164437; 6.0033e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.02; 0.0263274; 0.00423182; 0.000233339; 0.0001166; false;0.02; 0.0263404; 0.00219383; 0.000141754; 5.8047e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.01; 0.0151193; 0.00217848; 0.000155055; 6.7688e-05; false;0.01; 0.0138254; 0.00261794; 0.000176389; 5.9533e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.0; 0.00809697; 0.00113918; 4.4523e-05; 3.1921e-05; false;0.0; 0.00740267; 0.00117581; 4.8951e-05; 3.1658e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.02; 0.020696; 0.00257335; 0.000117116; 7.1299e-05; false;0.03; 0.0379876; 0.00258657; 9.7371e-05; 7.2799e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.03; 0.0221703; 0.00547315; 0.000169065; 0.000123289; false;0.04; 0.0380333; 0.00271512; 0.000134571; 7.3784e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.03; 0.029614; 0.00255244; 0.000160879; 7.065e-05; false;0.03; 0.0324334; 0.00251912; 0.000165153; 7.2065e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.03; 0.029456; 0.00365895; 0.000206776; 9.3773e-05; false;0.05; 0.0465238; 0.00526168; 0.000206137; 9.2657e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.01; 0.013481; 0.00127421; 0.000109964; 3.3747e-05; false;0.01; 0.0132072; 0.0025957; 0.000148587; 5.6318e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.01; 0.0143574; 0.00163475; 0.00010949; 5.0444e-05; false;0.01; 0.0084036; 0.00165578; 0.000125909; 4.0221e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.01; 0.0146444; 0.00301656; 0.000192024; 6.7083e-05; false;0.01; 0.00739043; 0.00151007; 0.000101839; 3.82e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.01; 0.0153283; 0.00199978; 0.00013844; 5.0019e-05; false;0.01; 0.00974531; 0.00197324; 0.000162804; 5.0163e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.01; 0.00980276; 0.00164163; 0.000108435; 4.1817e-05; false;0.01; 0.00831588; 0.00180238; 0.000107213; 4.1523e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.03; 0.0276503; 0.00417799; 0.000208559; 0.000122723; false;0.03; 0.0269564; 0.00355948; 0.000152837; 9.6061e-05; false
