name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.45; 4; 4; 4; 604; 605; 606; 1206; 1208; 1210;0.86; 4; 4; 4; 604; 605; 606; 1206; 1208; 1210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.48; 4; 4; 4; 704; 705; 706; 1406; 1408; 1410;0.91; 4; 4; 4; 704; 705; 706; 1406; 1408; 1410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.47; 4; 4; 4; 804; 805; 806; 1606; 1608; 1610;0.88; 4; 4; 4; 804; 805; 806; 1606; 1608; 1610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.53; 4; 4; 4; 904; 905; 906; 1806; 1808; 1810;0.98; 4; 4; 4; 904; 905; 906; 1806; 1808; 1810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.45; 4; 4; 4; 104; 105; 106; 206; 208; 210;0.68; 4; 4; 4; 104; 105; 106; 206; 208; 210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.51; 4; 4; 4; 1004; 1005; 1006; 2006; 2008; 2010;1.04; 4; 4; 4; 1004; 1005; 1006; 2006; 2008; 2010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.44; 4; 4; 4; 1104; 1105; 1106; 2206; 2208; 2210;0.96; 4; 4; 4; 1104; 1105; 1106; 2206; 2208; 2210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.49; 4; 4; 4; 1204; 1205; 1206; 2406; 2408; 2410;1.05; 4; 4; 4; 1204; 1205; 1206; 2406; 2408; 2410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.49; 4; 4; 4; 1304; 1305; 1306; 2606; 2608; 2610;1.02; 4; 4; 4; 1304; 1305; 1306; 2606; 2608; 2610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.5; 4; 4; 4; 1404; 1405; 1406; 2806; 2808; 2810;1.22; 4; 4; 4; 1404; 1405; 1406; 2806; 2808; 2810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.52; 4; 4; 4; 1504; 1505; 1506; 3006; 3008; 3010;1.21; 4; 4; 4; 1504; 1505; 1506; 3006; 3008; 3010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.41; 4; 4; 4; 1604; 1605; 1606; 3206; 3208; 3210;1.19; 4; 4; 4; 1604; 1605; 1606; 3206; 3208; 3210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.54; 4; 4; 4; 1704; 1705; 1706; 3406; 3408; 3410;1.08; 4; 4; 4; 1704; 1705; 1706; 3406; 3408; 3410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.37; 4; 4; 4; 1804; 1805; 1806; 3606; 3608; 3610;1.24; 4; 4; 4; 1804; 1805; 1806; 3606; 3608; 3610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.55; 4; 4; 4; 1904; 1905; 1906; 3806; 3808; 3810;1.33; 4; 4; 4; 1904; 1905; 1906; 3806; 3808; 3810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.4; 4; 4; 4; 206; 206; 206; 410; 410; 410;0.84; 4; 4; 4; 206; 206; 206; 410; 410; 410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.44; 4; 4; 4; 2006; 2006; 2006; 4010; 4010; 4010;1.37; 4; 4; 4; 2006; 2006; 2006; 4010; 4010; 4010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.47; 4; 4; 4; 306; 306; 306; 610; 610; 610;0.72; 4; 4; 4; 306; 306; 306; 610; 610; 610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.51; 4; 4; 4; 406; 406; 406; 810; 810; 810;0.79; 4; 4; 4; 406; 406; 406; 810; 810; 810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.45; 4; 4; 4; 506; 506; 506; 1010; 1010; 1010;0.88; 4; 4; 4; 506; 506; 506; 1010; 1010; 1010
