name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.16; 0.135513; 0.0271324; 0.0007; 0.0004;0.2;0.09774370000000002;0.0186916; 0.0000760000; 0.0351085000; True;0.15; 0.132591; 0.033861;0.000334565;0.000102834; 7.605e-06; true;0.17; 0.135731; 0.0340479;0.010848398;0.0009234099999999999;0.0006916340000000001; 0.00109246; true;0.17; 0.134977; 0.0340842;0.0016826719999999999;0.001669043;0.001142927; 0.00179849; true;1.25; 0.1900; 0.0000; 0.0011; 0.0000; 0.0000; True;15.09; 0.1918; 0.0447; 2.0570; 11.8069; True;1.29; 0.1957; 0.0198; 0.0164;0.0025; 0.0025; True;2.9;0.533234228;0.067003218; 0.012410235; true;1.27;0.065100743;0.003516064; 0.002123881; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;1.91; 0.627047; 0.19397; 0.8540; 0.2615;0.68;0.23514790000000002;0.1862941; 0.0021084000; 0.2179739000; True;1.03; 0.634192; 0.20079;0.1126319;0.02343734; 0.0474757; true;3.57; 0.633443; 0.169079;0.08740258899999999;0.3925226;1.0035307; 1.1504; true;1.79; 0.63519; 0.203507;0.020682225000000002;0.31456459999999997;0.42303710000000005; 0.215202; true;2.31; 0.6169; 0.0000; 0.5192; 0.0334; 0.0487; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;16.15; 0.6429; 0.1757; 9.7581;4.6788; 4.8924; True;6.3;1.1291604960000001;0.384862361; 0.083737057; true;1.83;0.194857788;0.013058927; 0.006572198; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;1.04; 0.604198; 0.170774; 0.1579; 0.1132;0.23;0.1306389;0.054046000000000004; 0.0000609000; 0.0233009000; True;0.63; 0.515612; 0.105973;0.024062827;0.011161599000000001; 6.882e-06; true;1.59; 0.366576; 0.182548;0.127884825;0.33161208999999997;0.595074376; 0.00517959; true;0.6; 0.327208; 0.0992908;0.00778186;0.088472111;0.09299781; 0.00111423; true;2.18; 0.8571; 0.0000; 0.2461; 0.0078; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;6.14; 0.9536; 0.1516; 3.9354;0.36219999999999997; 0.3733; True;5.35;0.7814932380000001;0.474932661; 0.157131087; true;1.54;0.171332047;0.01246368; 0.001156222; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.46; 0.339661; 0.0975453; 0.0087; 0.0080;0.2;0.1337034;0.020374699999999996; 0.0000507000; 0.0237381000; True;0.5; 0.38464; 0.112013;0.005799009;0.001474635; 6.768e-06; true;1.12; 0.626193; 0.189124;0.14165871;0.07039809699999999;0.09210301900000001; 0.00453251; true;0.51; 0.367294; 0.115181;0.009125465000000001;0.017679292;0.020217323; 0.00290365; true;1.52; 0.5386; 0.0000; 0.0738; 0.0062; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;7.88; 0.9560; 0.2061; 2.2984;3.3519; 3.5237; True;7.18;1.0877938639999998;0.399071724; 1.3225338; true;2.19;0.260957202;0.013502339; 0.006232278; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.26; 0.300062; 0.0549223; 0.0021; 0.0008;0.24;0.1442135;0.0168798; 0.0000806000; 0.0410103000; True;0.24; 0.201344; 0.0558928;0.00047157300000000003;0.00010379; 8.021e-06; true;0.3; 0.20305; 0.0555503;0.034972234;0.001524679;0.001809488; 0.011998; true;0.38; 0.201862; 0.0561986;0.005350065;0.0019249260000000002;0.001889613; 0.126397; true;1.39; 0.3020; 0.0000; 0.0023; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.76; 0.3050; 0.0448; 0.0218;0.35050000000000003; 0.3517; True;3.64;0.920460281;0.056495548; 0.043144045; true;2.43;0.133707149;0.0040141099999999996; 0.332222959; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.23; 0.214704; 0.0392008; 0.0011; 0.0007;0.19;0.1261777;0.0100051; 0.0000524000; 0.0295760000; True;0.21; 0.183834; 0.0452025;0.0005733509999999999;0.000113772; 7.485e-06; true;0.12; 0.101126; 0.0266676;0.008119893;0.000998875;0.0010409; 0.00142617; true;0.2; 0.151006; 0.0464408;0.002772121;0.0020756039999999996;0.0019139430000000002; 0.00289246; true;1.02; 0.1458; 0.0000; 0.0014; 0.0000; 0.0000; True;16.25; 0.1678; 0.0263; 4.5515; 10.5561; True;1.34; 0.2552; 0.0269; 0.0197;0.0052; 0.0053; True;2.93;0.54024852;0.057317584; 0.014860155; true;1.27;0.06967780299999998;0.004056706; 0.00334633; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.15; 0.128406; 0.0240122; 0.0008; 0.0006;0.2;0.09702369999999999;0.0162017; 0.0000776000; 0.0382224000; True;0.14; 0.122744; 0.0296827;0.000523087;0.000106529; 7.198e-06; true;0.16; 0.124593; 0.0300312;0.009056455000000001;0.001259727;0.001856983; 0.00100263; true;0.15; 0.124377; 0.0296332;0.001366874;0.001917727;0.001965636; 0.00301467; true;1.2; 0.1726; 0.0000; 0.0015; 0.0000; 0.0000; True;14.05; 0.1718; 0.0429; 4.8490; 8.0689; True;0.85; 0.0993; 0.0086; 0.0090;0.0036; 0.0037; True;2.5;0.421879474;0.053578084; 0.01684312; true;1.34;0.07310897999999999;0.005195877999999999; 0.005724598; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.22; 0.173349; 0.0371476; 0.0065; 0.0059;0.24;0.11141359999999999;0.0483865; 0.0000727000; 0.0365075000; True;0.2; 0.167534; 0.0416108;0.00435396;0.001194362; 6.978e-06; true;0.26; 0.166413; 0.0419017;0.015663599;0.019027323;0.021578231; 0.00184599; true;0.23; 0.168155; 0.042017;0.0024601420000000002;0.012058301;0.012650632; 0.00702475; true;1.36; 0.2444; 0.0000; 0.0215; 0.0015; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.59; 0.2361; 0.0254; 0.4539;0.7743; 0.8145; True;3.32;0.5871173169999999;0.157452881; 0.048724982; true;1.86;0.113240689;0.09679609; 0.046724608; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.74; 0.623307; 0.127907; 0.0049; 0.0042;0.36;0.251216;0.022021699999999998; 0.0000753000; 0.0399720000; True;0.74; 0.639736; 0.141643;0.0035799;0.000668108; 7.433e-06; true;0.88; 0.637152; 0.142149;0.08730359000000001;0.018578901;0.026718963999999998; 0.012522; true;0.87; 0.64359; 0.141489;0.012538332000000001;0.011059767000000002;0.006710154; 0.0944993; true;1.91; 0.8305; 0.0000; 0.0336; 0.0016; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.31; 0.7885; 0.0940; 0.5787;0.7919; 0.8493; True;5.8;1.647166226;0.19081875899999998; 0.10171436; true;2.96;0.29667531;0.09306706; 0.158907876; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;1.02; 0.707739; 0.203536; 0.0736; 0.0731;0.61;0.25275709999999996;0.3052534; 0.0000846000; 0.0387129000; True;0.95; 0.667212; 0.199138;0.058252299;0.013818675999999998; 8.868e-06; true;2.08; 0.597109; 0.110086;0.07644173600000001;0.261897848;0.951085242; 0.0029354; true;1.37; 0.65399; 0.192116;0.019303917999999996;0.22463742399999997;0.315524309; 0.00753556; true;2.19; 0.9800; 0.0000; 0.1755; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;4.54; 0.9402; 0.1466; 2.5978;0.0060999999999999995; 0.0061; True;5.16;1.007344881;0.283960903; 0.357447427; true;1.72;0.167892117;0.010751752; 0.007677174; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.8; 0.536392; 0.169989; 0.0585; 0.0581;0.21;0.11929659999999999;0.0444192; 0.0000547000; 0.0230192000; True;0.77; 0.550528; 0.169425;0.042748592999999994;0.009846724999999999; 1.095e-05; true;0.99; 0.315691; 0.0993245;0.064662647;0.162941066;0.336649117; 0.0058239; true;0.93; 0.538302; 0.163401;0.014846202000000001;0.11900935700000001;0.128741486; 0.00209488; true;1.91; 0.7608; 0.0000; 0.1283; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.46; 0.4532; 0.0637; 1.9090;0.0026; 0.0026; True;5.08;0.9109800009999999;0.299384311; 0.158805457; true;2.22;0.166932281;0.1627061; 0.001660016; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.45; 0.378164; 0.086131; 0.0053; 0.0052;0.25;0.1208096;0.0653806; 0.0000969000; 0.0468193000; True;0.59; 0.527471; 0.0926762;0.003659749;0.001185913; 6.076e-06; true;0.8; 0.563994; 0.111983;0.058176742;0.022743711999999996;0.045803386; 0.00866971; true;0.43; 0.31401; 0.0935675;0.006388066999999999;0.012546179;0.013706982; 0.00381832; true;1.77; 0.7517; 0.0000; 0.0203; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.92; 0.6314; 0.0539; 0.2215;0.0068; 0.0068; True;4.39;0.78060022;0.18934684300000001; 0.114537489; true;1.67;0.139355211;0.0038747399999999998; 0.020741789; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata;0.65; 0.549352; 0.12375; 0.0002; 0.0001;0.32;0.2151305;0.0139983; 0.0000766000; 0.0367637000; True;0.66; 0.549753; 0.136172;7.2516e-05;8.198e-06; 8.064e-06; true;0.72; 0.538687; 0.134268;0.07205779500000001;5.7211e-05;3.7366e-05; 0.000474961; true;0.66; 0.541604; 0.133329;0.009020546999999999;0.000719274;0.000524361; 0.00150969; true;1.75; 0.7140; 0.0000; 0.0003; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.87; 0.7285; 0.0773; 0.0007;0.0013000000000000002; 0.0013; True;4.89;0.9431730760000001;0.324593215; 0.151790692; true;2.04;0.23726319200000004;0.003956263; 0.001381088; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.63; 0.531526; 0.130254; 0.0002; 0.0001;0.3;0.2041736;0.0137267; 0.0000763000; 0.0370830000; True;0.61; 0.5358; 0.116703;6.2989e-05;7.586e-06; 7.514e-06; true;0.68; 0.526677; 0.116696;0.059893835000000006;4.9881999999999994e-05;3.6561e-05; 8.6065e-05; true;0.64; 0.528469; 0.117148;0.007925925;0.000691398;0.0004913879999999999; 0.000757168; true;1.52; 0.5056; 0.0000; 0.0003; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.79; 0.6702; 0.0662; 0.0006;0.0006; 0.0006; True;5.63;1.028706799;0.311643019; 0.082509011; true;1.63;0.13428336400000002;0.003774943; 7.81528E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.89; 0.59051; 0.238985; 0.0384; 0.0376;0.33;0.2182113;0.0296015; 0.0000739000; 0.0363782000; True;0.83; 0.583482; 0.237603;0.018462916;0.00350367; 8.404e-06; true;1.22; 0.584229; 0.232512;0.17825585100000002;0.09029352;0.133527454; 0.00681436; true;0.91; 0.579755; 0.234124;0.025190889;0.04872029;0.047798508; 0.00182534; true;2.02; 0.9043; 0.0000; 0.0788; 0.0002; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.09; 0.5098; 0.0927; 0.7884;0.0018; 0.0019; True;4.9;0.871243668;0.320713966; 0.098736271; true;1.71;0.141703982;0.010272783; 0.001175136; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.87; 0.649828; 0.208156; 0.0130; 0.0121;0.35;0.2432303;0.0239686; 0.0000786000; 0.0404775000; True;0.84; 0.642565; 0.201025;0.010007982000000002;0.0020444300000000003; 8.317e-06; true;1.15; 0.652136; 0.205816;0.162649476;0.041099683;0.073117921; 0.00994213; true;0.93; 0.655964; 0.199719;0.020626912;0.023530651;0.023299812; 0.0294459; true;1.7; 0.6060; 0.0000; 0.0142; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.64; 0.5233; 0.0807; 0.2434;0.0281; 0.0282; True;4.48;0.893978511;0.152349911; 0.059025328; true;2.8;0.304777528;0.010596456; 0.066838166; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.36; 0.285018; 0.0638316; 0.0148; 0.0148;0.2;0.115299;0.0201; 0.0000928000; 0.0379882000; True;0.56; 0.46685; 0.122459;0.016442529;0.004153121; 8.531e-06; true;0.93; 0.522264; 0.12149;0.064456043;0.08746420900000001;0.17957441400000002; 0.00177659; true;0.69; 0.510632; 0.117734;0.007743653;0.041845017;0.032717757; 0.00181534; true;1.82; 0.6658; 0.0000; 0.0705; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.88; 0.6485; 0.0658; 1.1396;0.002; 0.0021; True;3.98;0.6066091009999999;0.282131993; 0.069874997; true;2.21;0.25156737900000004;0.052012963; 0.002805298; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.62; 0.505161; 0.0810323; 0.0217; 0.0215;0.31;0.19155;0.03303420000000001; 0.0000735000; 0.0449466000; True;0.59; 0.521613; 0.0931845;0.008654025;0.002286242; 8.471e-06; true;0.71; 0.516126; 0.0890208;0.027423991;0.044865338000000005;0.06781560499999999; 0.000928722; true;0.6; 0.507082; 0.0871965;0.0038730130000000002;0.021863429;0.018249290999999997; 0.00172674; true;1.73; 0.6298; 0.0000; 0.0488; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.49; 0.6290; 0.0387; 0.8114;0.0021000000000000003; 0.0021; True;4.39;0.705914705;0.324474876; 0.075609396; true;1.73;0.120984094;0.051997445; 0.00303378; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.6; 0.547674; 0.0737048; 0.0055; 0.0049;0.31;0.2003362;0.0264945; 0.0000803000; 0.0395512000; True;0.59; 0.547589; 0.0844103;0.003769161;0.0006782500000000001; 7.477e-06; true;0.66; 0.550791; 0.0834852;0.018055319;0.014146310999999998;0.018197014; 0.00583887; true;0.62; 0.54818; 0.0822861;0.0026711200000000004;0.008781506;0.009797400000000001; 0.00241545; true;1.68; 0.6564; 0.0000; 0.0106; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.86; 0.6727; 0.0258; 0.1357;0.0036; 0.0037; True;3.95;0.5699516760000001;0.295084772; 0.064780852; true;1.76;0.16188597000000002;0.027901788000000004; 0.006866443; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.59; 0.524502; 0.0817421; 0.0015; 0.0013;0.3;0.1995163;0.0157767; 0.0000776000; 0.0370152000; True;0.56; 0.505141; 0.0918109;0.00104635;0.00022085600000000001; 7.442e-06; true;0.62; 0.522146; 0.0925382;0.032768049;0.003553916;0.003008112; 0.00118561; true;0.58; 0.513372; 0.0922126;0.004262905;0.003586372;0.001814908; 0.00206231; true;1.74; 0.6363; 0.0000; 0.0053; 0.0000; 0.0000; True;24.77; 0.6438; 0.1750; 6.7357; 16.4942; True;1.48; 0.5615; 0.0394; 0.0636;0.0035; 0.0036; True;4.86;0.9602978230000001;0.296681258; 0.068812247; true;1.71;0.165810708;0.009075019999999998; 0.00542588; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.79; 0.64866; 0.152347; 0.0015; 0.0006;0.35;0.2361922;0.0158525; 0.0000779000; 0.0409499000; True;0.77; 0.64059; 0.158783;0.000397291;9.214999999999999e-05; 7.732e-06; true;0.9; 0.647843; 0.162163;0.10316182;0.0015304029999999998;0.0006638919999999999; 0.00906041; true;0.96; 0.663409; 0.163692;0.013478144999999999;0.00288801;0.001291704; 0.148201; true;2.0; 0.8630; 0.0000; 0.0028; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.48; 0.8559; 0.1075; 0.0403;0.375; 0.3758; True;6.65;1.201789746;0.433412958; 0.273615813; true;2.64;0.158179271;0.008197749; 0.225157711; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;1.12; 1.07596; 0.179758; 0.0109; 0.0088;0.44;0.32274709999999995;0.0246205; 0.0000898000; 0.0419748000; True;1.08; 0.917278; 0.192927;0.007021495;0.001728741; 8.62e-06; true;1.33; 0.93148; 0.196495;0.12947314399999998;0.027276191;0.034657566; 0.0423783; true;1.81; 0.930327; 0.189348;0.01515714;0.014623741;0.009948732; 0.69387; true;2.08; 0.9802; 0.0000; 0.0115; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.73; 0.7768; 0.2017; 0.2896;1.7434; 1.7438; True;6.05;1.775662496;0.106479774; 0.098824032; true;3.77;0.305382249;0.009156357; 0.623290355; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.48; 0.322159; 0.133485; 0.0190; 0.0125;0.29;0.208308;0.024540799999999998; 0.0001284000; 0.0314113000; True;0.79; 0.547269; 0.244291;0.018982971;0.005794947; 8.258e-06; true;1.15; 0.443727; 0.268252;0.213843699;0.08085700300000001;0.114672755; 0.0145966; true;0.94; 0.595112; 0.241544;0.025703639000000004;0.040177653;0.022877027; 0.0364578; true;2.02; 0.9166; 0.0000; 0.0465; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.66; 0.6603; 0.1007; 0.6632;0.07289999999999999; 0.0733; True;5.4;1.002312123;0.32831513700000003; 0.079290354; true;2.13;0.182283341;0.009963232; 0.061755804; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.53; 0.432691; 0.108503; 0.0077; 0.0045;0.18;0.11166880000000001;0.0128761; 0.0000527000; 0.0300558000; True;0.35; 0.292667; 0.0699196;0.003642689;0.0012442850000000001; 6.43e-06; true;0.43; 0.293514; 0.0690553;0.038832075;0.017966362;0.029953449; 0.000544694; true;0.39; 0.294224; 0.0724634;0.00876598;0.016290021;0.010220695; 0.00194366; true;1.22; 0.3794; 0.0000; 0.0131; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.31; 0.3769; 0.0358; 0.1617;0.0011; 0.0012; True;4.7;0.9447960609999999;0.18904326700000001; 0.045108141; true;1.68;0.15023545299999996;0.008063071; 0.002881053; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.73; 0.624255; 0.116812; 0.0008; 0.0002;0.33;0.2316514;0.013345300000000001; 0.0000751000; 0.0400629000; True;0.72; 0.629201; 0.129413;0.000134446;7.584e-06; 8.665e-06; true;0.63; 0.559168; 0.0738919;0.032889414;4.442699999999999e-05;1.7337e-05; 0.00255895; true;0.83; 0.619058; 0.124427;0.00872556;0.0006737569999999999;0.00047234199999999994; 0.1061; true;1.26; 0.5153; 0.0000; 0.0003; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.87; 0.7259; 0.0733; 0.0005;0.27799999999999997; 0.2786; True;5.04;0.979183267;0.13483729; 0.065538215; true;2.59;0.141188743;0.0037944; 0.269697566; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.72; 0.589451; 0.147805; 0.0007; 0.0001;0.32;0.2249947;0.0133931; 0.0000892000; 0.0398142000; True;0.71; 0.588893; 0.152259;4.5131e-05;6.654e-06; 7.85e-06; true;0.78; 0.574578; 0.142474;0.08610669700000001;4.1765e-05;2.5814e-05; 0.0045121; true;0.7; 0.560628; 0.139399;0.011684600000000003;0.0006324620000000001;0.000443452; 0.0203163; true;1.78; 0.7877; 0.0000; 0.0001; 0.0002; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.98; 0.7945; 0.1048; 0.0004;0.039099999999999996; 0.0392; True;5.22;0.8610603780000001;0.287838482; 0.675773035; true;2.02;0.16196703099999998;0.005112978; 0.076848906; true
