name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;TO; 0.165591; 0.0258531;TO;0.1872758;TO; 0.222053; 0.0323544;TO; 0.0810767; 0.0363203;0.00859738;TO; 0.144831; 0.033855;0.001239492;TO;TO;TO;TO;TO;0.05113278
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;TO; 0.1878; 0.0301104;TO;0.2323498;TO; 0.271025; 0.0371;TO; 0.193966; 0.0399169;0.009812540000000002;TO; 0.209161; 0.0371121;0.001522998;TO;TO;TO;TO;TO;0.061474311000000004
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;TO; 0.27547; 0.0359166;TO;0.1513054;TO; 0.343453; 0.0451629;TO; 0.204516; 0.0436316;0.01277424;TO; 0.438491; 0.0821816;0.001892304;TO;TO;TO;TO;TO;0.138390106
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;TO; 0.297123; 0.0406066;TO;0.2039163;ERR;ERR;ERR;TO; 0.238767; 0.0421423;0.00710218;TO; 0.237605; 0.109802;0.001998112;TO;TO;TO;TO;TO;0.093335053
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;TO; 0.272624; 0.0435032;TO;0.33804999999999996;TO; 0.489319; 0.111157;TO; 0.451534; 0.0930013;0.01924946;TO; 0.448226; 0.047775;0.00215235;TO;TO;TO;TO;TO;0.101117793
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;TO; 0.0264973; 0.00393142;TO;0.057633500000000004;TO; 0.0435261; 0.0112691;TO; 0.0421384; 0.0109095;0.002007764;TO; 0.0434785; 0.0238779;0.000241368;TO;TO;TO;TO;TO;0.034933716
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;TO; 0.448108; 0.0483158;TO;0.1704481;TO; 0.299729; 0.0679542;TO; 0.316757; 0.112827;0.0356463;TO; 0.363613; 0.0990708;0.00248884;TO;TO;TO;TO;TO;0.072114028
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;TO; 0.380585; 0.0772129;TO;0.3140769;TO; 0.60494; 0.118109;TO; 0.414901; 0.158997;0.017605910000000002;TO; 0.349023; 0.138103;0.0030566400000000002;TO;TO;TO;TO;TO;0.090065885
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;TO; 0.411347; 0.0561373;TO;0.1201592;TO; 0.568565; 0.0772567;TO; 0.477236; 0.0572144;0.017812929999999998;TO; 0.431994; 0.137257;0.0038487400000000002;TO;TO;TO;TO;TO;0.111202604
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;TO; 0.42972; 0.0555319;TO;0.27635960000000004;TO; 0.415583; 0.0925019;TO; 0.415783; 0.10406;0.036077;TO; 0.505161; 0.14917;0.00319921;TO;TO;TO;TO;TO;0.123880568
