name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.03; 0.0254148; 0.00487488; 0.0033; 0.0007;0.14;0.1037638; 0.1195180000; 0.0001401000; 0.0001851000; False;0.03; 0.027695; 0.0107707; 0.00278842; 0.00102436; 8.95e-06; false;0.07; 0.0284727; 0.0117187;0.001696096; 0.0132424; 0.0165466; 0.00379919; false;0.05; 0.0273151; 0.0108593;0.00026258; 0.00745621; 0.00812438; 0.000354207; false;1.04; 0.0343; 0.0000; 0.0102; 0.0023; 0.0001; False;4.96; 0.0441; 0.0027; 2.7946; 1.1237; False;TO;TO;1.25;0.055870507; 0.089142247; 3.6528E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.06; 0.0773435; 0.0112321; 0.0120; 0.0027;0.27;0.0850784; 0.1405478000; 0.0002115000; 0.0002160000; False;0.09; 0.0578863; 0.0195819; 0.013767; 0.00642736; 2.3584e-05; false;0.21; 0.0564342; 0.0189441;0.00282463; 0.0591888; 0.0872456; 0.000587455; false;0.14; 0.0768109; 0.0214779;0.006226593; 0.0958375; 0.064183; 0.000548144; false;1.39; 0.0872; 0.0000; 0.0616; 0.0154; 0.0003; False;47.59; 0.0459; 0.0040; 33.6432; 15.2313; False;TO;TO;1.53;0.026968419; 0.136400005; 3.7922E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;1.5; 0.27146; 0.0779363; 1.0356; 0.1791;27.83;0.2833354; 29.3750803000; 0.0011306000; 0.0002127000; False;3.44; 0.592758; 0.175497; 2.29995; 0.854262; 0.000243422; false;20.19; 0.577724; 0.158046;0.037956199999999995; 11.3187; 8.34784; 1.86779; false;18.43; 0.359668; 0.214406;0.00538556; 6.63984; 11.8351; 0.225116; false;18.39; 0.7726; 0.0000; 15.0978; 3.9007; 0.0040; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;40.46;0.154438632; 17.880349642; 4.1129E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.11; 0.0670833; 0.0169487; 0.0251; 0.0051;0.48;0.10307000000000001; 0.3591699000; 0.0002040000; 0.0001650000; False;0.14; 0.0817544; 0.0335856; 0.0328801; 0.0124579; 4.5799e-05; false;0.43; 0.248783; 0.0402051;0.0046486800000000005; 0.155153; 0.204771; 0.000667602; false;0.34; 0.0801917; 0.0227334;0.000775072; 0.0815685; 0.153599; 0.00302806; false;1.51; 0.1236; 0.0000; 0.1793; 0.0453; 0.0007; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.32;0.051675584999999996; 0.464812568; 2.8068E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.14; 0.0861765; 0.0163382; 0.0292; 0.0072;0.55;0.067971; 0.4989639000; 0.0003436000; 0.0002193000; False;0.22; 0.118012; 0.0355654; 0.0627774; 0.0232405; 6.0024e-05; false;0.74; 0.111989; 0.039017;0.00316391; 0.391612; 0.306597; 0.00133889; false;0.5; 0.0720582; 0.0232798;0.000584623; 0.117057; 0.274327; 0.00599454; false;1.69; 0.1637; 0.0000; 0.3460; 0.0809; 0.0008; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.79;0.073579159; 0.861648667; 4.4444E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.17; 0.10343; 0.0187854; 0.0481; 0.0025;1.03;0.1111096; 0.9067560000; 0.0003465000; 0.0001898000; False;0.29; 0.194928; 0.039112; 0.0975092; 0.0341303; 6.5741e-05; false;1.16; 0.142601; 0.0407785;0.00777828; 0.553502; 0.602581; 0.00156922; false;0.95; 0.140941; 0.0372485;0.001384822; 0.286443; 0.484706; 0.00838016; false;2.04; 0.2142; 0.0000; 0.5416; 0.1206; 0.0012; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.59;0.074465562; 1.065003313; 3.6061E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.26; 0.135345; 0.0340195; 0.0794; 0.0177;1.55;0.1239594; 1.5109786000; 0.0004282000; 0.0001992000; False;0.38; 0.175023; 0.0500424; 0.151707; 0.0506148; 7.6077e-05; false;1.83; 0.130662; 0.0338583;0.0050544000000000006; 0.926384; 0.984154; 0.0021821; false;1.36; 0.147513; 0.0953514;0.0009768350000000001; 0.348423; 0.777756; 0.0146851; false;2.52; 0.2342; 0.0000; 0.8713; 0.2409; 0.0010; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.76;0.06977689200000001; 1.657854324; 6.0851E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.48; 0.189279; 0.049912; 0.1898; 0.0392;2.2;0.198924; 2.1168846000; 0.0004508000; 0.0001770000; False;0.43; 0.200379; 0.0578938; 0.187074; 0.0429967; 7.0965e-05; false;2.51; 0.20271; 0.0553405;0.01172168; 1.24522; 1.23652; 0.00257057; false;1.51; 0.1115; 0.0361288;0.0012643350000000001; 0.506361; 0.846732; 0.0173392; false;2.74; 0.2801; 0.0000; 1.1322; 0.3197; 0.0012; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.76;0.067459669; 2.024562101; 3.0959E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.54; 0.209159; 0.054034; 0.2844; 0.0122;2.91;0.2563153; 3.0712705000; 0.0005373000; 0.0001689000; False;0.59; 0.233191; 0.0625939; 0.284656; 0.0872742; 0.000151659; false;2.68; 0.232266; 0.0644461;0.01392423; 1.32404; 1.20007; 0.00393722; false;2.8; 0.228772; 0.068924;0.00235509; 1.08078; 1.46447; 0.0278195; false;3.11; 0.3223; 0.0000; 1.5083; 0.4951; 0.0015; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.36;0.075641374; 2.865415948; 3.7518E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.65; 0.223022; 0.0626192; 0.3000; 0.0700;3.74;0.1664957; 3.8223022000; 0.0006379000; 0.0002807000; False;0.46; 0.163482; 0.0452676; 0.245192; 0.103697; 8.3781e-05; false;3.58; 0.139034; 0.0739584;0.01452842; 1.66228; 1.9485; 0.00209635; false;2.96; 0.236987; 0.0675748;0.00213175; 1.11904; 1.54022; 0.0259371; false;3.85; 0.3156; 0.0000; 2.0425; 0.6221; 0.0019; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;9.5;0.128105206; 3.837893375; 4.751E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.87; 0.414119; 0.07371; 0.4812; 0.0943;4.4;0.1811582; 4.4056276000; 0.0006533000; 0.0002123000; False;0.6; 0.189744; 0.0779978; 0.283879; 0.102915; 0.000238457; false;5.56; 0.388134; 0.0807808;0.0192857; 2.8298; 2.68754; 0.00312503; false;4.43; 0.293537; 0.0793579;0.0029707600000000002; 1.61379; 2.39869; 0.0377551; false;3.82; 0.2238; 0.0000; 2.2404; 0.7687; 0.0016; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.23;0.075144942; 4.726429516; 2.9822E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;1.01; 0.29818; 0.0728708; 0.6248; 0.0206;5.42;0.19658989999999998; 5.8658450000; 0.0004739000; 0.0001685000; False;0.94; 0.239962; 0.0916448; 0.551493; 0.15553; 0.000150701; false;5.03; 0.374748; 0.0727062;0.015039770000000001; 2.83379; 2.12741; 0.00398704; false;5.53; 0.291272; 0.0794654;0.00258048; 1.92524; 3.1713; 0.0452119; false;4.79; 0.2718; 0.0000; 2.9779; 0.9457; 0.0041; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;12.55;0.080974902; 5.173492729; 2.9261E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;1.12; 0.233655; 0.0611379; 0.7841; 0.1246;7.89;0.1837642; 8.1652141000; 0.0009415000; 0.0003165000; False;1.05; 0.374081; 0.0960314; 0.592536; 0.145283; 0.000193425; false;7.73; 0.35552; 0.0895836;0.0227782; 4.35518; 3.02464; 0.708058; false;6.21; 0.352696; 0.0927755;0.00366339; 2.38502; 3.39057; 0.0465619; false;6.83; 0.4999; 0.0000; 4.2161; 1.3493; 0.0051; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.4;0.163174479; 6.158232296; 4.6983E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;1.31; 0.501152; 0.101055; 0.8687; 0.1217;8.75;0.2480886; 8.8689445000; 0.0006498000; 0.0001695000; False;1.45; 0.397553; 0.103049; 0.920398; 0.235452; 0.000295786; false;8.93; 0.417885; 0.169997;0.023737; 4.54135; 3.70469; 0.965139; false;7.39; 0.353697; 0.0920499;0.00235815; 2.82143; 4.04726; 0.0598839; false;6.92; 0.2911; 0.0000; 4.9811; 1.4373; 0.0107; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.52;0.131011564; 7.321850028; 3.6443E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;1.14; 0.366977; 0.0855167; 0.7207; 0.0260;11.33;0.137311; 11.8292567000; 0.0010486000; 0.0002586000; False;1.15; 0.375856; 0.102647; 0.67054; 0.189029; 0.000244429; false;9.03; 0.325253; 0.110721;0.021934099999999998; 4.79117; 3.34122; 0.899175; false;9.59; 0.435898; 0.107711;0.004424239999999999; 3.48351; 5.36798; 0.0899946; false;8.83; 0.4795; 0.0000; 6.1768; 1.7829; 0.0071; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.01;0.186219713; 8.355373685; 2.0207E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;1.53; 0.573074; 0.165242; 1.0602; 0.0994;14.2;0.1382482; 15.0339538000; 0.0010875000; 0.0002973000; False;1.99; 0.460968; 0.115062; 1.4696; 0.283182; 0.000323142; false;11.69; 0.436181; 0.124206;0.022732799999999997; 5.98454; 4.89209; 1.20356; false;10.16; 0.431655; 0.114486;0.00463692; 4.11628; 5.39403; 0.0701238; false;10.47; 0.5372; 0.0000; 7.4182; 2.2113; 0.0079; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.04;0.08999802200000001; 9.390825403; 2.1691E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;2.17; 0.602617; 0.108459; 1.5562; 0.1861;17.21;0.2379578; 17.6137597000; 0.0011706000; 0.0003245000; False;1.91; 0.449266; 0.128883; 1.22986; 0.349244; 0.000217167; false;13.92; 0.48232; 0.160446;0.0303928; 7.21466; 5.52325; 1.39993; false;11.58; 0.273461; 0.0891211;0.00280713; 4.29223; 6.69335; 0.106277; false;11.46; 0.6633; 0.0000; 8.7010; 2.4472; 0.0065; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.37;0.119627642; 10.680761138; 3.2928E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;1.51; 0.237403; 0.0741246; 1.0948; 0.1222;18.82;0.16650569999999998; 19.1789722000; 0.0008370000; 0.0002162000; False;1.68; 0.339274; 0.0889552; 1.12691; 0.376867; 0.000256585; false;12.19; 0.460372; 0.124347;0.0294421; 6.51143; 4.58753; 1.25514; false;11.73; 0.433436; 0.129039;0.00421377; 5.19284; 5.95315; 0.093703; false;12.05; 0.3675; 0.0000; 9.2924; 2.7789; 0.0078; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;30.27;0.10637878; 13.537934185; 6.3717E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;2.69; 0.524655; 0.146907; 2.3487; 0.2146;19.22;0.2703552; 20.0573420000; 0.0174058000; 0.0003115000; False;2.66; 0.602319; 0.140567; 1.92263; 0.375339; 0.000209326; false;17.0; 0.472503; 0.133109;0.029196800000000002; 9.63871; 6.35769; 1.60899; false;15.51; 0.524665; 0.144518;0.00558581; 6.08942; 8.50892; 0.116189; false;14.14; 0.6619; 0.0000; 10.8581; 3.4978; 0.0052; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;33.92;0.12665786099999998; 14.944784559; 5.2004E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;2.25; 0.368656; 0.153341; 1.5178; 0.1897;25.31;0.253067; 25.7470455000; 0.0011842000; 0.0003168000; False;1.96; 0.33233; 0.114212; 1.4255; 0.322063; 0.000303167; false;17.95; 0.318961; 0.111757;0.0238788; 10.3324; 6.55826; 1.86632; false;17.08; 0.576537; 0.157673;0.00535863; 6.16548; 9.84363; 0.139206; false;15.01; 0.6725; 0.0000; 11.2006; 3.0979; 0.0030; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;37.28;0.142829057; 16.263831996; 2.8046E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.07; 0.0474008; 0.0111437; 0.0119; 0.0027;0.25;0.0742267; 0.1433825000; 0.0001668000; 0.0001750000; False;0.09; 0.058829; 0.0209102; 0.0140328; 0.00467137; 1.8534e-05; false;0.2; 0.164031; 0.0170965;0.0026436100000000002; 0.0568012; 0.0910369; 0.000828655; false;0.16; 0.128519; 0.0133151;0.000326905; 0.0384445; 0.0700074; 0.0016974; false;1.25; 0.0945; 0.0000; 0.0640; 0.0183; 0.0005; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;1.75;0.037054188; 0.297747209; 3.7451E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;2.89; 0.370555; 0.142091; 2.0822; 0.2867;29.57;0.2874102; 30.2231704000; 0.0012299000; 0.0002120000; False;4.17; 0.60764; 0.201646; 3.1601; 0.674846; 0.000443049; false;20.32; 0.597383; 0.157739;0.039398699999999995; 9.73984; 9.46915; 2.01156; false;18.18; 0.353083; 0.107419;0.00405947; 5.81096; 11.8031; 0.139571; false;17.76; 0.6300; 0.0000; 14.5627; 4.1891; 0.0399; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;41.88;0.150247848; 17.708910729; 4.4195E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.13; 0.0760485; 0.0170751; 0.0293; 0.0059;0.47;0.0987577; 0.4133231000; 0.0002087000; 0.0001642000; False;0.14; 0.101987; 0.0308971; 0.031866; 0.0133971; 4.5694e-05; false;0.43; 0.0945314; 0.0242941;0.00424381; 0.159058; 0.195185; 0.000689157; false;0.37; 0.145998; 0.0236303;0.000740075; 0.091487; 0.175285; 0.00318503; false;1.44; 0.2061; 0.0000; 0.2132; 0.0397; 0.0005; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.3;0.041857472; 0.489077028; 3.8447E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.2; 0.103057; 0.0240984; 0.0540; 0.0112;0.7;0.10371430000000001; 0.5990709000; 0.0003153000; 0.0001804000; False;0.24; 0.128169; 0.0378779; 0.0674964; 0.0251324; 6.514e-05; false;0.89; 0.120779; 0.0376552;0.00700223; 0.36323; 0.412417; 0.00210403; false;0.66; 0.165404; 0.0306121;0.001258187; 0.16491; 0.381837; 0.00517287; false;1.74; 0.1640; 0.0000; 0.3685; 0.0871; 0.0008; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.22;0.11134407499999999; 0.788836485; 3.5928E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.3; 0.135113; 0.0338222; 0.0985; 0.0200;1.1;0.1208833; 0.9734347000; 0.0004507000; 0.0001988000; False;0.31; 0.179176; 0.0415703; 0.108823; 0.0373875; 9.8491e-05; false;1.25; 0.151204; 0.0442513;0.00854442; 0.542096; 0.625083; 0.00206583; false;0.91; 0.152077; 0.043115;0.001503745; 0.218663; 0.556771; 0.00986338; false;2.16; 0.2033; 0.0000; 0.5516; 0.1430; 0.0009; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.78;0.053765782; 1.070553328; 3.0418E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.29; 0.216361; 0.0399528; 0.0889; 0.0283;1.33;0.12265609999999999; 1.2266116000; 0.0002732000; 0.0001608000; False;0.36; 0.196661; 0.0648053; 0.135408; 0.10105; 7.9688e-05; false;1.78; 0.176395; 0.0689665;0.00904549; 0.785862; 0.942083; 0.00149107; false;1.57; 0.173501; 0.0517993;0.001777381; 0.49927; 0.813051; 0.0166304; false;1.98; 0.1475; 0.0000; 0.7919; 0.2183; 0.0009; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.38;0.045202864; 1.461325386; 3.031E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.31; 0.157077; 0.0285944; 0.1009; 0.0215;1.63;0.16424149999999998; 1.5140516000; 0.0003138000; 0.0001317000; False;0.48; 0.233491; 0.0559911; 0.21799; 0.0654282; 5.2311e-05; false;2.31; 0.203745; 0.0558736;0.01186335; 1.18303; 1.18921; 0.00153266; false;2.23; 0.204033; 0.0600439;0.0020723499999999997; 0.727256; 1.19832; 0.021557; false;2.46; 0.2951; 0.0000; 0.9460; 0.2541; 0.0012; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.94;0.07069297; 2.157119384; 4.011E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.57; 0.205389; 0.0532453; 0.2524; 0.0480;2.56;0.1464147; 2.5423560000; 0.0003393000; 0.0001464000; False;0.55; 0.226358; 0.0616688; 0.382388; 0.136159; 0.00013664; false;2.95; 0.207134; 0.0609607;0.01212188; 1.60538; 1.42406; 0.0032239; false;2.15; 0.12999; 0.043211;0.001304575; 0.754929; 1.2063; 0.0225624; false;2.44; 0.1751; 0.0000; 1.2403; 0.3970; 0.0015; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.15;0.075331251; 2.614748762; 6.2932E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.66; 0.307142; 0.077593; 0.4251; 0.0598;3.84;0.2413556; 3.9817099000; 0.0006735000; 0.0002200000; False;0.7; 0.299952; 0.0687533; 0.377593; 0.105788; 0.000202722; false;3.37; 0.261633; 0.0754687;0.015494589999999999; 1.79117; 1.50726; 0.00203147; false;3.44; 0.244084; 0.0635834;0.00223164; 1.20633; 1.9313; 0.0305828; false;4.2; 0.3467; 0.0000; 2.2264; 0.6944; 0.0026; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.84;0.097844864; 3.848927297; 6.9741E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.04; 0.0268847; 0.00573307; 0.0035; 0.0001;0.17;0.09540839999999999; 0.0470564000; 0.0001364000; 0.0001726000; False;0.03; 0.0296391; 0.0115342; 0.00326526; 0.0010236; 9.447e-06; false;0.07; 0.0268135; 0.0149729;0.001584411; 0.0192206; 0.027057; 0.000398418; false;0.06; 0.0419351; 0.0126255;0.00029255000000000004; 0.00918678; 0.010089; 0.000394195; false;1.34; 0.0442; 0.0000; 0.0130; 0.0027; 0.0001; False;4.99; 0.0302; 0.0017; 2.7006; 1.3067; False;TO;TO;1.28;0.041369385; 0.050938245; 3.1083E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.71; 0.275897; 0.0665514; 0.4235; 0.0158;4.89;0.2153774; 4.9561031000; 0.0007097000; 0.0001921000; False;0.85; 0.271275; 0.0752597; 0.456112; 0.14697; 0.000244085; false;5.33; 0.282597; 0.0743123;0.01787807; 2.83284; 2.77827; 0.0040846; false;4.06; 0.263967; 0.0737679;0.0024959099999999996; 1.45131; 2.2656; 0.0285632; false;4.71; 0.4076; 0.0000; 2.7349; 0.7933; 0.0033; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.26;0.149441236; 4.391918166; 4.3874E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.58; 0.153921; 0.0462684; 0.3302; 0.0512;5.6;0.11170759999999999; 6.1121891000; 0.0004274000; 0.0001206000; False;0.95; 0.332893; 0.0840194; 0.611597; 0.13235; 6.071e-05; false;5.37; 0.19571; 0.0635915;0.01343638; 2.99335; 2.91734; 0.00465303; false;5.31; 0.260287; 0.0882203;0.0025852; 2.08678; 3.0272; 0.0440291; false;5.42; 0.4543; 0.0000; 3.3368; 1.0206; 0.0054; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;12.56;0.083684074; 5.269801215; 3.0603E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;1.12; 0.395351; 0.12342; 0.6281; 0.1005;7.85;0.17578429999999998; 7.9662150000; 0.0011187000; 0.0002400000; False;1.24; 0.431199; 0.0938216; 0.781068; 0.2034; 0.000219501; false;7.02; 0.222837; 0.0937001;0.0212777; 3.49174; 2.72728; 0.843705; false;6.75; 0.348762; 0.0964696;0.00370572; 2.49475; 3.71982; 0.0540053; false;6.4; 0.4534; 0.0000; 4.1291; 1.1909; 0.0044; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.13;0.14967144300000002; 5.890700028; 2.7707E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;1.53; 0.306827; 0.122028; 1.0234; 0.1509;9.41;0.11392680000000001; 9.4018811000; 0.0009948000; 0.0002771000; False;1.54; 0.382218; 0.14286; 0.970795; 0.230381; 0.000186884; false;9.52; 0.351491; 0.10304;0.025333599999999998; 4.86159; 3.895; 0.983973; false;7.66; 0.346498; 0.100635;0.00399444; 2.88722; 4.27689; 0.0599767; false;7.31; 0.4960; 0.0000; 5.0443; 1.3771; 0.0055; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.01;0.093645075; 7.697674738; 3.6791E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;1.25; 0.336262; 0.0945477; 0.7416; 0.1247;9.94;0.14305790000000002; 10.1404399000; 0.0005330000; 0.0001462000; False;1.7; 0.314875; 0.2198; 1.21892; 0.332811; 0.000110719; false;10.68; 0.372346; 0.142534;0.022190500000000002; 5.39458; 4.24787; 1.3157; false;9.22; 0.405571; 0.116301;0.004017069999999999; 3.39216; 5.1588; 0.0738689; false;7.59; 0.3176; 0.0000; 5.4559; 1.5370; 0.0067; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.41;0.114351147; 8.377054757; 5.4674E-5; false
