name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.25;0.2032616; 0.0135578000; 0.0029518000; 0.0005349000; False;0.48; 0.512289; 0.0906484; 0.00109392; 0.000522168; 6.2787e-05; false;0.44; 0.321675; 0.0966116;0.01794353; 0.00474809; 0.00777906; 0.00802712; false;0.4; 0.296465; 0.151384;0.00545143; 0.00481579; 0.0100528; 0.00629239; false;1.88; 0.6198; 0.0000; 0.0043; 0.0027; 0.0028; False;2.78; 0.4394; 0.2319; 1.0402; 0.2558; False;TO;TO;1.81;0.184132496; 0.021272438; 4.0213E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.32;0.33764629999999995; 0.0120658000; 0.0022339000; 0.0003449000; False;0.61; 0.515179; 0.130237; 0.00285111; 0.000906459; 9.6512e-05; false;0.69; 0.503052; 0.146288;0.035015; 0.00898755; 0.0138419; 0.0150523; false;0.62; 0.49319; 0.185571;0.00512691; 0.00441986; 0.00996675; 0.0103885; false;1.85; 0.6830; 0.0000; 0.0056; 0.0036; 0.0033; False;4.27; 0.6983; 0.4537; 1.7588; 0.2831; False;TO;TO;1.92;0.106535769; 0.034566491; 5.6025E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.39;0.40073990000000004; 0.0144941000; 0.0023267000; 0.0003169000; False;0.7; 0.609983; 0.203628; 0.00298664; 0.00117439; 0.00015585; false;0.77; 0.564232; 0.179793;0.0398883; 0.0100332; 0.0146616; 0.018435; false;0.76; 0.633258; 0.159355;0.00595428; 0.00483919; 0.0116568; 0.0116149; false;1.97; 0.7579; 0.0000; 0.0051; 0.0037; 0.0030; False;4.65; 0.7582; 0.5444; 1.7795; 0.4629; False;TO;TO;1.96;0.13530287600000002; 0.01816428; 3.3949E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12;0.0695623; 0.0102971000; 0.0003727000; 0.0003252000; False;0.05; 0.051182; 0.0117885; 0.000110712; 4.4876e-05; 1.4247e-05; false;0.06; 0.0528344; 0.0185198;0.0020877400000000003; 0.00059727; 0.000519609; 0.000515325; false;0.07; 0.0590512; 0.0175319;0.000538022; 0.000931805; 0.00123588; 0.000858619; false;1.39; 0.0844; 0.0000; 0.0006; 0.0002; 0.0003; False;1.0; 0.0530; 0.0046; 0.0142; 0.0033; False;TO;TO;1.22;0.055187774; 0.002977965; 2.9106E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.34;0.3071291; 0.0144573000; 0.0029946000; 0.0003842000; False;0.69; 0.654352; 0.147822; 0.00277299; 0.00126985; 0.000147047; false;0.66; 0.517727; 0.142748;0.0374738; 0.00827162; 0.0145555; 0.0163729; false;0.58; 0.477819; 0.137749;0.00311922; 0.0025655; 0.00625714; 0.0061987; false;1.32; 0.4208; 0.0000; 0.0032; 0.0024; 0.0021; False;4.08; 0.8006; 0.5617; 1.3441; 0.3545; False;TO;TO;1.74;0.117585894; 0.015828671; 3.1607E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.16;0.131853; 0.0078338000; 0.0002918000; 0.0001541000; False;0.1; 0.0861746; 0.0250774; 0.00032905; 0.000135379; 3.3896e-05; false;0.11; 0.0906677; 0.026107;0.0044411599999999996; 0.00114013; 0.00098602; 0.000982707; false;0.1; 0.0861597; 0.0248957;0.000816379; 0.00114232; 0.00164211; 0.00131316; false;1.36; 0.1357; 0.0000; 0.0009; 0.0003; 0.0004; False;1.41; 0.1320; 0.0166; 0.0605; 0.0141; False;TO;TO;1.41;0.041445383; 0.003665439; 2.936E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.18;0.11299500000000001; 0.0263862000; 0.0003804000; 0.0001791000; False;0.14; 0.119083; 0.0363017; 0.00039098; 0.000153933; 4.4511e-05; false;0.14; 0.113397; 0.0373518;0.00635357; 0.00175227; 0.00204669; 0.00211251; false;0.15; 0.125271; 0.0365143;0.001145269; 0.00151877; 0.00266793; 0.00203092; false;0.98; 0.0914; 0.0000; 0.0010; 0.0004; 0.0005; False;1.61; 0.1903; 0.0264; 0.1264; 0.0236; False;TO;TO;1.27;0.054829913; 0.003834238; 2.6754E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.18;0.1198868; 0.0093930000; 0.0006286000; 0.0003276000; False;0.17; 0.147701; 0.0432064; 0.000572043; 0.000205952; 5.5768e-05; false;0.18; 0.151873; 0.0949592;0.00426935; 0.00115836; 0.00187811; 0.00126018; false;0.13; 0.095201; 0.0365757;0.001329606; 0.001527; 0.00249478; 0.00217883; false;1.28; 0.1307; 0.0000; 0.0015; 0.0005; 0.0006; False;1.59; 0.1863; 0.0385; 0.1504; 0.0346; False;TO;TO;1.31;0.08353355900000001; 0.010665774; 2.4784E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.19;0.1898838; 0.0157919000; 0.0006840000; 0.0003538000; False;0.22; 0.185169; 0.0506524; 0.000694107; 0.000232882; 6.5773e-05; false;0.23; 0.179651; 0.0529602;0.01098385; 0.00340912; 0.00408368; 0.00347452; false;0.21; 0.19684; 0.0513938;0.001613448; 0.00173222; 0.00318254; 0.00278675; false;1.15; 0.1478; 0.0000; 0.0018; 0.0006; 0.0007; False;1.81; 0.2486; 0.0573; 0.2305; 0.0516; False;TO;TO;1.35;0.064399829; 0.005674044; 4.5541E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.2;0.1475395; 0.0097055000; 0.0006622000; 0.0001894000; False;0.23; 0.203454; 0.0481773; 0.000904402; 0.000447227; 9.2164e-05; false;0.28; 0.222319; 0.0573018;0.01158932; 0.00311957; 0.00317961; 0.00369433; false;0.23; 0.200493; 0.0750554;0.001104692; 0.00112137; 0.00211821; 0.00186416; false;1.55; 0.2924; 0.0000; 0.0020; 0.0007; 0.0010; False;2.0; 0.2983; 0.0769; 0.3107; 0.0708; False;TO;TO;1.44;0.062101173; 0.005690455; 2.839E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.21;0.1495255; 0.0097057000; 0.0030573000; 0.0003469000; False;0.29; 0.255852; 0.0951856; 0.00113495; 0.000491943; 9.4463e-05; false;0.32; 0.239371; 0.106494;0.02044396; 0.00503125; 0.0072269; 0.00673889; false;0.29; 0.230535; 0.0707537;0.0020950400000000003; 0.00234432; 0.0170187; 0.00394819; false;1.52; 0.3212; 0.0000; 0.0021; 0.0008; 0.0011; False;2.14; 0.3209; 0.0961; 0.3913; 0.0912; False;TO;TO;1.43;0.070462441; 0.005675473; 2.6983E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.15;0.1223059; 0.0083916000; 0.0008364000; 0.0002254000; False;0.25; 0.250914; 0.0434759; 0.000500814; 0.000241736; 7.327e-05; false;0.34; 0.271123; 0.0700607;0.01506214; 0.00387019; 0.00488532; 0.00469907; false;0.18; 0.146007; 0.0458974;0.001341014; 0.0014096; 0.00278304; 0.00247437; false;1.21; 0.2111; 0.0000; 0.0027; 0.0011; 0.0013; False;2.31; 0.3796; 0.1164; 0.4039; 0.1129; False;TO;TO;1.46;0.07737260600000001; 0.005875145; 2.5972E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.14;0.07727709999999999; 0.0077485000; 0.0002228000; 0.0001629000; False;0.02; 0.0230184; 0.00711115; 5.8886e-05; 2.4434e-05; 7.648e-06; false;0.03; 0.0371606; 0.0111735;0.001446331; 0.000329349; 0.0003128; 0.000309145; false;0.04; 0.029022; 0.0110039;0.00027583200000000005; 0.000751656; 0.00091507; 0.000487176; false;1.36; 0.0488; 0.0000; 0.0007; 0.0001; 0.0001; False;1.23; 0.0437; 0.0033; 0.0086; 0.0029; False;TO;TO;1.1;0.033274526; 0.002059557; 3.7475E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.13;0.100509; 0.0086997000; 0.0005437000; 0.0001368000; False;0.24; 0.187629; 0.109528; 0.00122272; 0.00047947; 0.000123107; false;0.4; 0.303186; 0.0840741;0.01791807; 0.00460437; 0.0066422; 0.00652186; false;0.2; 0.163813; 0.0518535;0.0014542320000000002; 0.00136626; 0.00276751; 0.00256064; false;1.15; 0.2136; 0.0000; 0.0026; 0.0010; 0.0011; False;2.44; 0.4595; 0.1450; 0.6315; 0.1241; False;TO;TO;1.46;0.130182646; 0.012904141; 2.5243E-5; false
