name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.0536401; 0.015228; 0.0002; 0.0000;0.21;0.09194680000000002;0.0148966; 0.0001055000; 0.0511117000; True;0.07; 0.0564674; 0.0214181;9.455999999999999e-06;4.073e-06; 7.202e-06; true;0.07; 0.0558587; 0.0205979;0.004700003;1.2499999999999999e-05;1.2616e-05; 0.00105315; true;0.07; 0.0549638; 0.0203067;0.000752146;0.000625203;0.000442744; 0.00302413; true;1.24; 0.0980; 0.0000; 0.0002; 0.0000; 0.0000; True;1.42; 0.1003; 0.0054; 0.0123; 0.1837; True;1.18; 0.1871; 0.0095; 0.0003;0.0177; 0.0178; True;1.69;0.21634042599999997;0.061977446; 0.007541319; true;1.17;0.090467363;0.002181498; 0.008755893; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.12; 0.0937326; 0.0285479; 0.0007; 0.0003;0.2;0.1046161;0.013993; 0.0000730000; 0.0371383000; True;0.12; 0.101984; 0.0334612;0.00020199899999999996;4.8929e-05; 7.471e-06; true;0.13; 0.0987793; 0.0326563;0.01116142;0.000705095;0.000472622; 0.00266718; true;0.13; 0.0974473; 0.0323473;0.0017806340000000001;0.001098096;0.0006731440000000001; 0.00381623; true;1.24; 0.1811; 0.0000; 0.0007; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.05; 0.1083; 0.0099; 0.0035;0.0038; 0.0039; True;1.71;0.24374762800000002;0.041188999999999996; 0.029928352; true;1.23;0.043236408000000004;0.019253399999999997; 0.009214043; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.05; 0.0836134; 0.00957357; 0.0002; 0.0001;0.11;0.0507214;0.010158200000000001; 0.0000547000; 0.0230968000; True;0.03; 0.0267582; 0.0143465;0.000102943;3.7979e-05; 5.594e-06; true;0.04; 0.0274736; 0.0146694;0.0030748740000000004;0.000364386;0.00028080600000000004; 0.000282623; true;0.05; 0.0352002; 0.0176221;0.0005216029999999999;0.0007850849999999999;0.00055658; 0.000964587; true;1.3; 0.1031; 0.0000; 0.0007; 0.0000; 0.0000; True;11.14; 0.1015; 0.0063; 0.9207; 9.2227; True;1.12; 0.1811; 0.0052; 0.0034;0.0006000000000000001; 0.0006; True;1.61;0.19606004;0.055572295; 0.009953194; true;1.11;0.039895459;0.006978264; 0.001231173; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.0402872; 0.0118324; 0.0004; 0.0002;0.12;0.058045099999999995;0.009066099999999999; 0.0000521000; 0.0248596000; True;0.05; 0.0440946; 0.0161428;9.621300000000001e-05;3.1349e-05; 5.144e-06; true;0.09; 0.177755; 0.0246124;0.006516123;0.000558417;0.000421297; 0.00180085; true;0.1; 0.0714344; 0.0242327;0.0010790069999999999;0.0009920789999999999;0.000677583; 0.00305771; true;1.18; 0.1942; 0.0000; 0.0012; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.31; 0.1441; 0.0124; 0.0112;0.0071; 0.0075; True;1.7;0.213231764;0.040844111; 0.034953045; true;1.32;0.056108487;0.011084979; 0.025658372; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.0569847; 0.0191416; 0.0001; 0.0000;0.19;0.0871828;0.0133872; 0.0000784000; 0.0363880000; True;0.07; 0.0596615; 0.0256197;1.1054000000000001e-05;5.934e-06; 8.194e-06; true;0.08; 0.0579971; 0.0242063;0.005873596;1.1232999999999999e-05;1.0129e-05; 0.00031798; true;0.08; 0.0572967; 0.0234734;0.000917318;0.0005569770000000001;0.000455574; 0.00109632; true;1.24; 0.1191; 0.0000; 0.0000; 0.0000; 0.0000; True;1.54; 0.1758; 0.0062; 0.0384; 0.2556; True;1.15; 0.0660; 0.0052; 0.0001;0.0005; 0.0006; True;1.42;0.157562184;0.058254971; 0.012301011; true;1.22;0.054562237000000006;0.002656869; 0.001483521; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.5; 0.369549; 0.194242; 0.0052; 0.0008;0.31;0.2574477;0.013326199999999998; 0.0001080000; 0.0401864000; True;0.53; 0.40371; 0.155216;1.2883e-05;5.481e-06; 7.782e-06; true;0.71; 0.407946; 0.155861;0.119892772;7.711400000000001e-05;1.2267000000000001e-05; 0.0618308; true;1.19; 0.231277; 0.0922869;0.008875519;0.000547454;0.00035245499999999994; 0.89328; true;1.37; 0.4052; 0.0000; 0.0000; 0.0003; 0.0000; True;57.5; 0.6905; 0.8524; 0.0248; 56.2809; True;3.7; 0.4087; 0.1658; 0.0006;2.5736; 2.5744; True;4.85;1.675613799;0.048535198; 0.015935204; true;3.96;0.18620179800000003;0.0047123239999999995; 1.193850535; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.09; 0.0658181; 0.024472; 0.0004; 0.0001;0.2;0.09938709999999998;0.0132201; 0.0000764000; 0.0818321000; True;0.08; 0.114597; 0.0286556;1.1367000000000001e-05;4.109e-06; 7.866e-06; true;0.1; 0.123744; 0.0632633;0.026314887;1.5795e-05;7.37e-06; 0.00192259; true;0.09; 0.0839472; 0.031173;0.00140617;0.000630341;0.000499965; 0.00425087; true;1.27; 0.1391; 0.0000; 0.0000; 0.0000; 0.0000; True;2.01; 0.1473; 0.0100; 0.0441; 0.6490; True;1.27; 0.1316; 0.0121; 0.0002;0.0070999999999999995; 0.0072; True;1.59;0.21844730299999998;0.041838046; 0.010815973; true;1.29;0.053228208;0.002956731; 0.011815006; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.08; 0.0602844; 0.0168437; 0.0008; 0.0001;0.2;0.0998264;0.0145927; 0.0000958000; 0.0387354000; True;0.08; 0.0652769; 0.0243141;2.8178e-05;8.956e-06; 6.48e-06; true;0.08; 0.0634806; 0.024725;0.0051691129999999995;6.7595e-05;4.184e-05; 0.00043777; true;0.08; 0.0634342; 0.0241288;0.000856386;0.000671561;0.000489707; 0.00135848; true;1.04; 0.0681; 0.0000; 0.0003; 0.0000; 0.0000; True;2.92; 0.1178; 0.0065; 0.1396; 1.5208; True;1.03; 0.0652; 0.0046; 0.0013;0.0012; 0.0013; True;1.69;0.192141231;0.047358477; 0.013966999; true;1.2;0.054757113;0.0030140339999999996; 0.002488908; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.0401903; 0.0120436; 0.0001; 0.0000;0.19;0.0804962;0.014195000000000001; 0.0000769000; 0.0486558000; True;0.03; 0.051148; 0.0112598;1.8107e-05;6.212e-06; 4.798e-06; true;0.06; 0.043375; 0.0191424;0.003447766;7.3672e-05;5.9600999999999994e-05; 0.00048989; true;0.04; 0.0327444; 0.0112907;0.00027194800000000005;0.000412296;0.000303487; 0.00117389; true;0.86; 0.0504; 0.0000; 0.0002; 0.0000; 0.0000; True;1.39; 0.0884; 0.0040; 0.0285; 0.1057; True;1.21; 0.0882; 0.0061; 0.0008;0.0019; 0.0020; True;1.39;0.157856355;0.046361202000000004; 0.011548633; true;1.23;0.045009535999999996;0.005847972; 0.00421069; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.09; 0.0989263; 0.0211999; 0.0008; 0.0001;0.21;0.0962302;0.0140704; 0.0000838000; 0.0488797000; True;0.08; 0.0702388; 0.0281768;3.1822e-05;1.0906e-05; 8.021e-06; true;0.09; 0.0674642; 0.0267677;0.007076462;8.668200000000001e-05;4.9231e-05; 0.00132131; true;0.09; 0.069478; 0.0268693;0.0012429340000000002;0.000697441;0.000472467; 0.00268484; true;1.01; 0.0764; 0.0000; 0.0002; 0.0000; 0.0000; True;7.56; 0.1371; 0.0106; 0.3235; 6.2422; True;0.93; 0.1194; 0.0070; 0.0008;0.0021999999999999997; 0.0023; True;1.79;0.20004711399999997;0.087599819; 0.049450872; true;1.24;0.056837205;0.0050217989999999995; 0.005792305; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.06; 0.0567527; 0.013282; 0.0009; 0.0000;0.16;0.0633753;0.0087652; 0.0000718000; 0.0396131000; True;0.04; 0.0327782; 0.0150111;6.037e-06;3.5009999999999996e-06; 5.94e-06; true;0.08; 0.0590914; 0.0237228;0.006080558000000001;1.2316999999999999e-05;1.0709e-05; 0.00113745; true;0.07; 0.0560723; 0.0155582;0.000522041;0.000372818;0.00028600299999999995; 0.0013951; true;0.87; 0.0704; 0.0000; 0.0000; 0.0000; 0.0000; True;2.11; 0.0669; 0.0039; 0.0381; 1.2217; True;1.05; 0.1221; 0.0107; 0.0002;0.0031; 0.0032; True;1.75;0.28590787700000003;0.064553104; 0.012751812; true;1.26;0.04661851699999999;0.002439416; 0.003990498; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.0564146; 0.0116219; 0.0013; 0.0009;0.17;0.070674;0.0149607; 0.0000758000; 0.0363790000; True;0.04; 0.0261765; 0.0155626;0.000648908;0.000125164; 1.0947e-05; true;0.04; 0.0258532; 0.015272;0.005141037;0.002086539;0.001843904; 0.0011756; true;0.04; 0.0257793; 0.0154202;0.0008088829999999998;0.0017662350000000001;0.0010760560000000001; 0.00153434; true;1.12; 0.0585; 0.0000; 0.0020; 0.0001; 0.0000; True;5.08; 0.0605; 0.0059; 0.6853; 3.3080; True;1.17; 0.0580; 0.0091; 0.0239;0.0034000000000000002; 0.0039; True;1.62;0.225757808;0.066968915; 0.031530194; true;1.12;0.0502005;0.004792027; 0.001781971; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.04; 0.0371389; 0.0103008; 0.0002; 0.0001;0.18;0.07299810000000001;0.0135184; 0.0000721000; 0.0441063000; True;0.04; 0.0393268; 0.0169551;4.0723e-05;1.7921e-05; 7.397e-06; true;0.05; 0.0382285; 0.0164335;0.0046501630000000006;0.00010189900000000001;0.00019527299999999999; 0.00118006; true;0.05; 0.0398812; 0.0166332;0.000774755;0.000695453;0.0005388120000000001; 0.00307282; true;1.14; 0.0699; 0.0000; 0.0004; 0.0000; 0.0000; True;2.21; 0.0713; 0.0063; 0.0198; 1.0325; True;1.16; 0.0728; 0.0076; 0.0012;0.0078; 0.0079; True;1.56;0.210395074;0.034380911; 0.013809265; true;1.34;0.047759913;0.002685744; 0.025684739; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.0425932; 0.0164725; 0.0004; 0.0002;0.16;0.0640348;0.0149914; 0.0000809000; 0.0417432000; True;0.05; 0.0428728; 0.0181384;0.00010992299999999998;2.7452e-05; 1.6181e-05; true;0.06; 0.0770878; 0.0207461;0.004444631;0.000282397;0.00034112100000000006; 0.0010752; true;0.05; 0.0431435; 0.0159058;0.0006136410000000001;0.000709403;0.000495147; 0.0020197; true;1.0; 0.0423; 0.0000; 0.0005; 0.0000; 0.0000; True;3.2; 0.0440; 0.0025; 0.2377; 1.9642; True;1.29; 0.0727; 0.0069; 0.0081;0.0068000000000000005; 0.0070; True;1.53;0.16685925899999998;0.04024299; 0.021114718; true;1.05;0.050806162;0.003240545; 0.007274361; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.0881882; 0.0297465; 0.0025; 0.0006;0.21;0.1000985;0.0142006; 0.0008269000; 0.0471351000; False;0.12; 0.0967415; 0.0348987;0.000184937;5.8596e-05; 4.816e-05; false;0.14; 0.0901246; 0.0344657;0.017823776;0.0005698669999999999;0.000861004; 0.00804336; false;0.16; 0.0535079; 0.0216513;0.001277142;0.0007276989999999999;0.000648014; 0.0933568; false;1.27; 0.1713; 0.0000; 0.0011; 0.0001; 0.0001; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.08; 0.0955; 0.0117; 0.0072;0.12140000000000001; 0.1220; False;2.89;0.71673826;0.07199889599999999; 0.100012754; true;1.75;0.051252959;0.0027301590000000002; 0.236575422; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.0923028; 0.0298222; 0.0010; 0.0002;0.2;0.0998403;0.013671; 0.0001079000; 0.0399719000; True;0.12; 0.0982042; 0.0344375;9.154999999999999e-05;2.6963e-05; 7.409e-06; true;0.14; 0.0984174; 0.032756;0.015643373;0.000347017;0.000200396; 0.00554752; true;0.21; 0.125005; 0.0518126;0.0023897989999999997;0.000924365;0.00064127; 0.0859781; true;1.31; 0.1723; 0.0000; 0.0050; 0.0004; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.62; 0.1663; 0.0203; 0.0709;0.238; 0.2388; True;2.93;0.586932265;0.043719394; 0.081695822; true;1.89;0.074114551;0.011598602; 0.164451794; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;TO; 0.0760337; 0.0161022;MISSING;MISSING;0.28;0.0918931;0.0184193; 0.0003538000; 0.1254375000; False;0.09; 0.0796711; 0.0215506;0.001534578;0.000322802; 0.00023177; false;0.12; 0.0795238; 0.0217186;0.005114362;0.004761634;0.007871193; 0.0148627; false;0.26; 0.0782385; 0.0215789;0.0008693969999999999;0.003851353;0.004768464; 0.168535; false;1.14; 0.1263; 0.0000; 0.0055; 0.0006; 0.0003; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.10124570100000001;MISSING;MISSING;MISSING;1.25;0.049807726999999996;0.007253149999999999; 0.008721596; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.0243176; 0.00722004; 0.0003; 0.0000;0.12;0.052734500000000004;0.0084764; 0.0000547000; 0.0311327000; True;0.03; 0.0267177; 0.0122712;3.9762e-05;1.2093e-05; 6.039e-06; true;0.03; 0.026314; 0.0112258;0.002500052;0.00011054999999999999;0.000141359; 0.000552224; true;0.03; 0.0269459; 0.0114744;0.00039271;0.00046777900000000004;0.000391341; 0.001266; true;0.86; 0.0518; 0.0000; 0.0002; 0.0000; 0.0000; True;1.33; 0.0515; 0.0033; 0.0239; 0.4285; True;0.91; 0.0533; 0.0044; 0.0010;0.0017000000000000001; 0.0018; True;1.69;0.276916158;0.091822321; 0.031386685; true;1.32;0.049648937000000004;0.0033750679999999997; 0.004696578; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.07; 0.107752; 0.0256804; 0.0007; 0.0001;0.12;0.054458599999999996;0.0082199; 0.0000525000; 0.0254323000; True;0.07; 0.0791748; 0.0238742;7.008e-05;1.4483e-05; 5.815e-06; true;0.05; 0.0352547; 0.0146988;0.005517653;0.000156796;0.000156417; 0.00224626; true;0.07; 0.0647349; 0.0145772;0.000793794;0.000534947;0.000390733; 0.0105725; true;1.25; 0.1234; 0.0000; 0.0005; 0.0000; 0.0000; True;7.82; 0.0778; 0.0111; 0.0090; 7.4522; True;1.37; 0.1264; 0.0159; 0.0021;0.0595; 0.0597; True;2.46;0.436933707;0.033508670000000004; 0.030739645; true;1.58;0.132860094;0.0028734050000000003; 0.072525947; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.0619736; 0.00766358; 0.0014; 0.0010;0.12;0.048920700000000004;0.0101244; 0.0000569000; 0.0236465000; True;0.02; 0.0222966; 0.0102508;0.000410759;9.5148e-05; 5.514e-06; true;0.03; 0.0224115; 0.0109142;0.00190995;0.001315587;0.001783979; 0.000665103; true;0.03; 0.0231567; 0.0104692;0.00030209299999999997;0.0013461760000000001;0.0014270539999999999; 0.000712767; true;1.03; 0.0422; 0.0000; 0.0014; 0.0000; 0.0000; True;11.45; 0.0717; 0.0045; 0.9642; 10.3540; True;1.15; 0.0713; 0.0064; 0.0243;0.0032; 0.0036; True;TO; 0.122396823;MISSING;MISSING;MISSING;1.13;0.048904456000000006;0.003235552; 0.001907816; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.03; 0.0545766; 0.0059492; 0.0006; 0.0005;0.15;0.0676066;0.0155787; 0.0000812000; 0.0470612000; True;0.03; 0.0499776; 0.0170154;0.0007865830000000001;0.000159344; 7.991e-06; true;0.04; 0.0404313; 0.0110248;0.003086223;0.0014388;0.001890929; 0.000644583; true;0.03; 0.0209341; 0.0112535;0.0004613;0.0013326800000000001;0.00118985; 0.000876516; true;0.9; 0.0411; 0.0000; 0.0020; 0.0001; 0.0000; True;32.4; 0.0555; 0.0074; 1.4923; 31.8436; True;1.27; 0.0723; 0.0098; 0.0346;0.045899999999999996; 0.0497; True;TO; 0.201705213;MISSING;MISSING;MISSING;1.3;0.068035961;0.009054377000000002; 0.002959052; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.45; 0.356128; 0.128422; 0.0050; 0.0007;0.3;0.194334;0.014008; 0.0000810000; 0.0414841000; True;0.37; 0.408387; 0.0901415;1.3287000000000002e-05;6.987000000000001e-06; 8.069e-06; true;0.6; 0.342925; 0.11964;0.15838365799999998;0.00015719100000000002;1.6593999999999997e-05; 0.0648262; true;1.08; 0.26305; 0.0946597;0.007777598;0.000564005;0.000306629; 0.802166; true;1.33; 0.5059; 0.0000; 0.0009; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;6.19; 0.7582; 0.1280; 0.0010;4.562; 4.5628; True;4.58;1.823693177;0.049801478; 0.026329832; true;3.26;0.236417416;0.002472769; 0.485430444; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.0865886; 0.0303122; 0.0008; 0.0001;0.21;0.1098174;0.019167200000000002; 0.0000854000; 0.0501600000; True;0.11; 0.108617; 0.0353269;1.4094e-05;6.997999999999999e-06; 8.3e-06; true;0.14; 0.139848; 0.0334937;0.014225407999999998;4.1591e-05;1.8973e-05; 0.00452492; true;0.13; 0.0871007; 0.0324889;0.002189015;0.0006803050000000001;0.00046159099999999997; 0.0194051; true;1.32; 0.1615; 0.0000; 0.0004; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.32; 0.1606; 0.0204; 0.0024;0.0376; 0.0378; True;2.74;0.490866001;0.06605046099999999; 0.063626594; true;1.35;0.073506961;0.002235865; 0.059547235; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.02; 0.0198695; 0.00576956; 0.0004; 0.0000;0.16;0.0673257;0.013309300000000001; 0.0000743000; 0.0359048000; True;0.02; 0.0400192; 0.0112135;1.1224e-05;6.742e-06; 7.603e-06; true;0.03; 0.0419274; 0.0108782;0.00243467;2.1567e-05;1.8858e-05; 0.000313794; true;0.02; 0.010713; 0.00709878;0.00020474799999999999;0.00034399800000000004;0.00028288; 0.000636428; true;1.1; 0.0467; 0.0000; 0.0002; 0.0000; 0.0000; True;1.23; 0.0449; 0.0022; 0.0199; 0.1032; True;1.15; 0.0452; 0.0043; 0.0007;0.0013000000000000002; 0.0013; True;1.35;0.14081436799999997;0.035356006; 0.01515067; true;1.09;0.052733271;0.009659224000000001; 0.002143042; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.03; 0.018618; 0.00676995; 0.0003; 0.0000;0.17;0.0706558;0.0137955; 0.0000748000; 0.0362925000; True;0.02; 0.0197172; 0.0127567;1.2135e-05;7.901000000000001e-06; 7.044e-06; true;0.03; 0.019746; 0.0125496;0.003572717;4.2528e-05;2.1813e-05; 0.000290847; true;0.03; 0.019053; 0.0125057;0.000508597;0.0005374039999999999;0.000452739; 0.00110902; true;1.19; 0.0499; 0.0000; 0.0002; 0.0000; 0.0000; True;1.56; 0.0478; 0.0034; 0.0347; 0.4314; True;1.19; 0.0466; 0.0059; 0.0006;0.001; 0.0011; True;1.5;0.174262842;0.041593461; 0.010883314; true;1.03;0.046562508;0.002255519; 0.001569621; true
